state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
MI,23276,144,16991,145,649,147,1561,121,141,142,2142,119,0.7224609039353841,144,16816,23276,0.038196692366547,145,649,16991,0.027882797731568997,144,649,23276,0.05415499533146592,119,116,2142,0.7287581699346405,119,1561,2142,2020-08-26
MN,11153,128,7597,129,491,129,630,125,104,127,950,115,0.6807137093158792,128,7592,11153,0.06463077530604186,129,491,7597,0.04402402940912759,128,491,11153,0.10631578947368421,115,101,950,0.6901874310915105,114,626,907,2020-08-26
MO,18893,124,12016,128,946,136,1434,116,269,116,2165,111,0.605674059175356,124,11443,18893,0.07073901464713715,128,850,12016,0.044725559731117345,124,845,18893,0.12070610687022901,104,253,2096,0.6545034642032332,109,1417,2165,2020-08-26
MS,7703,94,4831,98,766,99,522,68,199,69,551,63,0.6148253927041413,94,4736,7703,0.1583523080107638,98,765,4831,0.09892249772815787,94,762,7703,0.3339382940108893,62,184,551,0.9074410163339383,63,500,551,2020-08-26
AK,1280,19,868,24,37,24,53,14,9,21,46,9,0.41953125,19,537,1280,0.04262672811059908,24,37,868,0.0171875,19,22,1280,0.022727272727272728,7,1,44,0.5217391304347826,9,24,46,2020-08-26
AL,14907,110,10271,110,1268,109,1268,109,403,107,1471,109,0.6890051653585564,110,10271,14907,0.12280701754385964,107,1253,10203,0.08454220362998448,107,1253,14821,0.27396329027872196,105,403,1471,0.8619986403806934,109,1268,1471,2020-08-26
AR,8424,87,5190,89,520,90,570,71,190,74,917,71,0.6141975308641975,87,5174,8424,0.1001926782273603,89,520,5190,0.06172839506172839,87,520,8424,0.19629225736095965,68,180,917,0.6951066499372648,67,554,797,2020-08-26
AZ,11771,79,9264,88,845,93,794,64,232,70,1366,54,0.6521960750998216,78,7677,11771,0.09013385146804836,88,835,9264,0.06082745731033897,79,716,11771,0.1273792093704246,52,174,1366,0.48096632503660325,54,657,1366,2020-08-26
CA,61164,374,43046,375,5258,397,4965,355,1347,355,6915,354,0.7015564711268066,374,42910,61164,0.11285967036036874,374,4848,42956,0.07939341335997249,373,4848,61063,0.1947939262472885,351,1347,6915,0.7180043383947939,353,4965,6915,2020-08-26
CO,9326,81,5945,84,251,98,538,65,72,77,923,57,0.6355350632639931,81,5927,9326,0.03380992430613961,84,201,5945,0.021552648509543214,81,201,9326,0.05914567360350493,54,54,913,0.5986471251409244,56,531,887,2020-08-26
CT,8076,30,5844,30,178,31,485,28,23,29,1048,29,0.7236255572065379,30,5844,8076,0.030458590006844626,30,178,5844,0.02204061416542843,30,178,8076,0.02194656488549618,28,23,1048,0.4627862595419847,28,485,1048,2020-08-26
DC,3262,12,2614,12,128,13,233,11,23,10,324,11,0.8013488657265482,12,2614,3262,0.04896710022953328,12,128,2614,0.03923973022685469,12,128,3262,0.07098765432098765,10,23,324,0.7191358024691358,11,233,324,2020-08-26
DE,2393,10,1758,11,90,11,105,7,15,7,143,6,0.6970330129544505,10,1668,2393,0.051194539249146756,11,90,1758,0.03760969494358546,10,90,2393,0.1048951048951049,6,15,143,0.7342657342657343,6,105,143,2020-08-26
FL,75721,257,42208,257,5195,260,4398,243,1184,255,5624,243,0.5677808100732255,256,42026,74018,0.12052217589082638,257,5087,42208,0.06851467888696662,257,5188,75721,0.197072474116387,241,1104,5602,0.7820056899004267,243,4398,5624,2020-08-26
GA,14416,116,11424,117,2839,142,1082,83,521,92,1213,78,0.7846303772796882,115,11272,14366,0.18557422969187676,117,2120,11424,0.14553274139844616,116,2098,14416,0.3325020781379884,72,400,1203,0.8582028029678483,77,1041,1213,2020-08-26
HI,1763,16,1834,25,253,23,105,15,46,15,93,13,0.7141236528644356,16,1259,1763,0.15076474872541878,19,207,1373,0.10266591038003403,16,181,1763,0.3118279569892473,13,29,93,0.5913978494623656,13,55,93,2020-08-26
IA,8288,122,4933,122,350,122,461,122,99,121,709,121,0.5951978764478765,122,4933,8288,0.07095073991485912,122,350,4933,0.04222972972972973,122,350,8288,0.13963328631875882,120,99,709,0.6502115655853314,121,461,709,2020-08-26
MT,2736,65,1821,62,98,50,125,29,22,28,194,41,0.7203131796433232,58,1656,2299,0.062143310082435003,50,98,1577,0.050606220347917764,46,96,1897,0.145985401459854,19,20,137,0.6794871794871795,24,106,156,2020-08-26
NC,21440,117,16514,119,1350,120,1621,107,291,111,2238,103,0.751259328358209,117,16107,21440,0.08083687083080655,118,1333,16490,0.06065558460963765,116,1299,21416,0.11572832886505809,103,259,2238,0.7091561938958707,102,1580,2228,2020-08-26
ND,2491,47,1757,48,99,48,85,44,21,48,102,43,0.7037334403853874,47,1753,2491,0.056346044393853156,48,99,1757,0.03974307507025291,47,99,2491,0.10784313725490197,43,11,102,0.5980392156862745,43,61,102,2020-08-26
NE,4820,90,2955,90,214,89,346,67,55,63,624,67,0.6130705394190872,90,2955,4820,0.06753962784286699,87,196,2902,0.04146393061138143,87,196,4727,0.08856682769726248,59,55,621,0.5553772070626003,63,346,623,2020-08-26
NH,3253,30,2114,30,30,30,136,27,4,28,275,26,0.6498616661543191,30,2114,3253,0.014191106906338695,30,30,2114,0.009222256378727329,30,30,3253,0.014545454545454545,26,4,275,0.48363636363636364,26,133,275,2020-08-26
NJ,7148,31,5808,33,409,34,319,28,23,29,681,27,0.7385282596530498,31,5279,7148,0.06921487603305786,33,402,5808,0.049944040290990484,31,357,7148,0.032305433186490456,27,22,681,0.45961820851688695,27,313,681,2020-08-26
NM,3268,46,2012,44,103,45,239,41,32,42,358,42,0.6471534255387584,44,2012,3109,0.05154639175257732,43,100,1940,0.03270879644331534,45,103,3149,0.0903954802259887,41,32,354,0.6843657817109144,40,232,339,2020-08-26
NV,8281,61,5986,62,830,62,633,58,193,57,842,58,0.7156140562733969,61,5926,8281,0.138656866020715,62,830,5986,0.09491607293805096,61,786,8281,0.22921615201900236,57,193,842,0.7517814726840855,58,633,842,2020-08-26
NY,43021,145,33968,147,1533,160,2841,119,215,129,4964,115,0.6966452034341172,144,29861,42864,0.04065591144606689,147,1381,33968,0.02938099997675554,145,1264,43021,0.038041193778898696,109,181,4758,0.5685227039243888,109,2767,4867,2020-08-26
OH,30283,212,20851,212,1358,212,2662,195,342,191,3846,195,0.6885381236997655,212,20851,30283,0.06536388140161725,211,1358,20776,0.04500414250207125,211,1358,30175,0.0892018779342723,191,342,3834,0.6921476859074362,195,2662,3846,2020-08-26
OK,9174,122,5529,122,547,125,743,120,209,122,1136,119,0.6026814911706998,122,5529,9174,0.08374027853138,122,463,5529,0.050468715936341835,122,463,9174,0.17781690140845072,119,202,1136,0.6540492957746479,119,743,1136,2020-08-26
OR,5076,51,4535,59,200,60,460,49,52,50,590,38,0.7015366430260047,51,3561,5076,0.044101433296582136,59,200,4535,0.0338849487785658,51,172,5076,0.06949152542372881,38,41,590,0.6016949152542372,38,355,590,2020-08-26
PA,27967,181,21142,196,1035,206,2423,163,238,180,3295,159,0.7163442628812529,181,20034,27967,0.04493425409138208,196,950,21142,0.033146208030893555,181,927,27967,0.0637329286798179,154,210,3295,0.7586320289378494,147,2307,3041,2020-08-26
WY,1382,25,630,25,15,25,56,25,5,25,105,25,0.4558610709117221,25,630,1382,0.023809523809523808,25,15,630,0.01085383502170767,25,15,1382,0.047619047619047616,25,5,105,0.5333333333333333,25,56,105,2020-08-26
