state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-02,"529,819","529,480","530,158",74.98,74.90,75.05,"706,920","706,592","707,248"
CW,2020-12-03,"531,844","531,528","532,159",75.04,74.97,75.11,"708,908","708,557","709,260"
CW,2020-12-04,"528,558","528,238","528,879",74.62,74.55,74.69,"708,497","708,157","708,837"
CW,2020-12-05,"512,030","511,673","512,386",72.69,72.59,72.80,"704,537","704,132","704,943"
CW,2020-12-06,"498,694","498,341","499,047",71.21,71.12,71.31,"700,470","700,103","700,837"
CW,2020-12-07,"504,551","504,236","504,867",72.03,71.94,72.11,"700,682","700,332","701,031"
CW,2020-12-08,"526,362","526,032","526,691",74.64,74.55,74.74,"705,318","704,955","705,681"
CW,2020-12-09,"534,466","534,022","534,910",75.64,75.49,75.80,"706,756","706,301","707,212"
CW,2020-12-10,"534,777","534,474","535,080",75.48,75.39,75.56,"708,704","708,389","709,019"
CW,2020-12-11,"530,512","530,168","530,855",74.92,74.78,75.05,"708,150","707,818","708,483"
CW,2020-12-12,"514,422","513,971","514,873",72.89,72.71,73.08,"705,738","705,289","706,186"
CW,2020-12-13,"501,803","501,322","502,283",71.50,71.32,71.68,"701,828","701,421","702,234"
CW,2020-12-14,"506,731","506,317","507,146",72.06,71.92,72.20,"703,266","702,985","703,547"
CW,2020-12-15,"527,864","527,535","528,193",74.58,74.47,74.70,"707,766","707,451","708,082"
CW,2020-12-16,"533,915","533,480","534,351",75.19,75.03,75.35,"710,108","709,699","710,517"
CW,2020-12-17,"532,613","532,241","532,985",74.81,74.67,74.95,"711,974","711,560","712,387"
CW,2020-12-18,"530,113","529,888","530,338",74.58,74.53,74.64,"710,761","710,557","710,965"
CW,2020-12-19,"511,657","511,409","511,906",72.28,72.20,72.35,"707,910","707,650","708,169"
CW,2020-12-20,"498,577","498,322","498,833",70.73,70.63,70.83,"704,882","704,509","705,254"
CW,2020-12-21,"503,405","503,196","503,613",71.28,71.22,71.34,"706,214","705,945","706,482"
CW,2020-12-22,"520,863","520,554","521,172",73.44,73.33,73.55,"709,230","708,894","709,566"
CW,2020-12-23,"518,335","517,973","518,698",73.08,72.97,73.18,"709,292","709,070","709,515"
CW,2020-12-24,"492,689","492,399","492,978",70.14,70.03,70.26,"702,397","701,961","702,833"
CW,2020-12-25,"452,166","451,755","452,577",65.00,64.85,65.15,"695,635","695,270","695,999"
CW,2020-12-26,"452,438","452,115","452,761",65.01,64.90,65.12,"695,946","695,631","696,260"
CW,2020-12-27,"470,612","470,344","470,881",67.45,67.35,67.54,"697,748","697,403","698,093"
CW,2020-12-28,"490,671","490,402","490,941",70.07,69.98,70.16,"700,272","699,957","700,587"
CW,2020-12-29,"519,080","518,582","519,577",73.48,73.26,73.71,"706,394","705,664","707,123"
CW,2020-12-30,"528,338","527,488","529,187",74.56,74.18,74.94,"708,636","707,528","709,744"
CW,2020-12-31,"523,800","521,816","525,783",74.24,73.37,75.10,"705,563","703,214","707,912"
CW,2021-01-01,"503,418","500,382","506,454",71.60,70.24,72.96,"703,127","699,365","706,889"
AK,2020-12-02,933,933,933,65.02,65.02,65.02,"1,435","1,435","1,435"
AL,2020-12-02,"11,036","11,036","11,036",77.89,77.89,77.89,"14,168","14,168","14,168"
AR,2020-12-02,"5,531","5,531","5,531",73.53,73.53,73.53,"7,522","7,522","7,522"
AZ,2020-12-02,"10,620","10,613","10,627",76.94,76.75,77.13,"13,803","13,791","13,815"
CA,2020-12-02,"47,713","47,665","47,761",75.98,75.91,76.06,"62,870","62,821","62,919"
CO,2020-12-02,"7,028","7,028","7,028",69.16,69.16,69.16,"10,162","10,162","10,162"
CT,2020-12-02,"6,301","6,301","6,301",77.19,77.19,77.19,"8,163","8,163","8,163"
DC,2020-12-02,"2,411","2,411","2,411",82.40,82.40,82.40,"2,926","2,926","2,926"
DE,2020-12-02,"1,863","1,863","1,863",73.49,73.49,73.49,"2,535","2,535","2,535"
FL,2020-12-02,"41,234","41,234","41,234",79.60,79.60,79.60,"51,803","51,803","51,803"
GA,2020-12-02,"15,738","15,738","15,738",83.11,83.11,83.11,"18,937","18,937","18,937"
HI,2020-12-02,"1,778","1,778","1,778",70.42,70.42,70.42,"2,525","2,525","2,525"
IA,2020-12-02,"5,145","5,145","5,145",64.38,64.38,64.38,"7,992","7,992","7,992"
ID,2020-12-02,"1,907","1,906","1,908",61.22,60.81,61.63,"3,115","3,107","3,123"
