state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,33,184,6,40,177,6,28,217,30587,223,26130,223,3080,217,305,223,340,217,5,216,44,216,2939,223,625,217,614,223,2956,217,2538,223,124,217,41,217,3652,223,0.85428449995096,223,26130,30587,0.118997025074373,217,3080,25883,0.101956370618028,217,3080,30209,0.176354401805869,217,625,3544,0.804764512595838,223,2939,3652,2021/10/31,,1,220,12,220,30,220,27,220,45,220,60,220,66,220,58,220,12,215,4,212,22,213,19,212,31,213,44,213,61,212,76,213,70,213,13,207,36,217,5974,4390,4099,821,35,285,0,215,2,215,0,215,0,215,28,3,215,215
PR,0,8,57,0,8,57,0,64,9403,65,6117,65,63,64,4,65,12,64,0,64,2,64,451,65,12,64,9,65,55,64,40,65,8,64,2,64,656,65,0.650537062639583,65,6117,9403,0.010542168674699,64,63,5976,0.006830008673027,64,63,9224,0.019230769230769,64,12,624,0.6875,65,451,656,2021/10/31,,0,65,0,65,1,65,0,65,0,65,2,65,0,65,1,65,0,65,0,64,0,64,0,64,2,64,1,64,2,64,3,64,3,64,1,64,0,64,505,32,1133,16,0,102,4,64,9,64,0,64,0,64,22,1,64,64
RI,6,7,2,7,6,2,0,14,2453,15,2116,15,82,14,11,15,2,14,0,14,0,14,127,15,16,14,14,15,80,14,77,15,2,14,0,14,146,15,0.862617203424378,15,2116,2453,0.039556198745779,14,82,2073,0.034223706176962,14,82,2396,0.115942028985507,14,16,138,0.86986301369863,15,127,146,2021/10/31,,0,15,2,15,2,15,1,15,1,15,2,15,3,15,0,15,0,15,0,14,0,14,0,14,0,14,1,14,0,14,0,14,1,14,0,13,1,14,6,0,0,2,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,4,85,11660,87,9229,87,541,85,57,87,27,85,1,85,4,85,1010,87,142,85,143,87,531,85,500,87,10,85,9,85,1351,87,0.791509433962264,87,9229,11660,0.059339695075134,85,541,9117,0.04707622694048,85,541,11492,0.108396946564886,85,142,1310,0.74759437453738,87,1010,1351,2021/10/31,,0,87,7,87,2,87,7,87,9,87,11,87,6,87,14,87,1,82,0,85,2,85,2,85,2,85,5,85,5,85,4,85,6,85,1,80,12,85,4133,2577,2203,235,0,304,1,85,2,85,0,85,0,85,12,0,85,85
SD,2,60,3,2,60,3,27,62,2804,65,1901,65,187,62,31,65,23,62,0,62,0,62,180,65,47,62,48,65,178,62,168,65,9,62,1,62,252,65,0.677960057061341,65,1901,2804,0.100375738056897,62,187,1863,0.068298027757487,62,187,2738,0.194214876033058,62,47,242,0.714285714285714,65,180,252,2021/10/31,,0,65,2,65,3,65,1,65,2,65,7,65,13,65,3,65,0,65,0,62,1,62,1,62,0,62,4,62,7,62,8,62,2,62,0,62,2,62,790,72,717,337,0,171,0,62,0,62,0,62,0,62,1,0,62,62
TN,28,106,7,42,92,7,35,138,18425,141,13062,141,913,138,69,141,43,138,0,138,3,138,1543,141,262,138,250,141,905,138,816,141,8,138,4,138,2197,141,0.708928086838535,141,13062,18425,0.071294705606747,138,913,12806,0.050433629785118,138,913,18103,0.124406457739791,138,262,2106,0.702321347291762,141,1543,2197,2021/10/31,,0,141,4,141,5,141,7,141,11,141,11,141,9,141,14,141,8,141,0,138,0,138,2,138,3,138,3,138,13,138,8,138,10,138,4,138,17,138,1196,545,1264,1809,0,616,2,81,1,81,0,138,0,138,13,2,81,83
TX,10,100,487,11,99,487,58,592,68470,597,51004,597,3618,592,333,597,388,592,15,592,79,592,5974,597,1144,592,1087,597,3495,592,3024,597,123,592,83,592,6983,597,0.744910179640719,597,51004,68470,0.071735897690096,592,3618,50435,0.053425082323061,592,3618,67721,0.167717343498021,592,1144,6821,0.855506229414292,597,5974,6983,2021/10/31,,3,597,20,597,32,597,37,597,53,597,69,597,58,597,43,597,18,597,5,592,43,592,38,592,56,592,60,592,57,592,64,592,48,592,17,592,50,592,13999,215,8630,1239,0,477,4,146,8,146,0,146,0,146,62,3,146,146
UT,1,47,9,1,47,9,1,56,5867,57,3919,57,580,56,84,57,4,56,9,56,2,56,459,57,187,56,192,57,550,56,525,57,30,56,1,56,621,57,0.66797341060167,57,3919,5867,0.150142376391406,56,580,3863,0.100172711571675,56,580,5790,0.306055646481178,56,187,611,0.739130434782609,57,459,621,2021/10/31,,0,57,11,57,5,57,9,57,15,57,22,57,11,57,11,57,0,57,0,56,0,56,0,56,2,56,1,56,1,56,0,56,0,56,0,56,1,56,495,268,83,194,0,12,0,55,0,55,0,55,0,55,1,0,55,55
VA,18,69,20,22,65,20,27,104,18355,107,13826,107,972,104,86,107,158,104,2,104,15,104,1398,107,234,104,228,107,961,104,821,107,11,104,5,104,1937,107,0.753255243802778,107,13826,18355,0.071078610603291,104,972,13675,0.053618711385702,104,972,18128,0.124269782262347,104,234,1883,0.721734641197728,107,1398,1937,2021/10/31,,0,107,6,107,8,107,8,107,9,107,26,107,17,107,11,107,1,107,0,104,7,104,11,104,11,104,24,104,29,104,40,104,35,104,1,104,16,104,2454,3674,941,771,13,116,7,99,2,99,0,99,0,99,28,8,99,99
VI,2,0,0,2,0,0,0,2,168,2,96,2,2,2,1,2,0,2,0,2,0,2,11,2,2,2,2,2,2,2,2,2,0,2,0,2,20,2,0.571428571428571,2,96,168,0.020833333333333,2,2,96,0.011904761904762,2,2,168,0.1,2,2,20,0.55,2,11,20,2021/10/31,,0,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,185,17,84,11,0,0,0,2,0,2,0,2,0,2,0,0,2,2
