state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
AK,2,21,1,2,21,1,2,24,1669,24,1147,24,174,24,21,24,3,24,0,24,0,24,101,24,35,24,35,24,169,24,162,24,5,24,0,24,116,24,0.687237866986219,24,1147,1669,0.151700087183958,24,174,1147,0.104254044337927,24,174,1669,0.301724137931034,24,35,116,0.870689655172414,24,101,116,2021/08/29,,2,24,0,24,3,24,0,24,6,24,4,24,3,24,3,24,0,24,0,24,0,24,2,24,0,24,0,24,0,24,1,24,0,24,0,24,4,24
AL,34,69,14,37,64,16,19,113,15286,116,12393,116,3172,113,448,115,72,113,15,113,26,113,1679,116,875,113,883,115,3089,113,2871,115,83,113,56,113,1581,116,0.810741855292424,116,12393,15286,0.263805721889554,112,3172,12024,0.213588310551478,112,3172,14851,0.567813108371188,112,875,1541,1.061986084756483,116,1679,1581,2021/08/29,,0,115,25,115,52,115,66,115,73,115,103,115,78,115,50,115,1,115,1,113,9,113,6,113,10,113,11,113,9,113,15,113,10,113,1,113,60,113
AR,20,85,2,21,84,2,7,105,9177,107,6870,107,1308,105,157,107,73,105,1,105,20,105,919,107,451,105,459,107,1280,105,1220,107,28,105,18,105,1001,107,0.748610657077476,107,6870,9177,0.191172171879567,105,1308,6842,0.143279658232008,105,1308,9129,0.460204081632653,105,451,980,0.918081918081918,107,919,1001,2021/08/29,,2,107,8,107,12,107,16,107,22,107,44,107,28,107,12,107,13,107,1,105,5,105,7,105,9,105,7,105,17,105,12,105,14,105,1,105,17,105
AZ,35,83,3,36,82,3,25,118,17282,121,12786,121,2133,118,225,121,155,118,15,118,8,118,1410,121,523,118,508,121,2062,118,1756,121,71,118,41,118,2164,121,0.739844925355862,121,12786,17282,0.169568328165991,118,2133,12579,0.125477969292311,118,2133,16999,0.249166269652215,118,523,2099,0.651571164510166,121,1410,2164,2021/08/29,,1,121,13,121,30,121,30,121,47,121,50,121,36,121,18,121,0,121,2,118,11,118,29,118,13,118,21,118,31,118,28,118,20,118,0,118,26,118
CA,102,273,34,126,248,35,69,401,65019,409,51936,409,8714,401,906,409,391,401,21,401,10,401,5943,409,2096,401,2094,409,8580,401,8281,409,134,401,123,401,7275,409,0.798781894523139,409,51936,65019,0.16980065862546,401,8714,51319,0.135723630926422,401,8714,64204,0.296212549462973,401,2096,7076,0.816907216494845,409,5943,7275,2021/08/29,,6,409,62,409,130,407,136,408,168,409,173,409,129,409,102,407,0,409,3,401,27,401,42,401,45,401,56,401,89,401,69,401,60,401,0,401,104,401
CO,15,71,20,14,72,20,4,104,11812,106,8477,106,910,104,137,106,67,104,11,104,21,104,997,106,309,104,305,106,879,104,801,106,31,104,15,104,1413,106,0.717660006772773,106,8477,11812,0.108436606291706,104,910,8392,0.077744553609569,104,910,11705,0.223913043478261,104,309,1380,0.705590941259731,106,997,1413,2021/08/29,,2,106,7,106,20,105,13,105,22,105,30,106,25,105,18,105,0,106,3,104,7,103,7,103,7,103,12,103,11,104,10,103,10,103,0,104,4,104
CT,0,34,5,0,34,5,7,38,8149,39,6633,39,422,38,54,39,34,38,0,38,0,38,596,39,101,38,102,39,420,38,379,39,2,38,2,38,1052,39,0.813964903669162,39,6633,8149,0.064329268292683,38,422,6560,0.052344331431407,38,422,8062,0.098058252427184,38,101,1030,0.566539923954373,39,596,1052,2021/08/29,,1,39,3,38,6,38,6,38,9,38,8,38,11,38,9,38,1,39,1,38,0,37,5,37,2,37,8,37,7,37,6,37,5,37,0,38,4,38
DC,0,13,1,0,13,1,2,13,3461,14,2816,14,137,13,11,14,50,13,4,13,1,13,278,14,32,13,26,14,119,13,96,14,18,13,12,13,335,14,0.813637676971973,14,2816,3461,0.050275229357798,13,137,2725,0.040956651718984,13,137,3345,0.10126582278481,13,32,316,0.829850746268657,14,278,335,2021/08/29,,0,14,1,14,3,14,2,14,1,14,1,14,2,14,1,14,0,14,0,13,0,13,12,13,7,13,5,13,13,13,10,13,3,13,0,13,3,13
DE,1,13,1,2,12,1,1,14,3402,15,2657,15,267,14,23,15,31,14,1,14,0,14,165,15,46,14,47,15,258,14,235,15,9,14,8,14,187,15,0.781011169900059,15,2657,3402,0.101174687381584,14,267,2639,0.079158019567151,14,267,3373,0.252747252747253,14,46,182,0.882352941176471,15,165,187,2021/08/29,,0,15,2,15,4,15,2,15,6,15,2,15,3,15,4,15,0,15,0,14,1,14,5,14,1,14,1,14,5,14,8,14,10,14,0,14,1,14
FL,51,158,57,53,156,57,134,260,59387,266,49788,266,14577,260,1656,266,230,260,68,260,39,260,6417,266,3270,260,3312,266,14348,260,14074,266,229,260,205,260,6835,266,0.838365298802768,266,49788,59387,0.297362354909121,260,14577,49021,0.249657463862437,260,14577,58388,0.493808517064331,260,3270,6622,0.938844184345282,266,6417,6835,2021/08/29,,10,265,87,265,196,265,192,266,305,266,292,266,254,265,242,264,78,266,2,260,11,260,24,260,28,260,40,260,50,260,42,260,31,260,2,260,282,260
GA,47,108,16,48,106,17,19,168,23232,171,21013,171,6581,168,872,171,152,168,62,168,64,168,2622,171,1547,168,1535,171,6435,168,6093,171,146,168,83,168,2706,171,0.904485192837466,171,21013,23232,0.316744477065986,168,6581,20777,0.287041479478344,168,6581,22927,0.584877126654064,168,1547,2645,0.968957871396896,171,2622,2706,2021/08/29,,3,171,62,171,66,171,101,170,142,171,142,171,107,171,59,171,86,171,1,168,9,168,13,168,12,168,16,168,16,168,28,168,23,168,38,168,77,168
HI,4,18,4,4,18,4,1,26,2611,26,2014,26,460,26,50,26,24,26,1,26,3,26,195,26,100,26,96,26,448,26,427,26,12,26,8,26,234,26,0.771351972424358,26,2014,2611,0.228401191658391,26,460,2014,0.176177709689774,26,460,2611,0.427350427350427,26,100,234,0.833333333333333,26,195,234,2021/08/29,,0,26,2,26,5,26,2,26,13,26,13,26,6,26,4,26,4,26,0,26,2,26,4,26,1,26,1,26,3,26,7,26,3,26,3,26,8,26
IA,5,58,62,5,57,63,3,123,7203,125,4677,125,543,123,72,125,31,123,3,123,4,123,370,125,122,123,115,125,528,123,468,125,15,123,7,123,500,125,0.649312786339025,125,4677,7203,0.118274885645829,123,543,4591,0.076414297776527,123,543,7106,0.253638253638254,123,122,481,0.74,125,370,500,2021/08/29,,1,125,4,125,5,125,10,125,14,125,17,125,14,125,7,125,0,125,1,123,3,123,4,123,2,123,8,123,5,123,3,123,5,123,0,123,6,123
MS,13,93,2,14,92,2,9,106,8730,108,6038,108,1613,106,159,108,37,106,9,106,2,106,828,108,495,106,499,108,1572,106,1536,108,41,106,31,106,885,108,0.69163802978236,108,6038,8730,0.27013900519176,106,1613,5971,0.186819550613852,106,1613,8634,0.574912891986063,106,495,861,0.935593220338983,108,828,885,2021/08/29,,2,108,9,108,18,108,19,107,33,108,34,108,26,108,17,107,1,108,1,106,5,106,1,106,6,106,5,106,4,106,5,106,10,106,0,106,28,106
MT,8,56,1,8,56,1,1,64,2980,65,2138,65,280,64,58,65,11,64,1,64,7,64,175,65,69,64,72,65,271,64,275,65,9,64,0,64,234,65,0.71744966442953,65,2138,2980,0.132262635805385,64,280,2117,0.094883090477804,64,280,2951,0.302631578947368,64,69,228,0.747863247863248,65,175,234,2021/08/29,,2,65,6,65,7,65,8,65,13,65,13,65,7,65,2,65,0,65,0,64,0,64,2,64,1,64,2,64,2,64,3,64,1,64,0,64,2,64
NC,12,107,12,13,106,12,27,127,22486,131,17660,131,3502,127,384,131,197,127,5,127,8,127,1995,131,916,127,926,131,3452,127,3375,131,50,127,35,127,2298,131,0.785377568264698,131,17660,22486,0.200883382091436,127,3502,17433,0.157726433364861,127,3502,22203,0.409294012511171,127,916,2238,0.868146214099217,131,1995,2298,2021/08/29,,3,131,22,131,42,131,46,131,86,131,72,131,71,131,42,131,0,131,1,127,13,127,28,127,16,127,31,127,33,127,38,127,37,127,0,127,67,127
ND,11,38,1,11,38,1,50,49,3548,50,2662,50,246,49,20,50,4,49,2,49,1,49,131,50,52,49,50,50,238,49,220,50,8,49,6,49,204,50,0.750281848928974,50,2662,3548,0.093217127699886,49,246,2639,0.06984667802385,49,246,3522,0.26,49,52,200,0.642156862745098,50,131,204,2021/08/29,,0,50,0,50,3,50,2,50,4,50,8,50,3,50,2,50,0,50,0,49,1,49,0,49,0,49,2,49,2,49,0,49,0,49,0,49,0,49
NE,12,88,0,19,81,0,5,100,4337,100,3204,100,387,100,56,100,22,100,1,100,2,100,402,100,118,100,115,100,377,100,354,100,10,100,8,100,517,100,0.738759511182845,100,3204,4337,0.120786516853933,100,387,3204,0.08923218814849,100,387,4337,0.228239845261122,100,118,517,0.777562862669246,100,402,517,2021/08/29,,1,100,4,100,6,100,3,100,10,100,11,100,11,100,10,100,0,100,0,100,3,100,3,100,3,100,5,100,2,100,3,100,3,100,0,100,7,100
NH,5,21,4,4,22,4,0,30,3073,30,2456,30,124,30,26,30,9,30,0,30,0,30,185,30,35,30,35,30,122,30,114,30,2,30,1,30,271,30,0.799219004230394,30,2456,3073,0.050488599348534,30,124,2456,0.040351448096323,30,124,3073,0.129151291512915,30,35,271,0.682656826568266,30,185,271,2021/08/29,,0,30,1,30,3,30,4,30,2,30,8,30,5,30,3,30,0,30,0,30,0,30,2,30,1,30,2,30,1,30,2,30,1,30,0,30,0,30
NJ,7,76,11,6,76,12,72,93,24187,94,17134,94,1084,93,144,94,114,93,2,93,2,93,1403,94,199,93,195,94,1066,93,984,94,18,93,2,93,2943,94,0.708397072807707,94,17134,24187,0.063440042137297,93,1084,17087,0.044955003525069,93,1084,24113,0.067987700717458,93,199,2927,0.476724430852871,94,1403,2943,2021/08/29,,0,94,5,94,18,94,16,94,35,94,24,94,19,94,20,94,7,94,1,93,4,93,3,93,5,93,6,93,15,93,7,93,14,93,59,93,16,93
NM,19,33,1,21,31,1,2,51,4263,53,3223,52,457,51,70,53,13,52,3,51,2,52,404,52,150,51,151,52,443,51,435,52,14,51,6,51,462,53,0.757996237064911,52,3223,4252,0.14498730964467,51,457,3152,0.110253317249698,51,457,4145,0.340909090909091,51,150,440,0.874458874458874,52,404,462,2021/08/29,,0,52,4,50,10,50,10,50,14,50,17,50,9,50,6,50,0,52,0,51,1,49,2,49,1,49,1,49,4,49,1,49,3,49,0,51,4,51
NV,2,18,42,2,18,42,38,60,8577,62,6748,62,1174,60,114,62,77,60,2,60,7,60,724,62,242,60,265,62,1164,60,1092,62,10,60,8,60,857,62,0.786755275737437,62,6748,8577,0.177180802897676,60,1174,6626,0.139148986606614,60,1174,8437,0.29656862745098,60,242,816,0.844807467911319,62,724,857,2021/08/29,,0,62,2,62,20,62,15,62,20,62,22,62,20,62,14,62,1,62,0,60,7,60,9,60,9,60,15,60,16,60,12,60,9,60,0,60,24,60
NY,6,192,9,5,193,9,115,198,50007,207,39352,207,2832,198,359,207,119,198,8,198,17,198,3453,207,562,198,524,207,2748,198,2328,207,84,198,45,198,5071,207,0.786929829823825,207,39352,50007,0.072559569561875,198,2832,39030,0.057309373482273,198,2832,49416,0.11332930026215,198,562,4959,0.68093078288306,207,3453,5071,2021/08/29,,1,207,23,207,48,207,39,207,52,206,62,207,65,207,46,207,23,206,0,198,11,198,19,198,9,198,21,198,20,198,19,198,17,198,3,197,41,198
OH,23,194,14,27,190,14,40,228,31975,231,24582,231,2952,228,421,231,194,228,7,228,134,228,3058,231,781,228,755,231,2807,228,2531,231,145,228,31,228,4064,231,0.768788115715403,231,24582,31975,0.120968733352457,228,2952,24403,0.093049645390071,228,2952,31725,0.194860279441118,228,781,4008,0.75246062992126,231,3058,4064,2021/08/29,,6,230,24,230,32,230,62,230,76,230,104,231,70,230,45,230,1,231,2,227,12,227,8,227,13,227,18,227,39,228,34,227,29,227,1,228,24,228
OK,48,95,3,54,89,3,3,144,10692,146,7905,146,1623,144,320,146,96,144,3,144,7,144,884,146,415,144,437,146,1588,144,1563,146,35,144,33,144,984,146,0.739337822671156,146,7905,10692,0.209284332688588,144,1623,7755,0.154409666064123,144,1623,10511,0.442430703624733,144,415,938,0.898373983739837,146,884,984,2021/08/29,,2,146,13,145,28,145,33,145,69,145,73,145,64,145,26,145,12,146,3,144,22,143,8,143,7,143,9,143,26,143,13,143,8,143,0,144,29,144
OR,8,49,7,8,49,7,35,62,7164,64,5562,64,1250,62,120,64,68,62,3,62,6,62,638,64,270,62,274,64,1235,62,1150,64,15,62,9,62,847,64,0.776381909547739,64,5562,7164,0.229737180665319,62,1250,5441,0.178418498429917,62,1250,7006,0.326481257557436,62,270,827,0.753246753246753,64,638,847,2021/08/29,,1,64,3,64,12,64,15,64,22,64,30,64,23,64,14,64,0,64,0,62,3,62,2,62,5,62,10,62,16,62,14,62,18,62,0,62,24,62
ID,4,46,3,5,45,3,6,52,3773,53,2534,53,521,52,68,53,11,52,1,52,1,52,283,52,164,52,168,53,518,52,520,53,3,52,2,52,324,52,0.671614100185529,53,2534,3773,0.209573612228479,52,521,2486,0.139865771812081,52,521,3725,0.522292993630573,51,164,314,0.873456790123457,52,283,324,2021/08/29,,1,53,5,51,3,51,10,51,16,51,13,51,12,51,8,51,0,53,0,52,0,50,1,50,1,50,5,50,1,50,3,50,0,50,0,52,6,52
