state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,31,188,6,39,180,6,40,219,28739,225,24107,225,2942,219,292,225,319,219,10,216,30,216,2705,225,605,219,601,225,2838,219,2494,225,104,218,37,218,3419,225,0.83882528967605,225,24107,28739,0.12331810370122,219,2942,23857,0.103715715998026,219,2942,28366,0.182613945064896,219,605,3313,0.791167007897046,225,2705,3419,2021/11/09,,2,222,8,222,25,222,26,222,45,222,71,222,56,222,52,222,7,214,4,215,24,215,18,215,20,215,51,215,66,215,56,215,74,215,6,205,45,219,5942,4035,3807,1077,18,315,0,214,4,215,0,215,0,215,16,2,215,215
PR,0,5,60,0,5,60,0,64,9391,65,6008,65,56,64,17,65,5,64,0,64,1,64,466,65,9,64,5,65,53,64,44,65,3,64,1,64,670,65,0.639761473751464,65,6008,9391,0.009507640067912,64,56,5890,0.006075729630031,64,56,9217,0.014084507042254,64,9,639,0.695522388059702,65,466,670,2021/11/09,,0,65,2,65,8,65,3,65,2,65,0,65,2,65,0,65,0,65,0,64,0,64,2,64,0,64,1,64,0,64,1,64,1,64,0,64,1,64,0,32,1079,0,0,16,3,64,3,64,0,64,0,64,19,1,64,64
RI,6,7,2,7,6,2,0,14,2430,15,2156,15,94,14,11,15,5,14,0,14,0,14,136,15,16,14,13,15,93,14,86,15,1,14,0,14,149,15,0.88724279835391,15,2156,2430,0.04467680608365,14,94,2104,0.039595619208088,14,94,2374,0.113475177304965,14,16,141,0.912751677852349,15,136,149,2021/11/09,,0,15,2,15,2,15,0,15,1,15,2,15,1,15,3,15,0,15,1,14,0,14,0,14,0,14,3,14,0,14,1,14,0,14,0,14,3,14,4,0,0,0,0,3,0,5,0,5,0,5,0,5,0,0,5,5
SC,29,54,5,29,54,5,3,86,11672,88,9083,88,476,86,52,88,39,86,3,86,5,86,979,88,128,86,128,88,459,86,426,88,17,86,12,86,1332,88,0.77818711446196,88,9083,11672,0.052818464269862,86,476,9012,0.041366124967411,86,476,11507,0.099147947327653,86,128,1291,0.734984984984985,88,979,1332,2021/11/09,,1,88,4,88,8,88,1,88,9,88,10,88,11,88,8,88,0,83,0,86,1,86,3,86,1,86,9,86,10,86,5,86,9,86,1,81,11,86,4631,2477,2345,286,0,190,1,86,1,86,0,86,1,86,10,1,86,86
SD,2,60,3,2,60,3,36,62,2792,65,1793,65,250,62,36,65,15,62,0,62,0,62,171,65,65,62,66,65,249,62,233,65,1,62,1,62,253,65,0.642191977077364,65,1793,2792,0.142287990893569,62,250,1757,0.091743119266055,62,250,2725,0.268595041322314,62,65,242,0.675889328063241,65,171,253,2021/11/09,,0,65,1,65,1,65,4,65,6,65,8,65,8,65,8,65,0,65,0,62,1,62,2,62,1,62,2,62,2,62,3,62,1,62,3,62,1,62,733,109,557,264,0,245,0,62,0,62,0,62,0,62,1,0,62,62
TN,26,105,9,40,91,9,34,137,19452,140,14007,140,800,137,83,140,63,137,4,137,1,137,1597,140,217,137,208,140,789,137,704,140,11,137,11,137,2227,140,0.720080197409007,140,14007,19452,0.058131085598024,137,800,13762,0.041823504809703,137,800,19128,0.101734646038444,137,217,2133,0.717108217332735,140,1597,2227,2021/11/09,,0,140,3,140,9,140,6,140,16,140,15,140,18,140,6,140,10,140,1,137,5,137,2,137,8,137,9,137,3,137,6,137,15,137,14,137,21,137,309,15,134,270,0,27,4,81,3,82,0,137,0,137,24,3,81,83
TX,14,104,479,16,102,479,64,592,68881,597,51604,597,3321,592,334,597,346,592,8,592,80,592,5824,597,981,592,938,597,3213,592,2694,597,108,592,62,592,6859,597,0.749176115329336,597,51604,68881,0.065080640420153,592,3321,51029,0.04874289991634,592,3321,68133,0.146461630337414,592,981,6698,0.849103367837877,597,5824,6859,2021/11/09,,4,597,32,596,35,596,42,596,46,596,63,595,55,595,43,596,14,597,2,592,30,591,43,591,25,591,62,591,55,590,61,590,46,591,22,592,33,592,1453,316,563,141,0,51,3,152,12,152,0,152,0,152,95,4,152,152
UT,1,47,9,1,47,9,4,56,6187,57,4066,57,545,56,83,57,0,56,7,56,2,56,468,57,202,56,204,57,525,56,506,57,20,56,0,56,622,57,0.657184418942945,57,4066,6187,0.136045931103345,56,545,4006,0.089183439698904,56,545,6111,0.330065359477124,56,202,612,0.752411575562701,57,468,622,2021/11/09,,0,57,7,57,14,57,9,56,10,57,18,57,16,57,8,57,1,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,4,56,461,248,77,161,0,27,0,55,0,55,0,55,0,55,1,0,55,55
VA,20,66,20,22,64,20,26,103,17700,106,13257,106,881,103,77,106,151,103,1,103,12,103,1328,106,220,103,207,106,862,103,739,106,19,103,8,103,1896,106,0.748983050847458,106,13257,17700,0.06725704252233,103,881,13099,0.050420649001316,103,881,17473,0.118983234180638,103,220,1849,0.70042194092827,106,1328,1896,2021/11/09,,0,106,5,106,5,106,3,106,13,106,16,106,23,106,10,106,2,106,0,103,10,103,10,103,13,103,22,103,31,103,34,103,31,103,0,103,15,103,2790,3318,875,515,10,35,3,98,1,98,0,98,0,98,34,8,98,98
VI,2,0,0,2,0,0,0,2,168,2,100,2,0,2,0,2,0,2,0,2,0,2,7,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.595238095238095,2,100,168,0,2,0,100,0,2,0,168,0,2,0,20,0.35,2,7,20,2021/11/09,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,180,17,96,17,0,3,0,2,0,2,0,2,0,2,0,0,2,2
