state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-13,"508,196","506,649","509,743",69.97,69.25,70.69,"722,399","719,931","724,867"
CW,2020-10-14,"515,680","514,109","517,251",70.78,70.06,71.49,"724,721","722,285","727,158"
CW,2020-10-15,"514,659","513,133","516,185",70.67,69.98,71.37,"724,122","721,765","726,479"
CW,2020-10-16,"510,814","509,398","512,230",70.20,69.56,70.84,"723,615","721,446","725,783"
CW,2020-10-17,"492,738","491,161","494,316",67.93,67.23,68.64,"721,210","718,954","723,466"
CW,2020-10-18,"476,920","475,533","478,308",65.91,65.29,66.53,"719,365","717,346","721,385"
CW,2020-10-19,"482,373","481,226","483,520",66.49,65.98,67.00,"721,378","719,642","723,115"
CW,2020-10-20,"508,201","507,666","508,735",68.92,68.60,69.24,"733,241","731,758","734,723"
CW,2020-10-21,"518,187","517,635","518,739",70.04,69.68,70.41,"735,680","734,020","737,341"
CW,2020-10-22,"518,846","518,304","519,389",70.01,69.63,70.39,"737,424","735,718","739,130"
CW,2020-10-23,"514,953","514,355","515,552",69.55,69.16,69.94,"736,713","734,974","738,451"
CW,2020-10-24,"496,008","495,133","496,882",67.08,66.59,67.56,"735,978","734,031","737,925"
CW,2020-10-25,"480,461","479,734","481,188",65.17,64.72,65.62,"733,744","731,835","735,653"
CW,2020-10-26,"482,851","482,424","483,277",65.49,65.11,65.87,"733,965","732,172","735,758"
CW,2020-10-27,"508,489","507,801","509,178",68.78,68.35,69.21,"736,149","734,358","737,940"
CW,2020-10-28,"518,496","517,286","519,705",70.80,70.21,71.38,"729,182","727,172","731,192"
CW,2020-10-29,"517,233","515,980","518,486",71.13,70.22,72.03,"724,194","720,671","727,717"
CW,2020-10-30,"511,990","510,735","513,245",71.56,71.00,72.13,"714,204","712,527","715,880"
CW,2020-10-31,"491,879","490,092","493,666",69.12,68.29,69.94,"710,714","708,307","713,121"
CW,2020-11-01,"476,239","474,935","477,544",67.13,66.50,67.77,"708,468","706,507","710,429"
CW,2020-11-02,"483,595","482,524","484,666",67.92,67.40,68.44,"711,099","709,506","712,693"
CW,2020-11-03,"505,959","504,878","507,039",70.80,70.29,71.31,"713,735","712,177","715,293"
CW,2020-11-04,"514,987","513,787","516,187",71.78,71.20,72.35,"716,665","714,870","718,461"
CW,2020-11-05,"516,205","515,034","517,376",72.18,71.85,72.51,"714,225","712,559","715,891"
CW,2020-11-06,"515,084","513,963","516,206",72.03,71.76,72.29,"714,336","712,761","715,910"
CW,2020-11-07,"500,425","498,812","502,037",70.29,69.80,70.79,"711,100","709,309","712,892"
CW,2020-11-08,"489,313","487,624","491,002",68.99,68.45,69.53,"708,489","706,545","710,432"
CW,2020-11-09,"494,757","493,421","496,093",69.77,69.43,70.12,"708,329","706,567","710,092"
CW,2020-11-10,"521,257","520,038","522,477",73.05,72.81,73.29,"712,782","711,140","714,424"
CW,2020-11-11,"531,186","529,613","532,759",73.83,73.38,74.29,"718,673","716,805","720,540"
CW,2020-11-12,"531,065","528,730","533,400",74.04,73.08,75.00,"716,517","713,291","719,743"
AK,2020-10-13,948,937,959,60.85,57.92,63.77,"1,558","1,535","1,581"
AL,2020-10-13,"10,454","10,367","10,541",74.47,72.56,76.38,"14,038","13,935","14,141"
AR,2020-10-13,"5,412","5,395","5,429",68.80,67.96,69.64,"7,847","7,794","7,900"
AZ,2020-10-13,"8,936","8,903","8,969",69.48,68.76,70.20,"12,829","12,745","12,913"
CA,2020-10-13,"42,858","42,774","42,942",70.69,70.17,71.21,"60,632","60,487","60,777"
CT,2020-10-13,"5,908","5,908","5,908",72.85,72.85,72.85,"8,110","8,110","8,110"
DC,2020-10-13,"2,325","2,325","2,325",80.79,80.79,80.79,"2,878","2,878","2,878"
DE,2020-10-13,"1,858","1,858","1,858",78.03,78.03,78.03,"2,381","2,381","2,381"
FL,2020-10-13,"44,387","44,299","44,475",62.12,61.67,62.58,"71,449","71,298","71,600"
GA,2020-10-13,"14,508","14,319","14,697",77.76,76.31,79.20,"18,855","18,804","18,906"
IA,2020-10-13,"5,028","5,028","5,028",63.31,63.31,63.31,"7,942","7,942","7,942"
ID,2020-10-13,"1,815","1,813","1,817",50.94,50.08,51.80,"3,563","3,542","3,584"
IL,2020-10-13,"19,213","19,154","19,272",65.00,63.96,66.04,"29,003","28,477","29,529"
IN,2020-10-13,"10,638","10,551","10,725",65.17,63.53,66.81,"16,323","16,225","16,421"
KS,2020-10-13,"4,652","4,636","4,668",60.68,59.63,61.74,"7,587","7,523","7,651"
KY,2020-10-13,"8,067","8,063","8,071",68.21,68.08,68.35,"11,826","11,819","11,833"
LA,2020-10-13,"8,806","8,787","8,825",67.98,64.92,71.03,"12,954","12,709","13,199"
MA,2020-10-13,"11,238","11,238","11,238",67.22,67.22,67.22,"16,719","16,719","16,719"
MD,2020-10-13,"8,036","8,036","8,036",81.57,81.57,81.57,"9,852","9,852","9,852"
ME,2020-10-13,"1,909","1,909","1,909",66.27,66.27,66.27,"2,867","2,838","2,896"
MI,2020-10-13,"16,866","16,856","16,876",76.97,76.27,77.66,"21,913","21,827","21,999"
MN,2020-10-13,"8,050","8,050","8,050",70.55,70.55,70.55,"11,410","11,410","11,410"
AK,2020-10-14,949,949,949,60.91,60.91,60.91,"1,558","1,558","1,558"
AL,2020-10-14,"10,704","10,589","10,820",75.79,73.14,78.45,"14,123","13,971","14,275"
AR,2020-10-14,"5,448","5,439","5,458",68.79,68.09,69.49,"7,897","7,844","7,950"
AZ,2020-10-14,"9,114","9,081","9,147",70.12,69.42,70.81,"12,967","12,884","13,050"
CA,2020-10-14,"43,600","43,429","43,771",71.83,70.97,72.69,"60,698","60,505","60,891"
CT,2020-10-14,"6,061","6,004","6,118",74.59,74.59,74.59,"8,126","8,126","8,126"
DC,2020-10-14,"2,396","2,396","2,396",83.08,83.08,83.08,"2,884","2,884","2,884"
DE,2020-10-14,"1,867","1,867","1,867",77.82,77.82,77.82,"2,399","2,399","2,399"
FL,2020-10-14,"42,662","42,571","42,754",59.45,58.94,59.97,"71,758","71,575","71,941"
GA,2020-10-14,"15,110","14,959","15,262",80.40,79.86,80.94,"18,991","18,950","19,032"
IA,2020-10-14,"5,099","5,099","5,099",64.19,64.19,64.19,"7,944","7,944","7,944"
ID,2020-10-14,"1,852","1,850","1,853",52.32,51.99,52.64,"3,539","3,532","3,546"
IL,2020-10-14,"19,775","19,626","19,924",66.80,64.93,68.68,"29,030","28,472","29,588"
IN,2020-10-14,"10,754","10,655","10,853",66.17,64.28,68.06,"16,252","16,137","16,367"
KS,2020-10-14,"4,754","4,749","4,759",61.84,61.05,62.62,"7,610","7,553","7,668"
KY,2020-10-14,"8,292","8,292","8,292",70.12,70.12,70.12,"11,826","11,826","11,826"
LA,2020-10-14,"9,002","8,984","9,021",69.52,66.50,72.55,"12,949","12,709","13,189"
MA,2020-10-14,"11,683","11,683","11,683",69.87,69.87,69.87,"16,722","16,722","16,722"
MD,2020-10-14,"8,149","8,149","8,149",82.26,82.26,82.26,"9,906","9,906","9,906"
ME,2020-10-14,"1,925","1,920","1,930",65.97,64.20,67.74,"2,918","2,887","2,949"
MI,2020-10-14,"17,155","17,128","17,182",77.66,77.00,78.31,"22,091","22,016","22,166"
MN,2020-10-14,"8,141","7,983","8,299",70.86,66.73,74.99,"11,489","11,317","11,661"
AK,2020-10-15,928,928,928,59.56,59.56,59.56,"1,558","1,558","1,558"
AL,2020-10-15,"10,546","10,365","10,727",74.54,70.22,78.86,"14,148","13,891","14,405"
AR,2020-10-15,"5,525","5,516","5,533",69.42,68.96,69.87,"7,934","7,887","7,981"
AZ,2020-10-15,"9,066","9,031","9,101",69.44,68.69,70.18,"13,028","12,944","13,112"
CA,2020-10-15,"44,132","44,074","44,189",72.51,72.23,72.79,"60,862","60,800","60,924"
CT,2020-10-15,"6,037","6,037","6,037",74.42,74.42,74.42,"8,112","8,112","8,112"
DC,2020-10-15,"2,451","2,451","2,451",84.08,84.08,84.08,"2,915","2,915","2,915"
DE,2020-10-15,"1,861","1,861","1,861",77.16,77.16,77.16,"2,412","2,412","2,412"
FL,2020-10-15,"42,343","42,149","42,537",59.35,58.50,60.21,"71,344","71,121","71,567"
GA,2020-10-15,"15,273","15,090","15,456",80.42,78.27,82.57,"19,030","18,999","19,061"
IA,2020-10-15,"5,066","5,066","5,066",64.09,64.09,64.09,"7,904","7,904","7,904"
ID,2020-10-15,"1,837","1,835","1,839",51.72,51.40,52.03,"3,552","3,546","3,558"
IL,2020-10-15,"19,821","19,801","19,842",66.64,66.02,67.26,"29,164","28,653","29,675"
IN,2020-10-15,"10,666","10,579","10,754",65.46,63.81,67.10,"16,295","16,197","16,393"
KS,2020-10-15,"4,715","4,699","4,732",61.50,60.37,62.62,"7,619","7,558","7,680"
KY,2020-10-15,"8,272","8,272","8,272",69.93,69.93,69.93,"11,829","11,829","11,829"
LA,2020-10-15,"9,060","9,043","9,077",69.68,66.74,72.61,"13,003","12,768","13,237"
MA,2020-10-15,"11,814","11,814","11,814",70.65,70.65,70.65,"16,722","16,722","16,722"
MD,2020-10-15,"8,212","8,212","8,212",82.50,82.50,82.50,"9,954","9,954","9,954"
ME,2020-10-15,"1,931","1,931","1,931",66.43,66.43,66.43,"2,907","2,880","2,934"
MI,2020-10-15,"17,034","17,034","17,034",77.05,77.05,77.05,"22,109","22,109","22,109"
MN,2020-10-15,"8,094","8,090","8,098",70.49,70.27,70.71,"11,483","11,469","11,497"
AK,2020-10-16,934,934,934,59.95,59.95,59.95,"1,558","1,558","1,558"
AL,2020-10-16,"10,493","10,479","10,507",73.84,73.54,74.14,"14,210","14,195","14,226"
AR,2020-10-16,"5,430","5,417","5,443",69.01,68.49,69.53,"7,839","7,794","7,884"
AZ,2020-10-16,"9,050","9,017","9,083",69.31,68.64,69.98,"13,048","12,967","13,129"
CA,2020-10-16,"43,820","43,668","43,971",72.22,71.47,72.96,"60,677","60,514","60,839"
CT,2020-10-16,"6,030","6,021","6,039",74.35,73.73,74.98,"8,110","8,084","8,136"
DC,2020-10-16,"2,414","2,414","2,414",82.87,82.87,82.87,"2,913","2,913","2,913"
DE,2020-10-16,"1,864","1,864","1,864",76.93,76.93,76.93,"2,423","2,423","2,423"
FL,2020-10-16,"42,317","42,247","42,387",58.99,58.63,59.35,"71,734","71,617","71,852"
GA,2020-10-16,"15,020","14,873","15,168",79.34,77.55,81.14,"18,970","18,922","19,018"
IA,2020-10-16,"5,029","5,029","5,029",63.62,63.62,63.62,"7,905","7,905","7,905"
ID,2020-10-16,"1,790","1,789","1,791",50.64,50.13,51.16,"3,535","3,522","3,548"
IL,2020-10-16,"19,580","19,541","19,619",66.09,65.44,66.75,"29,059","28,549","29,569"
IN,2020-10-16,"10,534","10,424","10,645",64.57,62.45,66.70,"16,314","16,183","16,445"
