state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,9484,82,7715,80,508,96,754,70,109,80,911,65,0.6255591054313099,66,4895,7825,0.05934640522875817,79,454,7650,0.03291219874721308,81,310,9419,0.07135016465422613,60,65,911,0.6344221105527639,54,505,796,2020-08-09
WI,11874,133,7549,129,703,138,839,122,153,131,1559,128,0.6356220258327668,128,7480,11768,0.09166777056563784,129,692,7549,0.05802593902644433,133,689,11874,0.09813983322642719,128,153,1559,0.5433937823834197,122,839,1544,2020-08-09
WV,6437,60,4742,60,207,60,492,60,58,60,640,60,0.7366785769768526,60,4742,6437,0.043652467313369886,60,207,4742,0.0321578375019419,60,207,6437,0.090625,60,58,640,0.76875,60,492,640,2020-08-09
AK,1330,20,860,24,56,25,60,14,12,22,45,9,0.41227312013828865,19,477,1157,0.05581395348837209,24,48,860,0.02330827067669173,20,31,1330,0.13953488372093023,7,6,43,0.5777777777777777,9,26,45,2020-08-09
AL,12177,104,8129,90,1667,109,1068,86,487,88,1095,73,0.8123286280085306,89,7999,9847,0.1566877401760258,87,1264,8067,0.12670694363982454,101,1531,12083,0.34337899543378997,64,376,1095,0.908675799086758,73,995,1095,2020-08-09
AR,8075,86,5108,80,1693,88,712,75,375,71,929,69,0.7102660537679343,79,5099,7179,0.11667971808927173,80,596,5108,0.20965944272445822,86,1693,8075,0.32831001076426264,65,305,929,0.736275565123789,69,684,929,2020-08-09
AZ,9723,79,7325,67,1420,90,975,62,463,69,984,53,0.8516847970283895,61,6420,7538,0.15699658703071673,67,1150,7325,0.1279440501902705,79,1244,9723,0.3597560975609756,51,354,984,0.8316326530612245,52,815,980,2020-08-09
CA,61521,383,44630,375,6717,397,5349,364,1822,366,7495,363,0.7289267806686592,375,44630,61227,0.14476809321084472,375,6461,44630,0.10519985045756733,383,6472,61521,0.24216144096064043,360,1815,7495,0.7136757838559039,362,5349,7495,2020-08-09
CO,9147,78,5503,72,404,96,525,65,93,77,934,57,0.6312997347480106,69,5474,8671,0.061239324005088136,72,337,5503,0.03760795889362632,78,344,9147,0.07142857142857142,54,66,924,0.577354260089686,56,515,892,2020-08-09
CT,8123,30,5900,29,137,31,500,28,16,28,1048,29,0.743073047858942,29,5900,7940,0.02305084745762712,29,136,5900,0.01686569001600394,30,137,8123,0.015267175572519083,28,16,1048,0.4770992366412214,28,500,1048,2020-08-09
DC,3450,13,2707,13,152,13,228,11,23,11,350,11,0.7846376811594203,13,2707,3450,0.05615072035463613,13,152,2707,0.044057971014492756,13,152,3450,0.06571428571428571,11,23,350,0.6514285714285715,11,228,350,2020-08-09
DE,2482,11,1532,8,63,12,103,7,8,7,142,6,0.7051344743276283,7,1442,2045,0.03720626631853786,8,57,1532,0.025382755842062853,11,63,2482,0.056338028169014086,6,8,142,0.7253521126760564,6,103,142,2020-08-09
FL,74290,259,41832,245,8284,261,4753,244,1898,255,5801,244,0.6022979238056844,245,41832,69454,0.17885829030407344,245,7482,41832,0.11137434378785839,259,8274,74290,0.3031666378266136,242,1752,5779,0.8193414928460611,244,4753,5801,2020-08-09
GA,14040,116,8146,96,4057,144,1133,86,662,93,1201,78,0.7992609607510237,95,8003,10013,0.25902283329241343,96,2110,8146,0.21125356125356126,116,2966,14040,0.4282115869017632,71,510,1191,0.8867610324729392,77,1065,1201,2020-08-09
HI,1699,16,1670,23,179,23,102,14,37,14,96,12,0.6745843230403801,14,1136,1684,0.12128712871287128,16,147,1212,0.075927015891701,16,129,1699,0.21875,12,21,96,0.5625,12,54,96,2020-08-09
IA,8382,120,5177,120,344,120,492,120,92,119,722,120,0.6176330231448341,120,5177,8382,0.06644774966196638,120,344,5177,0.04104032450489144,120,344,8382,0.12742382271468145,119,92,722,0.6814404432132964,120,492,722,2020-08-09
ID,3889,45,2014,44,206,46,192,41,40,45,284,40,0.5233887733887734,44,2014,3848,0.10228401191658391,44,206,2014,0.052969915145281564,45,206,3889,0.12323943661971831,40,35,284,0.6514084507042254,37,185,284,2020-08-09
IL,28379,178,15610,153,1840,186,1654,137,386,144,3024,121,0.6120082984176056,148,15045,24583,0.10096092248558616,153,1576,15610,0.0618062651960957,178,1754,28379,0.1119946984758118,118,338,3018,0.4852448021462106,117,1447,2982,2020-08-09
IN,16709,138,10136,134,966,138,1488,130,323,123,2310,130,0.6163200778304755,134,10136,16446,0.09014446863249555,133,911,10106,0.056238383596138856,137,938,16679,0.14080209241499564,123,323,2294,0.6441558441558441,130,1488,2310,2020-08-09
KS,7308,125,4031,103,323,132,507,73,75,82,653,66,0.6468228498074454,103,4031,6232,0.05435871743486974,102,217,3992,0.03686889530884578,124,268,7269,0.1026438569206843,61,66,643,0.8192182410423453,63,503,614,2020-08-09
KY,12843,107,8568,109,686,109,1056,100,659,102,1562,104,0.662150587868878,107,8504,12843,0.08006535947712418,109,686,8568,0.05341431129798334,107,686,12843,0.42626131953428203,102,659,1546,0.676056338028169,100,1056,1562,2020-08-09
LA,13747,174,9448,169,1486,200,1351,88,449,196,1674,79,0.699651361174987,167,9432,13481,0.12008377938096346,158,1032,8594,0.11496539104145119,163,1445,12569,0.2370012091898428,75,392,1654,0.7407407407407407,78,1240,1674,2020-08-09
MA,16869,81,11838,80,369,81,926,76,59,75,1867,76,0.7042236763831053,80,11838,16810,0.031170805879371516,80,369,11838,0.021874444246843323,81,369,16869,0.03160149973219068,75,59,1867,0.4959828602035351,76,926,1867,2020-08-09
MD,10529,52,7422,46,983,51,778,45,176,49,1093,43,0.7985797288573273,46,7422,9294,0.11654695758232823,44,860,7379,0.09277464923165028,50,972,10477,0.13632204940530648,43,149,1093,0.7017383348581885,43,767,1093,2020-08-09
ME,2917,31,1791,31,36,32,198,29,6,27,299,28,0.6557557925707981,30,1783,2719,0.018425460636515914,31,33,1791,0.012341446691806651,31,36,2917,0.02040816326530612,25,6,294,0.6474576271186441,27,191,295,2020-08-09
MI,23009,143,14377,121,782,148,1584,119,171,141,2126,117,0.7610140422338943,120,14199,18658,0.043193990401335466,121,621,14377,0.033856317093311314,143,779,23009,0.06632173095014111,117,141,2126,0.7450611476952023,117,1584,2126,2020-08-09
MN,11382,125,7321,118,461,128,599,117,112,119,879,108,0.7055534130350944,117,7318,10372,0.05777899194099167,118,423,7321,0.040502547882621684,125,461,11382,0.12400455062571103,108,109,879,0.6957547169811321,106,590,848,2020-08-09
MO,18841,121,9999,103,872,136,1058,96,265,112,1832,98,0.6207754781241813,99,9478,15268,0.05690569056905691,103,569,9999,0.04049678891778568,121,763,18841,0.1110475100171723,89,194,1747,0.64625,88,1034,1600,2020-08-09
MS,7635,92,4587,86,1443,97,584,64,430,65,578,61,0.6874811006954944,84,4547,6614,0.19424460431654678,86,891,4587,0.18716437459070073,92,1429,7635,0.7191413237924866,59,402,559,0.9809688581314879,61,567,578,2020-08-09
MT,2692,65,1744,54,75,47,107,28,24,49,185,41,0.7509398496240601,52,1598,2128,0.05006765899864682,39,74,1478,0.03778751369112815,44,69,1826,0.12637362637362637,38,23,182,0.6643356643356644,21,95,143,2020-08-09
NC,18446,109,13932,103,1602,121,1323,101,353,111,1734,97,0.7814884948642911,101,13619,17427,0.08929084122882572,103,1244,13932,0.07610407952631865,108,1401,18409,0.17243367935409457,97,299,1734,0.740484429065744,97,1284,1734,2020-08-09
ND,2488,48,1798,49,105,50,69,45,28,50,103,44,0.7210610932475884,48,1794,2488,0.05784204671857619,49,104,1798,0.04180064308681672,48,104,2488,0.0970873786407767,44,10,103,0.5339805825242718,44,55,103,2020-08-09
NE,5071,105,2415,90,226,90,411,81,74,56,663,79,0.6311926605504588,89,2408,3815,0.07354838709677419,72,171,2325,0.04308390022675737,87,209,4851,0.11282843894899536,52,73,647,0.620845921450151,77,411,662,2020-08-09
NH,3344,30,2257,30,47,30,143,29,9,28,275,27,0.6749401913875598,30,2257,3344,0.020824102791315906,30,47,2257,0.014055023923444977,30,47,3344,0.03272727272727273,27,9,275,0.5018181818181818,27,138,275,2020-08-09
NJ,9278,40,6812,40,473,44,409,37,36,39,867,36,0.712888181094301,38,6267,8791,0.06385789782736348,40,435,6812,0.04214270316878638,40,391,9278,0.03806228373702422,36,33,867,0.4544405997693195,36,394,867,2020-08-09
NM,3165,45,2096,44,125,44,255,42,40,41,332,40,0.6622432859399684,44,2096,3165,0.06194251734390486,43,125,2018,0.04103742613263296,44,125,3046,0.12048192771084337,40,40,332,0.7349397590361446,40,244,332,2020-08-09
NV,8354,61,5964,59,1077,61,638,58,261,57,846,58,0.715880446525027,59,5964,8331,0.18024815560026827,59,1075,5964,0.12892027771127604,61,1077,8354,0.30851063829787234,57,261,846,0.7541371158392435,58,638,846,2020-08-09
NY,42466,146,32442,125,2035,161,2822,116,266,125,4826,110,0.7154046331258291,122,28041,39196,0.04802416620430306,125,1558,32442,0.04132717939057128,146,1755,42466,0.04578155657292348,103,210,4587,0.5700915141430949,106,2741,4808,2020-08-09
OH,30116,205,19924,194,1682,213,2508,187,423,192,3939,164,0.6856493595923426,193,19914,29044,0.08161011845011042,194,1626,19924,0.05501866169021594,204,1651,30008,0.10695187165775401,161,420,3927,0.6367098248286367,164,2508,3939,2020-08-09
OK,8929,114,5574,111,607,139,713,109,210,113,1235,135,0.6340575588670231,110,5574,8791,0.09257265877287406,111,516,5574,0.05442938738940531,114,486,8929,0.1800356506238859,110,202,1122,0.6657329598506069,108,713,1071,2020-08-09
OR,4198,50,3564,46,271,60,360,45,48,49,488,34,0.6905451672372926,38,2622,3797,0.05331088664421998,46,190,3564,0.05216769890424011,50,219,4198,0.04801670146137787,33,23,479,0.5655737704918032,34,276,488,2020-08-09
PA,25858,180,18489,168,1263,209,2473,162,252,176,2932,147,0.7508080851614015,155,17421,23203,0.05446481691816756,168,1007,18489,0.04103178900146957,180,1061,25858,0.0698869475847893,138,204,2919,0.7861527967257844,143,2305,2932,2020-08-09
WY,1758,30,586,30,31,30,43,30,11,30,122,30,0.3333333333333333,30,586,1758,0.052901023890784986,30,31,586,0.01763367463026166,30,31,1758,0.09016393442622951,30,11,122,0.3524590163934426,30,43,122,2020-08-09
