state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,0,68,0,0,68,3,67,9410,68,5538,68,217,67,11,68,25,67,0,67,13,67,479,68,39,67,35,68,194,67,145,68,23,67,1,67,692,68,0.5885228480340063,68,5538,9410,0.040096082779009605,67,217,5412,0.023525585429314832,67,217,9224,0.059001512859304085,67,39,661,0.6921965317919075,68,479,692,2021-02-16
RI,4,10,1,4,10,1,20,14,2332,15,2013,15,213,14,15,15,0,14,0,14,0,14,133,15,27,14,27,15,213,14,174,15,0,14,0,14,168,15,0.8632075471698113,15,2013,2332,0.10856269113149847,14,213,1962,0.09458259325044405,14,213,2252,0.17880794701986755,14,27,151,0.7916666666666666,15,133,168,2021-02-16
SC,22,62,2,22,62,2,7,84,11355,86,8837,86,984,84,105,86,113,84,3,84,2,84,994,86,234,84,225,86,973,84,900,86,11,84,9,84,1313,86,0.7782474680757375,86,8837,11355,0.11267605633802817,84,984,8733,0.08802218445299222,84,984,11179,0.1838177533385703,84,234,1273,0.7570449352627571,86,994,1313,2021-02-16
SD,0,61,3,0,61,3,16,61,2800,64,1547,64,89,61,23,64,19,61,1,61,1,61,116,64,17,61,14,64,88,61,63,64,1,61,0,61,244,64,0.5525,64,1547,2800,0.05859117840684661,61,89,1519,0.03261267863686332,61,89,2729,0.07296137339055794,61,17,233,0.47540983606557374,64,116,244,2021-02-16
TN,15,62,66,24,53,66,18,77,20238,143,12120,126,775,77,99,77,52,77,1,77,2,77,1598,140,225,77,215,77,760,77,693,77,15,77,11,77,2369,143,0.6438589035274118,126,12120,18824,0.08555972620887613,77,775,9058,0.05625725900116144,77,775,13776,0.11892177589852009,77,225,1892,0.6911764705882353,140,1598,2312,2021-02-16
TX,121,469,5,146,444,5,98,590,67546,595,50035,595,9789,590,775,595,644,590,17,590,62,590,6483,595,2377,590,2291,595,9651,590,9084,595,138,590,106,590,7929,595,0.7407544488200634,595,50035,67546,0.1978735016474298,590,9789,49471,0.14659238959521992,590,9789,66777,0.30667010708295706,590,2377,7751,0.817631479379493,595,6483,7929,2021-02-16
UT,0,57,1,0,57,1,0,57,6176,58,3550,58,273,57,39,58,8,57,3,57,0,57,384,58,103,57,98,58,261,57,236,58,12,57,0,57,624,58,0.5748056994818653,58,3550,6176,0.07793320011418783,57,273,3503,0.04488655047681683,57,273,6082,0.16996699669966997,57,103,606,0.6153846153846154,58,384,624,2021-02-16
VA,22,75,9,21,76,9,53,103,18234,106,12940,106,1593,103,128,106,195,103,9,103,13,103,1333,106,264,103,252,106,1566,103,1336,106,27,103,17,103,1994,106,0.7096632664253593,106,12940,18234,0.12455043002345582,103,1593,12790,0.08865267961489232,103,1593,17969,0.1372854914196568,103,264,1923,0.668505516549649,106,1333,1994,2021-02-16
VI,2,0,0,2,0,0,0,2,168,2,96,2,3,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,3,2,0,2,0,2,0,2,20,2,0.5714285714285714,2,96,168,0.03125,2,3,96,0.017857142857142856,2,3,168,0.0,2,0,20,0.45,2,9,20,2021-02-16
VT,2,14,1,2,14,1,1,16,1302,17,830,17,39,16,7,17,9,16,0,16,0,16,69,17,12,16,11,17,39,16,38,17,0,16,0,16,106,17,0.6374807987711214,17,830,1302,0.04797047970479705,16,39,813,0.0308300395256917,16,39,1265,0.12121212121212122,16,12,99,0.6509433962264151,17,69,106,2021-02-16
