state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-08,"509,267","507,966","510,568",70.46,70.01,70.91,"715,663","713,308","718,018"
CW,2020-10-09,"508,195","507,143","509,247",70.07,69.73,70.42,"718,107","716,033","720,181"
CW,2020-10-10,"490,837","489,359","492,314",67.87,67.24,68.51,"717,737","715,302","720,172"
CW,2020-10-11,"476,373","474,629","478,116",66.06,65.29,66.84,"715,591","712,842","718,341"
CW,2020-10-12,"479,956","478,434","481,477",66.46,65.76,67.15,"717,688","715,345","720,032"
CW,2020-10-13,"505,395","503,907","506,882",69.61,68.92,70.30,"722,122","719,829","724,414"
CW,2020-10-14,"515,238","513,687","516,790",70.76,70.05,71.46,"724,343","722,017","726,669"
CW,2020-10-15,"514,191","512,649","515,734",70.65,69.94,71.35,"723,788","721,517","726,058"
CW,2020-10-16,"510,337","508,923","511,752",70.17,69.52,70.81,"723,311","721,260","725,362"
CW,2020-10-17,"492,298","490,680","493,915",67.90,67.17,68.63,"720,919","718,708","723,130"
CW,2020-10-18,"476,472","475,054","477,890",65.87,65.24,66.51,"719,111","717,199","721,022"
CW,2020-10-19,"481,935","480,749","483,122",66.45,65.92,66.98,"721,112","719,501","722,724"
CW,2020-10-20,"507,753","507,213","508,293",68.89,68.56,69.22,"732,960","731,648","734,273"
CW,2020-10-21,"517,652","517,094","518,210",70.01,69.64,70.39,"735,223","733,726","736,721"
CW,2020-10-22,"518,334","517,780","518,887",69.98,69.59,70.37,"736,973","735,415","738,531"
CW,2020-10-23,"514,545","513,936","515,155",69.53,69.13,69.92,"736,375","734,819","737,931"
CW,2020-10-24,"495,580","494,685","496,474",67.05,66.56,67.55,"735,619","733,792","737,446"
CW,2020-10-25,"480,034","479,292","480,777",65.14,64.68,65.59,"733,484","731,706","735,262"
CW,2020-10-26,"482,453","482,021","482,884",65.47,65.09,65.86,"733,616","731,978","735,253"
CW,2020-10-27,"508,090","507,380","508,799",68.76,68.32,69.20,"735,783","734,112","737,454"
CW,2020-10-28,"518,309","517,041","519,577",70.79,70.18,71.40,"729,006","727,056","730,957"
CW,2020-10-29,"516,963","515,615","518,311",71.09,70.09,72.09,"724,139","720,280","727,997"
CW,2020-10-30,"511,473","510,143","512,804",71.49,70.91,72.07,"712,492","710,893","714,090"
CW,2020-10-31,"491,253","489,406","493,100",69.06,68.21,69.90,"708,329","705,914","710,745"
CW,2020-11-01,"475,735","474,411","477,059",67.06,66.43,67.69,"706,322","704,414","708,230"
CW,2020-11-02,"483,069","481,929","484,209",67.86,67.33,68.39,"708,899","707,339","710,460"
CW,2020-11-03,"505,356","504,256","506,457",70.74,70.24,71.24,"711,389","709,926","712,851"
CW,2020-11-04,"514,239","513,003","515,474",71.73,71.14,72.31,"714,061","712,281","715,841"
CW,2020-11-05,"515,397","514,180","516,613",72.11,71.79,72.44,"711,748","710,094","713,402"
CW,2020-11-06,"513,459","511,593","515,325",71.88,71.19,72.57,"711,474","709,100","713,848"
CW,2020-11-07,"500,453","497,061","503,845",70.21,68.72,71.69,"709,860","705,282","714,438"
AK,2020-10-08,983,983,983,65.10,65.10,65.10,"1,510","1,510","1,510"
AL,2020-10-08,"10,344","10,159","10,529",73.93,69.57,78.29,"13,991","13,740","14,242"
