state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1297,17,782,17,11,16,4,17,0,16,0,16,1,16,61,17,2,16,2,17,11,16,11,17,0,16,0,16,103,17,0.602929838087895,17,782,1297,0.014454664914586,16,11,761,0.008744038155803,16,11,1258,0.021052631578947,16,2,95,0.592233009708738,17,61,103,2021/05/06,POINT (-72.662695 44.075252),0,17,2,17,0,17,0,17,0,17,1,17,1,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
WA,7,84,2,7,84,2,6,91,13420,93,8603,93,638,91,58,93,58,91,1,91,1,91,909,93,170,91,161,93,637,91,564,93,1,91,1,91,1367,93,0.641058122205663,93,8603,13420,0.074856271265986,91,638,8523,0.048031318226304,91,638,13283,0.12715033657442,91,170,1337,0.664959765910754,93,909,1367,2021/05/06,POINT (-120.592492 47.411715),1,93,3,92,1,92,6,92,14,92,5,92,3,92,11,92,14,93,0,91,0,90,1,90,2,90,1,90,5,90,7,90,1,90,41,91
WI,9,111,21,11,109,21,1,138,12633,141,7655,141,374,138,74,141,37,138,4,138,7,138,832,141,115,138,101,141,364,138,339,141,10,138,5,138,1600,141,0.605952663658672,141,7655,12633,0.049853372434018,138,374,7502,0.030224664619363,138,374,12374,0.074289405684755,138,115,1548,0.52,141,832,1600,2021/05/06,POINT (-89.732969 44.639954),0,141,4,141,3,141,7,141,10,141,9,141,12,141,4,141,25,141,1,138,1,138,3,138,2,138,3,138,11,138,7,138,9,138,0,138
ID,3,37,8,3,37,8,4,47,3423,48,1841,48,125,47,12,48,3,47,0,47,0,47,200,48,40,47,39,48,122,47,114,48,3,47,3,47,297,48,0.537832310838446,48,1841,3423,0.068984547461369,47,125,1812,0.036949453148093,47,125,3383,0.139372822299652,47,40,287,0.673400673400673,48,200,297,2021/05/06,POINT (-114.659366 44.389073),0,48,0,48,0,48,2,48,5,48,3,48,1,48,1,48,0,48,0,47,0,47,1,47,0,47,0,47,1,47,1,47,0,47,0,47
IL,8,147,22,7,148,22,4,172,28047,177,18489,177,1833,172,157,177,182,172,2,172,23,172,2052,177,455,172,424,177,1806,172,1651,177,27,172,19,172,3359,177,0.659214889292973,177,18489,28047,0.100410846343468,172,1833,18255,0.066213921901528,172,1833,27683,0.138088012139605,172,455,3295,0.610896100029771,177,2052,3359,2021/05/06,POINT (-89.148632 40.124144),1,177,10,177,15,177,22,177,28,177,37,177,22,177,21,177,1,168,2,172,15,172,19,172,10,172,20,172,44,172,31,172,40,172,1,163
IN,9,125,2,11,123,2,2,134,17404,136,10567,136,876,134,66,136,73,134,0,134,1,134,1458,136,241,134,201,136,864,134,666,136,12,134,9,134,2275,136,0.607159273730177,136,10567,17404,0.083611720912475,134,876,10477,0.050753186558517,134,876,17260,0.108265947888589,134,241,2226,0.640879120879121,136,1458,2275,2021/05/06,POINT (-86.2818 39.919991),1,136,1,136,8,136,10,136,15,136,7,136,15,136,9,136,0,136,0,134,8,134,8,134,8,134,16,134,9,134,14,134,6,134,4,134
KS,8,126,4,10,124,4,0,135,7094,138,3840,138,165,135,18,138,18,135,0,135,0,135,415,138,58,135,46,138,163,135,128,138,2,135,2,135,697,138,0.541302509162673,138,3840,7094,0.04326166754064,135,165,3814,0.023544520547945,135,165,7008,0.085672082717873,135,58,677,0.595408895265423,138,415,697,2021/05/06,POINT (-98.38018 38.484729),0,138,0,136,2,136,5,136,1,136,3,136,1,136,4,136,2,138,0,135,8,133,2,133,0,132,2,133,4,133,2,133,0,133,0,135
KY,1,10,93,4,98,2,2,102,12934,104,7256,104,434,102,103,104,49,102,0,102,8,102,1083,104,114,102,104,104,417,102,351,104,17,102,2,102,1835,104,0.56100201020566,104,7256,12934,0.060767292075049,102,434,7142,0.034033877038896,102,434,12752,0.063722750139743,102,114,1789,0.590190735694823,104,1083,1835,2021/05/06,POINT (-85.290484 37.526683),0,104,4,104,4,104,10,104,17,104,21,104,17,104,9,104,23,104,1,102,1,102,4,102,13,102,10,102,18,102,10,102,11,102,2,102
LA,43,175,7,44,174,7,0,218,14337,225,8709,225,294,224,41,219,6,219,5,219,0,219,1045,225,83,224,78,224,287,224,353,224,7,224,7,224,1845,225,0.607449257166771,225,8709,14337,0.03375818119187,224,294,8709,0.020506382088303,224,294,14337,0.044986449864499,224,83,1845,0.56639566395664,225,1045,1845,2021/05/06,POINT (-91.840238 30.921314),0,219,3,219,5,219,6,219,11,219,11,219,5,219,0,219,0,219,0,219,1,219,0,219,1,219,2,219,0,219,1,219,1,219,0,219
MA,7,71,1,7,71,1,2,78,16952,79,13342,79,376,78,44,79,61,78,0,78,2,78,1011,79,123,78,115,79,372,78,324,79,4,78,3,78,1397,79,0.78704577630958,79,13342,16952,0.028405227770643,78,376,13237,0.0223583278825,78,376,16817,0.089846603360117,78,123,1369,0.72369362920544,79,1011,1397,2021/05/06,POINT (-71.481104 42.151077),1,79,1,79,11,79,6,79,9,79,4,79,8,79,4,79,3,79,0,78,4,78,5,78,4,78,8,78,18,78,10,78,12,78,0,78
MD,2,46,4,2,46,4,8,51,10545,52,8055,52,1035,51,78,52,206,51,0,51,9,51,936,52,245,51,225,52,1022,51,801,52,13,51,5,51,1310,52,0.763869132290185,52,8055,10545,0.129326502561539,51,1035,8003,0.099128435973566,51,1035,10441,0.192610062893082,51,245,1272,0.714503816793893,52,936,1310,2021/05/06,POINT (-76.687282 38.946466),0,52,5,52,8,52,10,52,15,52,23,52,6,52,11,52,0,52,2,51,21,51,15,51,16,51,33,51,39,51,36,51,44,51,0,51
ME,3,23,8,1,25,8,2,33,2932,34,2024,34,148,33,10,34,16,33,1,33,1,33,246,34,60,33,57,34,147,33,134,34,1,33,1,33,328,34,0.69031377899045,34,2024,2932,0.074409250879839,33,148,1989,0.05122879889235,33,148,2889,0.188679245283019,33,60,318,0.75,34,246,328,2021/05/06,POINT (-69.06137 45.117911),0,34,0,34,0,34,3,34,0,34,2,34,3,34,2,34,0,34,0,33,0,33,1,33,1,33,1,33,9,33,1,33,3,33,0,33
MI,5,147,3,7,145,3,3,152,20516,155,15538,155,2281,152,205,155,51,152,3,152,4,151,1975,155,651,152,608,155,2213,152,2077,155,68,152,28,152,2471,155,0.757360109183077,155,15538,20516,0.147503879979307,152,2281,15464,0.111879536982539,152,2281,20388,0.26647564469914,152,651,2443,0.799271549979765,155,1975,2471,2021/05/06,POINT (-85.730977 44.874798),2,154,13,154,27,154,27,154,39,154,33,154,33,154,25,154,6,155,0,151,5,151,5,151,5,151,7,151,10,151,8,151,9,151,2,152
MN,14,103,14,14,103,14,15,130,9594,131,7070,131,577,130,63,131,26,130,0,130,2,130,689,131,153,130,136,131,563,130,480,131,14,130,12,130,944,131,0.736918907650615,131,7070,9594,0.082938048009199,130,577,6957,0.06129169322286,130,577,9414,0.168502202643172,130,153,908,0.729872881355932,131,689,944,2021/05/06,POINT (-94.198308 46.349153),1,131,7,131,10,131,7,131,10,131,17,131,7,131,4,131,0,131,0,130,3,130,1,130,3,130,9,130,3,130,5,130,2,130,0,130
MO,20,85,19,24,81,19,4,120,14782,124,10785,124,731,120,42,124,116,120,2,120,17,120,1261,124,206,120,154,124,690,120,520,124,41,120,17,120,1726,124,0.729603571911785,124,10785,14782,0.068864813942534,120,731,10615,0.050413793103448,120,731,14500,0.124021673690548,120,206,1661,0.730590961761298,124,1261,1726,2021/05/06,POINT (-92.477244 38.3675),1,124,2,124,3,124,5,124,12,124,7,124,6,124,6,124,0,124,1,120,16,120,11,120,14,120,12,120,25,120,21,120,16,120,0,120
MS,8,90,2,12,86,2,0,98,8104,100,4898,100,229,98,25,100,11,98,0,98,5,98,611,100,99,98,65,100,224,98,188,100,5,98,1,98,844,100,0.604392892398815,100,4898,8104,0.047187306820523,98,229,4853,0.028514506288133,98,229,8031,0.120145631067961,98,99,824,0.7239336492891,100,611,844,2021/05/06,POINT (-89.65344 32.713378),0,100,1,100,2,100,3,100,4,100,3,100,6,100,6,100,0,100,0,97,2,98,1,98,2,98,3,98,2,98,1,98,0,97,0,98
AK,1,22,0,1,22,0,0,23,1632,23,1000,23,44,23,6,23,0,23,0,23,0,23,94,23,8,23,8,23,43,23,42,23,1,23,1,23,137,23,0.612745098039216,23,1000,1632,0.044,23,44,1000,0.026960784313725,23,44,1632,0.058394160583942,23,8,137,0.686131386861314,23,94,137,2021/05/06,POINT (-151.631889 63.631126),0,23,2,22,1,22,0,22,0,22,1,22,2,22,0,22,0,23,0,23,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,23
AL,27,66,13,29,64,13,4,102,14612,106,9908,106,455,102,54,104,66,102,0,102,13,102,1304,106,158,102,142,104,441,102,364,104,14,102,5,102,1634,106,0.678072816862852,106,9908,14612,0.046442788608758,102,455,9797,0.031603806348545,102,455,14397,0.098997493734336,102,158,1596,0.798041615667075,106,1304,1634,2021/05/06,POINT (-86.844516 32.756889),0,104,2,104,4,104,9,104,8,104,15,104,10,104,6,104,0,104,0,102,4,102,6,102,15,102,11,102,11,102,13,102,6,102,0,102
AR,13,74,2,15,72,2,0,87,7727,89,5021,89,187,87,16,89,42,87,0,87,6,87,604,89,71,87,51,89,184,87,128,89,3,87,3,87,987,89,0.649799404684871,89,5021,7727,0.037325349301397,87,187,5010,0.024317295188557,87,187,7690,0.072820512820513,87,71,975,0.611955420466059,89,604,987,2021/05/06,POINT (-92.439162 34.899825),0,89,3,89,3,89,0,89,1,89,5,89,3,89,1,89,0,89,1,87,5,87,2,87,2,87,7,87,7,87,7,87,11,87,0,87
AZ,23,75,3,24,74,3,5,98,15334,101,10012,101,570,98,41,101,89,98,2,98,1,98,1084,101,177,98,129,101,565,98,392,101,5,98,4,98,2270,101,0.65292813355941,101,10012,15334,0.057956278596848,98,570,9835,0.037878787878788,98,570,15048,0.080308529945554,98,177,2204,0.477533039647577,101,1084,2270,2021/05/06,POINT (-111.664616 34.293239),0,101,4,101,3,101,6,101,10,101,5,101,6,101,7,101,0,101,2,98,9,98,6,98,6,98,15,98,22,98,17,98,12,98,0,98
CA,61,239,75,73,227,75,17,367,58965,375,42630,375,1799,367,188,375,299,367,6,366,7,366,4560,375,395,367,348,375,1747,367,1449,375,52,367,37,367,6837,375,0.722971254133808,375,42630,58965,0.042715357583816,367,1799,42116,0.030954798079736,367,1799,58117,0.059291504052837,367,395,6662,0.666959192628346,375,4560,6837,2021/05/06,POINT (-119.662127 37.211164),0,374,15,373,33,373,29,373,39,373,33,373,22,373,17,373,0,375,6,366,22,365,37,365,25,365,44,365,61,364,48,365,56,365,0,367
CO,8,75,13,8,75,13,7,94,11096,96,7025,96,743,94,94,96,32,94,3,94,11,94,894,96,245,94,239,96,711,94,664,96,32,94,16,94,1321,96,0.633111031002163,96,7025,11096,0.106875719217491,94,743,6952,0.067606915377616,94,743,10990,0.190069821567106,94,245,1289,0.676760030280091,96,894,1321,2021/05/06,POINT (-105.547832 38.998552),1,96,7,95,13,96,14,96,15,96,16,96,16,96,11,96,1,96,1,94,0,94,6,94,4,94,8,94,5,94,7,94,1,94,0,94
CT,4,28,1,4,28,1,17,32,7866,33,5985,33,334,32,40,33,32,32,2,32,0,32,568,33,68,32,65,33,320,32,268,33,14,32,7,32,1052,33,0.760869565217391,33,5985,7866,0.056314280896982,32,334,5931,0.042947151858043,32,334,7777,0.066019417475728,32,68,1030,0.539923954372624,33,568,1052,2021/05/06,POINT (-72.738288 41.575155),0,33,5,33,9,33,5,33,3,33,7,33,3,33,7,33,1,33,0,32,2,32,1,32,2,32,4,32,7,32,11,32,5,32,0,32
DC,0,12,2,0,12,2,1,12,3464,14,2524,14,169,13,12,14,62,13,1,13,12,13,246,14,40,12,37,13,138,13,116,14,31,13,10,13,334,14,0.728637413394919,14,2524,3464,0.068951448388413,13,169,2451,0.050477897252091,13,169,3348,0.126984126984127,12,40,315,0.736526946107784,14,246,334,2021/05/06,POINT (-77.016275 38.904785),1,14,1,14,1,14,2,14,2,14,2,14,0,14,3,14,0,14,1,13,5,13,13,13,10,13,6,13,8,13,9,13,10,13,0,13
DE,1,7,2,1,7,2,1,9,2716,10,1913,10,122,9,11,10,25,9,2,9,0,9,131,10,14,9,13,10,119,9,100,10,3,9,3,9,182,10,0.704344624447717,10,1913,2716,0.064516129032258,9,122,1891,0.045454545454545,9,122,2684,0.080459770114943,9,14,174,0.71978021978022,10,131,182,2021/05/06,POINT (-75.452394 38.994926),0,10,2,10,1,10,1,10,3,10,2,10,2,10,0,10,0,10,0,9,1,9,1,9,0,9,3,9,7,9,7,9,6,9,0,9
FL,7,203,15,22,188,15,92,219,53620,225,40921,225,3264,219,388,225,201,219,10,219,12,219,4849,225,797,219,732,225,3213,219,2902,225,51,219,40,219,6427,225,0.763166728832525,225,40921,53620,0.080848112553255,219,3264,40372,0.061973114604694,219,3264,52668,0.128093860495018,219,797,6222,0.754473315699393,225,4849,6427,2021/05/06,POINT (-82.420978 28.260731),1,225,22,225,36,225,55,225,101,225,64,225,51,224,44,225,14,225,3,219,23,219,23,219,22,219,30,219,36,219,35,219,29,219,0,219
GA,25,116,17,29,111,18,6,155,20928,158,15936,158,1308,155,170,158,97,153,7,155,28,155,2114,158,371,155,311,158,1275,155,957,158,33,155,9,155,2815,158,0.761467889908257,158,15936,20928,0.082979128338514,155,1308,15763,0.063375163525365,155,1308,20639,0.134177215189873,155,371,2765,0.750976909413854,158,2114,2815,2021/05/06,POINT (-83.426574 32.638481),0,158,9,158,14,158,15,158,20,158,14,158,15,158,9,158,9,158,1,155,9,155,17,155,11,155,11,155,14,155,11,155,10,155,13,155
HI,1,18,4,1,18,4,0,23,2465,23,1725,23,59,23,4,23,8,23,0,23,1,23,115,23,9,23,8,23,57,23,50,23,2,23,0,23,213,23,0.699797160243408,23,1725,2465,0.034202898550725,23,59,1725,0.02393509127789,23,59,2465,0.042253521126761,23,9,213,0.539906103286385,23,115,213,2021/05/06,POINT (-157.854309 21.361013),1,23,0,23,1,23,0,23,1,23,0,23,1,23,0,23,0,23,0,23,1,23,2,23,0,23,2,23,0,23,2,23,1,23,0,23
IA,0,39,83,0,39,83,0,120,7906,122,4647,122,181,120,20,122,4,120,0,120,0,120,428,122,43,120,41,122,178,120,160,122,3,120,2,120,674,122,0.587781431823931,122,4647,7906,0.039485165794066,120,181,4584,0.023178383915994,120,181,7809,0.065648854961832,120,43,655,0.635014836795252,122,428,674,2021/05/06,POINT (-93.500061 42.074659),0,122,4,122,3,122,3,122,3,122,3,122,0,122,4,122,0,122,0,120,0,120,0,120,0,120,0,120,3,120,0,120,1,120,0,120
