state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,33,183,6,39,177,6,29,216,30154,222,25508,222,2991,216,300,222,386,216,7,215,43,215,2833,222,574,216,569,222,2870,216,2445,222,121,216,31,216,3540,222,0.845924255488492,222,25508,30154,0.118436683297695,216,2991,25254,0.100443280274028,216,2991,29778,0.167152009318579,216,574,3434,0.800282485875706,222,2833,3540,2021/11/01,,0,219,12,219,21,219,25,219,46,219,63,219,55,219,64,219,14,214,4,211,25,212,23,211,26,212,51,212,76,211,85,212,87,212,9,205,48,216,5928,4008,3858,855,12,251,1,214,3,214,0,214,0,214,25,4,214,214
PR,0,7,58,0,7,58,0,64,9447,65,6194,65,67,64,11,65,12,64,0,64,6,64,455,65,13,64,9,65,55,64,42,65,12,64,2,64,660,65,0.655657880808722,65,6194,9447,0.011048812664908,64,67,6064,0.007228395727694,64,67,9269,0.020700636942675,64,13,628,0.689393939393939,65,455,660,2021/11/01,,0,65,2,65,3,65,1,65,1,65,2,65,0,65,2,65,0,65,0,64,0,64,0,64,2,64,1,64,1,64,3,64,5,64,0,64,2,64,0,32,1133,0,0,102,3,64,4,64,0,64,0,64,21,1,64,64
RI,6,7,2,8,5,2,1,14,2468,15,2124,15,87,14,10,15,3,14,0,14,0,14,126,15,13,14,12,15,87,14,83,15,0,14,0,14,157,15,0.860615883306321,15,2124,2468,0.041867179980751,14,87,2078,0.03608461219411,14,87,2411,0.087248322147651,14,13,149,0.802547770700637,15,126,157,2021/11/01,,0,15,2,15,1,15,2,15,0,15,0,15,2,15,3,15,0,15,0,14,0,14,1,14,1,14,0,14,0,14,1,14,0,14,0,14,1,14,4,0,0,4,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,3,85,11635,87,9137,87,527,85,67,87,34,85,0,85,1,85,1021,87,147,85,149,87,522,85,482,87,5,85,5,85,1359,87,0.785302965191233,87,9137,11635,0.058354556527516,85,527,9031,0.045957966338188,85,527,11467,0.111532625189681,85,147,1318,0.751287711552612,87,1021,1359,2021/11/01,,0,87,5,87,1,87,7,87,17,87,13,87,16,87,7,87,1,82,0,85,3,85,3,85,1,85,2,85,8,85,8,85,8,85,1,80,8,85,4125,2577,2203,227,0,304,1,85,2,85,0,85,0,85,11,0,85,85
SD,2,60,3,2,60,3,29,62,2808,65,1879,65,187,62,31,65,14,62,3,62,2,62,174,65,49,62,49,65,181,62,170,65,6,62,2,62,251,65,0.669159544159544,65,1879,2808,0.101355013550136,62,187,1845,0.068223276176578,62,187,2741,0.204166666666667,62,49,240,0.693227091633466,65,174,251,2021/11/01,,0,65,0,65,5,65,3,65,6,65,6,65,7,65,4,65,0,65,0,62,0,62,0,62,0,62,3,62,4,62,5,62,2,62,0,62,1,62,733,105,611,309,0,171,0,62,0,62,0,62,0,62,1,0,62,62
TN,26,107,9,41,92,9,36,139,18296,142,13195,142,863,139,71,142,52,139,0,139,1,139,1483,142,247,139,235,142,855,139,772,142,8,139,5,139,2047,142,0.721195889811981,142,13195,18296,0.066625492163977,139,863,12953,0.048016469148167,139,863,17973,0.126407369498465,139,247,1954,0.72447484123107,142,1483,2047,2021/11/01,,0,142,3,142,4,142,7,142,10,142,12,142,12,142,11,142,12,142,0,139,7,139,5,139,5,139,6,139,10,139,6,139,9,139,4,139,14,139,390,276,608,432,0,463,2,82,3,82,0,139,0,139,15,2,82,83
TX,9,100,488,9,100,488,63,592,68611,597,50830,597,3559,592,311,597,420,592,6,592,79,592,5888,597,1145,592,1097,597,3438,592,2962,597,121,592,74,592,6932,597,0.740843305009401,597,50830,68611,0.070808961044129,592,3559,50262,0.052444667118564,592,3559,67862,0.169153493869109,592,1145,6769,0.849394114252741,597,5888,6932,2021/11/01,,1,597,18,597,34,597,45,597,48,597,58,597,51,597,41,597,15,597,9,592,29,592,44,592,49,592,52,592,89,592,80,592,53,592,15,592,41,592,339,215,161,94,0,64,4,145,4,145,0,145,0,145,64,2,145,145
UT,1,46,9,1,46,9,1,55,5830,56,3874,56,557,55,79,56,2,55,3,55,2,55,452,56,179,55,181,56,534,55,517,56,23,55,0,55,622,56,0.664493996569468,56,3874,5830,0.146117523609654,55,557,3812,0.096802224539451,55,557,5754,0.292483660130719,55,179,612,0.726688102893891,56,452,622,2021/11/01,,0,56,3,56,6,56,12,56,16,56,17,56,17,56,8,56,0,56,1,55,0,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,1,55,495,268,83,194,0,12,0,54,0,54,0,54,0,54,1,0,54,54
VA,18,69,20,21,66,20,29,104,18314,107,13817,107,957,104,77,107,123,104,3,104,10,104,1397,107,223,104,215,107,943,104,817,107,14,104,7,104,1927,107,0.754450147428197,107,13817,18314,0.070089351105903,104,957,13654,0.052910930502571,104,957,18087,0.119060331019754,104,223,1873,0.724961079398028,107,1397,1927,2021/11/01,,1,107,5,107,7,107,11,107,10,107,13,107,16,107,10,107,4,107,3,104,3,104,8,104,15,104,15,104,20,104,31,104,27,104,1,104,13,104,2023,3258,934,753,13,27,7,99,3,99,0,99,0,99,30,8,99,99
VI,2,0,0,2,0,0,0,2,168,2,94,2,2,2,0,2,0,2,0,2,0,2,10,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.55952380952381,2,94,168,0.021276595744681,2,2,94,0.011904761904762,2,2,168,0.05,2,1,20,0.5,2,10,20,2021/11/01,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,185,17,84,11,0,0,0,2,0,2,0,2,0,2,0,0,2,2
