state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-19,"525,335","524,711","525,959",73.49,73.20,73.77,"715,041","713,921","716,161"
CW,2020-11-20,"520,454","519,864","521,044",73.53,73.36,73.70,"707,970","707,329","708,610"
CW,2020-11-21,"504,268","503,655","504,881",71.50,71.31,71.68,"705,452","704,780","706,123"
CW,2020-11-22,"490,532","489,921","491,142",69.86,69.69,70.03,"702,286","701,707","702,865"
CW,2020-11-23,"496,440","495,861","497,019",70.54,70.39,70.70,"703,885","703,301","704,468"
CW,2020-11-24,"512,349","511,862","512,837",72.77,72.69,72.85,"704,194","703,742","704,645"
CW,2020-11-25,"511,398","510,806","511,990",72.52,72.35,72.69,"705,327","704,698","705,957"
CW,2020-11-26,"483,045","482,556","483,533",68.83,68.74,68.92,"701,899","701,434","702,365"
CW,2020-11-27,"469,441","468,957","469,925",67.30,67.19,67.41,"697,671","697,187","698,155"
CW,2020-11-28,"472,465","471,875","473,055",67.77,67.57,67.97,"697,284","696,679","697,888"
CW,2020-11-29,"477,535","477,045","478,024",68.47,68.30,68.63,"697,605","697,011","698,199"
CW,2020-11-30,"492,308","491,787","492,830",70.31,70.12,70.49,"700,343","699,793","700,893"
CW,2020-12-01,"520,040","519,621","520,459",73.64,73.50,73.78,"706,302","705,825","706,778"
CW,2020-12-02,"531,200","530,746","531,655",75.04,74.89,75.20,"707,949","707,453","708,445"
CW,2020-12-03,"532,621","532,261","532,982",75.09,74.99,75.19,"709,269","708,899","709,639"
CW,2020-12-04,"529,351","528,996","529,706",74.67,74.57,74.76,"708,942","708,596","709,288"
CW,2020-12-05,"512,704","512,296","513,113",72.76,72.63,72.90,"704,640","704,202","705,078"
CW,2020-12-06,"499,446","499,087","499,806",71.28,71.17,71.38,"700,712","700,344","701,080"
CW,2020-12-07,"505,224","504,925","505,524",72.06,71.97,72.15,"701,099","700,711","701,487"
CW,2020-12-08,"526,619","526,282","526,956",74.67,74.57,74.78,"705,247","704,889","705,606"
CW,2020-12-09,"534,808","534,343","535,272",75.71,75.55,75.88,"706,366","705,917","706,815"
CW,2020-12-10,"534,615","534,256","534,974",75.54,75.43,75.65,"707,695","707,379","708,012"
CW,2020-12-11,"530,257","529,867","530,647",74.96,74.81,75.11,"707,379","707,042","707,716"
CW,2020-12-12,"514,304","513,811","514,797",72.96,72.76,73.16,"704,903","704,449","705,356"
CW,2020-12-13,"501,675","501,167","502,184",71.57,71.38,71.76,"700,929","700,516","701,343"
CW,2020-12-14,"506,787","506,276","507,297",72.08,71.89,72.27,"703,062","702,637","703,487"
CW,2020-12-15,"527,742","527,321","528,163",74.57,74.41,74.74,"707,669","707,217","708,121"
CW,2020-12-16,"533,684","533,169","534,199",75.18,74.98,75.38,"709,884","709,344","710,423"
CW,2020-12-17,"532,493","532,032","532,953",74.77,74.58,74.97,"712,163","711,577","712,749"
CW,2020-12-18,"530,571","530,014","531,127",74.56,74.31,74.81,"711,575","710,805","712,345"
CW,2020-12-19,"515,493","512,301","518,685",72.95,71.50,74.40,"706,649","702,540","710,758"
AZ,2020-11-19,"10,161","10,161","10,161",74.54,74.54,74.54,"13,632","13,632","13,632"
CT,2020-11-19,"6,005","6,005","6,005",73.23,73.23,73.23,"8,200","8,200","8,200"
DC,2020-11-19,"2,438","2,438","2,438",82.98,82.98,82.98,"2,938","2,938","2,938"
ID,2020-11-19,"1,933","1,933","1,933",62.03,62.03,62.03,"3,116","3,116","3,116"
IN,2020-11-19,"11,371","11,371","11,371",69.13,69.13,69.13,"16,448","16,448","16,448"
LA,2020-11-19,"8,892","8,892","8,892",69.12,69.12,69.12,"12,864","12,864","12,864"
MD,2020-11-19,"7,976","7,976","7,976",82.87,82.87,82.87,"9,625","9,625","9,625"
AZ,2020-11-20,"10,300","10,299","10,302",74.98,74.98,74.98,"13,737","13,737","13,737"
CT,2020-11-20,"5,988","5,988","5,988",73.09,73.09,73.09,"8,193","8,193","8,193"
DC,2020-11-20,"2,422","2,422","2,422",82.44,82.44,82.44,"2,938","2,938","2,938"
ID,2020-11-20,"1,900","1,900","1,900",60.78,60.78,60.78,"3,126","3,126","3,126"
IN,2020-11-20,"11,271","11,271","11,271",68.50,68.50,68.50,"16,453","16,453","16,453"
LA,2020-11-20,"8,767","8,767","8,767",69.03,69.03,69.03,"12,700","12,700","12,700"
MD,2020-11-20,"7,943","7,943","7,943",82.06,82.06,82.06,"9,679","9,679","9,679"
AZ,2020-11-21,"10,037","10,006","10,069",73.64,72.79,74.49,"13,630","13,578","13,682"
CT,2020-11-21,"5,878","5,878","5,878",71.80,71.80,71.80,"8,187","8,187","8,187"
DC,2020-11-21,"2,345","2,345","2,345",80.31,80.31,80.31,"2,920","2,920","2,920"
ID,2020-11-21,"1,821","1,821","1,821",58.31,58.31,58.31,"3,123","3,123","3,123"
IN,2020-11-21,"10,898","10,898","10,898",66.39,66.39,66.39,"16,416","16,416","16,416"
LA,2020-11-21,"8,436","8,436","8,436",66.62,66.62,66.62,"12,662","12,662","12,662"
MD,2020-11-21,"7,730","7,730","7,730",81.57,81.57,81.57,"9,477","9,477","9,477"
AZ,2020-11-22,"9,697","9,665","9,728",71.71,70.86,72.57,"13,521","13,469","13,573"
CT,2020-11-22,"5,849","5,849","5,849",71.50,71.50,71.50,"8,180","8,180","8,180"
DC,2020-11-22,"2,297","2,297","2,297",79.76,79.76,79.76,"2,880","2,880","2,880"
ID,2020-11-22,"1,737","1,737","1,737",56.07,56.07,56.07,"3,098","3,098","3,098"
IN,2020-11-22,"10,732","10,687","10,776",65.35,64.48,66.22,"16,422","16,366","16,478"
LA,2020-11-22,"8,358","8,351","8,366",66.25,66.25,66.25,"12,617","12,617","12,617"
MD,2020-11-22,"7,581","7,581","7,581",80.32,80.32,80.32,"9,438","9,438","9,438"
AZ,2020-11-23,"9,697","9,684","9,710",71.86,71.57,72.15,"13,495","13,480","13,510"
CT,2020-11-23,"5,764","5,764","5,764",70.54,70.54,70.54,"8,171","8,171","8,171"
DC,2020-11-23,"2,297","2,297","2,297",78.58,78.58,78.58,"2,923","2,923","2,923"
ID,2020-11-23,"1,798","1,797","1,799",58.30,57.41,59.19,"3,084","3,066","3,102"
IN,2020-11-23,"10,656","10,656","10,656",64.90,64.90,64.90,"16,420","16,420","16,420"
LA,2020-11-23,"8,424","8,421","8,428",66.41,66.41,66.41,"12,686","12,686","12,686"
MD,2020-11-23,"7,698","7,698","7,698",80.27,80.27,80.27,"9,590","9,590","9,590"
AZ,2020-11-24,"10,116","10,116","10,116",74.09,74.09,74.09,"13,654","13,654","13,654"
CT,2020-11-24,"6,053","6,053","6,053",74.03,74.03,74.03,"8,176","8,176","8,176"
DC,2020-11-24,"2,321","2,321","2,321",79.73,79.73,79.73,"2,911","2,911","2,911"
ID,2020-11-24,"1,882","1,882","1,882",60.77,60.77,60.77,"3,097","3,097","3,097"
IN,2020-11-24,"11,176","11,176","11,176",67.98,67.98,67.98,"16,441","16,441","16,441"
LA,2020-11-24,"8,506","8,506","8,506",67.11,67.11,67.11,"12,675","12,675","12,675"
MD,2020-11-24,"7,975","7,893","8,057",82.47,79.94,85.00,"9,670","9,580","9,761"
AZ,2020-11-25,"10,227","10,227","10,227",74.66,74.66,74.66,"13,698","13,698","13,698"
CT,2020-11-25,"6,050","6,050","6,050",73.73,73.73,73.73,"8,206","8,206","8,206"
DC,2020-11-25,"2,353","2,353","2,353",79.93,79.93,79.93,"2,944","2,944","2,944"
ID,2020-11-25,"1,837","1,836","1,838",59.18,58.29,60.07,"3,104","3,086","3,122"
IN,2020-11-25,"11,206","11,205","11,208",68.29,68.29,68.29,"16,411","16,411","16,411"
LA,2020-11-25,"8,524","8,523","8,525",67.23,67.23,67.23,"12,678","12,678","12,678"
MD,2020-11-25,"8,006","8,006","8,006",82.91,82.91,82.91,"9,656","9,656","9,656"
AZ,2020-11-26,"9,677","9,667","9,686",70.95,70.64,71.26,"13,639","13,618","13,660"
CT,2020-11-26,"5,684","5,684","5,684",69.53,69.53,69.53,"8,175","8,175","8,175"
DC,2020-11-26,"2,192","2,192","2,192",76.16,76.16,76.16,"2,878","2,878","2,878"
ID,2020-11-26,"1,748","1,747","1,749",56.41,56.05,56.76,"3,099","3,092","3,106"
IN,2020-11-26,"10,553","10,553","10,553",64.44,64.44,64.44,"16,376","16,376","16,376"
LA,2020-11-26,"8,036","8,033","8,038",64.09,64.09,64.09,"12,538","12,538","12,538"
MD,2020-11-26,"7,653","7,653","7,653",79.74,79.74,79.74,"9,598","9,598","9,598"
AZ,2020-11-27,"8,737","8,728","8,746",65.07,65.07,65.07,"13,428","13,428","13,428"
CT,2020-11-27,"5,652","5,652","5,652",69.14,69.14,69.14,"8,175","8,175","8,175"
DC,2020-11-27,"2,179","2,179","2,179",77.13,77.13,77.13,"2,825","2,825","2,825"
ID,2020-11-27,"1,715","1,714","1,716",55.30,55.30,55.30,"3,101","3,101","3,101"
IN,2020-11-27,"10,248","10,245","10,251",62.53,62.53,62.53,"16,390","16,390","16,390"
LA,2020-11-27,"7,955","7,951","7,958",63.57,63.57,63.57,"12,513","12,513","12,513"
MD,2020-11-27,"7,509","7,509","7,509",79.40,79.40,79.40,"9,457","9,457","9,457"
AZ,2020-11-28,"9,384","9,375","9,393",70.14,69.94,70.33,"13,380","13,371","13,389"
CT,2020-11-28,"5,706","5,706","5,706",69.88,69.88,69.88,"8,165","8,165","8,165"
DC,2020-11-28,"2,196","2,196","2,196",78.04,78.04,78.04,"2,814","2,814","2,814"
ID,2020-11-28,"1,699","1,699","1,699",55.02,55.02,55.02,"3,088","3,088","3,088"
IN,2020-11-28,"10,258","10,258","10,258",62.56,62.56,62.56,"16,398","16,398","16,398"
LA,2020-11-28,"7,935","7,929","7,942",63.52,63.52,63.52,"12,493","12,493","12,493"
MD,2020-11-28,"7,529","7,529","7,529",78.79,78.79,78.79,"9,556","9,556","9,556"
AZ,2020-11-29,"9,467","9,455","9,479",70.85,70.85,70.85,"13,363","13,363","13,363"
CT,2020-11-29,"5,704","5,704","5,704",69.76,69.76,69.76,"8,177","8,177","8,177"
DC,2020-11-29,"2,191","2,191","2,191",77.75,77.75,77.75,"2,818","2,818","2,818"
ID,2020-11-29,"1,696","1,694","1,697",55.21,55.21,55.21,"3,071","3,071","3,071"
IN,2020-11-29,"10,425","10,425","10,425",63.52,63.52,63.52,"16,411","16,411","16,411"
LA,2020-11-29,"8,035","8,024","8,045",64.22,64.22,64.22,"12,511","12,511","12,511"
MD,2020-11-29,"7,581","7,581","7,581",78.81,78.81,78.81,"9,619","9,619","9,619"
AZ,2020-11-30,"9,558","9,552","9,564",71.56,71.56,71.56,"13,356","13,356","13,356"
CT,2020-11-30,"5,851","5,851","5,851",71.62,71.62,71.62,"8,169","8,169","8,169"
