state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-29,"477,947","474,739","481,155",70.58,69.18,71.98,"677,181","673,833","680,529"
CW,2020-07-30,"478,398","475,384","481,411",70.19,68.91,71.48,"681,548","678,575","684,522"
CW,2020-07-31,"475,650","472,696","478,603",69.89,68.62,71.16,"680,587","677,620","683,554"
CW,2020-08-01,"465,127","461,898","468,355",68.58,67.15,70.01,"678,213","674,755","681,671"
CW,2020-08-02,"452,747","449,725","455,769",67.00,65.67,68.34,"675,695","672,531","678,860"
CW,2020-08-03,"456,541","453,962","459,121",67.50,66.40,68.60,"676,369","673,912","678,825"
CW,2020-08-04,"477,144","474,706","479,583",70.31,69.26,71.36,"678,643","676,210","681,076"
CW,2020-08-05,"486,682","484,359","489,005",71.32,70.35,72.29,"682,356","680,172","684,540"
CW,2020-08-06,"487,764","485,445","490,084",71.22,70.22,72.22,"684,915","682,495","687,334"
CW,2020-08-07,"484,412","482,216","486,609",70.57,69.62,71.53,"686,381","684,009","688,754"
CW,2020-08-08,"467,826","465,501","470,151",67.91,66.86,68.97,"688,852","686,095","691,609"
CW,2020-08-09,"455,194","452,817","457,572",66.29,65.19,67.39,"686,664","683,711","689,618"
CW,2020-08-10,"458,278","456,180","460,376",66.77,65.77,67.78,"686,322","683,491","689,153"
CW,2020-08-11,"479,872","478,227","481,516",69.66,68.90,70.41,"688,920","686,861","690,978"
CW,2020-08-12,"488,905","487,171","490,639",70.72,69.92,71.52,"691,352","689,153","693,551"
CW,2020-08-13,"489,225","487,244","491,206",70.52,69.63,71.42,"693,692","691,319","696,064"
CW,2020-08-14,"485,649","483,878","487,419",69.95,69.16,70.74,"694,273","692,178","696,368"
CW,2020-08-15,"471,390","468,740","474,039",68.02,66.82,69.22,"693,023","689,794","696,253"
CW,2020-08-16,"458,305","455,928","460,682",66.38,65.29,67.47,"690,410","687,506","693,314"
CW,2020-08-17,"459,919","458,001","461,838",66.78,65.93,67.63,"688,719","686,590","690,848"
CW,2020-08-18,"482,760","480,740","484,781",69.84,68.95,70.72,"691,275","689,025","693,525"
CW,2020-08-19,"492,242","490,330","494,155",71.02,70.19,71.85,"693,102","690,979","695,225"
CW,2020-08-20,"491,119","489,294","492,943",70.63,69.85,71.42,"695,297","693,322","697,272"
CW,2020-08-21,"486,020","483,362","488,678",69.73,68.57,70.90,"696,978","693,971","699,984"
CW,2020-08-22,"469,090","466,930","471,250",67.66,66.70,68.63,"693,281","690,751","695,811"
CW,2020-08-23,"455,583","453,238","457,929",65.95,64.88,67.02,"690,775","687,936","693,615"
CW,2020-08-24,"458,816","456,784","460,848",66.28,65.34,67.22,"692,210","689,655","694,765"
CW,2020-08-25,"479,426","477,584","481,268",69.12,68.25,69.98,"693,663","691,220","696,107"
CW,2020-08-26,"488,316","486,322","490,311",70.33,69.40,71.25,"694,366","691,800","696,931"
CW,2020-08-27,"487,412","485,396","489,428",70.19,69.24,71.14,"694,411","691,736","697,086"
CW,2020-08-28,"482,672","479,959","485,385",69.34,68.09,70.60,"696,049","692,581","699,517"
AL,2020-07-28,"9,256","8,833","9,679",80.23,68.63,91.82,"11,537","11,008","12,066"
AL,2020-07-29,"9,274","8,863","9,685",79.81,68.61,91.01,"11,620","11,106","12,135"
AL,2020-07-30,"9,164","8,753","9,574",78.45,67.23,89.67,"11,681","11,158","12,203"
AL,2020-07-31,"9,053","8,657","9,449",77.93,67.02,88.85,"11,616","11,108","12,125"
AL,2020-08-01,"8,303","7,922","8,685",72.10,61.32,82.88,"11,517","11,012","12,022"
AL,2020-08-02,"8,155","7,784","8,526",71.36,60.92,81.80,"11,428","10,949","11,907"
AL,2020-08-03,"8,972","8,598","9,346",73.46,63.57,83.35,"12,213","11,726","12,701"
AL,2020-08-04,"9,524","9,148","9,900",77.14,67.32,86.96,"12,347","11,857","12,836"
AL,2020-08-05,"9,814","9,452","10,175",78.89,69.49,88.29,"12,440","11,968","12,912"
AL,2020-08-06,"9,765","9,419","10,111",78.87,69.88,87.87,"12,381","11,932","12,829"
AL,2020-08-07,"9,514","9,182","9,846",76.81,68.24,85.38,"12,386","11,961","12,811"
AL,2020-08-08,"9,226","8,929","9,522",74.70,67.15,82.26,"12,350","11,984","12,716"
AL,2020-08-09,"8,910","8,667","9,153",73.04,66.52,79.55,"12,200","11,875","12,524"
AL,2020-08-10,"9,011","8,957","9,064",73.91,72.27,75.55,"12,191","12,100","12,282"
AL,2020-08-11,"9,518","9,268","9,769",77.58,71.10,84.07,"12,269","11,953","12,585"
AL,2020-08-12,"9,850","9,537","10,162",78.80,70.88,86.73,"12,499","12,107","12,891"
AL,2020-08-13,"9,993","9,660","10,326",80.02,71.58,88.46,"12,488","12,071","12,905"
AL,2020-08-14,"9,594","9,250","9,938",78.01,69.04,86.97,"12,299","11,857","12,740"
AL,2020-08-15,"9,376","9,000","9,751",75.12,65.60,84.65,"12,480","12,011","12,949"
AL,2020-08-16,"8,869","8,493","9,245",73.40,63.56,83.24,"12,084","11,615","12,552"
AL,2020-08-17,"8,947","8,603","9,291",72.22,63.25,81.19,"12,388","11,940","12,836"
AL,2020-08-18,"9,783","9,449","10,116",77.26,68.73,85.79,"12,662","12,225","13,100"
AL,2020-08-19,"9,925","9,621","10,229",78.86,71.01,86.70,"12,586","12,186","12,987"
AL,2020-08-20,"9,766","9,515","10,017",77.91,71.39,84.42,"12,536","12,204","12,868"
AL,2020-08-21,"9,556","9,501","9,611",76.73,75.15,78.32,"12,453","12,367","12,540"
AL,2020-08-22,"9,160","8,917","9,404",73.15,67.03,79.27,"12,523","12,223","12,822"
AL,2020-08-23,"8,884","8,588","9,180",71.47,63.96,78.98,"12,430","12,066","12,795"
AL,2020-08-24,"8,812","8,480","9,143",71.06,62.60,79.53,"12,400","11,988","12,812"
AL,2020-08-25,"9,458","9,114","9,802",75.86,67.15,84.58,"12,467","12,039","12,895"
AL,2020-08-26,"9,661","9,306","10,016",76.89,68.00,85.77,"12,566","12,128","13,003"
AL,2020-08-27,"9,716","9,346","10,086",77.33,68.08,86.59,"12,564","12,108","13,020"
AK,2020-07-28,957,957,957,70.78,25.52,116.05,"1,352",988,"1,716"
AK,2020-07-29,"1,017","1,017","1,017",75.17,30.16,120.17,"1,353","1,002","1,704"
AK,2020-07-30,975,975,975,72.12,29.53,114.70,"1,352","1,013","1,691"
AK,2020-07-31,942,942,942,69.67,28.56,110.79,"1,352","1,019","1,685"
AK,2020-08-01,921,921,921,52.24,24.94,79.54,"1,763","1,430","2,096"
AK,2020-08-02,833,833,833,47.20,21.27,73.12,"1,765","1,432","2,098"
AK,2020-08-03,860,858,863,48.44,23.41,73.48,"1,776","1,457","2,095"
AK,2020-08-04,840,837,842,47.31,23.60,71.01,"1,775","1,469","2,081"
AK,2020-08-05,937,937,937,52.83,28.60,77.06,"1,774","1,478","2,069"
AK,2020-08-06,946,946,946,53.39,31.31,75.46,"1,772","1,504","2,040"
AK,2020-08-07,957,956,958,54.05,35.81,72.30,"1,770","1,551","1,990"
AK,2020-08-08,911,901,921,51.77,47.77,55.78,"1,759","1,714","1,804"
AK,2020-08-09,860,850,870,48.91,44.98,52.84,"1,759","1,714","1,804"
AK,2020-08-10,900,898,902,50.88,33.13,68.62,"1,769","1,549","1,989"
AK,2020-08-11,920,920,920,52.01,30.18,73.83,"1,769","1,501","2,037"
AK,2020-08-12,960,958,962,54.27,29.54,79.00,"1,769","1,472","2,066"
AK,2020-08-13,921,921,921,52.03,26.92,77.15,"1,770","1,462","2,078"
AK,2020-08-14,947,947,947,53.53,26.92,80.14,"1,769","1,447","2,091"
AK,2020-08-15,927,924,929,52.68,24.99,80.37,"1,759","1,424","2,094"
AK,2020-08-16,886,884,889,50.39,23.34,77.44,"1,759","1,424","2,094"
AK,2020-08-17,912,911,913,68.93,26.85,111.01,"1,323",988,"1,658"
AK,2020-08-18,916,916,916,69.24,26.29,112.19,"1,323",982,"1,664"
AK,2020-08-19,963,962,964,72.08,27.12,117.04,"1,336",982,"1,690"
AK,2020-08-20,939,939,939,70.98,24.32,117.63,"1,323",957,"1,689"
AK,2020-08-21,917,917,917,69.31,22.48,116.14,"1,323",951,"1,695"
AK,2020-08-22,861,860,862,64.93,19.16,110.70,"1,326",949,"1,703"
AK,2020-08-23,823,823,823,62.07,17.32,106.81,"1,326",949,"1,703"
AK,2020-08-24,852,850,855,66.24,18.61,113.87,"1,287",910,"1,664"
AK,2020-08-25,886,886,887,69.20,20.29,118.12,"1,281",904,"1,658"
AK,2020-08-26,936,934,939,73.11,22.80,123.41,"1,281",904,"1,658"
AK,2020-08-27,919,919,919,71.97,21.92,122.01,"1,277",900,"1,654"
CA,2020-07-28,"43,455","43,012","43,898",70.78,68.50,73.06,"61,397","60,849","61,945"
CA,2020-07-29,"44,358","44,022","44,693",72.17,70.51,73.83,"61,466","61,085","61,846"
CA,2020-07-30,"43,910","43,594","44,227",71.17,69.59,72.75,"61,695","61,326","62,064"
CA,2020-07-31,"44,184","43,868","44,500",71.84,70.28,73.39,"61,506","61,153","61,860"
CA,2020-08-01,"43,139","42,468","43,810",70.51,66.95,74.07,"61,180","60,298","62,061"
CA,2020-08-02,"42,948","42,245","43,650",71.30,67.41,75.20,"60,232","59,253","61,211"
CA,2020-08-03,"41,241","40,930","41,553",69.19,67.46,70.91,"59,608","59,183","60,033"
CA,2020-08-04,"42,959","42,669","43,248",71.60,69.65,73.54,"59,999","59,441","60,558"
CA,2020-08-05,"43,487","43,169","43,805",72.34,70.71,73.97,"60,113","59,741","60,485"
CA,2020-08-06,"43,197","42,853","43,540",72.11,70.33,73.90,"59,900","59,487","60,313"
CA,2020-08-07,"43,029","42,552","43,506",71.50,69.12,73.87,"60,184","59,664","60,703"
CA,2020-08-08,"41,930","41,419","42,441",70.21,67.52,72.90,"59,723","59,099","60,348"
CA,2020-08-09,"40,864","40,384","41,345",68.81,66.19,71.43,"59,390","58,764","60,016"
CA,2020-08-10,"40,667","40,224","41,110",69.01,66.66,71.35,"58,931","58,401","59,462"
CA,2020-08-11,"42,618","42,279","42,956",71.85,69.92,73.77,"59,319","58,838","59,799"
CA,2020-08-12,"43,620","43,269","43,972",72.76,70.93,74.58,"59,951","59,529","60,373"
