state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,14348,115,8173,92,4139,144,1104,84,656,91,1139,75,0.7799746761468783,91,8008,10267,0.2439740609323382,92,1994,8173,0.20170058544744912,115,2894,14348,0.4348981399468556,68,491,1129,0.9095697980684812,74,1036,1139,2020-08-02
HI,1699,15,1243,22,128,22,46,11,17,13,96,11,0.6788617886178862,12,668,984,0.06486486486486487,14,48,740,0.05179517363154797,15,88,1699,0.041666666666666664,11,4,96,0.4791666666666667,11,46,96,2020-08-02
IA,9442,128,1520,27,361,128,494,128,104,128,756,125,0.5884630274874177,27,1520,2583,0.08486842105263158,27,129,1520,0.03823342512179623,128,361,9442,0.13227513227513227,125,100,756,0.6309523809523809,125,477,756,2020-08-02
ID,4027,45,1914,41,201,47,200,37,48,41,286,36,0.4895140664961637,41,1914,3910,0.1044932079414838,41,200,1914,0.049913086665011173,45,201,4027,0.15034965034965034,35,43,286,0.6783216783216783,32,194,286,2020-08-02
IL,28322,179,16580,151,1700,186,1848,136,346,142,3061,119,0.6648721399730821,148,16302,24519,0.08528347406513873,151,1414,16580,0.057976131629122234,179,1642,28322,0.10029498525073746,114,306,3051,0.5587044534412956,114,1656,2964,2020-08-02
IN,16328,131,9528,126,981,132,1422,123,311,119,2204,123,0.5928691431771513,126,9528,16071,0.09739714525608732,126,928,9528,0.0586109750122489,131,957,16328,0.14418173388966157,119,311,2157,0.6451905626134301,123,1422,2204,2020-08-02
KS,7545,120,3888,96,372,128,488,69,73,78,626,61,0.6060131537738803,95,3870,6386,0.06635802469135803,96,258,3888,0.04068919814446653,120,307,7545,0.0943089430894309,56,58,615,0.7852459016393443,59,479,610,2020-08-02
KY,10512,92,7065,95,715,107,888,87,518,87,1159,82,0.6587951807228916,90,6835,10375,0.08874734607218683,95,627,7065,0.06021689497716895,92,633,10512,0.43744374437443745,80,486,1111,0.7009760425909495,79,790,1127,2020-08-02
LA,13866,190,9334,181,997,56,1353,95,469,89,1682,94,0.6887036080572567,181,9334,13553,0.15106151333696244,48,555,3674,0.17589335308276244,53,950,5401,0.2626131953428202,76,406,1546,0.7654702970297029,84,1237,1616,2020-08-02
MA,16735,80,11022,74,322,80,841,71,50,72,1766,71,0.6982136069935386,74,11022,15786,0.027218290691344585,74,300,11022,0.01924111144308336,80,322,16735,0.027180067950169876,70,48,1766,0.4762174405436014,71,841,1766,2020-08-02
MD,10287,51,6959,46,1045,51,759,43,220,48,1080,42,0.7591079708544932,45,6876,9058,0.135588320323793,44,938,6918,0.09956033219345384,49,1019,10235,0.17685185185185184,42,191,1080,0.7505030181086519,41,746,994,2020-08-02
ME,2847,29,1718,29,28,29,180,28,7,27,295,27,0.6462816157040393,28,1712,2649,0.014501510574018127,28,24,1655,0.010075566750629723,28,28,2779,0.023972602739726026,25,7,292,0.5864406779661017,27,173,295,2020-08-02
MI,23324,147,14036,126,715,151,1512,125,161,144,2072,123,0.745332257196664,124,13852,18585,0.03982616129951553,126,559,14036,0.030612244897959183,147,714,23324,0.06418918918918919,123,133,2072,0.7297297297297297,122,1512,2072,2020-08-02
MN,11342,125,6941,118,549,128,601,119,111,119,868,108,0.6715377915416626,117,6939,10333,0.07333237285693704,118,509,6941,0.04840416152354082,125,549,11342,0.12672811059907835,108,110,868,0.684331797235023,108,594,868,2020-08-02
MO,18960,122,10179,105,925,136,1046,98,273,109,1734,97,0.616690059971928,102,9666,15674,0.05717653993516063,105,582,10179,0.040822784810126585,122,774,18960,0.12310491206791996,86,203,1649,0.6431718061674009,88,1022,1589,2020-08-02
MS,7678,92,4469,86,1578,96,558,64,428,66,550,62,0.6664665265685981,84,4440,6662,0.23181919892593422,86,1036,4469,0.20435009116957542,92,1569,7678,0.7457627118644068,60,396,531,1.0,62,550,550,2020-08-02
MT,2734,64,1704,49,90,41,110,25,21,50,186,42,0.7260338345864662,46,1545,2128,0.05910987482614743,33,85,1438,0.04914285714285714,37,86,1750,0.10382513661202186,39,19,183,0.6666666666666666,18,92,138,2020-08-02
NC,15440,101,10991,93,1759,120,979,88,372,107,1368,85,0.7550197963800905,91,10679,14144,0.11427531616777363,93,1256,10991,0.0898051948051948,100,1383,15400,0.195906432748538,85,268,1368,0.6963235294117647,84,947,1360,2020-08-02
ND,2324,48,1676,46,122,48,110,36,24,37,98,30,0.7442273534635879,46,1676,2252,0.07164179104477612,45,120,1675,0.05208781747739991,47,121,2323,0.10416666666666667,28,10,96,0.6770833333333334,29,65,96,2020-08-02
NE,4140,74,1879,56,195,80,319,46,55,31,599,45,0.6591469862530842,54,1870,2837,0.07869379014989293,55,147,1868,0.04198010191701043,73,173,4121,0.09482758620689655,29,55,580,0.5334448160535117,42,319,598,2020-08-02
NH,3340,30,2274,30,48,30,159,28,14,25,271,25,0.6808383233532934,30,2274,3340,0.021108179419525065,30,48,2274,0.01437125748502994,30,48,3340,0.05166051660516605,24,14,271,0.5645756457564576,25,153,271,2020-08-02
NJ,14089,63,10073,59,1041,74,869,56,96,62,1560,56,0.732119833143724,57,9653,13185,0.0925245706343691,59,932,10073,0.06437646390801334,63,907,14089,0.056921086675291076,54,88,1546,0.5461538461538461,55,852,1560,2020-08-02
NM,2528,31,1789,30,124,31,209,27,31,26,252,23,0.7076740506329114,30,1789,2528,0.07315634218289085,29,124,1695,0.05147364051473641,30,124,2409,0.11507936507936507,23,29,252,0.7380952380952381,23,186,252,2020-08-02
NV,8452,62,6231,60,1256,62,698,58,320,57,841,58,0.7384451291775302,60,6231,8438,0.1945113143957631,60,1212,6231,0.1486038807382868,62,1256,8452,0.380499405469679,57,320,841,0.8299643281807372,58,698,841,2020-08-02
NY,42622,143,32719,127,1979,158,2942,117,275,119,4987,110,0.7163436023149435,124,28345,39569,0.047128579724319206,127,1542,32719,0.038688939984045795,143,1649,42622,0.045029736618521665,100,212,4708,0.5756539235412474,107,2861,4970,2020-08-02
OH,30325,201,19963,194,1859,209,2466,184,429,190,3921,162,0.6815835356056203,192,19937,29251,0.0908180133246506,194,1813,19963,0.060330277658271834,200,1823,30217,0.10770017907393195,159,421,3909,0.6305292763998978,161,2466,3911,2020-08-02
OK,8659,96,5171,86,753,140,670,73,227,72,1143,99,0.644472204871955,84,5159,8005,0.10848965383871592,86,561,5171,0.06282480655964892,96,544,8659,0.20760233918128654,66,213,1026,0.6639919759277834,69,662,997,2020-08-02
OR,4107,50,3671,45,273,60,367,43,53,48,439,34,0.7363143631436314,37,2717,3690,0.056660310542086624,45,208,3671,0.05356708059410762,50,220,4107,0.06481481481481481,33,28,432,0.6378132118451025,34,280,439,2020-08-02
PA,25893,175,17432,164,1405,204,2368,156,277,169,2853,139,0.7281091923949067,154,16697,22932,0.0661427260211106,164,1153,17432,0.04657629475147723,175,1206,25893,0.07787174066243834,129,221,2838,0.76621100595864,135,2186,2853,2020-08-02
PR,7940,61,4452,59,565,61,460,59,75,58,627,57,0.5704766786263454,59,4452,7804,0.1262353998203055,59,562,4452,0.07115869017632241,61,565,7940,0.1187800963081862,56,74,623,0.7049441786283892,57,442,627,2020-08-02
RI,440,4,369,4,18,4,31,4,6,4,35,4,0.8386363636363636,4,369,440,0.04878048780487805,4,18,369,0.04090909090909091,4,18,440,0.17142857142857143,4,6,35,0.8857142857142857,4,31,35,2020-08-02
SC,11216,80,8062,74,1498,80,918,70,350,75,1211,67,0.7637833156932551,73,7938,10393,0.17281019617643384,73,1383,8003,0.1315765886887156,79,1468,11157,0.26094137076796037,67,316,1211,0.731626754748142,67,886,1211,2020-08-02
SD,2238,51,888,44,62,52,87,37,8,32,94,28,0.5607416879795396,43,877,1564,0.036036036036036036,44,32,888,0.027256478999106343,51,61,2238,0.03225806451612903,25,3,93,0.5851063829787234,28,55,94,2020-08-02
TN,17676,112,11627,113,1559,118,1536,86,459,114,1984,93,0.6884132273775955,102,10742,15604,0.1218752703053369,110,1409,11561,0.08426335990552111,106,1427,16935,0.22592399791775117,89,434,1921,0.8495575221238938,86,1536,1808,2020-08-02
TX,60345,538,40449,519,9361,561,5251,479,2719,489,6100,448,0.7115931721194879,510,40020,56240,0.20264011689823413,518,8182,40377,0.14686695991368579,537,8848,60245,0.3682817926244419,436,2227,6047,0.7978214226770094,444,4834,6059,2020-08-02
UT,5278,50,3125,45,278,51,349,44,78,41,540,39,0.6045656800154768,45,3125,5169,0.0832,45,260,3125,0.05172413793103448,50,273,5278,0.14074074074074075,38,76,540,0.6092592592592593,39,329,540,2020-08-02
VA,17507,85,10117,80,1388,92,777,74,182,73,1390,73,0.635867149298279,75,10013,15747,0.10556489077789859,80,1068,10117,0.07511281201804992,85,1315,17507,0.12324492979719189,68,158,1282,0.5922779922779923,70,767,1295,2020-08-02
VI,168,2,85,2,6,2,8,2,5,2,20,2,0.5059523809523809,2,85,168,0.07058823529411765,2,6,85,0.03571428571428571,2,6,168,0.25,2,5,20,0.4,2,8,20,2020-08-02
VT,570,12,185,9,4,15,29,7,0,9,48,6,0.5692307692307692,7,185,325,0.021621621621621623,9,4,185,0.007017543859649123,12,4,570,0.0,6,0,48,0.6041666666666666,6,29,48,2020-08-02
WA,9422,80,8246,85,545,94,791,79,122,79,904,64,0.6153673835125448,71,5494,8928,0.06182040317654246,84,506,8185,0.03792329879286401,79,355,9361,0.09020044543429843,58,81,898,0.6227876106194691,61,563,904,2020-08-02
WI,11822,135,7186,129,551,140,820,123,135,132,1603,129,0.611092032967033,128,7118,11648,0.07445032006679655,129,535,7186,0.04415496531889697,135,522,11822,0.0842170929507174,129,135,1603,0.5263157894736842,123,820,1558,2020-08-02
WV,6467,61,4660,61,218,61,503,61,68,61,646,61,0.7205814133292099,61,4660,6467,0.046781115879828326,61,218,4660,0.033709602597804235,61,218,6467,0.10526315789473684,61,68,646,0.7786377708978328,61,503,646,2020-08-02
WY,1767,30,629,29,35,30,48,29,10,30,117,29,0.3633737723859041,29,629,1731,0.05246422893481717,29,33,629,0.019807583474816072,30,35,1767,0.06837606837606838,29,8,117,0.41025641025641024,29,48,117,2020-08-02
