state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,8,97,121,46,174,6,19,219,32258,226,26200,226,1480,220,128,226,337,219,5,219,21,219,2752,226,242,219,219,225,1427,220,1116,226,53,219,24,219,3609,226,0.812201624403249,226,26200,32258,0.056991027763872,220,1480,25969,0.046381898523927,220,1480,31909,0.069063926940639,219,242,3504,0.762538099196453,226,2752,3609,2022/02/27,,1,223,9,214,11,214,9,212,21,214,17,213,18,213,32,214,10,223,4,216,20,208,20,206,32,207,51,206,64,207,59,207,68,206,19,217,21,202,5288,9,3719,18,0,18,2,218,14,219,0,63,0,63,53,1,63,219
PR,0,11,55,2,9,55,2,60,8914,61,6142,64,79,65,6,66,4,64,2,65,3,64,489,64,20,63,18,60,67,65,60,66,12,65,6,59,652,61,0.653690823423828,61,5827,8914,0.013109857285098,63,79,6026,0.008935731469813,60,78,8729,0.032154340836013,60,20,622,0.739263803680982,61,482,652,2022/02/27,,0,66,0,66,2,66,0,66,1,66,1,66,0,66,1,66,1,66,0,64,0,64,1,64,0,64,2,64,0,64,1,64,0,64,0,64,0,8,72,10,76,6,0,0,2,58,1,58,0,6,0,6,15,0,6,58
RI,1,1,13,6,7,2,5,14,2314,15,1970,15,63,14,5,15,7,14,0,14,0,14,114,15,14,14,11,15,61,14,50,15,2,14,1,14,133,15,0.851339671564391,15,1970,2314,0.031979695431472,14,63,1970,0.027225583405359,14,63,2314,0.105263157894737,14,14,133,0.857142857142857,15,114,133,2022/02/27,,0,15,0,15,0,15,0,15,1,15,1,15,2,15,1,15,0,15,0,14,0,14,2,14,0,14,1,14,2,14,2,14,0,14,0,14,1,2,7,0,0,0,0,0,0,14,0,14,0,2,0,2,0,0,2,14
SC,21,61,5,23,59,5,15,85,11737,87,9000,87,482,85,64,87,16,85,0,84,0,84,975,87,106,85,102,87,470,85,454,87,12,85,12,85,1330,87,0.766805827724291,87,9000,11737,0.054169476286806,85,482,8898,0.041691895164778,85,482,11561,0.082234290147401,85,106,1289,0.733082706766917,87,975,1330,2022/02/27,,1,84,4,81,4,81,4,81,9,81,17,83,15,83,10,82,0,82,0,84,0,79,1,79,1,79,2,79,4,79,4,79,4,79,0,80,13,61,1642,1595,1722,0,0,0,1,85,4,85,0,55,0,55,35,0,55,85
SD,0,55,10,5,50,10,27,62,2432,65,1594,65,127,62,8,65,13,62,0,62,2,62,136,65,26,62,26,65,123,62,106,65,4,62,2,62,247,65,0.655427631578947,65,1594,2432,0.081046585832802,62,127,1567,0.053654414871145,62,127,2367,0.109243697478992,62,26,238,0.550607287449393,65,136,247,2022/02/27,,0,65,0,47,1,46,0,46,0,46,1,46,3,46,3,46,0,65,1,62,0,44,0,43,0,42,3,43,3,42,3,43,3,43,0,62,0,9,501,2,1131,34,0,73,1,62,6,62,0,7,0,7,16,0,7,62
TN,3,58,80,23,47,71,296,138,18158,141,12740,141,1100,138,76,141,28,138,2,138,1,138,1385,141,230,138,223,141,1058,138,990,141,42,138,41,138,2047,141,0.701619121048574,141,12740,18158,0.088112784363986,138,1100,12484,0.061686855091969,138,1100,17832,0.117466802860061,138,230,1958,0.676599902296043,141,1385,2047,2022/02/27,,0,141,1,141,7,141,3,141,10,141,13,141,16,141,19,141,7,141,0,138,3,138,6,138,2,138,1,138,2,138,5,137,3,138,6,138,7,60,249,0,220,77,0,0,7,138,10,138,0,60,0,60,42,4,60,138
TX,7,105,482,11,101,482,98,589,68105,594,52383,594,3704,589,382,594,367,589,30,589,67,589,5909,594,844,589,794,594,3543,589,3088,594,161,589,126,589,6856,594,0.769150576315983,594,52383,68105,0.071573496164325,589,3704,51751,0.054987307195558,589,3704,67361,0.126045400238949,589,844,6696,0.861872812135356,594,5909,6856,2022/02/27,,4,591,29,583,27,583,30,583,50,583,85,583,77,585,66,583,14,594,2,585,35,578,40,579,31,578,61,578,74,578,71,579,50,579,3,589,46,573,2683,0,1366,1976,0,0,20,589,48,589,0,102,1,102,192,5,102,589
UT,0,50,9,2,48,9,1,58,6171,59,4518,59,286,58,41,59,2,58,4,58,0,58,359,59,60,58,61,59,251,58,246,59,35,58,1,58,443,59,0.732134175984443,59,4518,6171,0.064010743061773,58,286,4468,0.046931407942238,58,286,6094,0.138568129330254,58,60,433,0.81038374717833,59,359,443,2022/02/27,,1,58,4,56,7,56,8,56,3,56,6,56,7,57,4,56,1,59,0,58,0,55,0,55,0,55,1,55,1,55,0,55,0,55,0,58,2,44,441,0,201,0,0,0,1,58,1,58,0,44,0,44,37,5,44,58
VA,12,71,23,20,66,20,44,103,17759,106,13425,106,882,103,87,106,167,103,9,103,11,103,1324,106,179,103,171,106,856,103,753,106,26,103,15,103,1905,106,0.755954727180584,106,13425,17759,0.066485753052917,103,882,13266,0.050273597811218,103,882,17544,0.096548004314995,103,179,1854,0.69501312335958,106,1324,1905,2022/02/27,,0,106,6,102,3,102,4,101,12,102,22,102,23,102,17,102,0,106,1,101,6,99,17,99,8,98,26,99,37,100,34,98,35,99,3,103,11,76,1471,1785,1737,96,0,133,4,103,6,103,0,73,0,73,34,6,73,103
VI,0,2,0,2,0,0,0,2,168,2,105,2,3,2,0,2,0,2,0,2,0,2,11,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.625,2,105,168,0.028571428571429,2,3,105,0.017857142857143,2,3,168,0,2,0,20,0.55,2,11,20,2022/02/27,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
