state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,4,96,13081,102,9414,105,531,103,925,104,128,103,120,105,528,103,426,105,3,103,0,103,1257,101,0.6678388502408072,102,8736,13081,0.056974248927038625,103,531,9320,0.03674257043612505,100,476,12955,0.09385113268608414,99,116,1236,0.6825775656324582,101,858,1257,2020-11-04
WI,25,145,13736,148,8841,145,2147,142,1086,145,426,142,422,145,2134,142,1999,145,13,142,5,142,1634,148,0.6681529625151149,145,8841,13232,0.25026226832964216,142,2147,8579,0.16693880724671487,142,2147,12861,0.27430779137153893,142,426,1553,0.6646266829865362,145,1086,1634,2020-11-04
WV,5,59,6259,63,4373,63,342,59,517,63,99,59,94,63,341,59,314,63,1,59,1,59,660,63,0.6986739095702189,63,4373,6259,0.07960893854748603,59,342,4296,0.05643564356435644,59,342,6060,0.1625615763546798,59,99,609,0.7833333333333333,63,517,660,2020-11-04
AK,7,24,1625,24,981,24,125,24,82,24,24,24,21,24,115,24,99,24,10,24,10,24,127,24,0.6036923076923076,24,981,1625,0.127420998980632,24,125,981,0.07692307692307693,24,125,1625,0.1889763779527559,24,24,127,0.6456692913385826,24,82,127,2020-11-04
AL,5,107,15423,113,10895,113,1291,107,1258,113,347,107,321,109,1275,107,1108,109,16,107,9,107,1540,113,0.7064125008104779,113,10895,15423,0.12096471471471472,105,1289,10656,0.08602509343299519,105,1289,14984,0.23637602179836512,105,347,1468,0.8168831168831169,113,1258,1540,2020-11-04
AR,9,106,9941,107,6433,108,826,106,775,108,232,106,215,108,814,106,695,108,12,106,2,106,1034,108,0.6471179961774469,107,6433,9941,0.13077897403419886,106,826,6316,0.08483976992604766,105,826,9736,0.23577235772357724,106,232,984,0.7495164410058027,108,775,1034,2020-11-04
AZ,12,118,15790,121,11193,121,1223,118,1149,121,316,118,259,121,1219,118,910,121,11,118,9,118,1997,121,0.7088663711209626,121,11193,15790,0.11122226264096034,118,1223,10996,0.07883202268918396,118,1223,15514,0.16364577938891767,118,316,1931,0.5753630445668503,121,1149,1997,2020-11-04
CA,20,402,65806,410,45944,410,3641,399,5196,407,914,398,834,406,3589,399,2966,406,52,398,32,397,7465,407,0.6981734188371881,410,45944,65806,0.08028488897708981,399,3641,45351,0.05625946413671622,399,3641,64718,0.12705031971087016,398,914,7194,0.6960482250502344,407,5196,7465,2020-11-04
CO,7,101,11627,102,7756,103,1108,101,956,102,318,100,308,102,1085,101,982,103,23,101,16,101,1322,103,0.6668960178893953,102,7754,11627,0.14434601354872328,101,1108,7676,0.09638973466724662,100,1108,11495,0.24574961360123648,100,318,1294,0.7231467473524962,102,956,1322,2020-11-04
CT,7,30,8239,31,5936,31,554,30,561,31,100,30,86,31,548,30,430,31,6,30,3,30,1077,31,0.7204757858963466,31,5936,8239,0.09418565113906835,30,554,5882,0.06799214531173293,30,554,8148,0.0947867298578199,30,100,1055,0.520891364902507,31,561,1077,2020-11-04
DC,2,12,3613,14,2866,14,157,13,272,14,37,12,29,13,142,13,112,14,15,13,7,13,396,14,0.7932466094658179,14,2866,3613,0.05641394178943586,13,157,2783,0.04511494252873563,13,157,3480,0.09866666666666667,12,37,375,0.6868686868686869,14,272,396,2020-11-04
DE,2,15,3222,16,2278,16,164,15,134,16,30,15,29,16,160,15,146,16,4,15,3,15,178,16,0.7070142768466791,16,2278,3222,0.07240618101545254,15,164,2265,0.05141065830721003,15,164,3190,0.1744186046511628,15,30,172,0.7528089887640449,16,134,178,2020-11-04
FL,53,257,55604,263,40154,263,3799,257,4445,263,715,253,684,259,3762,257,2847,263,33,257,19,257,6180,263,0.7221422919214445,263,40154,55604,0.09609936254173834,257,3799,39532,0.0695749317803051,257,3799,54603,0.12180579216354344,253,715,5870,0.7192556634304207,263,4445,6180,2020-11-04
GA,7,169,22778,172,16321,172,1934,169,2140,172,495,169,440,172,1865,169,1522,172,69,169,14,169,2753,172,0.7165247168320309,172,16321,22778,0.1198710797074501,169,1934,16134,0.08602437505560004,169,1934,22482,0.18346923647146035,169,495,2698,0.777333817653469,172,2140,2753,2020-11-04
HI,1,25,2634,24,1803,25,86,25,136,25,17,25,14,25,83,25,71,25,3,25,0,25,240,25,0.6784358390280941,24,1787,2634,0.04769828064337216,25,86,1803,0.032649962034927864,24,86,2634,0.07083333333333333,25,17,240,0.5666666666666667,25,136,240,2020-11-04
IA,0,124,8320,126,5267,126,1077,124,497,126,185,124,183,126,1063,124,1022,126,14,124,8,124,686,126,0.6330528846153847,126,5267,8320,0.2070755623918477,124,1077,5201,0.13097409704487414,124,1077,8223,0.2773613193403298,124,185,667,0.7244897959183674,126,497,686,2020-11-04
MT,62,66,2970,66,2217,67,503,66,175,67,84,66,84,67,496,66,436,67,7,66,7,66,201,66,0.6989898989898989,66,2076,2970,0.22884440400363967,66,503,2198,0.1619047619047619,65,476,2940,0.37948717948717947,65,74,195,0.7611940298507462,66,153,201,2020-11-04
NC,16,126,23010,130,17066,130,1574,126,1881,129,351,126,321,129,1539,126,1141,130,35,125,12,125,2465,129,0.7416775315080399,130,17066,23010,0.09326302067903064,126,1574,16877,0.06929646913797657,126,1574,22714,0.14588528678304238,125,351,2406,0.7630831643002028,129,1881,2465,2020-11-04
ND,7,49,2318,50,1721,50,416,49,71,48,68,49,66,50,414,49,401,50,2,49,1,49,79,48,0.7424503882657464,50,1721,2318,0.24413145539906103,49,416,1704,0.18150087260034903,49,416,2292,0.48,47,36,75,0.8987341772151899,48,71,79,2020-11-04
NE,8,96,5341,97,3562,97,815,96,440,97,204,96,195,97,808,96,770,97,7,96,6,96,649,97,0.6669163078075266,97,3562,5341,0.2309436100878436,96,815,3529,0.1549135145409618,96,815,5261,0.3222748815165877,96,204,633,0.6779661016949152,97,440,649,2020-11-04
NH,4,30,3258,30,2130,30,84,30,162,30,12,30,10,30,84,30,54,30,0,30,0,30,282,30,0.6537753222836096,30,2130,3258,0.03943661971830986,30,84,2130,0.02578268876611418,30,84,3258,0.0425531914893617,30,12,282,0.574468085106383,30,162,282,2020-11-04
NJ,48,92,22434,93,15929,93,1533,92,1301,93,245,92,226,93,1519,92,1306,93,14,92,7,92,2126,93,0.7100383346705893,93,15929,22434,0.09656692913385827,92,1533,15875,0.06878757964641478,92,1533,22286,0.11700095510983763,92,245,2094,0.6119473189087489,93,1301,2126,2020-11-04
NM,16,48,3843,51,2356,48,607,48,306,48,166,48,163,49,597,48,539,49,10,48,2,48,405,51,0.6426623022367703,48,2356,3666,0.25298013245033113,46,573,2265,0.16593767085839256,48,607,3658,0.44385026737967914,48,166,374,0.796875,48,306,384,2020-11-04
NV,12,60,8427,62,6451,62,849,60,661,62,206,60,215,62,839,60,711,62,10,60,6,60,849,62,0.7655156046042483,62,6451,8427,0.134017363851618,60,849,6335,0.1027471862519666,60,849,8263,0.2601010101010101,60,206,792,0.7785630153121319,62,661,849,2020-11-04
NY,60,170,55549,179,39396,179,2616,170,4093,178,445,170,364,179,2530,170,1754,179,86,170,26,170,6994,177,0.7092116869790636,179,39396,55549,0.06684382665576451,170,2616,39136,0.0476598225509665,170,2616,54889,0.0648971853580283,168,445,6857,0.5852158993422933,177,4093,6994,2020-11-04
OH,56,217,32810,224,22316,224,2701,219,2803,222,642,219,574,223,2644,219,2261,223,57,219,29,219,3912,222,0.6801584882657726,224,22316,32810,0.12223378739195366,219,2701,22097,0.0833847863670042,219,2701,32392,0.16683991683991684,218,642,3848,0.7165132924335378,222,2803,3912,2020-11-04
OK,15,152,11353,154,7509,154,1119,152,902,154,314,152,321,154,1090,152,1011,154,29,152,27,152,1202,154,0.6614110807716023,154,7509,11353,0.15364547576548127,152,1119,7283,0.10138624626257135,152,1119,11037,0.27714033539276256,152,314,1133,0.7504159733777038,154,902,1202,2020-11-04
OR,0,62,6865,64,4769,64,342,62,513,64,78,62,51,64,329,62,232,64,13,62,7,62,809,64,0.6946831755280408,64,4769,6865,0.07279693486590039,62,342,4698,0.05108289768483943,62,342,6695,0.0998719590268886,62,78,781,0.6341161928306551,64,513,809,2020-11-04
PA,42,220,36981,226,27143,226,2386,220,2983,226,532,220,502,226,2352,220,2017,226,34,220,22,220,3871,225,0.7339714988778021,226,27143,36981,0.0885638988901674,220,2386,26941,0.06515565264882578,220,2386,36620,0.14145174155809626,219,532,3761,0.7706019116507362,225,2983,3871,2020-11-04
ID,2,50,4138,51,2239,51,344,50,222,51,90,50,89,51,339,50,336,51,5,50,4,50,315,51,0.541082648622523,51,2239,4138,0.15845232611699678,50,344,2171,0.08477082306554953,50,344,4058,0.297029702970297,50,90,303,0.7047619047619048,51,222,315,2020-11-04
IL,66,195,31789,200,20672,200,4558,195,2326,200,902,195,754,200,4489,195,3580,200,69,195,37,195,3840,200,0.6502878354147661,200,20672,31789,0.22298321999902157,195,4558,20441,0.14531195205151912,195,4558,31367,0.23963868225292242,195,902,3764,0.6057291666666667,200,2326,3840,2020-11-04
IN,1,158,18633,160,12049,160,2207,158,1519,160,501,158,447,160,2189,158,1718,160,18,158,2,158,2206,159,0.6466484194708313,160,12049,18633,0.18476349937212222,158,2207,11945,0.11956875067721313,158,2207,18458,0.23269856014862983,157,501,2153,0.6885766092475069,159,1519,2206,2020-11-04
KS,7,145,8629,148,5016,148,779,145,646,148,200,145,185,148,776,145,646,148,3,145,0,145,824,148,0.5812956310117047,148,5016,8629,0.15683511173746728,145,779,4967,0.0914104670265196,145,779,8522,0.2503128911138924,145,200,799,0.7839805825242718,148,646,824,2020-11-04
KY,29,122,14052,124,9508,124,1209,122,1210,124,266,122,312,124,1176,122,1047,124,33,122,17,122,1598,124,0.6766296612581839,124,9508,14052,0.12871287128712872,122,1209,9393,0.08715397923875433,122,1209,13872,0.17117117117117117,122,266,1554,0.7571964956195244,124,1210,1598,2020-11-04
LA,9,210,14658,219,9204,219,637,219,1191,220,194,219,189,219,630,219,644,219,7,219,7,219,1820,220,0.6279164961113385,219,9204,14658,0.0692090395480226,219,637,9204,0.04345749761222541,219,637,14658,0.10659340659340659,219,194,1820,0.6543956043956044,220,1191,1820,2020-11-04
MA,5,101,21785,102,14980,102,620,101,1010,102,165,101,142,102,609,101,451,102,11,101,6,101,1953,102,0.6876291025935276,102,14980,21785,0.04162470627727426,101,620,14895,0.028638736200286386,101,620,21649,0.08562532433834977,101,165,1927,0.5171530977982591,102,1010,1953,2020-11-04
MD,0,59,12038,60,9346,60,1027,59,963,60,203,59,162,60,1012,59,662,60,15,59,7,59,1287,59,0.7763748130918757,60,9346,12038,0.11051328957279673,59,1027,9293,0.08609993293091885,59,1027,11928,0.16266025641025642,58,203,1248,0.7443667443667443,59,958,1287,2020-11-04
ME,0,38,3276,39,2191,39,73,38,234,39,26,38,15,39,69,38,44,39,4,38,1,38,332,39,0.6688034188034188,39,2191,3276,0.03373382624768946,38,73,2164,0.022516964836520666,38,73,3242,0.08074534161490683,38,26,322,0.7048192771084337,39,234,332,2020-11-04
MI,14,160,24114,164,17899,163,2537,160,1975,164,535,160,510,164,2522,160,2247,164,15,160,10,160,2454,164,0.7500419041233657,163,17899,23864,0.14044849097959872,159,2499,17793,0.10605743907027299,160,2537,23921,0.22098306484923586,160,535,2421,0.8048084759576202,164,1975,2454,2020-11-04
MN,46,139,11633,140,8189,140,1372,139,785,140,264,139,247,140,1341,139,1187,140,31,139,19,139,1053,140,0.7039456717957535,140,8189,11633,0.171994484141908,139,1372,7977,0.12170673290162334,139,1372,11273,0.26373626373626374,139,264,1001,0.7454890788224121,140,785,1053,2020-11-04
MO,45,139,20715,143,13857,143,2163,139,1541,143,525,139,494,143,2128,139,1845,143,35,139,16,138,2045,143,0.6689355539464157,143,13857,20715,0.15826443257481526,139,2163,13667,0.10579086373862859,139,2163,20446,0.2648839556004036,139,525,1982,0.7535452322738386,143,1541,2045,2020-11-04
MS,7,105,8835,107,5543,107,682,105,650,107,201,105,162,107,667,105,570,107,15,105,3,105,752,107,0.6273910582908885,107,5543,8835,0.12415801929728745,105,682,5493,0.07789834380354084,105,682,8755,0.27459016393442626,105,201,732,0.8643617021276596,107,650,752,2020-11-04
WY,0,29,1679,31,803,31,183,29,60,31,39,29,36,31,175,29,164,31,8,29,0,29,132,31,0.4782608695652174,31,803,1679,0.23193916349809887,29,183,789,0.11144945188794153,29,183,1642,0.312,29,39,125,0.45454545454545453,31,60,132,2020-11-04
