state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-07,"504,153","503,871","504,435",71.95,71.90,72.01,"700,959","700,703","701,215"
CW,2020-12-08,"526,188","525,883","526,492",74.66,74.57,74.74,"705,075","704,739","705,411"
CW,2020-12-09,"534,286","533,862","534,710",75.65,75.50,75.80,"706,524","706,091","706,958"
CW,2020-12-10,"534,597","534,328","534,866",75.49,75.42,75.55,"708,472","708,196","708,748"
CW,2020-12-11,"530,332","530,017","530,646",74.93,74.80,75.05,"707,922","707,629","708,214"
CW,2020-12-12,"514,241","513,810","514,671",72.90,72.73,73.08,"705,509","705,090","705,928"
CW,2020-12-13,"501,801","501,335","502,267",71.51,71.33,71.69,"701,828","701,451","702,205"
CW,2020-12-14,"506,731","506,341","507,121",72.07,71.93,72.21,"703,266","703,042","703,490"
CW,2020-12-15,"527,864","527,570","528,158",74.59,74.48,74.71,"707,766","707,498","708,034"
CW,2020-12-16,"533,915","533,511","534,319",75.20,75.04,75.36,"710,101","709,733","710,469"
CW,2020-12-17,"532,613","532,273","532,952",74.82,74.68,74.96,"711,966","711,596","712,337"
CW,2020-12-18,"530,113","529,955","530,272",74.60,74.54,74.65,"710,754","710,712","710,795"
CW,2020-12-19,"511,657","511,469","511,846",72.28,72.21,72.36,"707,910","707,743","708,076"
CW,2020-12-20,"498,573","498,377","498,770",70.73,70.63,70.83,"704,895","704,577","705,213"
CW,2020-12-21,"503,401","503,273","503,529",71.29,71.23,71.35,"706,218","706,041","706,396"
CW,2020-12-22,"520,856","520,594","521,117",73.45,73.34,73.56,"709,238","708,971","709,505"
CW,2020-12-23,"518,328","518,004","518,653",73.09,72.98,73.20,"709,286","709,208","709,364"
CW,2020-12-24,"492,681","492,454","492,908",70.15,70.03,70.27,"702,398","702,019","702,778"
CW,2020-12-25,"452,212","451,836","452,589",65.01,64.86,65.16,"695,585","695,290","695,879"
CW,2020-12-26,"452,478","452,209","452,747",65.01,64.91,65.12,"695,964","695,740","696,187"
CW,2020-12-27,"470,654","470,479","470,829",67.45,67.37,67.54,"697,756","697,520","697,992"
CW,2020-12-28,"490,713","490,581","490,844",70.07,70.02,70.13,"700,286","700,163","700,409"
CW,2020-12-29,"519,233","519,157","519,309",73.50,73.48,73.53,"706,398","706,350","706,446"
CW,2020-12-30,"528,366","528,269","528,463",74.61,74.57,74.65,"708,156","708,057","708,255"
CW,2020-12-31,"522,946","522,750","523,141",74.08,74.00,74.16,"705,925","705,749","706,100"
