state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,1,19,2,4,16,2,1,22,1690,22,1376,22,99,22,10,22,0,22,0,22,1,22,131,22,17,22,17,22,95,22,93,22,4,22,3,22,156,22,0.814201183431953,22,1376,1690,0.071947674418605,22,99,1376,0.058579881656805,22,99,1690,0.108974358974359,22,17,156,0.83974358974359,22,131,156,2022/02/18,,0,22,0,17,0,17,1,17,3,17,0,17,2,18,4,17,0,22,0,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,22,3,9,491,40,633,0,0,0,0,22,0,22,0,6,0,6,0,0,6,22
AL,0,8,105,41,49,23,39,109,14749,113,11251,113,1260,109,105,111,98,109,5,109,21,109,1386,113,325,109,321,111,1236,109,1092,111,24,109,20,109,1573,113,0.762831378398536,113,11251,14749,0.11336032388664,109,1260,11115,0.086717136958018,109,1260,14530,0.211726384364821,109,325,1535,0.881118881118881,113,1386,1573,2022/02/18,,1,111,4,111,9,111,10,111,13,111,19,111,25,111,24,111,0,111,0,109,9,109,10,109,8,109,16,109,21,109,20,109,14,109,0,109,23,109,899,0,829,0,0,0,2,109,0,109,0,8,0,8,19,4,97,109
AR,1,70,13,18,64,2,7,82,6591,84,4650,84,567,82,55,84,23,82,9,82,11,82,533,84,142,82,141,84,545,82,481,84,22,82,15,82,688,84,0.705507510241238,84,4650,6591,0.122224617374434,82,567,4639,0.086578103527256,82,567,6549,0.211624441132638,82,142,671,0.774709302325581,84,533,688,2022/02/18,,0,81,1,74,2,74,4,75,13,75,12,75,19,76,4,74,0,84,0,82,1,72,1,72,3,72,1,72,8,72,7,72,2,72,0,82,4,38,312,6,441,0,0,1,0,82,8,82,0,35,0,35,18,1,35,82
AZ,9,61,32,11,70,21,37,99,15722,102,12090,102,1464,99,199,102,99,99,3,99,14,99,1246,102,263,99,258,102,1407,99,1245,102,57,99,36,99,1758,102,0.768986134079634,102,12090,15722,0.12318047959613,99,1464,11885,0.094929321748152,99,1464,15422,0.154705882352941,99,263,1700,0.708759954493743,102,1246,1758,2022/02/18,,1,100,11,97,6,97,14,97,33,97,31,99,51,98,51,97,1,102,1,99,13,94,6,94,9,94,10,94,21,94,21,94,18,94,0,99,4,38,2416,767,2051,26,0,10,7,99,11,99,0,37,0,37,45,3,37,99
CA,9,92,271,129,207,36,76,364,62658,372,48469,372,5898,364,523,372,489,364,27,360,11,364,5270,372,1075,364,1063,372,5710,364,5340,372,188,364,172,363,6975,372,0.773548469469182,372,48469,62658,0.123098115334043,364,5898,47913,0.09528887165568,364,5898,61896,0.157647748936794,364,1075,6819,0.755555555555556,372,5270,6975,2022/02/18,,8,370,33,366,48,367,50,367,62,366,99,367,99,367,122,368,2,369,5,363,24,359,47,359,43,359,61,359,82,359,71,360,156,359,0,364,27,110,8726,706,3395,351,0,6,4,364,4,364,3,335,3,335,38,0,336,364
CO,15,48,31,18,56,20,21,92,10523,94,7063,94,650,92,57,94,88,92,2,92,19,92,816,94,144,92,138,94,609,92,475,94,41,92,21,92,1273,94,0.671196426874466,94,7063,10523,0.092923516797713,92,650,6995,0.062403993855607,92,650,10416,0.116129032258065,92,144,1240,0.641005498821681,94,816,1273,2022/02/18,,0,93,3,85,9,84,4,84,7,84,9,84,10,84,14,85,1,94,0,92,18,83,9,82,6,82,12,82,16,82,14,82,12,82,1,92,4,44,4211,829,1854,1,16,1,0,92,5,92,0,40,0,40,16,0,40,92
CT,1,7,25,2,23,8,20,32,7547,33,5947,33,296,32,45,33,37,32,0,32,1,32,597,33,32,32,31,33,279,32,256,33,17,32,2,32,890,33,0.787995229892673,33,5947,7547,0.050263202581083,32,296,5889,0.039678284182306,32,296,7460,0.036866359447005,32,32,868,0.670786516853932,33,597,890,2022/02/18,,0,33,3,33,0,33,5,33,9,33,9,33,9,32,10,33,0,33,0,32,0,32,5,32,2,32,1,32,1,32,12,31,15,32,1,32,1,7,2394,0,1739,0,0,0,0,32,2,32,0,7,0,7,2,0,7,32
DC,0,1,13,0,13,1,1,13,3373,14,2677,14,169,13,5,14,67,13,1,13,0,13,251,14,22,13,22,14,154,13,139,14,15,13,9,13,334,14,0.793655499555292,14,2677,3373,0.065175472425762,13,169,2593,0.052112241751465,13,169,3243,0.070287539936102,13,22,313,0.751497005988024,14,251,334,2022/02/18,,0,14,0,14,2,14,0,14,2,14,0,14,0,14,0,14,1,14,0,13,1,13,13,13,17,13,13,13,9,13,8,13,6,13,0,13,5,13,304,258,224,27,0,0,0,13,0,13,0,1,0,1,1,0,1,13
DE,0,9,2,4,6,1,1,10,2602,11,2054,11,206,10,9,11,52,10,0,10,2,10,135,11,14,10,11,11,199,10,118,11,7,10,5,10,183,11,0.789392774788624,11,2054,2602,0.101628021706956,10,206,2027,0.080155642023346,10,206,2570,0.07909604519774,10,14,177,0.737704918032787,11,135,183,2022/02/18,,0,11,0,11,0,11,0,11,1,11,3,11,4,11,1,11,0,11,0,10,4,10,4,10,1,10,3,10,10,10,19,10,11,10,0,10,2,5,482,0,435,0,0,0,0,10,0,10,0,5,0,5,4,1,5,10
FL,7,160,72,36,142,61,157,233,56687,239,45637,239,3687,233,459,239,199,233,30,233,18,233,5063,239,636,233,625,239,3588,233,3287,239,99,233,82,233,6563,239,0.805069945490148,239,45637,56687,0.081962475546861,233,3687,44984,0.066097775228124,233,3687,55781,0.099406064395123,233,636,6398,0.771445985067804,239,5063,6563,2022/02/18,,3,233,13,229,32,229,32,227,48,229,83,231,113,229,106,230,29,239,3,230,8,222,16,222,19,222,22,220,34,223,41,222,49,222,7,233,34,129,4146,69,3285,1475,237,318,8,233,11,233,0,120,0,120,81,8,120,233
