state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-26,"52,276","52,180","52,372",7.44,7.30,7.58,"704,835","703,586","706,084"
CW,2021-02-27,"50,395","50,296","50,495",7.20,7.06,7.34,"702,280","701,099","703,460"
CW,2021-02-28,"49,532","49,443","49,621",7.11,6.98,7.24,"698,854","697,709","699,999"
CW,2021-03-01,"49,666","49,584","49,748",7.13,7.01,7.25,"699,134","698,079","700,189"
CW,2021-03-02,"49,082","49,009","49,156",7.01,6.91,7.12,"702,268","701,370","703,165"
CW,2021-03-03,"47,606","47,543","47,669",6.78,6.69,6.87,"704,559","703,825","705,292"
CW,2021-03-04,"46,167","45,961","46,372",6.57,6.34,6.80,"704,707","704,589","704,824"
CW,2021-03-05,"44,539","44,513","44,566",6.35,6.32,6.38,"703,372","703,079","703,664"
CW,2021-03-06,"43,246","43,197","43,294",6.20,6.14,6.26,"699,718","699,442","699,995"
CW,2021-03-07,"42,499","42,467","42,530",6.12,6.08,6.16,"696,892","696,635","697,150"
CW,2021-03-08,"42,969","42,941","42,997",6.18,6.15,6.22,"697,400","697,268","697,531"
CW,2021-03-09,"42,810","42,764","42,855",6.13,6.07,6.18,"701,317","701,215","701,419"
CW,2021-03-10,"41,703","41,677","41,730",5.95,5.93,5.96,"703,530","703,216","703,845"
CW,2021-03-11,"40,976","40,942","41,011",5.85,5.82,5.88,"702,823","702,728","702,918"
CW,2021-03-12,"40,689","40,653","40,726",5.82,5.79,5.85,"701,994","701,851","702,136"
CW,2021-03-13,"39,612","39,572","39,652",5.69,5.65,5.73,"699,026","698,876","699,176"
CW,2021-03-14,"39,233","39,202","39,265",5.66,5.64,5.69,"695,359","695,107","695,611"
CW,2021-03-15,"39,953","39,917","39,989",5.76,5.73,5.80,"695,823","695,552","696,094"
CW,2021-03-16,"40,292","40,259","40,326",5.78,5.75,5.80,"700,236","700,107","700,365"
