state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,9,93,2,8,94,2,22,102,13385,103,9941,104,511,102,56,104,73,102,0,102,15,102,949,104,129,102,121,104,491,102,437,104,20,102,0,102,1308,103,0.7031751961150542,103,9412,13385,0.051915066544752614,102,511,9843,0.03731399652541733,101,494,13239,0.09631949882537197,101,123,1277,0.6934250764525994,103,907,1308,2021-02-22
WI,12,119,19,17,114,19,7,147,13947,150,8582,149,395,146,57,150,59,147,3,147,3,147,895,149,111,146,108,149,383,146,342,149,12,146,3,146,1613,150,0.6235559107752671,149,8582,13763,0.0469846556441061,146,395,8407,0.029261426772353508,146,395,13499,0.07110826393337603,146,111,1561,0.5548667079975201,149,895,1613,2021-02-22
WV,16,43,4,18,41,4,5,59,6219,63,4730,63,311,59,18,63,78,59,0,59,1,59,489,63,69,59,68,63,308,59,269,63,3,59,2,59,680,63,0.7605724392989227,63,4730,6219,0.06702586206896552,59,311,4640,0.051652549410396945,59,311,6021,0.10900473933649289,59,69,633,0.7191176470588235,63,489,680,2021-02-22
AK,1,23,0,1,23,0,0,24,1667,24,1009,24,41,24,3,24,5,24,0,24,0,24,95,24,11,24,10,24,40,24,33,24,1,24,0,24,127,24,0.6052789442111578,24,1009,1667,0.040634291377601585,24,41,1009,0.02459508098380324,24,41,1667,0.08661417322834646,24,11,127,0.7480314960629921,24,95,127,2021-02-22
AL,29,75,13,34,69,14,10,113,15539,117,11898,117,889,113,88,115,90,113,0,113,7,113,1377,117,246,113,234,115,877,113,733,115,12,113,13,113,1641,117,0.7656863376021623,117,11898,15539,0.07697636158974804,113,889,11549,0.05890147750612867,113,889,15093,0.15336658354114713,113,246,1604,0.8391224862888482,117,1377,1641,2021-02-22
AR,16,90,2,19,87,2,6,106,9389,108,6787,108,596,106,52,108,84,106,2,106,8,106,766,108,172,106,160,108,575,106,472,108,21,106,13,106,1007,108,0.7228671850037278,108,6787,9389,0.08815264014199083,106,596,6761,0.06375695335900727,106,596,9348,0.17373737373737375,106,172,990,0.7606752730883813,108,766,1007,2021-02-22
AZ,26,91,3,30,87,3,26,117,17218,120,12115,120,1363,117,154,120,166,117,0,117,6,117,1297,120,338,117,269,120,1343,117,1047,120,20,117,12,117,2266,120,0.7036241142989894,120,12115,17218,0.11448971020579589,117,1363,11905,0.08073209737605876,117,1363,16883,0.15440840566468708,117,338,2189,0.5723742277140336,120,1297,2266,2021-02-22
CA,99,302,14,125,277,13,33,407,64534,415,49222,415,5880,406,496,415,512,407,20,406,10,406,5924,414,1625,406,1558,414,5777,406,5324,414,103,406,87,406,7752,414,0.762729723866489,415,49222,64534,0.12104992279979414,406,5880,48575,0.09245283018867924,406,5880,63600,0.21646463300919142,406,1625,7507,0.7641898864809081,414,5924,7752,2021-02-22
CO,7,84,13,7,84,13,8,102,13841,104,9260,104,617,102,87,104,63,102,4,102,12,102,1024,104,194,102,193,104,594,102,514,104,23,102,9,102,1585,104,0.6690268044216459,104,9260,13841,0.0672406277244987,102,617,9176,0.04492827495813005,102,617,13733,0.125,102,194,1552,0.6460567823343849,104,1024,1585,2021-02-22
CT,4,35,1,4,35,1,26,39,8443,40,6787,40,533,39,79,40,51,39,0,39,0,39,638,40,120,39,111,40,527,39,446,40,6,39,3,39,1066,40,0.8038611867819495,40,6787,8443,0.07929187741743529,39,533,6722,0.06383233532934132,39,533,8350,0.11483253588516747,39,120,1045,0.5984990619136961,40,638,1066,2021-02-22
DC,0,13,1,0,13,1,10,13,3483,14,2752,14,268,13,17,14,95,13,4,13,14,13,296,14,54,13,50,14,243,13,205,14,25,13,10,13,357,14,0.7901234567901234,14,2752,3483,0.10078977059044754,13,268,2659,0.07985697258641239,13,268,3356,0.16023738872403562,13,54,337,0.8291316526610645,14,296,357,2021-02-22
DE,1,13,1,1,13,1,2,14,3152,15,2308,15,190,14,19,15,36,14,1,14,0,14,161,15,23,14,22,15,188,14,169,15,2,14,2,14,193,15,0.7322335025380711,15,2308,3152,0.08300567933595457,14,190,2289,0.060897435897435896,14,190,3120,0.12432432432432433,14,23,185,0.8341968911917098,15,161,193,2021-02-22
FL,10,238,15,31,217,15,72,257,57910,263,45807,263,4390,257,568,263,222,257,20,257,13,257,5251,263,968,257,929,263,4348,257,3975,263,42,257,36,257,6449,263,0.7910032809532033,263,45807,57910,0.09737379114541744,257,4390,45084,0.0771149522203485,257,4390,56928,0.15532734274711169,257,968,6232,0.8142347650798574,263,5251,6449,2021-02-22
GA,30,125,14,36,118,15,27,166,22776,169,17718,169,2592,166,302,169,176,166,11,166,30,166,2315,169,708,166,655,169,2539,166,2140,169,53,166,21,166,2840,169,0.7779241306638567,169,17718,22776,0.1480550636888102,166,2592,17507,0.11538461538461539,166,2592,22464,0.2543103448275862,166,708,2784,0.8151408450704225,169,2315,2840,2021-02-22
HI,1,25,0,2,24,0,0,26,2653,26,1836,26,48,26,3,26,11,26,0,26,0,26,135,26,6,26,6,26,48,26,36,26,0,26,0,26,230,26,0.6920467395401433,26,1836,2653,0.026143790849673203,26,48,1836,0.018092725216735772,26,48,2653,0.02608695652173913,26,6,230,0.5869565217391305,26,135,230,2021-02-22
IA,3,49,74,2,49,75,2,124,8084,126,5160,126,206,124,35,126,15,124,0,124,3,124,431,126,47,124,43,126,201,124,180,126,5,124,1,124,675,126,0.6382978723404256,126,5160,8084,0.04051130776794493,124,206,5085,0.025808068153345028,124,206,7982,0.07164634146341463,124,47,656,0.6385185185185185,126,431,675,2021-02-22
MT,10,56,1,9,57,1,3,66,3201,67,2031,67,69,66,13,67,10,66,0,66,4,66,120,67,11,66,11,67,68,66,61,67,1,66,0,66,222,67,0.6344892221180881,67,2031,3201,0.03424317617866005,66,69,2015,0.021752837326607818,66,69,3172,0.05092592592592592,66,11,216,0.5405405405405406,67,120,222,2021-02-22
NC,3,124,4,3,124,4,45,127,24116,131,18177,131,1473,127,174,131,149,127,1,127,4,127,1958,131,376,127,377,131,1452,127,1348,131,21,127,16,127,2510,131,0.7537319621827833,131,18177,24116,0.08191069343268642,127,1473,17983,0.06184917702384951,127,1473,23816,0.15346938775510205,127,376,2450,0.7800796812749003,131,1958,2510,2021-02-22
ND,12,37,1,12,37,1,17,49,2439,50,1728,50,79,49,10,50,6,49,0,49,0,49,140,50,14,49,14,50,78,49,62,50,1,49,1,49,198,50,0.7084870848708487,50,1728,2439,0.046280023432923256,49,79,1707,0.03273932863655201,49,79,2413,0.07216494845360824,49,14,194,0.7070707070707071,50,140,198,2021-02-22
NE,8,92,1,15,85,1,0,100,4896,101,3207,101,178,100,28,101,12,100,0,100,2,100,376,101,70,100,68,101,174,100,168,101,4,100,2,100,570,101,0.6550245098039216,101,3207,4896,0.05641838351822504,100,178,3155,0.03696013289036545,100,178,4816,0.1263537906137184,100,70,554,0.6596491228070176,101,376,570,2021-02-22
NH,4,25,1,6,23,1,0,30,3131,30,2324,30,99,30,9,30,18,30,0,30,0,30,171,30,21,30,18,30,99,30,82,30,0,30,0,30,281,30,0.7422548706483552,30,2324,3131,0.042598967297762476,30,99,2324,0.0316192909613542,30,99,3131,0.07473309608540925,30,21,281,0.608540925266904,30,171,281,2021-02-22
NJ,9,77,9,10,75,10,77,94,24280,95,17329,95,2065,94,230,95,175,94,1,94,3,94,1423,95,356,94,348,95,2043,94,1853,95,22,94,7,94,2981,95,0.7137149917627678,95,17329,24280,0.1195784353465748,94,2065,17269,0.0853059032511257,94,2065,24207,0.12006745362563238,94,356,2965,0.47735659174773565,95,1423,2981,2021-02-22
NM,19,35,1,19,35,1,2,53,4368,55,2901,54,253,53,27,55,10,54,1,53,3,54,343,54,78,53,77,54,248,53,230,54,5,53,2,53,467,55,0.6827488820899035,54,2901,4249,0.08927311220889203,53,253,2834,0.061170212765957445,53,253,4136,0.17410714285714285,53,78,448,0.734475374732334,54,343,467,2021-02-22
NV,1,18,44,3,16,44,40,61,8847,63,6471,63,557,61,56,63,58,61,1,61,2,61,659,63,121,61,115,63,549,61,475,63,8,61,10,61,901,63,0.7314343845371313,63,6471,8847,0.08749607288721332,61,557,6366,0.06425934471619751,61,557,8668,0.14720194647201945,61,121,822,0.7314095449500555,63,659,901,2021-02-22
NY,6,187,13,7,186,13,262,197,53114,206,39874,206,6449,197,609,206,176,197,11,197,21,197,3840,206,1200,197,1132,206,6267,197,5676,206,182,197,55,197,5591,206,0.7507248559701774,206,39874,53114,0.16311303336115537,197,6449,39537,0.12291535631921018,197,6449,52467,0.21973997436366965,197,1200,5461,0.6868181005186907,206,3840,5591,2021-02-22
OH,14,207,10,30,191,10,40,228,32556,231,23465,231,1570,228,192,231,259,228,3,228,60,228,2772,231,341,228,310,231,1521,228,1263,231,49,228,19,228,4108,231,0.7207580783880083,231,23465,32556,0.0674949486264563,228,1570,23261,0.04861885296667905,228,1570,32292,0.08415597235932873,228,341,4052,0.6747809152872444,231,2772,4108,2021-02-22
OK,33,108,12,36,105,12,6,151,10976,153,7726,153,702,151,98,153,69,151,2,151,3,151,842,153,204,151,208,153,652,151,601,153,50,151,44,151,1061,153,0.703899416909621,153,7726,10976,0.0922834231628763,151,702,7607,0.0652537646402677,151,702,10758,0.2042042042042042,151,204,999,0.7935909519321395,153,842,1061,2021-02-22
OR,0,58,7,2,56,7,9,63,6995,65,5150,65,241,63,23,65,45,63,1,63,32,63,539,65,49,63,36,65,234,63,176,65,7,63,5,63,802,65,0.7362401715511079,65,5150,6995,0.047751139290667724,63,241,5047,0.03526485220954053,63,241,6834,0.06274007682458387,63,49,781,0.672069825436409,65,539,802,2021-02-22
PA,21,200,6,26,195,6,19,221,32369,227,25165,227,2238,221,213,227,430,221,5,220,31,220,2708,227,424,221,401,227,2190,221,1769,227,48,220,21,220,3620,227,0.7774413790972844,227,25165,32369,0.08981819641208813,221,2238,24917,0.06997029857745818,221,2238,31985,0.12066021627774616,221,424,3514,0.7480662983425415,227,2708,3620,2021-02-22
ID,4,40,8,4,40,8,4,51,3708,52,2221,52,129,51,13,52,4,51,1,51,0,51,205,52,33,51,33,52,126,51,120,52,3,51,1,51,309,52,0.5989751887810141,52,2221,3708,0.05912007332722273,51,129,2182,0.03519781718963165,51,129,3665,0.10891089108910891,51,33,303,0.6634304207119741,52,205,309,2021-02-22
IL,11,170,23,11,170,23,68,199,32101,204,22559,204,1444,199,162,204,355,199,0,199,28,199,2175,204,302,199,256,204,1420,199,1137,204,24,199,12,199,3521,204,0.7027506931248247,204,22559,32101,0.06475045962064481,199,1444,22301,0.04549464398235665,199,1444,31740,0.08735898177610645,199,302,3457,0.617722238000568,204,2175,3521,2021-02-22
IN,14,148,2,13,149,2,0,162,19156,164,12148,164,808,162,88,164,149,162,4,162,6,162,1463,164,164,162,146,164,788,162,536,164,20,162,12,162,2225,164,0.6341616203800375,164,12148,19156,0.06708177667081777,162,808,12045,0.04250170953658408,162,808,19011,0.07536764705882353,162,164,2176,0.6575280898876404,164,1463,2225,2021-02-22
KS,14,130,4,18,126,4,2,145,8914,148,5241,148,358,145,38,148,55,145,1,145,0,145,622,148,63,145,61,148,354,145,294,148,4,145,2,145,861,148,0.5879515369082342,148,5241,8914,0.0689522342064715,145,358,5192,0.04055278658812868,145,358,8828,0.07508939213349225,145,63,839,0.7224157955865272,148,622,861,2021-02-22
KY,1,24,93,5,111,2,11,116,14390,118,8980,118,826,116,182,118,85,116,1,116,3,116,1171,118,206,116,200,118,816,116,728,118,10,116,3,116,1836,118,0.6240444753300903,118,8980,14390,0.0933017056365074,116,826,8853,0.058136261261261264,116,826,14208,0.11508379888268157,116,206,1790,0.6377995642701525,118,1171,1836,2021-02-22
LA,42,173,7,45,170,7,1,216,14024,222,9736,222,596,222,81,217,7,217,2,217,1,217,1319,222,191,222,184,222,588,222,670,222,8,222,2,222,1875,222,0.6942384483742157,222,9736,14024,0.061216105176663926,222,596,9736,0.04249857387335995,222,596,14024,0.10186666666666666,222,191,1875,0.7034666666666667,222,1319,1875,2021-02-22
MA,8,92,1,8,92,1,31,100,19528,101,15865,101,778,100,110,101,97,100,1,100,1,100,1095,101,213,100,199,101,764,100,641,101,14,100,10,100,1464,101,0.8124231872183532,101,15865,19528,0.04933730737522988,100,778,15769,0.04010722754923188,100,778,19398,0.14832869080779945,100,213,1436,0.7479508196721312,101,1095,1464,2021-02-22
MD,1,58,1,1,58,1,13,59,11961,60,9549,60,1167,59,100,60,321,59,0,59,8,59,1036,60,250,59,216,60,1152,59,866,60,15,59,10,59,1355,60,0.7983446200150489,60,9549,11961,0.12306232204998419,59,1167,9483,0.0985142664190444,59,1167,11846,0.1899696048632219,59,250,1316,0.7645756457564575,60,1036,1355,2021-02-22
ME,4,27,8,2,29,8,1,38,3330,39,2293,39,91,38,10,39,24,38,0,38,0,38,234,39,26,38,24,39,91,38,75,39,0,38,0,38,340,39,0.6885885885885886,39,2293,3330,0.04031900753212229,38,91,2257,0.02764277035236938,38,91,3292,0.07878787878787878,38,26,330,0.6882352941176471,39,234,340,2021-02-22
MI,2,159,3,3,158,3,6,161,23340,164,17752,164,847,161,100,164,66,161,1,161,1,160,1939,164,193,161,174,164,826,161,721,164,21,161,15,161,2663,164,0.7605826906598114,164,17752,23340,0.047950634057971016,161,847,17664,0.036492890995260666,161,847,23210,0.07324478178368121,161,193,2635,0.7281261734885468,164,1939,2663,2021-02-22
MN,21,104,15,20,105,15,7,139,10017,140,7609,140,343,139,29,140,36,139,1,139,1,139,655,140,66,139,55,140,329,139,240,140,14,139,11,139,919,140,0.7596086652690426,140,7609,10017,0.04583110636023517,139,343,7484,0.03486835417302023,139,343,9837,0.07474518686296716,139,66,883,0.7127312295973884,140,655,919,2021-02-22
MO,25,94,22,31,88,22,16,137,17552,141,14023,141,1133,137,69,141,191,137,5,137,19,137,1460,141,268,137,219,141,1071,137,767,141,62,137,25,137,1805,141,0.7989402917046491,141,14023,17552,0.08202418012017665,137,1133,13813,0.06558610709117221,137,1133,17275,0.15402298850574714,137,268,1740,0.8088642659279779,141,1460,1805,2021-02-22
MS,10,95,2,14,91,2,7,105,8464,107,5696,107,537,105,45,107,22,105,2,105,5,105,677,107,145,105,110,107,524,105,431,107,13,105,3,105,861,107,0.6729678638941399,107,5696,8464,0.09519588725403297,105,537,5641,0.06408879341210168,105,537,8379,0.173444976076555,105,145,836,0.7862950058072009,107,677,861,2021-02-22
WY,2,27,2,3,26,2,2,29,1736,31,735,31,34,29,7,31,8,29,0,29,1,29,46,31,9,29,8,31,32,29,26,31,2,29,1,29,138,31,0.42338709677419356,31,735,1736,0.04702627939142462,29,34,723,0.02009456264775414,29,34,1692,0.07086614173228346,29,9,127,0.3333333333333333,31,46,138,2021-02-22
