state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-18,"453,992","450,795","457,189",66.39,64.91,67.88,"683,809","679,877","687,741"
CW,2020-07-19,"449,588","446,291","452,884",65.77,64.23,67.31,"683,531","679,428","687,634"
CW,2020-07-20,"452,680","449,526","455,835",66.14,64.70,67.59,"684,384","680,644","688,124"
CW,2020-07-21,"461,682","458,538","464,826",67.19,65.73,68.64,"687,174","683,315","691,032"
CW,2020-07-22,"466,450","463,896","469,004",67.50,66.39,68.62,"690,993","688,258","693,728"
CW,2020-07-23,"464,088","462,104","466,071",66.55,65.69,67.40,"697,377","695,297","699,456"
CW,2020-07-24,"459,882","457,508","462,257",66.48,65.48,67.47,"691,791","689,570","694,012"
CW,2020-07-25,"446,230","444,365","448,094",64.88,64.03,65.72,"687,805","685,651","689,959"
CW,2020-07-26,"435,730","433,755","437,706",63.70,62.79,64.61,"684,023","681,654","686,391"
CW,2020-07-27,"437,160","435,251","439,069",63.88,63.02,64.73,"684,382","682,316","686,448"
CW,2020-07-28,"454,481","452,927","456,035",66.30,65.66,66.95,"685,478","684,128","686,829"
CW,2020-07-29,"459,871","458,297","461,444",67.14,66.47,67.81,"684,951","683,433","686,470"
CW,2020-07-30,"459,735","458,276","461,195",66.83,66.22,67.44,"687,897","686,584","689,210"
CW,2020-07-31,"455,975","454,555","457,395",66.53,65.93,67.13,"685,388","684,053","686,722"
CW,2020-08-01,"441,650","440,048","443,252",64.71,64.00,65.43,"682,460","680,708","684,211"
CW,2020-08-02,"429,862","428,327","431,396",63.23,62.55,63.92,"679,814","678,200","681,429"
CW,2020-08-03,"432,687","431,334","434,039",63.66,63.09,64.24,"679,632","678,425","680,840"
CW,2020-08-04,"450,380","449,089","451,672",66.06,65.50,66.62,"681,787","680,493","683,080"
CW,2020-08-05,"459,048","457,872","460,225",67.01,66.51,67.51,"685,035","683,927","686,143"
CW,2020-08-06,"459,123","457,938","460,309",66.92,66.40,67.44,"686,082","684,824","687,340"
CW,2020-08-07,"456,228","455,099","457,358",66.49,65.99,66.99,"686,169","684,963","687,375"
CW,2020-08-08,"441,801","440,628","442,973",64.16,63.61,64.71,"688,581","687,123","690,039"
CW,2020-08-09,"430,227","428,991","431,463",62.69,62.10,63.27,"686,327","684,730","687,924"
CW,2020-08-10,"431,323","430,254","432,391",62.86,62.33,63.39,"686,189","684,662","687,715"
CW,2020-08-11,"451,992","451,205","452,778",65.64,65.26,66.02,"688,556","687,503","689,609"
CW,2020-08-12,"460,544","459,703","461,384",66.64,66.23,67.04,"691,136","689,998","692,275"
CW,2020-08-13,"461,355","460,345","462,366",66.49,66.02,66.97,"693,821","692,539","695,104"
CW,2020-08-14,"458,335","456,818","459,852",66.03,65.43,66.62,"694,157","693,087","695,226"
CW,2020-08-15,"445,685","443,823","447,547",64.32,63.53,65.11,"692,907","691,124","694,690"
CW,2020-08-16,"433,634","431,913","435,356",62.84,62.12,63.57,"690,013","688,427","691,600"
CW,2020-08-17,"435,074","433,523","436,624",63.10,62.48,63.72,"689,463","688,375","690,551"
CW,2020-08-18,"453,160","451,210","455,110",65.07,64.26,65.89,"696,376","694,543","698,209"
AL,2020-07-18,"7,817","7,535","8,099",65.45,59.04,71.86,"11,943","11,752","12,134"
AL,2020-07-19,"7,668","7,370","7,965",65.21,58.29,72.14,"11,758","11,548","11,968"
AL,2020-07-20,"7,741","7,501","7,981",65.85,59.45,72.25,"11,755","11,497","12,014"
AL,2020-07-21,"7,975","7,688","8,261",67.69,60.39,75.00,"11,781","11,523","12,039"
AL,2020-07-22,"8,143","7,701","8,584",68.26,58.21,78.30,"11,929","11,663","12,196"
AL,2020-07-23,"8,003","7,640","8,366",68.61,60.94,76.28,"11,664","11,566","11,762"
AL,2020-07-24,"7,877","7,493","8,261",68.17,59.60,76.73,"11,555","11,393","11,718"
AL,2020-07-25,"7,608","7,226","7,991",65.59,57.11,74.06,"11,600","11,437","11,764"
AL,2020-07-26,"7,435","7,052","7,817",64.97,56.35,73.60,"11,443","11,279","11,607"
AL,2020-07-27,"7,485","7,123","7,848",64.63,56.49,72.76,"11,582","11,418","11,745"
AL,2020-07-28,"7,997","7,635","8,360",68.78,61.21,76.35,"11,627","11,570","11,684"
AL,2020-07-29,"8,095","7,733","8,458",69.23,61.71,76.75,"11,693","11,634","11,752"
AL,2020-07-30,"8,064","7,937","8,192",68.62,65.73,71.50,"11,753","11,671","11,835"
AL,2020-07-31,"7,997","7,888","8,105",68.41,65.85,70.98,"11,689","11,608","11,770"
AL,2020-08-01,"7,448","7,378","7,519",64.27,62.16,66.38,"11,589","11,488","11,691"
AL,2020-08-02,"7,210","7,107","7,314",62.69,60.22,65.17,"11,501","11,437","11,564"
AL,2020-08-03,"7,360","7,251","7,470",63.84,61.17,66.50,"11,530","11,449","11,611"
AL,2020-08-04,"7,834","7,725","7,943",67.41,64.78,70.03,"11,623","11,541","11,704"
AL,2020-08-05,"8,096","7,987","8,205",69.11,66.51,71.70,"11,716","11,636","11,796"
AL,2020-08-06,"8,051","7,941","8,161",69.07,66.34,71.79,"11,657","11,577","11,736"
AL,2020-08-07,"7,854","7,745","7,964",67.35,64.71,69.99,"11,662","11,581","11,743"
AL,2020-08-08,"7,624","7,520","7,729",65.58,63.28,67.89,"11,626","11,599","11,652"
AL,2020-08-09,"7,334","7,230","7,438",63.91,61.35,66.47,"11,476","11,398","11,553"
AL,2020-08-10,"7,389","7,280","7,498",64.43,61.85,67.02,"11,467","11,410","11,524"
AL,2020-08-11,"7,827","7,718","7,936",67.80,65.11,70.49,"11,545","11,492","11,598"
AL,2020-08-12,"8,117","7,995","8,239",68.94,65.39,72.48,"11,775","11,699","11,851"
AL,2020-08-13,"8,230","8,121","8,340",69.96,67.52,72.39,"11,765","11,710","11,820"
AL,2020-08-14,"7,896","7,786","8,005",68.21,65.63,70.79,"11,576","11,497","11,656"
AL,2020-08-15,"7,815","7,712","7,919",66.48,63.98,68.97,"11,756","11,671","11,842"
AL,2020-08-16,"7,392","7,306","7,477",65.07,62.79,67.35,"11,359","11,272","11,445"
AL,2020-08-17,"7,443","7,334","7,552",63.82,61.17,66.48,"11,662","11,582","11,742"
AL,2020-08-18,"8,147","8,038","8,256",68.26,65.73,70.78,"11,936","11,857","12,015"
AK,2020-07-18,771,662,880,43.73,22.01,65.45,"1,763","1,617","1,909"
AK,2020-07-19,745,734,756,42.26,37.68,46.83,"1,763","1,707","1,819"
AK,2020-07-20,749,739,759,42.24,35.50,48.99,"1,773","1,717","1,829"
AK,2020-07-21,768,755,782,43.34,35.90,50.79,"1,773","1,702","1,844"
AK,2020-07-22,794,784,804,44.78,38.08,51.48,"1,773","1,717","1,829"
AK,2020-07-23,789,779,799,44.20,37.54,50.87,"1,785","1,729","1,841"
AK,2020-07-24,792,781,802,44.39,39.80,48.99,"1,783","1,727","1,839"
AK,2020-07-25,750,740,760,42.25,36.90,47.61,"1,775","1,771","1,779"
AK,2020-07-26,727,727,727,40.98,31.60,50.35,"1,774","1,644","1,904"
AK,2020-07-27,732,730,734,41.00,31.57,50.43,"1,785","1,655","1,916"
AK,2020-07-28,810,810,810,45.62,35.73,55.51,"1,776","1,646","1,906"
AK,2020-07-29,868,868,868,48.85,38.62,59.08,"1,777","1,647","1,907"
AK,2020-07-30,826,826,826,46.51,36.53,56.49,"1,776","1,646","1,906"
AK,2020-07-31,802,802,802,45.16,35.32,54.99,"1,776","1,646","1,906"
AK,2020-08-01,782,781,782,44.33,34.51,54.15,"1,763","1,633","1,893"
AK,2020-08-02,697,697,697,39.49,30.23,48.75,"1,765","1,635","1,895"
AK,2020-08-03,732,729,734,41.19,31.73,50.65,"1,776","1,646","1,906"
AK,2020-08-04,711,711,711,40.06,30.78,49.33,"1,775","1,645","1,905"
AK,2020-08-05,790,790,790,44.54,34.68,54.41,"1,774","1,642","1,905"
AK,2020-08-06,796,796,796,44.92,35.00,54.84,"1,772","1,641","1,903"
AK,2020-08-07,808,808,808,45.64,35.63,55.65,"1,770","1,639","1,902"
AK,2020-08-08,765,759,770,43.47,39.89,47.05,"1,759","1,732","1,786"
AK,2020-08-09,718,713,724,40.84,37.21,44.46,"1,759","1,732","1,786"
AK,2020-08-10,759,757,761,42.91,33.12,52.69,"1,769","1,638","1,900"
AK,2020-08-11,781,781,781,44.15,34.30,54.00,"1,769","1,638","1,900"
AK,2020-08-12,811,809,813,45.85,35.74,55.95,"1,769","1,638","1,900"
AK,2020-08-13,779,779,779,44.01,34.18,53.84,"1,770","1,639","1,901"
AK,2020-08-14,799,799,799,45.17,35.20,55.13,"1,769","1,638","1,900"
AK,2020-08-15,786,784,788,44.67,34.63,54.70,"1,759","1,628","1,890"
AK,2020-08-16,746,744,748,42.43,32.68,52.18,"1,759","1,628","1,890"
AK,2020-08-17,767,766,768,43.36,33.59,53.12,"1,769","1,638","1,900"
AK,2020-08-18,768,768,768,43.41,33.61,53.22,"1,769","1,638","1,900"
CA,2020-07-18,"44,485","43,586","45,384",73.75,68.96,78.54,"60,316","59,175","61,457"
CA,2020-07-19,"44,276","43,379","45,173",73.43,68.64,78.21,"60,300","59,160","61,440"
CA,2020-07-20,"44,329","43,442","45,217",73.57,68.90,78.24,"60,256","59,166","61,346"
CA,2020-07-21,"44,655","43,768","45,543",73.57,68.89,78.25,"60,696","59,583","61,808"
CA,2020-07-22,"44,794","44,067","45,521",72.95,68.88,77.02,"61,403","60,357","62,449"
CA,2020-07-23,"43,818","43,344","44,291",71.82,69.19,74.44,"61,014","60,385","61,642"
CA,2020-07-24,"43,787","43,360","44,214",71.39,69.02,73.77,"61,333","60,765","61,902"
CA,2020-07-25,"43,550","43,292","43,807",71.14,69.81,72.46,"61,221","60,925","61,517"
CA,2020-07-26,"42,435","42,334","42,536",69.74,68.67,70.81,"60,846","60,561","61,131"
CA,2020-07-27,"42,937","41,928","43,946",70.26,64.80,75.73,"61,108","59,725","62,490"
CA,2020-07-28,"43,440","43,254","43,625",70.78,69.61,71.96,"61,369","61,130","61,608"
CA,2020-07-29,"44,358","44,285","44,430",72.17,71.77,72.56,"61,466","61,373","61,558"
CA,2020-07-30,"43,910","43,881","43,940",71.17,70.76,71.58,"61,695","61,623","61,767"
CA,2020-07-31,"44,180","44,146","44,214",71.83,71.59,72.07,"61,506","61,469","61,544"
CA,2020-08-01,"43,118","42,760","43,476",70.48,68.49,72.46,"61,180","60,695","61,665"
CA,2020-08-02,"42,920","42,549","43,290",71.26,69.11,73.41,"60,232","59,690","60,774"
CA,2020-08-03,"41,240","41,190","41,291",69.19,68.60,69.77,"59,608","59,474","59,743"
CA,2020-08-04,"42,974","42,939","43,008",71.62,70.69,72.56,"59,999","59,722","60,276"
CA,2020-08-05,"43,502","43,416","43,588",72.37,71.76,72.98,"60,113","59,992","60,234"
CA,2020-08-06,"43,212","43,097","43,326",72.14,71.39,72.89,"59,900","59,739","60,061"
CA,2020-08-07,"43,044","42,812","43,276",71.52,70.24,72.80,"60,184","59,937","60,430"
