state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-14,"54,114","53,681","54,547",7.58,7.24,7.91,"698,714","695,922","701,506"
CW,2020-08-15,"53,505","53,071","53,939",7.31,6.82,7.80,"698,260","694,509","702,011"
CW,2020-08-16,"53,150","52,765","53,536",7.30,6.87,7.73,"695,135","691,807","698,463"
CW,2020-08-17,"53,865","53,558","54,173",7.37,7.05,7.69,"697,103","694,359","699,847"
CW,2020-08-18,"54,063","53,698","54,428",7.34,6.95,7.73,"700,456","697,686","703,225"
CW,2020-08-19,"52,979","52,592","53,366",7.17,6.76,7.58,"702,540","699,877","705,203"
CW,2020-08-20,"51,572","51,234","51,910",6.94,6.58,7.30,"706,926","704,406","709,446"
CW,2020-08-21,"50,331","49,960","50,702",6.77,6.34,7.20,"708,060","704,622","711,499"
CW,2020-08-22,"48,394","48,119","48,669",6.53,6.21,6.84,"704,979","702,045","707,914"
CW,2020-08-23,"47,970","47,595","48,345",6.49,6.06,6.92,"702,938","699,959","705,916"
CW,2020-08-24,"48,469","48,124","48,814",6.50,6.10,6.90,"709,084","706,475","711,692"
CW,2020-08-25,"48,622","48,356","48,887",6.52,6.20,6.83,"711,513","709,176","713,850"
CW,2020-08-26,"47,648","47,276","48,021",6.37,5.93,6.80,"717,274","714,848","719,700"
CW,2020-08-27,"46,532","46,141","46,922",6.25,5.78,6.71,"719,748","717,281","722,215"
CW,2020-08-28,"45,007","44,592","45,423",6.07,5.58,6.56,"716,338","714,123","718,553"
CW,2020-08-29,"43,809","43,358","44,261",5.93,5.39,6.47,"713,468","710,980","715,956"
CW,2020-08-30,"43,213","42,746","43,680",5.87,5.40,6.34,"711,360","708,301","714,419"
CW,2020-08-31,"43,356","42,946","43,765",5.89,5.54,6.25,"711,840","709,833","713,848"
CW,2020-09-01,"44,239","43,844","44,634",5.98,5.65,6.30,"715,860","713,929","717,791"
CW,2020-09-02,"43,380","43,064","43,696",5.83,5.67,6.00,"719,010","717,527","720,493"
CW,2020-09-03,"42,564","42,185","42,943",5.75,5.31,6.19,"716,206","714,876","717,536"
CW,2020-09-04,"41,510","41,109","41,911",5.61,5.14,6.08,"715,256","713,883","716,629"
CW,2020-09-05,"40,573","40,143","41,002",5.50,4.99,6.00,"714,300","712,664","715,935"
CW,2020-09-06,"39,862","39,419","40,305",5.44,4.91,5.98,"709,656","707,516","711,796"
CW,2020-09-07,"40,131","39,693","40,569",5.47,4.95,5.99,"710,844","709,164","712,524"
CW,2020-09-08,"40,639","40,222","41,055",5.56,5.07,6.05,"712,116","710,648","713,585"
CW,2020-09-09,"41,252","40,851","41,653",5.60,5.14,6.07,"716,545","715,120","717,969"
CW,2020-09-10,"39,478","39,125","39,831",5.34,5.22,5.47,"717,228","715,923","718,533"
CW,2020-09-11,"38,253","37,845","38,662",5.18,4.92,5.45,"717,462","716,124","718,800"
CW,2020-09-12,"38,031","37,522","38,539",5.18,4.72,5.64,"713,490","711,017","715,963"
CW,2020-09-13,"37,077","36,623","37,531",5.09,4.72,5.45,"708,000","705,981","710,020"
CW,2020-09-14,"37,487","36,971","38,003",5.09,4.60,5.58,"715,892","713,191","718,593"
AL,2020-08-14,"1,511","1,511","1,511",10.69,10.26,11.12,"14,152","14,058","14,246"
AR,2020-08-14,688,679,697,9.35,8.42,10.29,"7,357","7,264","7,450"
CT,2020-08-14,134,134,134,1.66,1.62,1.70,"8,080","8,067","8,093"
DC,2020-08-14,125,121,129,4.61,1.63,7.59,"2,711","2,546","2,876"
ID,2020-08-14,168,167,169,4.86,4.39,5.32,"3,459","3,386","3,532"
AL,2020-08-15,"1,478","1,470","1,485",10.47,10.05,10.89,"14,136","14,072","14,200"
AR,2020-08-15,675,669,681,9.28,7.64,10.92,"7,277","7,081","7,474"
CT,2020-08-15,136,113,160,1.69,-4.18,7.56,"8,077","6,924","9,229"
DC,2020-08-15,134,131,137,4.74,2.77,6.72,"2,825","2,710","2,940"
ID,2020-08-15,162,159,164,4.66,3.81,5.50,"3,469","3,389","3,549"
AL,2020-08-16,"1,522","1,514","1,531",10.79,10.34,11.24,"14,126","14,072","14,180"
AR,2020-08-16,651,644,658,8.95,7.31,10.59,"7,272","7,078","7,467"
CT,2020-08-16,130,106,154,1.61,-4.30,7.52,"8,073","6,921","9,226"
DC,2020-08-16,132,132,132,5.03,5.03,5.03,"2,622","2,622","2,622"
ID,2020-08-16,166,165,167,4.79,4.55,5.02,"3,469","3,405","3,533"
AL,2020-08-17,"1,493","1,492","1,494",10.57,10.16,10.98,"14,145","14,054","14,236"
AR,2020-08-17,706,702,711,9.62,9.37,9.86,"7,348","7,291","7,404"
CT,2020-08-17,126,126,126,1.56,1.56,1.56,"8,070","8,070","8,070"
DC,2020-08-17,138,138,138,5.27,5.27,5.27,"2,617","2,617","2,617"
ID,2020-08-17,187,187,187,5.31,5.31,5.31,"3,524","3,460","3,588"
AL,2020-08-18,"1,516","1,516","1,516",10.74,10.50,10.98,"14,137","14,084","14,190"
AR,2020-08-18,674,666,682,9.05,8.25,9.86,"7,446","7,365","7,527"
CT,2020-08-18,132,129,134,1.63,1.63,1.63,"8,073","8,073","8,073"
DC,2020-08-18,140,133,147,5.23,1.14,9.33,"2,674","2,473","2,876"
ID,2020-08-18,174,173,174,4.97,4.68,5.26,"3,491","3,426","3,556"
AL,2020-08-19,"1,442","1,427","1,456",10.24,9.46,11.03,"14,095","13,998","14,192"
AR,2020-08-19,706,701,712,9.35,8.86,9.83,"7,556","7,499","7,612"
CT,2020-08-19,162,159,164,2.00,1.57,2.43,"8,077","8,067","8,087"
DC,2020-08-19,130,130,130,4.81,4.81,4.81,"2,701","2,701","2,701"
ID,2020-08-19,164,164,164,4.69,4.42,4.95,"3,500","3,434","3,566"
AL,2020-08-20,"1,379","1,373","1,386",9.77,9.46,10.09,"14,127","14,102","14,152"
AR,2020-08-20,698,692,703,9.27,8.77,9.78,"7,522","7,469","7,574"
CT,2020-08-20,170,170,170,2.10,2.10,2.10,"8,080","8,080","8,080"
DC,2020-08-20,134,134,134,4.87,4.87,4.87,"2,749","2,749","2,749"
ID,2020-08-20,168,168,168,4.77,4.55,5.00,"3,520","3,455","3,585"
AL,2020-08-21,"1,364","1,363","1,364",9.70,9.64,9.77,"14,071","14,054","14,087"
AR,2020-08-21,711,703,720,9.52,8.78,10.26,"7,470","7,415","7,526"
CT,2020-08-21,181,180,182,2.24,1.93,2.56,"8,073","8,004","8,142"
DC,2020-08-21,125,122,128,4.63,2.58,6.68,"2,699","2,584","2,814"
ID,2020-08-21,164,161,167,4.65,3.74,5.56,"3,527","3,464","3,590"
AL,2020-08-22,"1,319","1,312","1,326",9.40,9.04,9.76,"14,046","14,012","14,081"
AR,2020-08-22,697,686,708,9.35,8.12,10.57,"7,455","7,347","7,562"
CT,2020-08-22,164,163,165,2.03,1.57,2.49,"8,072","7,944","8,200"
DC,2020-08-22,131,128,134,5.34,2.98,7.70,"2,454","2,339","2,569"
ID,2020-08-22,152,152,152,4.32,4.32,4.32,"3,522","3,459","3,585"
AL,2020-08-23,"1,336","1,328","1,343",9.52,9.15,9.88,"14,050","14,014","14,086"
AR,2020-08-23,629,615,643,8.52,6.30,10.75,"7,381","7,145","7,617"
CT,2020-08-23,144,141,146,1.78,1.12,2.44,"8,070","7,943","8,197"
DC,2020-08-23,144,144,144,5.83,5.83,5.83,"2,472","2,472","2,472"
ID,2020-08-23,162,161,163,4.63,4.63,4.63,"3,501","3,443","3,559"
AL,2020-08-24,"1,354","1,353","1,356",9.60,9.39,9.80,"14,115","14,072","14,159"
AR,2020-08-24,557,550,564,7.46,6.87,8.04,"7,470","7,423","7,516"
CT,2020-08-24,179,177,180,2.21,2.21,2.21,"8,070","8,070","8,070"
DC,2020-08-24,137,137,137,5.03,5.03,5.03,"2,725","2,725","2,725"
ID,2020-08-24,158,158,158,4.52,4.52,4.52,"3,493","3,435","3,551"
AL,2020-08-25,"1,355","1,346","1,364",9.59,9.15,10.03,"14,131","14,095","14,167"
AR,2020-08-25,557,554,561,7.39,7.18,7.60,"7,542","7,498","7,587"
CT,2020-08-25,172,171,174,2.14,2.14,2.14,"8,067","8,067","8,067"
DC,2020-08-25,123,123,123,4.47,4.47,4.47,"2,752","2,752","2,752"
ID,2020-08-25,149,149,149,4.21,3.93,4.50,"3,535","3,476","3,594"
AL,2020-08-26,"1,262","1,260","1,263",8.95,8.55,9.34,"14,099","14,009","14,189"
AR,2020-08-26,561,556,567,7.35,6.89,7.81,"7,641","7,599","7,683"
CT,2020-08-26,167,167,167,2.07,1.83,2.31,"8,075","8,007","8,143"
