state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,88,127,33,183,6,14,215,31333,222,25829,222,603,216,41,222,335,216,3,214,25,214,2711,222,76,215,59,221,557,216,353,222,46,215,12,215,3583,222,0.824338556793157,222,25829,31333,0.023579556563563,216,603,25573,0.019465427077281,216,603,30978,0.022003474232774,215,76,3454,0.756628523583589,222,2711,3583,2022/04/03,,0,220,2,210,3,211,4,210,5,211,9,210,8,210,10,210,0,218,3,209,20,205,25,206,22,205,52,205,67,207,74,206,63,207,9,213,5,190,5154,9,3657,20,0,10,14,214,26,215,0,48,0,48,128,2,48,215
PR,0,8,58,2,6,58,0,57,8833,66,5976,66,50,63,4,66,6,56,0,56,0,56,466,65,2,63,2,57,42,63,34,57,8,63,9,56,631,66,0.676553832220084,66,5976,8833,0.008564576909901,63,50,5838,0.005795085767269,63,50,8628,0.003327787021631,63,2,601,0.73851030110935,65,466,631,2022/04/03,,0,66,0,66,1,66,0,66,1,66,1,66,1,66,0,66,0,66,0,56,1,56,1,56,0,56,2,56,0,56,0,56,2,56,0,56,0,5,0,0,111,0,0,0,2,54,6,54,0,4,0,4,33,0,4,54
RI,1,1,12,4,8,2,0,13,2068,14,1869,14,47,13,5,14,5,13,1,13,1,13,113,14,6,13,2,14,43,13,36,14,4,13,1,13,131,14,0.903771760154739,14,1869,2068,0.025147137506688,13,47,1869,0.022727272727273,13,47,2068,0.045801526717557,13,6,131,0.862595419847328,14,113,131,2022/04/03,,0,14,0,14,0,14,0,14,0,14,2,14,0,14,3,14,0,14,0,13,1,13,0,13,0,13,2,13,1,13,0,13,1,13,0,13,0,2,7,0,0,0,0,0,2,13,1,13,0,2,0,2,13,0,2,13
SC,20,62,5,24,58,5,5,85,11669,87,8750,87,103,85,9,87,13,85,1,84,1,84,898,87,18,85,16,87,100,85,85,87,3,85,2,85,1296,87,0.749850029994001,87,8750,11669,0.011904761904762,85,103,8652,0.008962756700313,85,103,11492,0.014342629482072,85,18,1255,0.692901234567901,87,898,1296,2022/04/03,,0,85,2,79,1,80,2,80,0,80,1,80,1,80,2,79,0,82,0,84,0,78,2,78,2,78,2,78,2,78,2,78,3,78,0,80,1,60,1656,1595,1791,0,0,0,3,85,5,85,0,54,0,54,32,1,54,85
SD,0,55,10,3,52,10,4,62,2427,65,1594,65,47,62,2,65,5,62,0,62,2,62,145,65,6,62,3,65,44,62,30,65,3,62,0,62,242,65,0.656777915121549,65,1594,2427,0.030108904548366,62,47,1561,0.01990681914443,62,47,2361,0.025751072961373,62,6,233,0.599173553719008,65,145,242,2022/04/03,,0,65,0,45,1,44,0,45,0,45,1,45,0,44,0,44,0,65,0,62,0,42,1,42,1,42,0,42,0,42,3,41,0,41,0,62,0,8,486,0,1131,30,0,73,1,62,1,62,0,5,0,5,7,0,5,62
TN,4,56,77,24,46,67,13,134,17215,137,12163,137,220,134,19,137,21,134,0,134,1,134,1369,137,33,134,33,137,204,134,168,137,16,134,16,134,1892,137,0.706534998547778,137,12163,17215,0.018479630407392,134,220,11905,0.01302006273303,134,220,16897,0.018232044198895,134,33,1810,0.723572938689218,137,1369,1892,2022/04/03,,0,137,1,136,2,136,0,136,5,136,0,136,5,136,3,136,3,137,0,134,0,133,1,133,2,133,4,133,3,133,6,133,4,133,1,134,0,56,198,0,370,57,0,0,3,134,2,134,0,56,0,56,42,3,56,134
TX,7,107,480,10,104,480,78,589,67234,594,50672,594,1323,589,114,594,299,589,18,589,66,589,5262,594,244,589,205,594,1214,589,848,594,109,589,48,589,6294,594,0.753666299788797,594,50672,67234,0.026412457576363,589,1323,50090,0.019895335198051,589,1323,66498,0.039707078925956,589,244,6145,0.836034318398475,594,5262,6294,2022/04/03,,0,593,8,586,7,586,15,586,22,586,20,586,23,586,14,586,5,594,3,588,27,581,40,581,29,581,42,581,54,581,46,581,53,581,5,589,5,568,2844,0,1316,0,1,0,30,589,69,589,0,108,0,108,246,4,108,589
UT,0,50,9,2,48,9,0,58,6151,59,4394,59,74,58,9,59,3,58,1,58,0,58,335,59,16,58,13,59,65,58,57,59,9,58,0,58,450,59,0.714355389367582,59,4394,6151,0.01702715140359,58,74,4346,0.012173054778747,58,74,6079,0.036363636363636,58,16,440,0.744444444444444,59,335,450,2022/04/03,,0,59,1,55,0,55,1,55,2,55,2,55,2,55,1,55,0,59,0,58,0,54,1,54,0,54,0,54,1,54,0,54,1,54,0,58,0,44,436,0,165,0,0,23,0,58,1,58,0,42,0,42,39,0,42,58
VA,9,74,23,17,69,20,28,103,17857,106,13110,106,281,103,27,106,164,103,2,103,7,103,1247,106,52,103,41,106,272,103,189,106,9,103,8,103,1875,106,0.734165873326987,106,13110,17857,0.021693816104377,103,281,12953,0.015926093856268,103,281,17644,0.02843083652269,103,52,1829,0.665066666666667,106,1247,1875,2022/04/03,,0,104,4,101,2,101,2,102,2,101,3,101,6,101,8,100,0,106,1,102,6,98,9,98,13,97,22,98,32,98,38,97,41,97,2,103,7,69,1132,1781,660,129,0,133,5,103,7,103,0,69,1,69,39,2,69,103
VI,0,2,0,2,0,0,0,2,168,2,107,2,0,2,0,2,0,2,0,2,0,2,10,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.636904761904762,2,107,168,0,2,0,107,0,2,0,168,0,2,0,20,0.5,2,10,20,2022/04/03,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2
