state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
MS,9,98,2,21,86,2,15,107,8900,109,5982,109,1484,107,207,109,41,107,12,107,7,107,682,109,269,107,273,109,1434,107,1400,109,50,107,37,107,776,109,0.672134831460674,109,5982,8900,0.250591016548463,107,1484,5922,0.16796830786644,107,1484,8835,0.355820105820106,107,269,756,0.878865979381443,109,682,776,2022/01/10,,1,102,20,101,8,98,19,99,29,99,47,100,55,102,28,100,0,109,0,104,4,98,7,98,1,97,5,98,8,99,11,99,5,99,0,107,12,65,706,173,555,941,0,578,4,107,3,107,1,62,1,62,22,5,62,107
MT,8,54,4,9,53,4,10,65,3004,66,2125,66,219,65,87,66,46,65,5,65,21,65,148,66,39,65,39,66,217,65,216,66,2,65,2,65,220,66,0.707390146471372,66,2125,3004,0.103644107903455,65,219,2113,0.073613445378151,65,219,2975,0.182242990654206,65,39,214,0.672727272727273,66,148,220,2022/01/10,,2,66,4,65,12,65,11,65,13,65,14,65,18,65,12,65,1,66,3,65,7,64,7,64,3,64,4,64,5,64,3,64,7,64,7,65,2,61,768,323,371,256,75,137,2,62,3,62,0,57,0,57,10,2,57,62
NC,10,109,12,14,105,12,127,127,23418,131,18961,131,4917,127,543,131,273,127,26,127,22,127,1995,131,813,127,796,131,4739,127,4229,131,178,127,120,127,2304,131,0.809676317362712,131,18961,23418,0.262421945882478,127,4917,18737,0.212424936276839,127,4917,23147,0.363595706618962,127,813,2236,0.865885416666667,131,1995,2304,2022/01/10,,5,131,53,130,43,130,35,130,93,130,120,128,104,128,90,128,0,131,2,127,21,126,27,126,23,126,37,126,55,125,58,125,50,125,0,127,43,115,160,0,173,0,0,0,4,127,18,127,0,113,0,113,32,9,113,127
ND,17,31,1,16,32,1,85,48,2355,49,1816,49,262,48,37,49,16,48,3,48,5,48,148,49,50,48,50,49,248,48,225,49,14,48,8,48,207,49,0.771125265392781,49,1816,2355,0.146205357142857,48,262,1792,0.112494632889652,48,262,2329,0.246305418719212,48,50,203,0.714975845410628,49,148,207,2022/01/10,,1,49,2,48,5,48,3,48,3,48,6,48,9,48,7,48,1,49,2,48,2,47,3,47,4,47,0,47,4,47,2,47,0,47,0,48,0,48,463,184,544,259,14,453,2,48,5,48,0,47,0,47,18,1,47,48
NE,20,76,1,29,67,1,17,96,4458,97,3449,97,713,96,67,97,27,96,2,96,5,96,406,97,152,96,153,97,689,96,664,97,24,96,18,96,488,97,0.773665320771646,97,3449,4458,0.209582598471487,96,713,3402,0.162340619307832,96,713,4392,0.319327731092437,96,152,476,0.831967213114754,97,406,488,2022/01/10,,0,97,4,95,9,95,5,95,11,95,15,95,12,95,11,95,0,97,0,96,1,93,2,93,1,93,5,93,6,93,4,93,8,92,0,96,9,83,681,54,918,299,66,405,6,94,1,94,0,83,0,83,13,0,83,94
NH,2,10,18,7,5,18,32,30,2933,30,2443,30,463,30,73,30,21,30,2,30,1,30,204,30,80,30,79,30,459,30,437,30,4,30,4,30,241,30,0.832935560859188,30,2443,2933,0.189521080638559,30,463,2443,0.157858847596318,30,463,2933,0.33195020746888,30,80,241,0.846473029045643,30,204,241,2022/01/10,,0,29,6,29,7,29,6,30,10,30,16,30,11,29,17,30,0,30,0,29,1,28,3,28,2,28,5,29,4,28,3,28,3,28,0,30,4,24,1721,0,598,138,0,12,0,29,2,29,0,8,0,8,3,0,8,29
NJ,14,70,11,16,67,12,171,94,24109,95,17409,95,6078,94,774,95,119,94,10,94,4,94,1596,95,817,94,817,95,5970,94,5818,95,108,94,43,94,3036,95,0.722095483014642,95,17409,24109,0.349129760468723,94,6078,17409,0.252105023020449,94,6078,24109,0.269104084321476,94,817,3036,0.525691699604743,95,1596,3036,2022/01/10,,1,95,47,95,45,95,34,95,102,95,144,95,181,95,187,95,33,94,0,94,6,94,4,94,7,94,12,94,20,94,13,94,14,94,43,93,76,94,857,80,661,0,0,258,20,76,6,76,0,76,0,76,132,24,76,76
NM,27,25,1,26,26,1,4,49,4343,53,3111,50,647,49,80,53,29,52,7,49,6,52,373,50,138,49,138,50,615,49,597,50,32,49,22,49,446,53,0.756934306569343,50,3111,4110,0.213109354413702,49,647,3036,0.161911911911912,49,647,3996,0.347607052896725,49,138,397,0.890214797136038,50,373,419,2022/01/10,,2,50,3,50,5,50,10,50,5,50,15,50,25,50,12,50,3,50,0,49,2,49,8,49,6,49,2,49,3,49,5,49,3,49,0,49,10,45,164,0,109,127,0,112,0,13,0,13,0,9,0,9,4,0,9,13
NV,4,13,44,4,13,44,82,59,8532,61,6988,61,1744,59,226,61,140,59,8,59,1,59,735,61,280,59,275,61,1728,59,1586,61,16,59,34,59,823,61,0.819034224097515,61,6988,8532,0.254005243227498,59,1744,6866,0.208040081116545,59,1744,8383,0.355781448538755,59,280,787,0.893074119076549,61,735,823,2022/01/10,,0,61,13,61,16,61,22,61,31,61,47,61,53,61,44,61,0,61,2,59,5,59,8,59,9,59,20,59,29,59,33,59,34,59,0,59,14,57,639,426,426,21,0,25,0,58,0,58,0,53,0,53,6,3,53,58
NY,4,192,10,17,179,10,537,197,48608,206,40109,206,13222,197,1698,206,262,197,58,193,30,193,3901,206,1647,197,1607,206,12800,197,12133,206,422,197,316,197,4698,206,0.825152238314681,206,40109,48608,0.332871780670174,197,13222,39721,0.275487029898948,197,13222,47995,0.359058207979071,197,1647,4587,0.830353341847595,206,3901,4698,2022/01/10,,5,185,125,189,147,188,111,187,215,186,299,187,348,188,407,187,41,206,0,183,16,177,31,176,18,177,36,175,36,174,42,177,46,175,37,197,72,84,7979,558,7228,618,0,964,5,189,4,189,0,70,0,70,45,5,70,189
