state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,35,168,6,45,158,6,147,203,29690,209,25368,209,7979,203,937,209,373,203,49,202,35,202,3117,209,1167,203,1167,209,7716,203,7353,209,263,203,194,203,3567,209,0.854429100707309,209,25368,29690,0.317584779493711,203,7979,25124,0.272135061391542,203,7979,29320,0.337088388214905,203,1167,3462,0.873843566021867,209,3117,3567,2022/01/07,,8,204,61,203,80,202,70,202,133,202,202,202,158,201,170,201,67,203,1,199,25,197,17,194,24,194,52,195,88,196,86,194,74,195,12,198,95,195,4706,2808,2567,397,3,296,13,201,13,201,0,188,1,188,87,18,188,201
PR,0,12,54,2,10,54,8,65,9389,66,5158,66,852,65,67,66,39,65,10,65,14,65,450,66,97,65,54,66,762,65,621,66,90,65,66,65,671,66,0.549366279688998,66,5158,9389,0.169958108916816,65,852,5013,0.092467983503364,65,852,9214,0.151326053042122,65,97,641,0.670640834575261,66,450,671,2022/01/07,,2,65,1,63,3,63,8,63,6,63,8,65,20,64,18,64,1,66,1,63,0,62,3,61,0,62,5,62,8,63,10,63,11,63,1,65,8,63,18,2,72,0,0,0,2,57,3,57,0,51,0,51,21,4,51,57
RI,7,5,2,8,4,2,40,13,2257,14,1946,14,500,13,63,14,18,13,2,13,5,13,129,14,55,13,53,14,480,13,476,14,20,13,6,13,144,14,0.862206468763846,14,1946,2257,0.25693730729702,13,500,1946,0.221533008418254,13,500,2257,0.381944444444444,13,55,144,0.895833333333333,14,129,144,2022/01/07,,1,14,4,14,9,14,4,14,3,14,14,14,12,14,16,14,0,14,0,13,5,13,1,13,1,13,4,13,2,13,3,13,2,13,0,13,10,13,7,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,5,5
SC,25,46,5,25,46,5,21,74,10728,76,8791,76,2033,74,364,76,53,74,12,74,3,74,1066,76,353,74,353,76,1976,74,1940,76,57,74,54,74,1314,76,0.819444444444444,76,8791,10728,0.234189609491994,74,2033,8681,0.192518939393939,74,2033,10560,0.277297721916732,74,353,1273,0.811263318112633,76,1066,1314,2022/01/07,,3,69,21,71,19,69,28,72,55,71,95,73,79,74,63,71,1,71,0,72,3,68,2,68,4,68,7,69,10,68,15,68,12,68,0,69,13,59,1176,1702,1253,604,0,289,4,74,2,74,0,58,0,58,29,4,58,74
SD,0,61,3,5,56,3,89,61,2489,64,1753,64,332,61,53,64,28,61,5,59,2,59,178,64,74,61,73,64,316,61,280,64,16,61,12,61,254,64,0.704298915226999,64,1753,2489,0.193586005830904,61,332,1715,0.137020222864218,61,332,2423,0.302040816326531,61,74,245,0.700787401574803,64,178,254,2022/01/07,,0,61,1,52,9,52,3,51,9,51,11,51,8,52,12,53,0,64,0,58,5,49,1,49,3,48,5,48,5,48,5,47,5,48,0,61,1,31,393,41,1527,151,0,442,1,60,8,60,0,25,0,25,24,0,25,60
TN,33,78,9,48,63,9,88,117,17043,120,12652,120,2750,117,353,120,59,117,10,117,3,117,1710,119,599,117,606,120,2704,117,2631,120,46,117,39,117,2151,120,0.742357566156193,120,12652,17043,0.221684804514309,117,2750,12405,0.164473684210526,117,2750,16720,0.290494665373424,117,599,2062,0.79646017699115,119,1710,2147,2022/01/07,,5,120,19,119,23,119,31,119,51,119,65,119,75,119,54,119,30,120,2,117,4,116,3,116,6,116,7,116,13,116,10,116,10,116,4,117,43,115,16,0,30,141,0,243,7,66,4,66,0,115,0,115,72,12,64,67
TX,12,63,429,17,58,429,167,499,61216,504,47206,504,12127,499,1910,504,472,499,103,498,160,499,6162,504,2200,499,2183,504,11643,499,11142,504,484,499,394,499,7104,504,0.771138264506012,504,47206,61216,0.260269562604627,499,12127,46594,0.200545725152968,499,12127,60470,0.316911552866609,499,2200,6942,0.867398648648649,504,6162,7104,2022/01/07,,19,497,154,494,175,494,163,496,258,495,316,497,364,496,319,494,142,504,6,494,36,489,40,489,53,490,84,491,87,491,84,491,51,490,31,499,85,492,77,1250,89,1,0,3,3,111,6,111,0,98,0,98,107,16,98,111
UT,1,42,9,3,40,9,0,51,5499,52,3416,52,630,51,120,52,4,51,17,51,0,51,451,52,193,51,193,52,598,51,564,52,32,51,1,51,549,52,0.621203855246408,52,3416,5499,0.1875,51,630,3360,0.116193286610107,51,630,5422,0.358070500927644,51,193,539,0.821493624772313,52,451,549,2022/01/07,,1,51,28,52,24,52,17,52,9,52,19,52,14,51,7,51,1,52,0,50,0,49,0,49,2,50,0,49,1,49,1,50,0,49,0,51,1,43,420,0,149,51,0,15,0,50,1,50,0,43,0,43,29,1,43,50
VA,17,65,20,23,59,20,119,99,17461,102,13605,102,3941,99,493,102,306,99,12,99,15,99,1572,102,628,99,625,102,3833,99,3606,102,108,99,76,99,1933,102,0.779164996277418,102,13605,17461,0.292706476530006,99,3941,13464,0.22860954811764,99,3941,17239,0.333687566418704,99,628,1882,0.813243662700466,102,1572,1933,2022/01/07,,3,100,46,100,46,101,48,101,56,101,81,101,100,101,108,100,5,102,2,99,23,97,26,97,26,97,42,97,56,97,68,97,61,96,2,99,44,77,794,1721,804,343,10,59,6,93,4,93,0,71,0,71,74,11,71,93
VI,0,2,0,2,0,0,0,2,168,2,100,2,25,2,5,2,0,2,0,2,0,2,3,2,2,2,2,2,23,2,23,2,2,2,2,2,20,2,0.595238095238095,2,100,168,0.25,2,25,100,0.148809523809524,2,25,168,0.1,2,2,20,0.15,2,3,20,2022/01/07,,0,2,1,2,1,1,0,1,1,1,0,1,1,1,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,,0,146,,76,0,,30,0,2,0,2,,0,,0,0,,0,2
