state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1254,16,771,16,1,16,73,16,0,16,0,16,1,16,2,16,0,16,0,16,105,16,0.6148325358851675,16,771,1254,0.0012970168612191958,16,1,771,7.974481658692185E-4,16,1,1254,0.0,16,0,105,0.6952380952380952,16,73,105,2020-09-20
WA,7,93,10206,82,10302,98,465,99,974,78,89,79,73,75,455,88,271,84,3,88,0,84,914,64,0.6448167744464041,82,6581,10206,0.04513686662783926,98,465,10302,0.030864197530864196,82,315,10206,0.05908096280087528,59,54,914,0.7024070021881839,60,642,914,2020-09-20
WI,1,135,12691,133,8284,133,805,135,910,130,176,130,146,130,799,134,544,131,5,134,1,131,1490,129,0.6587307906680469,132,8273,12559,0.09500241429261226,133,787,8284,0.06264281774485857,133,795,12691,0.11812080536912752,128,176,1490,0.610738255033557,129,910,1490,2020-09-20
AK,0,22,1574,24,1002,24,51,24,85,18,17,20,14,20,48,23,35,22,2,23,1,22,102,13,0.636594663278272,24,1002,1574,0.05089820359281437,24,51,1002,0.032401524777636595,24,51,1574,0.11,12,11,100,0.7647058823529411,13,78,102,2020-09-20
AL,8,109,15032,111,11033,111,906,109,1251,111,293,109,269,109,891,109,769,109,15,109,10,109,1469,111,0.7339675359233635,111,11033,15032,0.08346384154767389,108,906,10855,0.061018318965517244,108,906,14848,0.19945541184479237,108,293,1469,0.8515997277059224,111,1251,1469,2020-09-20
AR,0,95,9087,97,6573,100,563,100,730,86,213,84,195,83,556,93,409,91,7,93,4,91,954,81,0.7135468251348079,97,6484,9087,0.08565343070135402,100,563,6573,0.061736546715087486,97,561,9087,0.21871713985278654,76,208,951,0.7431865828092243,80,709,954,2020-09-20
AZ,1,83,12312,83,9961,92,672,94,812,67,107,74,87,73,509,82,314,96,138,82,123,81,1320,58,0.673164392462638,82,8288,12312,0.066659973898203,92,664,9961,0.039230019493177386,83,483,12312,0.06515151515151515,56,86,1320,0.503030303030303,58,664,1320,2020-09-20
CA,19,390,63417,392,45688,393,3622,392,4979,371,924,374,784,371,3486,384,2571,382,54,384,29,382,7144,371,0.7181985902833625,392,45546,63417,0.07944550459520519,392,3622,45591,0.05720512982500474,391,3622,63316,0.12933930571108623,368,924,7144,0.6969484882418813,369,4979,7144,2020-09-20
CO,2,83,10945,96,7620,98,303,98,776,77,84,79,58,77,285,88,164,85,11,88,3,85,1182,72,0.6910918227501142,96,7564,10945,0.03976377952755906,98,303,7620,0.027592507994518043,96,302,10945,0.07081911262798635,69,83,1172,0.6455160744500846,71,763,1182,2020-09-20
CT,4,30,8106,30,6062,30,189,31,533,30,32,30,15,30,184,30,69,30,5,30,1,30,1047,30,0.7478411053540587,30,6062,8106,0.03117782909930716,30,189,6062,0.023316062176165803,30,189,8106,0.030563514804202482,30,32,1047,0.5090735434574976,30,533,1047,2020-09-20
DC,11,13,3519,13,2749,13,158,13,253,11,28,11,28,11,143,13,101,13,15,13,6,13,332,11,0.7811878374538221,13,2749,3519,0.05747544561658785,13,158,2749,0.04489911906791702,13,158,3519,0.08433734939759036,11,28,332,0.7620481927710844,11,253,332,2020-09-20
DE,0,12,2586,12,2112,13,98,13,112,8,12,8,10,8,94,10,77,9,0,10,0,9,140,7,0.7819025522041764,12,2022,2586,0.04640151515151515,13,98,2112,0.03789636504253674,12,98,2586,0.08571428571428572,7,12,140,0.8,7,112,140,2020-09-20
FL,76,255,80748,255,44803,255,2652,255,4633,255,729,255,613,255,2615,255,2379,255,37,255,26,255,5950,255,0.5548496557190271,255,44803,80748,0.05919246479030422,255,2652,44803,0.03284291871006093,255,2652,80748,0.12252100840336135,255,729,5950,0.7786554621848739,255,4633,5950,2020-09-20
GA,17,139,17846,140,14185,142,2179,148,1574,111,508,117,409,117,1782,133,1296,131,89,133,31,131,1905,104,0.7896307138031975,139,14027,17764,0.14606979203383857,142,2072,14185,0.11414322537263252,140,2037,17846,0.23799472295514512,97,451,1895,0.8020997375328084,100,1528,1905,2020-09-20
HI,3,17,1750,16,1937,25,188,23,128,15,46,15,44,15,185,20,169,20,3,20,1,20,91,13,0.7537142857142857,16,1319,1750,0.10674931129476584,19,155,1452,0.084,16,147,1750,0.2967032967032967,13,27,91,0.7472527472527473,13,68,91,2020-09-20
IA,0,122,8160,122,5200,122,354,122,467,122,86,121,78,121,347,122,299,122,7,122,4,122,671,121,0.6372549019607843,122,5200,8160,0.06807692307692308,122,354,5200,0.04338235294117647,122,354,8160,0.12816691505216096,120,86,671,0.6959761549925484,121,467,671,2020-09-20
MS,7,88,7824,96,5236,99,914,100,519,70,150,69,144,68,504,93,452,91,5,93,5,91,580,66,0.6615541922290389,96,5176,7824,0.17456073338426278,99,914,5236,0.1168200408997955,96,914,7824,0.23633156966490299,63,134,567,0.8724137931034482,66,506,580,2020-09-20
MT,321,65,2573,62,2045,66,126,66,126,61,23,62,21,61,125,64,117,61,1,64,1,61,177,59,0.729498639720171,62,1877,2573,0.06161369193154034,66,126,2045,0.04702681694520015,62,121,2573,0.11428571428571428,58,20,175,0.6342857142857142,58,111,175,2020-09-20
NC,110,120,22593,122,17069,122,1008,122,1822,113,306,115,276,114,982,119,701,116,25,119,14,116,2358,114,0.7554994909927853,122,17069,22593,0.05914104670265196,121,1008,17044,0.04466501240694789,121,1008,22568,0.1292517006802721,113,304,2352,0.7746598639455783,113,1822,2352,2020-09-20
ND,0,47,2288,47,1560,47,150,47,58,44,19,47,19,47,148,47,127,47,2,47,1,47,90,44,0.6818181818181818,47,1560,2288,0.09615384615384616,47,150,1560,0.06555944055944056,47,150,2288,0.1111111111111111,44,10,90,0.6444444444444445,44,58,90,2020-09-20
NE,0,83,5516,88,3458,88,230,88,396,73,77,70,73,70,217,80,192,76,8,81,3,76,646,74,0.6269035532994924,88,3458,5516,0.06651243493348756,88,230,3458,0.04169688179840464,88,230,5516,0.11956521739130435,69,77,644,0.6470588235294118,71,396,612,2020-09-20
NH,2,30,3267,30,2258,30,38,30,151,30,10,30,4,30,38,30,16,30,0,30,0,30,282,30,0.6911539638812366,30,2258,3267,0.01682905225863596,30,38,2258,0.011631466176920723,30,38,3267,0.03546099290780142,30,10,282,0.5354609929078015,30,151,282,2020-09-20
NJ,49,78,19758,76,14428,78,662,78,1184,75,74,74,46,74,622,76,266,76,12,76,2,76,2017,73,0.7020953537807471,76,13872,19758,0.045883005267535346,78,662,14428,0.03208826804332422,76,634,19758,0.03668815071888944,73,74,2017,0.5830441249380268,73,1176,2017,2020-09-20
NM,1,49,3532,50,2330,49,109,50,280,48,35,47,35,47,106,48,64,48,3,48,0,48,390,46,0.6619318181818182,49,2330,3520,0.046781115879828326,49,109,2330,0.03086070215175538,50,109,3532,0.09138381201044386,45,35,383,0.7051282051282052,46,275,390,2020-09-20
NV,20,59,8370,59,5950,60,515,60,632,58,132,57,124,57,512,59,384,58,3,59,1,58,844,58,0.710752688172043,59,5949,8370,0.0865546218487395,60,515,5950,0.061529271206690564,59,515,8370,0.15639810426540285,57,132,844,0.7488151658767772,58,632,844,2020-09-20
NY,34,144,45891,156,37849,159,1553,167,2998,133,273,139,156,132,1446,154,602,145,67,154,15,145,4976,126,0.7236238030693892,155,33100,45742,0.03833654786123808,159,1451,37849,0.028393366891111545,156,1303,45891,0.04422708909206889,119,208,4703,0.6067462811648858,122,2896,4773,2020-09-20
OH,18,114,30770,208,22000,208,1118,208,2696,192,288,192,200,192,1020,197,611,195,22,197,8,195,3864,193,0.7149821254468638,208,22000,30770,0.05099667016375496,207,1118,21923,0.036462070315047945,207,1118,30662,0.07476635514018691,190,288,3852,0.6977225672877847,192,2696,3864,2020-09-20
OK,5,136,9439,134,6182,134,598,137,744,132,199,136,195,136,585,137,518,137,13,137,9,137,1089,132,0.6549422608327153,134,6182,9439,0.08427693303138142,134,521,6182,0.055196525055620296,134,521,9439,0.17263544536271808,132,188,1089,0.6850828729281768,129,744,1086,2020-09-20
OR,2,50,6257,58,4683,59,209,61,484,51,46,50,34,50,192,54,122,53,10,54,3,53,721,47,0.7462042512386128,58,4669,6257,0.044415972667093746,59,208,4683,0.0332427680997283,58,208,6257,0.06241331484049931,46,45,721,0.6615811373092927,47,477,721,2020-09-20
ID,4,47,3897,47,2144,49,135,49,197,47,45,48,44,48,119,48,108,47,3,48,1,47,305,46,0.5096227867590454,47,1986,3897,0.06296641791044776,49,135,2144,0.03464203233256351,47,135,3897,0.14754098360655737,46,45,305,0.6459016393442623,46,197,305,2020-09-20
IL,18,174,29534,181,19679,186,1785,189,1995,148,390,148,272,147,1629,172,874,167,52,172,20,167,3331,134,0.6548046319496174,181,19339,29534,0.08882565170994461,186,1748,19679,0.05840725942980971,181,1725,29534,0.11284983448690943,130,375,3323,0.5674615152429822,132,1880,3313,2020-09-20
IN,1,148,17519,149,11402,149,845,149,1401,139,193,140,191,140,834,143,512,142,11,143,2,142,2325,138,0.6508362349449169,149,11402,17519,0.07410980529731626,149,845,11402,0.048233346652206174,149,845,17519,0.08301075268817204,138,193,2325,0.6025806451612903,138,1401,2325,2020-09-20
KS,3,133,7597,131,4745,138,352,139,534,94,103,105,93,101,340,120,245,114,4,120,3,114,666,89,0.6076082664209557,131,4616,7597,0.06998510955115933,137,329,4701,0.043161657619488945,130,326,7553,0.12537764350453173,84,83,662,0.8046153846153846,87,523,650,2020-09-20
KY,4,112,13415,112,9312,113,583,112,1121,102,543,106,122,105,569,109,404,108,12,109,0,108,1547,108,0.6896757361162877,112,9252,13415,0.06270840055932021,112,583,9297,0.04351070975445929,111,583,13399,0.35282651072124754,106,543,1539,0.724628312863607,102,1121,1547,2020-09-20
LA,13,188,13916,175,9836,178,630,210,1226,93,221,198,207,198,615,205,569,205,10,205,6,205,1645,84,0.6822362747916068,175,9494,13916,0.06375115491222667,175,621,9741,0.043080276062477295,172,593,13765,0.11384615384615385,79,185,1625,0.6796352583586626,83,1118,1645,2020-09-20
MA,3,84,18717,86,13732,86,323,86,969,79,71,78,42,78,312,84,167,83,11,84,3,83,1844,79,0.7336645829994123,86,13732,18717,0.023521701136032625,86,323,13732,0.01725703905540418,86,323,18717,0.03850325379609545,78,71,1844,0.5254880694143167,79,969,1844,2020-09-20
MD,4,54,11119,54,8859,54,683,52,926,51,118,51,84,51,657,53,364,53,12,53,8,53,1290,50,0.7967443115388074,54,8859,11119,0.07747277676950998,52,683,8816,0.061715008584078794,52,683,11067,0.09147286821705426,50,118,1290,0.713953488372093,50,921,1290,2020-09-20
ME,0,34,3046,35,2143,36,28,36,204,33,11,32,5,30,28,34,15,32,0,34,0,32,278,31,0.701247537754432,35,2136,3046,0.013065795613625758,36,28,2143,0.009192383453709783,35,28,3046,0.0364963503649635,29,10,274,0.7338129496402878,31,204,278,2020-09-20
MI,1,126,23657,149,18245,150,606,150,1629,128,136,147,112,147,594,148,365,148,10,148,2,148,2165,126,0.763959927294247,149,18073,23657,0.033214579336804606,150,606,18245,0.025616096715559877,149,606,23657,0.046189376443418015,126,100,2165,0.7524249422632795,126,1629,2165,2020-09-20
MN,3,128,11308,129,8016,129,475,129,715,128,127,129,103,129,452,129,318,129,23,129,9,129,982,128,0.7088786699681642,129,8016,11308,0.0592564870259481,129,475,8016,0.042005659709939865,129,475,11308,0.12932790224032586,128,127,982,0.7281059063136456,128,715,982,2020-09-20
MO,8,134,19894,127,13245,129,1086,136,1557,130,344,127,310,126,1051,133,847,132,35,133,13,132,2279,129,0.653563888609631,127,13002,19894,0.07482068705171763,129,991,13245,0.049462149391776414,127,984,19894,0.1509433962264151,125,344,2279,0.6823168056164984,128,1555,2279,2020-09-20
WV,4,61,6329,61,4609,61,260,61,465,60,64,61,57,61,258,61,184,61,2,61,0,61,656,60,0.7282351082319481,61,4609,6329,0.05641136906053374,61,260,4609,0.04108073945331016,61,260,6329,0.0975609756097561,60,64,656,0.7088414634146342,60,465,656,2020-09-20
WY,1,28,1662,28,659,28,29,28,37,28,4,28,3,28,29,28,19,28,0,28,0,28,116,28,0.39651022864019253,28,659,1662,0.04400606980273141,28,29,659,0.017448856799037304,28,29,1662,0.034482758620689655,28,4,116,0.31896551724137934,28,37,116,2020-09-20
