state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
MS,7,96,2,12,91,2,1,103,8434,105,5719,105,189,103,34,105,17,103,2,103,9,103,599,105,48,103,32,105,178,103,124,105,11,103,2,103,851,105,0.678088688641214,105,5719,8434,0.03338043094313,103,189,5662,0.022604951560818,103,189,8361,0.057761732851986,103,48,831,0.703877790834313,105,599,851,2021/06/26,,0,105,4,105,3,105,4,105,7,105,6,105,3,105,6,105,1,105,1,103,3,103,2,103,1,103,0,103,5,103,4,103,1,103,0,103,3,103
MT,2,64,1,2,64,1,3,66,3164,67,2023,67,62,66,6,67,9,66,0,66,0,66,133,67,15,66,15,67,57,66,54,67,5,66,0,66,226,67,0.639380530973451,67,2023,3164,0.030845771144279,66,62,2010,0.019776714513557,66,62,3135,0.068181818181818,66,15,220,0.588495575221239,67,133,226,2021/06/26,,0,67,0,67,0,67,0,67,1,67,1,67,2,67,2,67,0,67,0,66,1,66,1,66,0,66,1,66,2,66,2,66,2,66,0,66,1,66
NC,3,112,12,3,112,12,16,123,23123,127,17653,127,394,123,42,127,113,123,3,123,9,123,1834,127,104,123,98,127,369,123,312,127,25,123,8,123,2374,127,0.763439000129741,127,17653,23123,0.022546494992847,123,394,17475,0.017241379310345,123,394,22852,0.045021645021645,123,104,2310,0.772535804549284,127,1834,2374,2021/06/26,,1,127,3,127,2,127,7,127,8,127,9,127,4,127,8,127,0,127,0,123,11,123,14,123,13,123,14,123,27,123,16,123,18,123,0,123,9,123
ND,11,38,1,10,39,1,5,49,2451,50,1758,50,32,49,1,50,3,49,0,49,1,49,113,50,6,49,6,50,30,49,17,50,2,49,0,49,203,50,0.717258261933904,50,1758,2451,0.018443804034582,49,32,1735,0.01319587628866,49,32,2425,0.030150753768844,49,6,199,0.556650246305419,50,113,203,2021/06/26,,0,50,0,50,1,50,0,50,1,50,0,50,1,50,0,50,0,50,0,49,0,49,0,49,0,49,0,49,2,49,1,49,0,49,0,49,0,49
NE,10,90,1,15,85,1,0,100,4389,101,2966,101,40,100,4,101,12,100,1,100,0,100,354,101,12,100,12,101,38,100,32,101,2,100,2,100,569,101,0.675780359990886,101,2966,4389,0.013665869490946,100,40,2927,0.009274287039184,100,40,4313,0.021543985637343,100,12,557,0.622144112478032,101,354,569,2021/06/26,,0,101,0,101,0,101,0,101,1,101,1,101,1,101,1,101,0,101,1,100,0,100,2,100,0,100,4,100,2,100,0,100,3,100,0,100,0,100
NH,4,21,4,4,21,4,1,29,2948,29,2197,29,20,29,3,29,8,29,0,29,0,29,178,29,3,29,2,29,20,29,13,29,0,29,0,29,282,29,0.745251017639077,29,2197,2948,0.00910332271279,29,20,2197,0.006784260515604,29,20,2948,0.01063829787234,29,3,282,0.631205673758865,29,178,282,2021/06/26,,0,29,0,29,1,29,0,29,1,29,1,29,0,29,0,29,0,29,0,29,0,29,1,29,0,29,1,29,2,29,2,29,2,29,0,29,0,29
NJ,7,78,5,7,77,6,21,89,22462,90,15704,90,342,89,27,90,136,89,0,89,4,89,1240,90,46,89,45,90,338,89,254,90,4,89,2,89,3039,90,0.69913631911673,90,15704,22462,0.021826536473291,89,342,15669,0.015276040736109,89,342,22388,0.015216672179954,89,46,3023,0.408028956893715,90,1240,3039,2021/06/26,,0,90,2,90,4,90,1,90,3,90,6,90,5,90,4,90,2,90,0,89,5,89,3,89,11,89,10,89,7,89,12,89,12,89,76,89,3,89
NM,15,37,1,16,36,1,2,52,4274,53,2968,53,85,52,14,53,31,52,0,52,5,52,315,53,36,52,29,53,81,52,75,53,4,52,0,52,419,53,0.69443144595227,53,2968,4274,0.029209621993127,52,85,2910,0.020383693045564,52,85,4170,0.090680100755668,52,36,397,0.751789976133652,53,315,419,2021/06/26,,0,53,1,52,3,52,1,52,1,52,1,52,4,52,1,52,2,53,1,52,3,50,8,50,4,50,3,50,2,50,5,50,5,50,0,52,0,52
NV,0,17,45,0,17,45,35,60,8750,62,6411,62,414,60,57,62,49,60,1,60,9,60,609,62,88,60,90,62,399,60,359,62,15,60,20,60,939,62,0.732685714285714,62,6411,8750,0.065693430656934,60,414,6302,0.048257372654155,60,414,8579,0.100113765642776,60,88,879,0.648562300319489,62,609,939,2021/06/26,,0,62,4,62,9,62,8,62,9,62,14,62,4,62,9,62,0,62,0,60,0,60,4,60,6,60,5,60,12,60,13,60,9,60,0,60,8,60
NY,4,190,9,4,190,9,74,194,52123,203,38821,203,751,194,51,203,173,194,1,194,18,194,3216,203,142,194,106,203,722,194,408,203,29,194,8,194,5301,203,0.744795963394279,203,38821,52123,0.019499402814561,194,751,38514,0.014573186113752,194,751,51533,0.027397260273973,194,142,5183,0.606677985285795,203,3216,5301,2021/06/26,,2,203,10,203,7,203,5,203,5,203,4,203,12,203,4,203,2,202,2,194,16,194,14,194,23,194,28,194,32,194,27,194,25,194,6,193,6,194
OH,12,202,12,17,197,12,24,223,32229,226,23503,226,685,223,59,226,110,223,0,223,79,223,2733,226,125,223,76,226,612,223,287,226,73,223,10,223,4168,226,0.729250054298923,226,23503,32229,0.029353788138498,223,685,23336,0.021422316737553,223,685,31976,0.030391441769998,223,125,4113,0.655710172744722,226,2733,4168,2021/06/26,,0,225,6,225,4,225,4,225,20,225,12,226,8,225,5,225,0,226,1,222,2,222,4,222,10,222,9,222,11,223,8,222,5,222,0,223,4,221
OK,28,110,4,30,108,4,7,140,9359,142,6846,142,225,140,44,142,53,140,1,140,2,140,679,142,47,140,43,142,192,140,150,142,33,140,26,140,848,142,0.731488406881077,142,6846,9359,0.033522050059595,140,225,6712,0.024472482053513,140,225,9194,0.058312655086849,140,47,806,0.800707547169811,142,679,848,2021/06/26,,0,142,3,142,4,142,6,142,11,142,9,142,11,142,0,142,0,142,0,140,9,140,3,140,1,140,9,140,10,140,9,140,12,140,0,140,3,140
OR,7,48,7,8,47,7,10,60,6970,62,4658,62,200,60,12,62,42,60,1,60,6,60,512,62,45,60,32,62,187,60,146,62,13,60,4,60,814,62,0.668292682926829,62,4658,6970,0.044014084507042,60,200,4544,0.029524653085326,60,200,6774,0.056962025316456,60,45,790,0.628992628992629,62,512,814,2021/06/26,,0,62,1,62,1,62,3,62,2,62,2,62,2,62,1,62,0,62,0,60,0,60,3,60,3,60,6,60,12,60,11,60,7,60,0,60,1,60
ID,3,38,10,3,38,10,0,50,3625,51,2317,51,103,50,9,51,6,50,0,50,0,50,211,51,21,50,23,51,98,50,86,51,5,50,2,50,304,51,0.639172413793103,51,2317,3625,0.044938917975567,50,103,2292,0.028730822873082,50,103,3585,0.071428571428571,50,21,294,0.694078947368421,51,211,304,2021/06/26,,0,51,0,50,1,50,3,50,1,50,3,50,1,50,0,50,0,51,0,50,1,49,1,49,1,49,1,49,0,49,1,49,1,49,0,50,0,50
IL,10,164,24,10,164,24,64,193,30733,198,21695,198,482,193,58,198,273,193,0,193,41,193,2059,198,89,193,72,198,456,193,308,198,26,193,12,193,3334,198,0.705918719291966,198,21695,30733,0.022467720132382,193,482,21453,0.015863090340629,193,482,30385,0.027217125382263,193,89,3270,0.617576484703059,198,2059,3334,2021/06/26,,3,198,6,197,6,197,8,197,4,197,11,197,6,197,14,197,0,198,5,193,36,192,25,192,18,192,41,192,62,192,49,192,36,192,1,193,1,193
