state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,11,91,2,12,90,2,18,102,13538,104,9351,104,608,102,42,104,62,102,0,102,17,102,919,104,147,102,129,104,599,102,514,104,9,102,6,102,1352,104,0.6907224109912838,104,9351,13538,0.06556669901865632,102,608,9273,0.0453562103692652,102,608,13405,0.11052631578947368,102,147,1330,0.6797337278106509,104,919,1352,2021-02-10
WI,13,114,21,16,111,21,4,145,13808,148,7926,147,463,144,87,148,44,145,1,145,4,145,822,147,133,144,138,147,453,144,446,147,10,144,1,144,1607,148,0.5815540391811578,147,7926,13629,0.05957282552753474,144,463,7772,0.034645315773720445,144,463,13364,0.08553054662379421,144,133,1555,0.5115121344119478,147,822,1607,2021-02-10
WV,16,43,4,20,39,4,4,59,6141,63,4234,63,436,59,34,63,56,59,1,59,0,59,469,63,85,59,84,63,433,59,371,63,3,59,1,59,661,63,0.6894642566357271,63,4234,6141,0.10463162946964243,59,436,4167,0.0734006734006734,59,436,5940,0.13934426229508196,59,85,610,0.7095310136157338,63,469,661,2021-02-10
MT,10,56,1,10,56,1,3,66,3208,67,1903,67,90,66,19,67,19,66,1,66,1,66,122,67,24,66,24,67,88,66,85,67,2,66,2,66,219,67,0.5932044887780549,67,1903,3208,0.047619047619047616,66,90,1890,0.028310789556464298,66,90,3179,0.11267605633802817,66,24,213,0.5570776255707762,67,122,219,2021-02-10
NC,3,124,4,5,122,4,47,127,23329,131,17337,131,2041,127,217,131,172,127,5,127,6,127,1941,131,496,127,501,131,2006,127,1915,131,35,127,24,127,2481,131,0.7431522997128038,131,17337,23329,0.11911292675809747,127,2041,17135,0.08864277958740499,127,2041,23025,0.20487401900041305,127,496,2421,0.7823458282950423,131,1941,2481,2021-02-10
ND,13,36,1,13,36,1,22,49,2393,50,1553,50,121,49,7,50,11,49,0,49,2,49,118,50,17,49,15,50,118,49,81,50,3,49,1,49,202,50,0.6489761805265357,50,1553,2393,0.07877604166666667,49,121,1536,0.051033319274567696,49,121,2371,0.08629441624365482,49,17,197,0.5841584158415841,50,118,202,2021-02-10
NE,9,91,1,17,83,1,2,100,4388,101,2630,101,202,100,15,101,17,100,0,100,0,100,329,101,74,100,74,101,199,100,187,101,3,100,3,100,568,101,0.5993618960802187,101,2630,4388,0.07787201233616037,100,202,2594,0.04688950789229341,100,202,4308,0.13405797101449277,100,74,552,0.579225352112676,101,329,568,2021-02-10
NH,3,26,1,5,24,1,2,30,3137,30,2145,30,138,30,17,30,19,30,0,30,1,30,158,30,32,30,28,30,138,30,121,30,0,30,0,30,282,30,0.6837743066624163,30,2145,3137,0.06433566433566433,30,138,2145,0.043991074274784825,30,138,3137,0.11347517730496454,30,32,282,0.5602836879432624,30,158,282,2021-02-10
NJ,10,76,10,11,75,10,114,95,24245,96,16588,96,2585,95,220,96,160,95,1,95,2,95,1456,96,474,95,458,96,2556,95,2330,96,29,95,6,95,2962,96,0.6841823056300268,96,16588,24245,0.1562688913069762,95,2585,16542,0.10694634065615821,95,2585,24171,0.16089613034623218,95,474,2946,0.49155975692099935,96,1456,2962,2021-02-10
NM,19,34,1,19,34,1,2,53,4341,54,2935,54,331,53,38,54,10,53,1,53,3,53,332,54,95,53,94,54,321,53,309,54,10,53,3,53,467,54,0.6761114950472241,54,2935,4341,0.11513043478260869,53,331,2875,0.07830612727702863,53,331,4227,0.21252796420581654,53,95,447,0.7109207708779444,54,332,467,2021-02-10
NV,1,18,44,2,17,44,35,61,8765,63,6510,63,886,61,76,63,77,61,3,61,1,61,691,63,179,61,191,63,879,61,791,63,7,61,10,61,893,63,0.7427267541357673,63,6510,8765,0.13863245188546394,61,886,6391,0.10327544002797528,61,886,8579,0.22153465346534654,61,179,808,0.7737961926091825,63,691,893,2021-02-10
NY,6,192,9,8,190,9,289,198,53367,207,38961,207,7600,198,623,207,196,198,8,198,14,198,3856,207,1378,198,1324,207,7427,198,6895,207,173,198,49,198,5660,207,0.7300579009500253,207,38961,53367,0.19668228047928366,198,7600,38641,0.14417422316652123,198,7600,52714,0.2491862567811935,198,1378,5530,0.6812720848056537,207,3856,5660,2021-02-10
OH,15,207,11,33,189,11,38,228,32500,233,21699,233,1964,229,213,233,205,229,4,229,47,229,2737,233,493,229,452,233,1905,229,1674,233,59,229,34,229,4187,233,0.6676615384615384,233,21699,32500,0.09132759823296907,229,1964,21505,0.061039283938339135,229,1964,32176,0.11971830985915492,229,493,4118,0.6536899928349653,233,2737,4187,2021-02-10
OK,36,106,12,42,100,12,4,152,10795,154,7014,154,998,152,129,154,78,152,2,152,5,152,864,154,263,152,270,154,942,152,902,154,56,152,52,152,1098,154,0.6497452524316814,154,7014,10795,0.1452692867540029,152,998,6870,0.09431109431109432,152,998,10582,0.2536162005785921,152,263,1037,0.7868852459016393,154,864,1098,2021-02-10
OR,2,61,2,2,61,2,14,63,6902,65,4918,65,313,63,28,65,41,63,2,63,33,63,502,65,75,63,59,65,305,63,247,65,8,63,6,63,794,65,0.7125470878006375,65,4918,6902,0.0648301574150787,63,313,4828,0.046384113811499705,63,313,6748,0.0967741935483871,63,75,775,0.6322418136020151,65,502,794,2021-02-10
PA,25,197,6,29,192,7,35,221,32319,228,24409,228,2754,222,216,228,339,222,3,221,19,221,2620,228,537,221,512,227,2713,222,2327,228,41,220,25,220,3677,228,0.7552523283517436,228,24409,32319,0.11379224857449798,222,2754,24202,0.0862403707647022,222,2754,31934,0.1505466778805719,221,537,3567,0.7125373946151754,228,2620,3677,2021-02-10
AK,1,22,0,1,22,0,0,23,1521,23,878,23,34,23,4,23,2,23,0,23,0,23,80,23,5,23,5,23,33,23,28,23,1,23,1,23,127,23,0.5772518080210388,23,878,1521,0.0387243735763098,23,34,878,0.022353714661406968,23,34,1521,0.03937007874015748,23,5,127,0.6299212598425197,23,80,127,2021-02-10
AL,31,74,12,34,70,13,12,113,15549,117,11117,117,1423,113,118,115,97,113,0,113,2,113,1372,117,389,113,368,115,1403,113,1210,115,20,113,16,113,1643,117,0.7149655926426137,117,11117,15549,0.13234747023809523,113,1423,10752,0.0942571371795721,113,1423,15097,0.24236760124610593,113,389,1605,0.8350578210590384,117,1372,1643,2021-02-10
AR,19,88,2,21,86,2,4,107,9116,109,6124,109,732,107,70,109,75,107,2,107,15,107,763,109,223,107,200,109,720,107,624,109,12,107,7,107,1041,109,0.6717858709960509,109,6124,9116,0.1197252208047105,107,732,6114,0.08066115702479339,107,732,9075,0.2177734375,107,223,1024,0.7329490874159462,109,763,1041,2021-02-10
AZ,27,91,3,32,86,3,44,118,17193,121,11911,121,2171,118,202,121,186,118,9,118,4,118,1395,121,564,118,496,121,2139,118,1780,121,32,118,21,118,2315,121,0.6927819461408713,121,11911,17193,0.1855714163603727,118,2171,11699,0.12872813519122442,118,2171,16865,0.2520107238605898,118,564,2238,0.6025917926565875,121,1395,2315,2021-02-10
CA,123,279,13,141,262,12,54,407,65288,415,49939,415,9652,407,802,415,494,407,20,407,13,407,6701,415,2729,407,2651,415,9520,407,8992,415,132,407,112,407,8011,415,0.7649031981374832,415,49939,65288,0.19565393659288088,407,9652,49332,0.15005285740936508,407,9652,64324,0.351403553953129,407,2729,7766,0.8364748470852578,415,6701,8011,2021-02-10
CO,7,85,13,7,85,13,10,103,11859,105,7659,105,515,103,55,105,49,103,1,103,10,103,791,105,157,103,157,105,490,103,441,105,25,103,11,103,1347,105,0.6458386035922085,105,7659,11859,0.06796885310809027,103,515,7577,0.04382605735682069,103,515,11751,0.11948249619482496,103,157,1314,0.5872308834446919,105,791,1347,2021-02-10
CT,4,35,1,4,35,1,34,39,8420,40,6699,40,755,39,90,40,57,39,3,39,1,39,662,40,155,39,150,40,748,39,668,40,7,39,5,39,1074,40,0.7956057007125891,40,6699,8420,0.11382481531735263,39,755,6633,0.09065802113352546,39,755,8328,0.14719848053181386,39,155,1053,0.6163873370577281,40,662,1074,2021-02-10
DC,0,12,2,0,12,2,7,12,3674,14,2742,14,270,13,17,14,77,13,0,13,1,13,261,14,62,12,55,13,251,13,231,14,19,13,6,13,331,14,0.7463255307566685,14,2742,3674,0.10142749812171299,13,270,2662,0.0760777683854607,13,270,3549,0.19808306709265175,12,62,313,0.7885196374622356,14,261,331,2021-02-10
DE,1,14,1,1,14,1,3,15,3298,16,2323,16,251,15,28,16,14,15,0,15,0,15,145,16,21,15,21,16,243,15,228,16,8,15,6,15,198,16,0.7043662825955125,16,2323,3298,0.10889370932754881,15,251,2305,0.07685241886099203,15,251,3266,0.11052631578947368,15,21,190,0.7323232323232324,16,145,198,2021-02-10
FL,11,240,15,29,222,15,70,260,58551,266,45364,266,5262,260,624,266,255,260,16,260,6,260,5102,266,1139,260,1085,266,5206,260,4769,266,56,260,45,260,6399,266,0.7747775443630339,266,45364,58551,0.11757608258479689,260,5262,44754,0.09137637620254924,260,5262,57586,0.18388763319341297,260,1139,6194,0.797312080012502,266,5102,6399,2021-02-10
GA,39,121,10,43,116,11,32,167,23032,170,18007,170,3358,167,394,170,106,167,17,167,30,167,2438,170,876,167,845,170,3310,167,2993,170,48,167,26,167,2824,170,0.7818252865578326,170,18007,23032,0.18867288459377457,167,3358,17798,0.14779279081026364,167,3358,22721,0.31647398843930635,167,876,2768,0.863314447592068,170,2438,2824,2021-02-10
HI,2,24,0,2,24,0,0,26,2652,26,1867,26,56,26,5,26,10,26,0,26,1,26,150,26,19,26,16,26,55,26,47,26,1,26,0,26,225,26,0.7039969834087482,26,1867,2652,0.029994643813604713,26,56,1867,0.021116138763197588,26,56,2652,0.08444444444444445,26,19,225,0.6666666666666666,26,150,225,2021-02-10
IA,3,49,74,3,49,74,1,124,8042,126,4473,126,258,124,35,126,12,124,0,124,0,124,404,126,59,124,57,126,256,124,240,126,2,124,2,124,667,126,0.5562049241482219,126,4473,8042,0.058490138290637046,124,258,4411,0.032493702770780855,124,258,7940,0.09104938271604938,124,59,648,0.6056971514242878,126,404,667,2021-02-10
ID,5,39,8,5,39,8,1,51,3682,52,2029,52,174,51,25,52,6,51,0,51,0,51,183,52,35,51,35,52,171,51,163,52,3,51,2,51,305,52,0.551059206952743,52,2029,3682,0.0871743486973948,51,174,1996,0.047775947281713346,51,174,3642,0.11705685618729098,51,35,299,0.6,52,183,305,2021-02-10
IL,15,165,25,12,168,25,77,200,32105,205,20947,205,1908,200,166,205,295,200,2,200,21,200,2092,205,395,200,352,205,1877,200,1517,205,31,200,12,200,3530,205,0.6524528889581062,205,20947,32105,0.09216946041254045,200,1908,20701,0.06010584677419355,200,1908,31744,0.11396422388920946,200,395,3466,0.5926345609065156,205,2092,3530,2021-02-10
IN,13,149,2,15,147,2,3,162,18838,164,11122,164,1080,162,92,164,120,162,10,162,6,162,1342,164,237,162,205,164,1060,162,810,164,20,162,13,162,2219,164,0.5904023781717804,164,11122,18838,0.09792365581648381,162,1080,11029,0.05777563793933558,162,1080,18693,0.10921658986175115,162,237,2170,0.604776926543488,164,1342,2219,2021-02-10
KS,10,131,4,13,128,4,5,142,8739,145,4847,145,430,142,41,145,45,142,2,142,2,142,564,145,108,142,102,145,425,142,359,145,5,142,5,142,843,145,0.5546401190067514,145,4847,8739,0.08947149396587599,142,430,4806,0.049699491447064266,142,430,8652,0.1315468940316687,142,108,821,0.6690391459074733,145,564,843,2021-02-10
KY,1,26,92,5,112,2,7,117,14473,119,8439,119,1053,117,208,119,70,117,0,117,2,117,1186,119,259,117,251,119,1041,117,921,119,12,117,0,117,1828,119,0.583085745871623,119,8439,14473,0.1267605633802817,117,1053,8307,0.07369305059836238,117,1053,14289,0.1455056179775281,117,259,1780,0.6487964989059081,119,1186,1828,2021-02-10
LA,42,174,7,45,171,7,0,215,13960,223,8964,223,763,222,82,216,5,216,2,216,0,216,1248,223,246,222,238,222,758,222,848,222,5,222,3,222,1840,223,0.6421203438395415,223,8964,13960,0.08511825078090138,222,763,8964,0.05465616045845272,222,763,13960,0.13369565217391305,222,246,1840,0.6782608695652174,223,1248,1840,2021-02-10
MA,9,92,1,10,91,1,65,101,19363,102,15218,102,1051,101,116,102,96,101,4,101,3,101,1110,102,285,101,280,102,1039,101,892,102,12,101,7,101,1467,102,0.7859319320353251,102,15218,19363,0.06951058201058201,101,1051,15120,0.05464566110331202,101,1051,19233,0.19777931991672448,101,285,1441,0.7566462167689162,102,1110,1467,2021-02-10
MD,4,55,1,4,55,1,19,59,11871,60,9072,60,1402,59,117,60,246,59,1,59,10,59,1033,60,344,59,297,60,1389,59,1161,60,13,59,9,59,1345,60,0.7642153146322972,60,9072,11871,0.1556048834628191,59,1402,9010,0.11925825110581831,59,1402,11756,0.26339969372128635,59,344,1306,0.7680297397769517,60,1033,1345,2021-02-10
ME,3,28,8,2,29,8,4,38,3294,39,2215,39,132,38,9,39,23,38,0,38,0,38,226,39,35,38,31,39,132,38,109,39,0,38,0,38,338,39,0.672434729811779,39,2215,3294,0.060467246907924876,38,132,2183,0.04054054054054054,38,132,3256,0.10670731707317073,38,35,328,0.6686390532544378,39,226,338,2021-02-10
MI,4,156,4,6,154,4,7,160,23157,164,16483,164,956,160,78,164,57,160,3,160,2,160,1902,164,245,160,231,164,941,160,843,164,15,160,12,160,2607,164,0.7117934101999396,164,16483,23157,0.058413784675546865,160,956,16366,0.041644885868618225,160,956,22956,0.0954421503700818,160,245,2567,0.7295742232451093,164,1902,2607,2021-02-10
MN,20,106,14,20,106,14,10,139,9677,140,6761,140,405,139,34,140,24,139,2,139,2,139,595,140,70,139,66,140,393,139,318,140,12,139,7,139,896,140,0.6986669422341635,140,6761,9677,0.06097560975609756,139,405,6642,0.04264504580393808,139,405,9497,0.08139534883720931,139,70,860,0.6640625,140,595,896,2021-02-10
MO,22,98,21,28,92,21,16,137,17019,141,12684,141,1323,137,102,141,171,137,1,137,12,137,1399,141,346,137,289,141,1283,137,973,141,40,137,19,137,1797,141,0.7452846818261942,141,12684,17019,0.10580614203454894,137,1323,12504,0.07903225806451612,137,1323,16740,0.1997690531177829,137,346,1732,0.778519755147468,141,1399,1797,2021-02-10
MS,6,99,2,13,92,2,1,105,8524,107,5451,107,648,105,51,107,21,105,5,105,3,105,660,107,190,105,131,107,638,105,535,107,10,105,7,105,834,107,0.6394885030502112,107,5451,8524,0.11991117690599556,105,648,5404,0.07679544915856838,105,648,8438,0.23514851485148514,105,190,808,0.7913669064748201,107,660,834,2021-02-10
WY,3,26,2,5,24,2,4,29,1734,31,721,31,53,29,8,31,6,29,0,29,0,29,55,31,10,29,8,31,52,29,46,31,1,29,1,29,136,31,0.4158016147635525,31,721,1734,0.07412587412587412,29,53,715,0.031360946745562134,29,53,1690,0.08064516129032258,29,10,124,0.40441176470588236,31,55,136,2021-02-10
