state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-10-31,"60,327","60,087","60,567",70.61,70.07,71.15,"85,257","84,959","85,555"
CW,2020-11-01,"58,886","58,666","59,105",69.21,68.76,69.66,"84,909","84,640","85,178"
CW,2020-11-02,"58,811","58,624","58,997",69.18,68.97,69.38,"84,830","84,603","85,057"
CW,2020-11-03,"61,244","61,054","61,433",71.73,71.48,71.98,"85,184","84,957","85,412"
CW,2020-11-04,"62,259","62,053","62,466",72.53,71.78,73.28,"85,647","85,386","85,909"
CW,2020-11-05,"62,368","62,186","62,549",72.80,72.15,73.46,"85,665","85,442","85,887"
CW,2020-11-06,"62,439","62,274","62,604",72.87,72.29,73.46,"85,680","85,486","85,875"
CW,2020-11-07,"61,384","61,187","61,581",71.81,71.12,72.51,"85,475","85,250","85,700"
CW,2020-11-08,"60,791","60,609","60,972",71.17,70.52,71.82,"85,418","85,203","85,633"
CW,2020-11-09,"61,001","60,830","61,171",71.54,70.92,72.17,"85,266","85,054","85,477"
CW,2020-11-10,"63,620","63,510","63,730",74.46,74.07,74.84,"85,444","85,313","85,575"
CW,2020-11-11,"64,577","64,503","64,652",75.40,75.15,75.64,"85,650","85,564","85,736"
CW,2020-11-12,"64,412","64,352","64,472",74.88,74.68,75.09,"86,016","85,933","86,099"
CW,2020-11-13,"64,022","63,907","64,137",74.67,74.29,75.05,"85,739","85,618","85,859"
CW,2020-11-14,"63,054","62,986","63,123",73.72,73.47,73.96,"85,538","85,444","85,631"
CW,2020-11-15,"61,774","61,702","61,845",72.51,72.21,72.80,"85,198","85,083","85,314"
CW,2020-11-16,"61,843","61,776","61,910",72.45,72.23,72.68,"85,355","85,276","85,434"
CW,2020-11-17,"64,647","64,560","64,733",75.11,74.82,75.40,"86,064","85,978","86,151"
CW,2020-11-18,"65,618","65,549","65,687",76.01,75.76,76.26,"86,329","86,242","86,416"
CW,2020-11-19,"65,391","65,354","65,428",75.88,75.73,76.03,"86,178","86,122","86,234"
CW,2020-11-20,"65,165","65,111","65,220",76.12,75.92,76.31,"85,621","85,556","85,686"
CW,2020-11-21,"64,556","64,518","64,594",75.22,75.09,75.35,"85,831","85,785","85,877"
CW,2020-11-22,"63,160","63,121","63,198",73.75,73.62,73.88,"85,644","85,599","85,689"
CW,2020-11-23,"63,270","63,228","63,312",73.93,73.78,74.07,"85,596","85,547","85,644"
CW,2020-11-24,"65,423","65,400","65,446",76.02,75.96,76.08,"86,073","86,046","86,099"
CW,2020-11-25,"65,203","65,168","65,239",75.71,75.60,75.83,"86,125","86,087","86,163"
CW,2020-11-26,"63,844","63,769","63,918",74.37,74.12,74.62,"85,856","85,779","85,933"
CW,2020-11-27,"62,492","62,420","62,565",73.04,72.79,73.29,"85,565","85,485","85,645"
CW,2020-11-28,"62,975","62,910","63,040",73.27,73.02,73.53,"85,957","85,861","86,054"
CW,2020-11-29,"63,182","63,097","63,266",73.61,73.28,73.94,"85,845","85,725","85,965"
CW,2020-11-30,"63,538","63,211","63,865",73.68,72.46,74.91,"86,241","85,816","86,666"
AL,2020-10-31,"1,263","1,257","1,269",83.86,82.29,85.44,"1,506","1,495","1,517"
AZ,2020-10-31,"1,055","1,052","1,058",55.70,54.98,56.43,"1,894","1,886","1,902"
CA,2020-10-31,"4,917","4,912","4,922",68.45,68.21,68.70,"7,183","7,176","7,190"
CT,2020-10-31,531,531,531,50.81,50.81,50.81,"1,045","1,045","1,045"
DC,2020-10-31,264,264,264,71.74,71.74,71.74,368,368,368
GA,2020-10-31,"2,114","2,078","2,150",80.97,76.73,85.20,"2,611","2,568","2,654"
ID,2020-10-31,219,219,219,73.99,73.99,73.99,296,296,296
IN,2020-10-31,"1,486","1,486","1,486",68.96,68.69,69.23,"2,155","2,151","2,159"
KS,2020-10-31,630,561,699,79.55,54.40,104.69,792,722,862
LA,2020-10-31,"1,242","1,242","1,242",69.66,69.66,69.66,"1,783","1,783","1,783"
MD,2020-10-31,975,973,977,77.75,77.17,78.33,"1,254","1,251","1,257"
AL,2020-11-01,"1,242","1,239","1,245",82.52,81.79,83.26,"1,505","1,500","1,510"
AZ,2020-11-01,"1,042","1,041","1,044",56.14,55.77,56.51,"1,857","1,853","1,861"
CA,2020-11-01,"4,856","4,840","4,873",67.97,67.26,68.68,"7,145","7,126","7,164"
CT,2020-11-01,532,532,532,50.91,50.91,50.91,"1,045","1,045","1,045"
DC,2020-11-01,244,244,244,70.11,70.11,70.11,348,348,348
GA,2020-11-01,"2,096","2,066","2,126",80.21,76.61,83.81,"2,613","2,576","2,650"
ID,2020-11-01,212,212,213,71.79,71.79,71.79,296,296,296
IN,2020-11-01,"1,478","1,478","1,478",68.49,68.28,68.70,"2,158","2,155","2,161"
KS,2020-11-01,604,549,659,75.88,55.93,95.83,796,741,851
LA,2020-11-01,"1,207","1,207","1,207",67.77,67.77,67.77,"1,781","1,781","1,781"
MD,2020-11-01,936,936,936,74.64,74.64,74.64,"1,254","1,254","1,254"
AL,2020-11-02,"1,252","1,252","1,252",83.08,82.91,83.25,"1,507","1,506","1,508"
AZ,2020-11-02,"1,014","1,014","1,014",54.66,54.66,54.66,"1,855","1,855","1,855"
CA,2020-11-02,"4,782","4,774","4,789",67.11,66.80,67.42,"7,125","7,117","7,133"
