state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
GA,25,124,17,28,120,18,4,163,22397,166,17902,166,628,163,164,166,87,163,3,163,33,163,2019,166,135,163,104,166,594,163,358,166,34,163,5,163,2632,166,0.799303478144394,166,17902,22397,0.035438180689577,163,628,17721,0.02840472205889,163,628,22109,0.052285050348567,163,135,2582,0.76709726443769,166,2019,2632,2021/06/27,,0,166,27,166,9,166,10,166,14,166,12,166,13,166,5,166,2,166,1,163,8,163,5,163,5,163,18,163,8,163,11,163,9,163,22,163,4,163
HI,1,21,4,2,20,4,0,26,2648,26,1849,26,57,26,5,26,6,26,0,26,2,26,126,26,15,26,15,26,54,26,50,26,3,26,2,26,215,26,0.698262839879154,26,1849,2648,0.030827474310438,26,57,1849,0.021525679758308,26,57,2648,0.069767441860465,26,15,215,0.586046511627907,26,126,215,2021/06/27,,0,26,1,26,0,26,0,26,0,26,1,26,3,26,0,26,0,26,0,26,1,26,0,26,0,26,2,26,2,26,0,26,1,26,0,26,1,26
IA,0,30,96,1,29,96,1,124,8030,126,5159,126,175,124,8,126,41,124,0,124,4,124,423,126,28,124,18,126,169,124,70,126,6,124,1,124,663,126,0.642465753424658,126,5159,8030,0.03439465408805,124,175,5088,0.022059750409681,124,175,7933,0.043478260869565,124,28,644,0.638009049773756,126,423,663,2021/06/27,,0,126,3,126,2,126,0,126,1,126,0,126,1,126,1,126,0,126,2,124,4,124,3,124,6,124,4,124,4,124,11,124,7,124,0,124,0,124
PA,23,195,6,29,189,6,12,218,31571,224,26050,224,507,218,41,224,282,218,0,215,24,215,2799,224,71,218,61,224,482,218,294,224,25,217,8,217,3792,224,0.82512432295461,224,26050,31571,0.019631379230233,218,507,25826,0.016255210003206,218,507,31190,0.019267299864315,218,71,3685,0.738132911392405,224,2799,3792,2021/06/27,,0,220,3,219,1,220,5,219,10,219,6,220,9,218,1,221,6,210,4,212,26,213,29,212,24,213,34,212,59,212,50,212,49,214,7,202,3,218
PR,0,10,56,0,10,56,1,65,9236,66,5873,66,71,65,4,66,16,65,1,65,13,65,458,66,9,65,9,66,44,65,19,66,27,65,0,65,652,66,0.635881333910784,66,5873,9236,0.01233924226625,65,71,5754,0.007847038019452,65,71,9048,0.014492753623188,65,9,621,0.702453987730061,66,458,652,2021/06/27,,0,66,1,66,0,66,0,66,0,66,0,66,1,66,0,66,2,66,0,65,0,65,2,65,4,65,2,65,2,65,4,65,2,65,0,65,1,65
RI,3,10,2,4,9,2,4,14,2544,15,2311,15,71,14,1,15,0,14,0,14,0,14,125,15,3,14,3,15,71,14,30,15,0,14,0,14,159,15,0.908411949685535,15,2311,2544,0.031374281926646,14,71,2263,0.028617492946393,14,71,2481,0.020689655172414,14,3,145,0.786163522012579,15,125,159,2021/06/27,,0,15,0,15,0,15,0,15,1,15,0,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,14
SC,19,63,5,19,63,5,0,85,10764,87,8361,87,110,85,12,87,19,85,0,85,2,85,776,87,24,85,23,87,109,85,91,87,1,85,0,85,1163,87,0.776755852842809,87,8361,10764,0.013343037360505,85,110,8244,0.010378337579017,85,110,10599,0.021390374331551,85,24,1122,0.667239896818573,87,776,1163,2021/06/27,,0,87,1,87,1,87,0,87,3,86,3,87,1,87,1,87,2,82,0,85,2,85,0,85,1,85,4,85,6,85,3,85,3,85,0,80,1,85
SD,0,62,3,1,61,3,0,62,2814,65,1624,65,25,62,6,65,9,62,0,62,2,62,116,65,6,62,4,65,22,62,14,65,3,62,1,62,232,65,0.577114427860697,65,1624,2814,0.015673981191223,62,25,1595,0.009100837277029,62,25,2747,0.027149321266968,62,6,221,0.5,65,116,232,2021/06/27,,0,65,2,65,1,65,0,65,1,65,0,65,1,65,1,65,0,65,0,62,1,62,0,62,2,62,1,62,0,62,4,62,1,62,0,62,0,62
TN,7,89,47,19,77,47,3,97,20403,143,13535,131,242,97,27,97,23,97,2,97,1,97,1671,140,69,97,64,97,235,97,197,97,7,97,7,97,2398,143,0.697177294735758,131,13535,19414,0.020296905141323,97,242,11923,0.014199378043772,97,242,17043,0.03168044077135,97,69,2178,0.707151925518409,140,1671,2363,2021/06/27,,1,97,1,97,3,97,5,97,6,97,4,97,3,97,3,97,1,97,0,97,5,97,3,97,3,97,4,97,2,97,3,97,3,97,0,97,2,97
TX,90,433,71,99,426,69,74,589,69538,594,51048,594,1877,589,228,594,369,589,2,589,49,589,5663,594,535,589,491,594,1818,589,1473,594,59,589,32,589,6850,594,0.734102217492594,594,51048,69538,0.037201466653454,589,1877,50455,0.02728158020959,589,1877,68801,0.079838830025369,589,535,6701,0.826715328467153,594,5663,6850,2021/06/27,,3,594,22,594,27,594,33,594,52,594,40,594,31,594,14,594,6,594,2,589,23,589,33,589,34,589,59,589,72,589,64,589,56,589,26,589,22,589
UT,1,50,9,1,50,9,0,59,6245,60,3920,60,215,59,29,60,1,59,2,59,0,59,426,60,82,59,83,60,210,59,202,60,5,59,0,59,636,60,0.627702161729384,60,3920,6245,0.055555555555556,59,215,3870,0.034879948085659,59,215,6164,0.132686084142395,59,82,618,0.669811320754717,60,426,636,2021/06/27,,0,60,3,60,7,60,2,60,7,60,6,60,2,60,2,60,0,60,0,59,0,59,0,59,0,59,0,59,1,59,0,59,0,59,0,59,2,59
VA,14,70,20,17,67,20,22,101,18036,104,13551,104,266,101,22,104,94,101,0,101,9,101,1310,104,65,101,54,104,254,101,168,104,12,101,4,101,1907,104,0.751330671989355,104,13551,18036,0.019877447317292,101,266,13382,0.014958106056346,101,266,17783,0.034983853606028,101,65,1858,0.686942842160461,104,1310,1907,2021/06/27,,0,104,2,104,5,104,4,104,3,104,3,104,3,104,1,104,1,104,0,101,10,101,5,101,11,101,16,101,15,101,19,101,17,101,1,101,2,101
VI,2,0,0,2,0,0,0,2,168,2,100,2,3,2,0,2,0,2,0,2,0,2,6,2,1,2,1,2,3,2,3,2,0,2,0,2,20,2,0.595238095238095,2,100,168,0.03,2,3,100,0.017857142857143,2,3,168,0.05,2,1,20,0.3,2,6,20,2021/06/27,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,1,15,1,1,15,1,0,16,1258,17,890,17,5,16,2,17,4,16,0,16,0,16,71,17,2,16,2,17,5,16,5,17,0,16,0,16,105,17,0.707472178060413,17,890,1258,0.005767012687428,16,5,867,0.004098360655738,16,5,1220,0.020618556701031,16,2,97,0.676190476190476,17,71,105,2021/06/27,,0,17,0,17,0,17,0,17,0,17,2,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,2,16,0,16,2,16,0,16,0,16,1,16
WA,8,94,2,8,94,2,10,102,13422,104,10187,104,515,102,36,104,153,102,0,102,8,102,1021,104,116,102,101,104,501,102,311,104,14,102,1,102,1340,104,0.758977797645656,104,10187,13422,0.051116625310174,102,515,10075,0.038768443239988,102,515,13284,0.088414634146341,102,116,1312,0.761940298507463,104,1021,1340,2021/06/27,,2,104,3,104,6,104,3,104,6,104,4,104,9,104,2,104,1,104,2,102,21,102,15,102,16,102,18,102,28,102,22,102,11,102,20,102,4,102
WI,7,122,21,14,115,21,0,147,13395,150,8840,149,118,146,20,150,23,147,1,147,6,147,880,149,32,146,31,149,109,146,94,149,9,146,3,146,1591,150,0.669798454311259,149,8840,13198,0.013663733209819,146,118,8636,0.00911830615872,146,118,12941,0.020792722547109,146,32,1539,0.553111250785669,149,880,1591,2021/06/27,,0,150,2,150,3,150,0,150,2,150,3,150,6,150,4,150,0,150,0,147,1,147,3,147,3,147,3,147,4,147,3,147,6,147,0,147,0,147
MS,8,96,2,12,92,2,1,104,8683,106,5890,106,208,104,35,106,27,104,1,104,5,104,591,106,55,104,38,106,186,104,131,106,22,104,2,104,838,106,0.678336980306346,106,5890,8683,0.035695898403981,104,208,5827,0.024157955865273,104,208,8610,0.067237163814181,104,55,818,0.705250596658711,106,591,838,2021/06/27,,0,106,5,106,5,106,4,106,4,106,6,106,3,106,6,106,2,106,1,104,6,104,5,104,3,104,6,104,3,104,2,104,1,104,0,104,1,104
MT,4,62,1,5,61,1,3,66,3157,67,2138,67,62,66,19,67,9,66,0,66,2,66,140,67,15,66,15,67,58,66,57,67,4,66,0,66,226,67,0.67722521381058,67,2138,3157,0.029190207156309,66,62,2124,0.019820971867008,66,62,3128,0.068181818181818,66,15,220,0.619469026548672,67,140,226,2021/06/27,,1,67,0,67,0,67,2,67,3,67,4,67,5,67,4,67,0,67,0,66,0,66,1,66,2,66,1,66,0,66,2,66,3,66,0,66,1,66
NC,5,113,12,4,114,12,16,126,23391,130,17934,130,374,126,48,130,75,126,0,126,7,126,1862,130,98,126,94,130,354,126,314,130,20,126,6,126,2386,130,0.766705143003719,130,17934,23391,0.021064488876373,126,374,17755,0.016175770944163,126,374,23121,0.042204995693368,126,98,2322,0.780385582564962,130,1862,2386,2021/06/27,,0,130,4,130,8,130,10,130,3,130,8,130,14,130,1,130,0,130,2,126,6,126,5,126,6,126,19,126,13,126,16,126,8,126,0,126,15,126
ND,12,37,1,11,38,1,6,49,2443,50,1701,50,36,49,2,50,8,49,0,49,2,49,115,50,5,49,5,50,34,49,19,50,2,49,0,49,203,50,0.696275071633238,50,1701,2443,0.021479713603819,49,36,1676,0.014894497310716,49,36,2417,0.025125628140704,49,5,199,0.566502463054187,50,115,203,2021/06/27,,0,50,0,50,1,50,0,50,0,50,1,50,0,50,0,50,0,50,0,49,1,49,1,49,1,49,0,49,1,49,1,49,3,49,0,49,0,49
NE,11,89,1,15,85,1,0,100,4369,101,2977,101,53,100,5,101,6,100,0,100,1,100,359,101,16,100,16,101,51,100,44,101,2,100,2,100,567,101,0.681391622796979,101,2977,4369,0.018057921635434,100,53,2935,0.012345679012346,100,53,4293,0.028828828828829,100,16,555,0.6331569664903,101,359,567,2021/06/27,,0,101,0,101,1,101,0,101,0,101,2,101,1,101,1,101,0,101,0,100,0,100,1,100,1,100,1,100,0,100,1,100,2,100,0,100,0,100
NH,2,24,4,2,24,4,0,30,3135,30,2347,30,20,30,2,30,9,30,0,30,0,30,182,30,3,30,2,30,20,30,12,30,0,30,0,30,282,30,0.748644338118022,30,2347,3135,0.008521516829996,30,20,2347,0.006379585326954,30,20,3135,0.01063829787234,30,3,282,0.645390070921986,30,182,282,2021/06/27,,0,30,0,30,0,30,0,30,1,30,0,30,1,30,0,30,0,30,0,30,3,30,1,30,0,30,1,30,0,30,2,30,2,30,0,30,0,30
NJ,8,77,10,7,76,12,31,94,24322,95,17006,95,329,94,34,95,127,94,2,94,2,94,1205,95,45,94,42,95,323,94,241,95,6,94,2,94,3039,95,0.699202368226297,95,17006,24322,0.019387153800825,94,329,16970,0.013568129330254,94,329,24248,0.01488587495865,94,45,3023,0.39651201052978,95,1205,3039,2021/06/27,,0,95,4,95,2,95,7,95,6,95,5,95,3,95,6,95,1,95,1,94,7,94,8,94,7,94,10,94,5,94,13,94,6,94,70,94,5,94
NM,13,40,1,15,38,1,2,53,4275,54,3020,54,74,53,12,54,23,53,0,53,6,53,327,54,32,53,31,54,74,53,71,54,0,53,0,53,435,54,0.706432748538012,54,3020,4275,0.024915824915825,53,74,2970,0.017737296260786,53,74,4172,0.077481840193705,53,32,413,0.751724137931034,54,327,435,2021/06/27,,0,54,1,53,3,53,0,53,1,53,2,53,1,53,2,53,2,54,0,53,6,52,5,52,2,52,2,52,5,52,1,52,1,52,1,53,1,53
NV,1,19,43,1,19,43,37,61,8724,63,6420,63,416,61,60,63,56,61,1,61,7,61,612,63,85,61,88,63,401,61,360,63,15,61,20,61,940,63,0.735900962861073,63,6420,8724,0.065864471184294,61,416,6316,0.048637904828715,61,416,8553,0.096700796359499,61,85,879,0.651063829787234,63,612,940,2021/06/27,,0,63,3,63,9,63,12,63,13,63,14,63,5,63,4,63,0,63,0,61,1,61,4,61,8,61,5,61,13,61,17,61,8,61,0,61,7,61
NY,5,187,13,5,187,13,75,196,52109,205,38971,205,756,196,44,205,140,196,1,196,13,196,3254,205,143,196,104,205,724,196,398,205,32,196,6,196,5299,205,0.747874647373774,205,38971,52109,0.019548522224808,196,756,38673,0.014674482705074,196,756,51518,0.0276008492569,196,143,5181,0.61407812794867,205,3254,5299,2021/06/27,,2,205,10,205,7,205,4,205,4,205,8,205,4,205,4,205,1,205,0,196,12,196,19,196,17,196,23,196,28,196,17,196,21,196,3,196,8,196
OH,12,204,13,17,199,13,23,226,32459,229,23596,229,648,226,35,229,132,226,1,226,69,226,2660,229,117,226,73,229,578,226,272,229,70,226,7,226,4137,229,0.726947841892849,229,23596,32459,0.027667477904445,226,648,23421,0.02011984972211,226,648,32207,0.028655400440852,226,117,4083,0.642978003384095,229,2660,4137,2021/06/27,,0,228,3,228,0,228,3,228,6,228,10,229,7,228,2,228,4,229,2,225,3,225,4,225,4,225,5,225,16,226,10,225,7,225,1,226,4,225
OK,31,109,2,33,107,2,7,140,9398,142,6775,142,219,140,38,142,61,140,2,140,13,140,650,142,48,140,44,142,186,140,158,142,33,140,27,140,848,142,0.720898063417748,142,6775,9398,0.032952151670178,140,219,6646,0.023719267843604,140,219,9233,0.059553349875931,140,48,806,0.766509433962264,142,650,848,2021/06/27,,0,142,4,142,3,142,7,142,6,142,11,142,7,142,0,142,0,142,1,140,10,140,7,140,0,140,10,140,9,140,13,140,11,140,0,140,2,140
OR,5,50,7,6,49,7,10,60,7015,62,5377,62,184,60,13,62,40,60,1,60,2,60,565,62,39,60,30,62,176,60,137,62,8,60,4,60,823,62,0.766500356379188,62,5377,7015,0.034961048831465,60,184,5263,0.026983428655228,60,184,6819,0.048811013767209,60,39,799,0.686512758201701,62,565,823,2021/06/27,,0,62,1,62,1,62,6,62,1,62,2,62,0,62,2,62,0,62,0,60,2,60,1,60,1,60,7,60,6,60,15,60,8,60,0,60,0,60
ID,4,46,3,4,46,3,0,52,3789,53,2342,53,84,52,6,53,3,52,0,52,0,52,217,53,23,52,24,53,82,52,72,53,2,52,2,52,306,53,0.618105040907891,53,2342,3789,0.036332179930796,52,84,2312,0.022405974926647,52,84,3749,0.077702702702703,52,23,296,0.709150326797386,53,217,306,2021/06/27,,0,53,0,52,2,52,2,52,2,52,0,52,0,52,0,52,0,53,0,52,1,51,0,51,0,51,0,51,0,51,1,51,1,51,0,52,0,52
IL,8,173,22,10,171,22,62,198,31480,203,22285,203,481,198,49,203,230,198,0,198,38,198,2078,203,101,198,78,203,456,198,314,203,25,198,9,198,3375,203,0.707909783989835,203,22285,31480,0.021833862914208,198,481,22030,0.015450340485674,198,481,31132,0.030504379341589,198,101,3311,0.615703703703704,203,2078,3375,2021/06/27,,1,203,3,202,5,202,6,202,8,202,10,202,7,202,9,202,0,194,1,198,24,197,20,197,29,197,29,197,46,197,45,197,30,197,6,189,4,198
