state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-04,"512,740","512,076","513,404",71.80,71.48,72.12,"713,211","711,942","714,480"
CW,2020-11-05,"516,607","515,932","517,282",72.21,71.89,72.53,"715,348","714,182","716,513"
CW,2020-11-06,"515,758","515,205","516,310",72.05,71.79,72.31,"715,799","714,784","716,814"
CW,2020-11-07,"501,228","499,877","502,580",70.35,69.85,70.84,"712,460","711,374","713,547"
CW,2020-11-08,"490,029","488,672","491,387",69.02,68.50,69.53,"709,994","708,827","711,161"
CW,2020-11-09,"495,532","495,017","496,048",69.80,69.57,70.03,"709,887","708,987","710,788"
CW,2020-11-10,"522,321","522,008","522,633",73.09,72.97,73.21,"714,584","713,937","715,231"
CW,2020-11-11,"533,550","532,332","534,767",74.49,74.08,74.91,"716,207","715,449","716,965"
CW,2020-11-12,"533,999","532,710","535,288",74.65,74.21,75.08,"715,369","714,565","716,172"
CW,2020-11-13,"529,878","528,789","530,966",73.95,73.53,74.38,"716,489","715,340","717,637"
CW,2020-11-14,"510,370","509,482","511,257",71.41,71.10,71.72,"714,714","714,044","715,384"
CW,2020-11-15,"495,774","494,875","496,674",69.73,69.40,70.05,"711,024","710,251","711,797"
CW,2020-11-16,"502,200","501,341","503,060",70.35,70.06,70.64,"713,835","713,284","714,386"
CW,2020-11-17,"524,867","524,026","525,708",73.18,72.88,73.48,"717,208","716,709","717,707"
CW,2020-11-18,"532,202","531,313","533,091",73.97,73.79,74.15,"719,589","719,083","720,095"
CW,2020-11-19,"529,565","528,615","530,516",73.70,73.48,73.92,"718,693","718,062","719,325"
CW,2020-11-20,"524,731","523,806","525,656",73.62,73.44,73.81,"712,900","712,363","713,437"
CW,2020-11-21,"508,379","507,407","509,351",71.60,71.41,71.80,"710,529","709,957","711,101"
CW,2020-11-22,"494,461","493,467","495,456",69.96,69.78,70.13,"707,322","706,849","707,794"
CW,2020-11-23,"500,439","499,467","501,411",70.66,70.48,70.83,"708,825","708,347","709,303"
CW,2020-11-24,"516,485","515,619","517,352",72.88,72.79,72.97,"709,054","708,800","709,309"
CW,2020-11-25,"515,326","514,378","516,273",72.61,72.40,72.82,"710,117","709,515","710,719"
CW,2020-11-26,"486,894","486,065","487,722",68.95,68.85,69.05,"706,755","706,467","707,042"
CW,2020-11-27,"475,231","474,417","476,044",67.68,67.39,67.97,"702,409","702,079","702,740"
CW,2020-11-28,"478,273","477,366","479,179",68.15,67.81,68.50,"701,985","701,383","702,588"
CW,2020-11-29,"483,144","482,318","483,969",68.82,68.51,69.13,"702,303","701,743","702,863"
CW,2020-11-30,"497,778","496,948","498,608",70.63,70.33,70.94,"704,950","704,408","705,492"
CW,2020-12-01,"525,602","524,885","526,318",73.95,73.70,74.21,"710,927","710,505","711,350"
CW,2020-12-02,"536,834","536,012","537,655",75.36,75.05,75.68,"712,543","711,818","713,269"
CW,2020-12-03,"538,379","537,663","539,096",75.45,75.17,75.74,"713,733","712,992","714,474"
CW,2020-12-04,"532,244","530,001","534,487",74.67,73.66,75.68,"712,978","710,081","715,875"
AL,2020-11-04,"10,423","10,409","10,437",73.69,73.35,74.04,"14,144","14,123","14,165"
AZ,2020-11-04,"9,548","9,528","9,568",71.04,70.34,71.75,"13,440","13,391","13,489"
CA,2020-11-04,"44,562","44,546","44,578",71.63,71.54,71.72,"62,212","62,186","62,238"
CT,2020-11-04,"5,856","5,856","5,856",71.89,71.89,71.89,"8,146","8,146","8,146"
DC,2020-11-04,"2,402","2,402","2,402",82.91,82.91,82.91,"2,897","2,897","2,897"
GA,2020-11-04,"14,765","14,740","14,790",77.14,76.73,77.55,"19,140","19,109","19,171"
ID,2020-11-04,"1,918","1,917","1,919",54.68,54.45,54.90,"3,508","3,503","3,513"
IN,2020-11-04,"10,823","10,740","10,906",65.85,64.31,67.39,"16,436","16,345","16,527"
KS,2020-11-04,"4,769","4,704","4,834",61.53,58.52,64.53,"7,751","7,647","7,855"
LA,2020-11-04,"8,583","8,583","8,583",67.31,67.31,67.31,"12,751","12,751","12,751"
MD,2020-11-04,"8,160","8,160","8,160",81.67,81.67,81.67,"9,991","9,991","9,991"
MI,2020-11-04,"16,876","16,719","17,033",76.74,75.11,78.38,"21,990","21,970","22,010"
AL,2020-11-05,"10,508","10,495","10,520",74.64,74.33,74.95,"14,078","14,059","14,097"
AZ,2020-11-05,"9,560","9,544","9,575",71.54,70.89,72.18,"13,363","13,317","13,409"
CA,2020-11-05,"44,633","44,633","44,633",71.65,71.64,71.67,"62,289","62,285","62,293"
CT,2020-11-05,"5,812","5,812","5,812",71.37,71.37,71.37,"8,143","8,143","8,143"
DC,2020-11-05,"2,397","2,397","2,397",82.48,82.48,82.48,"2,906","2,906","2,906"
GA,2020-11-05,"14,824","14,796","14,852",77.20,76.74,77.67,"19,201","19,165","19,237"
ID,2020-11-05,"1,869","1,864","1,874",53.10,53.10,53.10,"3,520","3,520","3,520"
IN,2020-11-05,"10,946","10,940","10,952",66.55,66.40,66.70,"16,448","16,436","16,460"
KS,2020-11-05,"4,688","4,680","4,697",60.30,59.85,60.75,"7,775","7,757","7,793"
LA,2020-11-05,"8,583","8,583","8,583",67.33,67.33,67.33,"12,747","12,747","12,747"
MD,2020-11-05,"8,119","8,119","8,119",81.24,81.24,81.24,"9,994","9,994","9,994"
MI,2020-11-05,"17,027","16,865","17,190",77.49,75.61,79.37,"21,973","21,867","22,079"
