state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,32,173,6,36,169,6,30,205,29229,211,24909,211,3016,205,274,211,370,205,6,204,51,204,2989,211,591,205,578,211,2895,205,2526,211,121,205,37,205,3550,211,0.852201580621985,211,24909,29229,0.122248794130761,205,3016,24671,0.104511747175826,205,3016,28858,0.171602787456446,205,591,3444,0.841971830985916,211,2989,3550,2021/11/05,,3,209,10,209,11,209,23,209,41,208,68,209,58,209,53,209,7,204,4,201,11,202,23,201,29,202,57,202,74,201,88,202,77,202,7,197,58,205,5725,4389,4081,891,36,322,4,203,3,203,0,203,0,203,32,3,203,203
PR,0,8,57,0,8,57,2,64,9292,65,5701,65,74,64,4,65,14,64,0,64,3,64,438,65,9,64,7,65,58,64,41,65,16,64,2,64,661,65,0.61353852776582,65,5701,9292,0.013273542600897,64,74,5575,0.008121158911326,64,74,9112,0.014308426073132,64,9,629,0.662632375189107,65,438,661,2021/11/05,,0,65,0,65,1,65,0,65,0,65,1,65,2,65,0,65,0,65,0,64,1,64,1,64,1,64,2,64,3,64,2,64,4,64,0,64,2,64,0,32,1133,0,0,102,5,64,8,64,0,64,1,64,32,2,64,64
RI,6,6,2,6,6,2,0,13,2376,14,2023,14,99,13,5,14,6,13,0,13,0,13,123,14,14,13,11,14,95,13,87,14,4,13,0,13,144,14,0.851430976430976,14,2023,2376,0.050101214574899,13,99,1976,0.042746113989637,13,99,2316,0.102941176470588,13,14,136,0.854166666666667,14,123,144,2021/11/05,,0,14,1,14,0,14,0,14,0,14,1,14,1,14,2,14,0,14,0,13,0,13,0,13,1,13,1,13,0,13,1,13,3,13,0,13,1,13,4,0,0,3,0,3,0,5,0,5,0,5,0,5,0,0,5,5
SC,28,43,5,28,43,5,4,74,10627,76,8412,76,504,74,49,76,32,74,1,74,0,74,983,76,150,74,147,76,501,74,465,76,3,74,2,74,1340,76,0.791568645901948,76,8412,10627,0.060664419836302,74,504,8308,0.048257372654155,74,504,10444,0.115473441108545,74,150,1299,0.733582089552239,76,983,1340,2021/11/05,,0,76,0,76,7,76,9,76,12,76,8,76,9,76,3,76,1,71,0,74,4,74,0,74,4,74,5,74,3,74,10,74,6,74,0,69,9,74,4096,2577,2203,207,0,304,1,74,2,74,0,74,0,74,7,0,74,74
SD,1,59,3,1,59,3,35,60,2576,63,1665,63,233,60,40,63,11,60,2,60,1,60,183,63,63,60,64,63,229,60,207,63,4,60,1,60,252,63,0.646350931677019,63,1665,2576,0.142507645259939,60,233,1635,0.092865683539259,60,233,2509,0.261410788381743,60,63,241,0.726190476190476,63,183,252,2021/11/05,,0,63,1,63,4,63,4,63,11,63,8,63,8,63,4,63,0,63,0,60,1,60,2,60,1,60,2,60,0,60,2,60,3,60,0,60,2,60,649,105,517,229,0,216,0,60,0,60,0,60,0,60,1,0,60,60
TN,26,86,9,40,72,9,33,118,16632,121,11809,121,797,118,72,121,59,118,1,118,1,118,1503,121,245,118,240,121,790,118,715,121,7,118,5,118,2052,121,0.710016835016835,121,11809,16632,0.068861240711941,118,797,11574,0.04886572654813,118,797,16310,0.125,118,245,1960,0.732456140350877,121,1503,2052,2021/11/05,,1,121,1,121,4,121,8,121,11,121,17,121,14,121,13,121,3,121,2,118,4,118,6,118,7,118,10,118,8,118,7,118,6,118,9,118,14,118,288,4,94,409,0,403,2,64,1,66,0,118,0,118,18,2,64,67
TX,15,72,419,14,73,419,54,501,62008,506,44992,506,3226,501,302,506,322,501,10,501,61,501,5707,506,1017,501,973,506,3117,501,2697,506,109,501,75,501,6821,506,0.725583795639272,506,44992,62008,0.072561236195146,501,3226,44459,0.052659930461468,501,3226,61261,0.152725634479652,501,1017,6659,0.836680838586718,506,5707,6821,2021/11/05,,1,506,20,506,24,506,41,506,48,506,70,506,58,506,35,506,5,506,2,501,32,501,36,501,36,501,45,501,56,501,58,501,36,501,21,501,57,501,957,316,447,204,0,62,2,123,11,123,0,123,0,123,70,2,123,123
UT,1,43,9,1,43,9,0,52,5580,53,3673,53,571,52,74,53,4,52,3,52,1,52,462,53,205,52,207,53,557,52,537,53,14,52,0,52,627,53,0.658243727598566,53,3673,5580,0.157647708448371,52,571,3622,0.1037804434751,52,571,5502,0.3322528363047,52,205,617,0.736842105263158,53,462,627,2021/11/05,,2,53,7,53,11,53,12,53,9,53,14,53,11,53,8,53,0,53,0,52,0,52,1,52,1,52,0,52,0,52,1,52,1,52,0,52,1,52,486,268,95,154,0,24,0,51,0,51,0,51,0,51,1,0,51,51
VA,17,65,20,21,61,20,28,99,17534,102,12797,102,949,99,86,102,179,99,4,99,17,99,1376,102,217,99,207,102,930,99,788,102,19,99,10,99,1911,102,0.729839169613323,102,12797,17534,0.075013832898585,99,949,12651,0.054826968629037,99,949,17309,0.116416309012876,99,217,1864,0.720041862899006,102,1376,1911,2021/11/05,,0,102,3,102,14,102,10,102,9,102,13,102,15,102,18,102,4,102,0,99,21,99,14,99,15,99,14,99,42,99,40,99,32,99,1,99,20,99,2035,3369,928,718,13,21,5,94,3,94,0,94,0,94,35,7,94,94
VI,2,0,0,2,0,0,0,2,168,2,93,2,2,2,0,2,0,2,0,2,0,2,8,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.553571428571429,2,93,168,0.021505376344086,2,2,93,0.011904761904762,2,2,168,0.05,2,1,20,0.4,2,8,20,2021/11/05,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,185,17,84,11,0,0,0,2,0,2,0,2,0,2,0,0,2,2
