state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,31,175,6,36,170,6,47,206,29143,212,24795,212,5098,206,472,212,360,206,10,205,41,205,3027,212,990,206,982,212,4963,206,4657,212,135,206,59,206,3535,212,0.850804652918368,212,24795,29143,0.2075310400977,206,5098,24565,0.177099979156534,206,5098,28786,0.288713910761155,206,990,3429,0.856294200848656,212,3027,3535,2021/12/09,,0,211,17,210,20,210,40,210,73,210,103,210,107,210,81,210,32,205,4,203,19,204,21,203,29,203,57,203,63,203,78,203,77,203,12,198,72,205,4973,3678,2882,1711,16,409,9,203,10,203,0,203,0,203,69,7,203,204
PR,0,7,58,0,7,58,0,64,9158,65,5517,65,36,64,3,65,3,64,1,64,0,64,446,65,5,64,3,65,33,64,29,65,3,64,2,64,653,65,0.6024241100677,65,5517,9158,0.006681514476615,64,36,5388,0.004009801737581,64,36,8978,0.008025682182986,64,5,623,0.683001531393568,65,446,653,2021/12/09,,0,65,1,65,0,65,0,65,1,65,0,65,1,65,0,65,0,65,0,64,0,64,0,64,0,64,1,64,0,64,1,64,1,64,0,64,0,64,0,32,1048,0,0,20,2,64,3,64,0,64,0,64,22,1,64,64
RI,7,5,2,7,5,2,3,13,2358,14,2067,14,267,13,28,14,6,13,0,13,0,13,133,14,39,13,37,13,253,13,240,14,14,13,3,13,144,14,0.876590330788804,14,2067,2358,0.129172714078374,13,267,2067,0.11323155216285,13,267,2358,0.270833333333333,13,39,144,0.923611111111111,14,133,144,2021/12/09,,0,14,2,14,5,14,3,14,6,14,5,14,2,14,5,14,0,14,0,13,0,13,1,13,0,13,1,13,3,13,0,13,1,13,0,13,2,13,10,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,5,5
SC,27,42,5,27,42,5,5,72,10429,74,8119,74,555,72,68,74,47,72,1,72,1,72,948,74,153,72,148,74,549,72,511,74,6,72,6,72,1296,74,0.778502253332055,74,8119,10429,0.069038437616619,72,555,8039,0.05408302475151,72,555,10262,0.12191235059761,72,153,1255,0.731481481481482,74,948,1296,2021/12/09,,0,74,2,74,1,74,7,74,12,74,18,74,17,74,10,74,1,69,1,72,3,72,7,72,3,72,4,72,7,72,13,72,9,72,0,67,8,72,3117,2584,2215,493,0,164,1,72,2,72,0,72,0,72,29,1,72,72
SD,1,60,3,1,60,3,59,61,2550,64,1582,64,284,61,30,64,12,61,1,61,3,61,161,64,87,61,88,64,278,61,253,64,6,61,3,61,250,64,0.620392156862745,64,1582,2550,0.182284980744544,61,284,1558,0.114193807800563,61,284,2487,0.360995850622407,61,87,241,0.644,64,161,250,2021/12/09,,0,64,1,63,2,63,7,63,4,63,4,63,9,63,3,63,0,64,0,61,1,60,0,60,1,60,3,60,4,60,1,60,2,60,0,61,5,61,706,131,462,257,0,238,0,60,0,60,0,60,0,60,6,0,60,60
TN,33,76,13,38,71,13,3,119,17013,122,13028,122,1114,119,98,122,64,119,2,119,0,119,1583,122,295,119,294,122,1103,119,1033,122,11,119,11,119,1908,122,0.765767354376065,122,13028,17013,0.087235708692247,119,1114,12770,0.066754554170662,119,1114,16688,0.162713734142306,119,295,1813,0.829664570230608,122,1583,1908,2021/12/09,,1,122,4,122,11,122,16,122,15,122,23,122,14,122,6,122,8,122,2,119,4,119,5,119,3,119,11,119,9,119,12,119,9,119,9,119,17,119,100,38,28,186,0,304,11,68,4,69,0,119,0,119,57,6,68,70
TX,9,62,436,8,63,436,64,507,60847,507,45473,507,3555,507,367,507,314,507,6,507,37,507,5744,507,976,507,918,507,3473,507,3053,507,82,507,66,507,6606,507,0.747333475767088,507,45473,60847,0.078178259626592,507,3555,45473,0.058425230496163,507,3555,60847,0.147744474719952,507,976,6606,0.869512564335453,507,5744,6606,2021/12/09,,2,507,26,506,36,506,46,506,66,506,61,506,55,506,53,506,22,507,4,507,23,506,35,506,37,506,41,506,64,506,46,506,41,506,23,507,44,507,604,261,1196,225,37,190,9,106,6,106,0,106,1,106,92,5,106,106
UT,1,42,9,1,42,9,1,51,5543,52,3306,52,506,51,63,52,5,51,1,51,0,51,474,52,188,51,191,52,490,51,470,52,16,51,0,51,624,52,0.596427927115281,52,3306,5543,0.155500921942225,51,506,3254,0.092589204025618,51,506,5465,0.306188925081433,51,188,614,0.759615384615385,52,474,624,2021/12/09,,0,52,4,52,8,52,7,52,11,52,11,52,13,52,9,52,0,52,0,51,0,51,0,51,0,51,2,51,1,51,1,51,1,51,0,51,4,51,662,268,87,64,0,60,0,50,0,50,0,50,0,50,7,1,50,50
VA,17,63,20,20,60,20,23,97,16365,100,12125,100,1303,97,122,100,140,97,0,97,10,97,1267,100,285,97,277,100,1295,97,1164,100,8,97,7,97,1772,100,0.740910479682249,100,12125,16365,0.10886456679756,97,1303,11969,0.080736105087056,97,1303,16139,0.165601394538059,97,285,1721,0.715011286681716,100,1267,1772,2021/12/09,,0,100,13,100,15,100,9,100,13,100,29,100,29,100,10,100,4,100,0,97,9,97,4,97,11,97,20,97,31,97,39,97,26,97,0,97,27,97,1721,2867,871,717,10,25,9,92,6,92,0,92,0,92,52,10,92,92
VI,2,0,0,2,0,0,0,2,168,2,100,2,2,2,0,2,0,2,0,2,0,2,8,2,0,2,0,2,2,2,2,2,0,2,0,2,20,2,0.595238095238095,2,100,168,0.02,2,2,100,0.011904761904762,2,2,168,0,2,0,20,0.4,2,8,20,2021/12/09,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,141,17,96,3,0,0,0,2,0,2,0,2,0,2,0,0,2,2
