state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
HI,0,25,2628,24,1836,25,99,25,161,25,17,25,11,25,99,25,71,25,0,25,0,25,242,25,0.693302891933029,24,1822,2628,0.05392156862745098,25,99,1836,0.03767123287671233,24,99,2628,0.07024793388429752,25,17,242,0.6652892561983471,25,161,242,2020-11-02
IA,0,124,8308,126,5574,126,984,124,543,126,209,124,209,126,967,124,936,126,17,124,12,124,688,126,0.6709195955705344,126,5574,8308,0.17900673094415134,124,984,5497,0.11983924004384362,124,984,8211,0.312406576980568,124,209,669,0.7892441860465116,126,543,688,2020-11-02
MT,60,66,2980,66,2277,67,480,66,176,67,84,66,82,67,474,66,419,67,7,66,5,66,205,66,0.7167785234899329,66,2136,2980,0.21267168808152415,66,480,2257,0.1535593220338983,65,453,2950,0.37185929648241206,65,74,199,0.751219512195122,66,154,205,2020-11-02
NC,11,126,23219,130,17687,130,1577,126,1874,129,358,126,335,129,1546,126,1167,130,31,125,8,125,2471,129,0.7617468452560403,130,17687,23219,0.09022771484151505,126,1577,17478,0.06879253184435526,126,1577,22924,0.148424543946932,125,358,2412,0.7583974099554837,129,1874,2471,2020-11-02
ND,116,49,2379,50,1849,50,475,49,123,50,62,49,60,50,468,49,441,50,7,49,3,49,135,50,0.7772173182009248,50,1849,2379,0.259704756697649,49,475,1829,0.20186995325116872,49,475,2353,0.4732824427480916,49,62,131,0.9111111111111111,50,123,135,2020-11-02
NE,6,96,5321,97,3702,97,850,96,440,97,185,96,176,97,839,96,715,97,11,96,3,96,647,97,0.6957338846081563,97,3702,5321,0.23217700081944823,96,850,3661,0.16218278954398016,96,850,5241,0.2931854199683043,96,185,631,0.6800618238021638,97,440,647,2020-11-02
NH,5,30,3258,30,2268,30,75,30,173,30,16,30,9,30,75,30,47,30,0,30,0,30,282,30,0.6961325966850829,30,2268,3258,0.03306878306878307,30,75,2268,0.02302025782688766,30,75,3258,0.05673758865248227,30,16,282,0.6134751773049646,30,173,282,2020-11-02
NJ,49,92,22565,93,16651,93,1377,92,1300,93,244,92,221,93,1368,92,1156,93,9,92,5,92,2101,93,0.7379126966541103,93,16651,22565,0.08305687918451053,92,1377,16579,0.06142659588705,92,1377,22417,0.1179313678105365,92,244,2069,0.6187529747739172,93,1300,2101,2020-11-02
NM,12,49,3883,51,2537,50,590,49,335,50,153,49,154,50,579,49,512,50,11,49,5,49,405,51,0.6553862051149574,50,2537,3871,0.24078624078624078,48,588,2442,0.15851692638366469,49,590,3722,0.40583554376657827,49,153,377,0.8354114713216958,50,335,401,2020-11-02
NV,23,60,8461,62,6457,62,791,60,657,62,183,60,191,62,787,60,668,62,4,60,4,60,848,62,0.7631485639995272,62,6457,8461,0.1249802496444936,60,791,6329,0.09533566349282874,60,791,8297,0.23135271807838179,60,183,791,0.7747641509433962,62,657,848,2020-11-02
NY,61,170,55842,179,40877,179,2593,170,4249,178,433,170,366,179,2514,170,1753,179,79,170,23,170,7033,177,0.7320117474302497,179,40877,55842,0.06392840413204802,170,2593,40561,0.046992515268489826,170,2593,55179,0.06279002320185614,168,433,6896,0.6041518555381772,177,4249,7033,2020-11-02
OH,57,220,33337,226,23552,226,2536,222,2911,224,591,222,546,225,2469,222,2168,225,67,222,21,222,3921,224,0.7064822869484356,226,23552,33337,0.10865932559235614,222,2536,23339,0.07690907988111846,222,2536,32974,0.15263429752066116,221,591,3872,0.742412649834226,224,2911,3921,2020-11-02
OK,13,153,11495,155,8008,155,1139,153,913,155,310,153,307,155,1106,153,995,155,33,153,31,153,1199,155,0.6966507177033493,155,8008,11495,0.1466838377334192,153,1139,7765,0.1018874675731282,153,1139,11179,0.2743362831858407,153,310,1130,0.7614678899082569,155,913,1199,2020-11-02
OR,1,62,6874,64,4978,64,298,62,536,64,64,62,49,64,287,62,201,64,11,62,8,62,820,64,0.7241780622636019,64,4978,6874,0.060816326530612246,62,298,4900,0.04445107398568019,62,298,6704,0.08080808080808081,62,64,792,0.6536585365853659,64,536,820,2020-11-02
PA,63,220,36719,226,27958,226,2300,220,3046,226,499,220,475,226,2258,220,1902,226,42,220,23,219,3807,225,0.761404177673684,226,27958,36719,0.08293967040496196,220,2300,27731,0.06325458595748192,220,2300,36361,0.13486486486486488,219,499,3700,0.8001050696086157,225,3046,3807,2020-11-02
WY,0,29,1678,31,827,31,165,29,66,31,39,29,34,31,155,29,141,31,10,29,0,29,132,31,0.4928486293206198,31,827,1678,0.2037037037037037,29,165,810,0.10048721071863581,29,165,1642,0.312,29,39,125,0.5,31,66,132,2020-11-02
