state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/03,513244,512608,513880,72.85,72.57,73.13,704466,703711,705221,
CW,2021/03/04,512155,512081,512230,72.69,72.65,72.72,704612,704490,704733,
CW,2021/03/05,506926,506710,507142,72.08,71.98,72.18,703276,702971,703582,
CW,2021/03/06,487618,487303,487933,69.7,69.57,69.83,699600,699314,699887,
CW,2021/03/07,473466,473282,473650,67.95,67.86,68.04,696778,696512,697043,
CW,2021/03/08,478547,478408,478687,68.63,68.57,68.68,697304,697170,697439,
CW,2021/03/09,501937,501619,502255,71.58,71.47,71.69,701222,701117,701327,
CW,2021/03/10,510282,510055,510509,72.54,72.43,72.65,703436,703107,703764,
CW,2021/03/11,509594,509540,509647,72.51,72.49,72.54,702723,702629,702817,
CW,2021/03/12,506194,506102,506286,72.12,72.07,72.16,701894,701750,702038,
CW,2021/03/13,487608,487228,487988,69.76,69.63,69.9,698927,698772,699083,
CW,2021/03/14,470655,470164,471146,67.69,67.51,67.88,695259,695000,695517,
CW,2021/03/15,475073,474690,475456,68.28,68.14,68.43,695718,695436,696001,
CW,2021/03/16,498741,498632,498849,71.23,71.19,71.28,700143,700011,700275,
CW,2021/03/17,508076,507944,508207,72.41,72.35,72.47,701680,701515,701846,
CW,2021/03/18,507166,507071,507260,72.23,72.18,72.27,702173,702053,702292,
CW,2021/03/19,503108,502809,503407,71.67,71.53,71.81,701962,701579,702345,
CW,2021/03/20,483893,483694,484092,69.34,69.25,69.42,697874,697682,698066,
CW,2021/03/21,469648,469418,469878,67.57,67.47,67.67,695004,694751,695257,
CW,2021/03/22,475841,475757,475924,68.4,68.37,68.43,695660,695593,695728,
CW,2021/03/23,501090,500899,501281,71.56,71.48,71.63,700268,700082,700455,
CW,2021/03/24,509898,509603,510193,72.61,72.48,72.75,702182,701806,702559,
CW,2021/03/25,509641,509496,509786,72.5,72.43,72.57,702954,702756,703151,
CW,2021/03/26,506040,505780,506300,72.13,72.04,72.23,701526,701389,701664,
CW,2021/03/27,487807,487541,488072,69.81,69.68,69.93,698801,698456,699147,
CW,2021/03/28,472868,472539,473197,68.02,67.87,68.16,695228,694829,695628,
CW,2021/03/29,479391,478990,479791,68.92,68.74,69.09,695604,695158,696050,
CW,2021/03/30,501249,500792,501706,71.59,71.38,71.79,700192,699658,700725,
CW,2021/03/31,508858,508409,509306,72.5,72.31,72.69,701876,701385,702368,
CW,2021/04/01,506796,506133,507458,72.18,71.88,72.49,702085,701234,702936,
CW,2021/04/02,498789,496278,501300,71.49,70.34,72.65,697687,694460,700914,
AK,2021/03/03,855,855,855,57.58,57.58,57.58,1485,1485,1485,POINT (-151.631889 63.631126)
AL,2021/03/03,10535,10535,10535,75.7,75.7,75.7,13916,13916,13916,POINT (-86.844516 32.756889)
AR,2021/03/03,5396,5396,5396,70.68,70.68,70.68,7634,7634,7634,POINT (-92.439162 34.899825)
AZ,2021/03/03,9785,9785,9785,69.26,69.26,69.26,14127,14127,14127,POINT (-111.664616 34.293239)
CA,2021/03/03,44789,44771,44807,75.05,74.97,75.14,59676,59658,59694,POINT (-119.662127 37.211164)
CO,2021/03/03,6734,6734,6734,66.41,66.41,66.41,10140,10140,10140,POINT (-105.547832 38.998552)
CT,2021/03/03,6238,6238,6238,80.18,80.18,80.18,7780,7780,7780,POINT (-72.738288 41.575155)
DC,2021/03/03,2224,2224,2224,81.61,81.61,81.61,2725,2725,2725,POINT (-77.016275 38.904785)
DE,2021/03/03,1835,1835,1835,70.28,70.28,70.28,2611,2611,2611,POINT (-75.452394 38.994926)
FL,2021/03/03,42334,42334,42334,80.33,80.33,80.33,52698,52698,52698,POINT (-82.420978 28.260731)
GA,2021/03/03,15092,14458,15726,78.08,67.94,88.23,19328,18573,20083,POINT (-83.426574 32.638481)
HI,2021/03/03,1677,1677,1677,67.84,67.84,67.84,2472,2472,2472,POINT (-157.854309 21.361013)
IA,2021/03/03,4711,4711,4711,61.33,61.33,61.33,7681,7681,7681,POINT (-93.500061 42.074659)
ID,2021/03/03,1814,1814,1814,56.72,56.72,56.72,3198,3198,3198,POINT (-114.659366 44.389073)
IL,2021/03/03,19448,19448,19448,67.31,67.31,67.31,28894,28894,28894,POINT (-89.148632 40.124144)
IN,2021/03/03,10710,10710,10710,63.16,63.16,63.16,16958,16958,16958,POINT (-86.2818 39.919991)
KS,2021/03/03,4657,4657,4657,59.35,59.35,59.35,7847,7847,7847,POINT (-98.38018 38.484729)
