state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
AS,0,1,0,1,0,0,0,1,150,1,70,1,8,1,2,1,0,1,0,1,0,1,4,1,0,1,0,1,8,1,8,1,0,1,0,1,7,1,0.466666666666667,1,70,150,0.114285714285714,1,8,70,0.053333333333333,1,8,150,0,1,0,7,0.571428571428571,1,4,7,2022/07/06,,,0,,0,,0,,0,,0,1,1,1,1,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,426,,10,0,,0,0,1,0,1,,0,,0,0,,0,1,4,1,28,1,0,1,,0,,0,0,1,0,1,0,1,0,1
VI,0,2,0,1,1,0,0,2,168,2,94,2,8,2,4,2,2,2,0,2,0,2,5,2,2,2,2,2,8,2,8,2,0,2,0,2,20,2,0.55952380952381,2,94,168,0.085106382978723,2,8,94,0.047619047619048,2,8,168,0.1,2,2,20,0.25,2,5,20,2022/07/06,,0,1,1,1,,0,,0,,0,,0,1,1,,0,2,2,0,2,,0,,0,,0,,0,,0,,0,,0,2,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2,6,2,18,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AK,1,20,2,3,18,2,6,23,1510,23,1075,23,64,23,7,23,0,23,1,23,0,23,77,23,3,23,3,23,54,23,53,23,10,23,4,23,111,23,0.711920529801324,23,1075,1510,0.05953488372093,23,64,1075,0.042384105960265,23,64,1510,0.027027027027027,23,3,111,0.693693693693694,23,77,111,2022/07/06,,0,23,0,20,1,20,2,20,1,19,2,19,1,19,0,19,0,23,0,23,0,20,0,20,0,20,0,19,0,19,0,19,0,19,0,23,0,11,443,40,616,0,0,0,0,23,1,23,0,10,0,10,2,0,11,23,46,23,73,23,1,23,0,20,0,20,0,23,0,23,5,23,7,23
CA,8,115,285,114,254,40,77,400,64006,408,49979,408,4512,400,772,408,431,400,27,399,7,400,4802,408,466,400,442,408,4329,400,3986,408,183,400,157,399,6670,408,0.780848670437147,408,49979,64006,0.091330486002874,400,4512,49403,0.07133258501573,400,4512,63253,0.071527244819647,400,466,6515,0.719940029985008,408,4802,6670,2022/07/06,,2,408,53,402,78,402,62,402,91,402,103,401,132,402,199,401,52,407,3,399,37,394,39,394,33,394,56,394,62,394,82,393,66,393,53,400,14,122,8204,1107,3075,305,0,0,14,399,16,399,0,355,0,355,98,13,355,399,2371,400,3696,399,14,399,4,392,9,390,0,397,44,399,663,400,971,400
FL,7,180,75,39,162,61,120,256,59196,262,45461,262,4035,256,678,262,184,256,36,256,13,256,4739,262,429,256,421,262,3951,256,3674,262,84,256,77,256,6512,262,0.767974187445098,262,45461,59196,0.08978038849209,256,4035,44943,0.068931939319393,256,4035,58536,0.067062685633891,256,429,6397,0.727733415233415,262,4739,6512,2022/07/06,,4,255,25,250,48,251,42,251,70,250,125,254,148,252,196,253,16,262,1,254,15,242,19,242,15,242,22,240,33,244,46,244,29,242,0,256,14,144,4404,0,2448,1184,0,167,13,256,25,256,0,136,0,136,134,8,139,256,1868,256,2745,256,20,256,7,242,7,242,2,254,27,256,669,256,894,256
SC,21,60,5,21,60,5,17,84,11453,86,8730,86,471,84,75,86,21,84,3,84,1,84,863,86,60,84,58,86,456,84,431,86,15,84,12,84,1269,86,0.762245699816642,86,8730,11453,0.054488662656178,84,471,8644,0.041740517546969,84,471,11284,0.048780487804878,84,60,1230,0.680063041765169,86,863,1269,2022/07/06,,1,85,4,81,3,81,6,81,6,79,16,81,16,80,23,80,0,81,0,83,0,78,4,78,1,79,2,77,6,76,6,77,1,77,1,79,1,59,1554,1595,1578,0,0,1,1,84,1,84,0,50,0,50,19,0,50,84,379,84,609,84,1,84,1,78,1,78,0,79,1,84,46,84,97,84
MN,4,1,135,21,88,31,12,139,9469,140,8147,140,483,139,56,140,29,139,7,139,2,139,641,140,46,139,38,140,456,139,395,140,27,139,23,139,827,140,0.860386524448199,140,8147,9469,0.060171919770774,139,483,8027,0.051801801801802,139,483,9324,0.057071960297767,139,46,806,0.77509068923821,140,641,827,2022/07/06,,0,140,5,140,7,140,7,140,4,140,13,140,9,140,11,140,0,140,1,139,4,139,5,139,3,139,4,139,5,139,5,139,2,139,0,139,0,6,3332,0,3493,0,0,0,1,139,1,139,0,5,1,5,3,0,5,139,546,139,650,139,6,139,1,139,0,139,0,139,7,139,92,139,133,139
OK,0,40,108,25,104,19,6,146,10083,148,7031,148,360,146,60,148,44,146,4,146,0,146,717,148,71,146,63,148,325,146,268,148,35,146,34,146,958,148,0.697312307844887,148,7031,10083,0.052068267283772,146,360,6914,0.036272040302267,146,360,9925,0.077342047930283,146,71,918,0.748434237995825,148,717,958,2022/07/06,,1,147,8,138,2,137,3,137,7,137,6,137,14,138,18,137,1,148,0,145,4,135,5,135,1,135,5,135,11,135,15,136,2,135,1,146,1,39,2474,111,1657,1,0,0,2,146,5,146,0,33,0,33,18,1,33,146,600,146,760,146,1,146,2,135,0,135,1,137,1,146,110,146,135,146
MO,6,94,38,31,82,25,23,134,16500,138,13545,138,903,134,131,138,138,134,11,134,23,134,1220,138,102,134,89,138,853,134,707,138,50,134,41,134,1665,138,0.820909090909091,138,13545,16500,0.067554425076681,134,903,13367,0.055576070901034,134,903,16248,0.063789868667917,134,102,1599,0.732732732732733,138,1220,1665,2022/07/06,,1,133,11,119,8,117,5,116,22,118,13,116,31,116,39,117,1,138,2,132,7,112,7,113,10,112,21,114,28,112,35,112,27,112,1,134,2,58,2449,231,1346,0,0,0,1,134,2,134,0,55,0,55,13,1,55,134,868,134,1218,134,7,133,1,112,3,113,0,134,6,134,197,134,245,134
WV,0,8,55,26,33,4,7,59,5670,63,4681,63,323,59,64,63,57,59,0,59,1,59,495,63,46,59,47,63,320,59,313,63,3,59,3,59,637,63,0.825573192239859,63,4681,5670,0.069747354782984,59,323,4631,0.057843839541547,59,323,5584,0.076794657762938,59,46,599,0.777080062794348,63,495,637,2022/07/06,,0,63,5,63,3,63,3,63,7,63,10,63,18,63,17,63,1,63,0,59,4,59,8,59,2,59,9,59,12,59,15,59,7,59,0,59,0,7,0,0,31,0,0,0,2,59,2,59,0,7,0,7,9,0,7,59,321,59,433,59,0,59,0,59,0,59,0,8,1,59,83,59,107,59
