state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
GA,26,122,19,30,117,20,4,164,22264,167,17982,167,765,164,206,167,91,164,3,164,18,164,2022,167,167,164,139,167,746,164,516,167,19,164,3,164,2607,167,0.807671577434423,167,17982,22264,0.043025871766029,164,765,17780,0.034805951135174,164,765,21979,0.065310911224091,164,167,2557,0.77560414269275,167,2022,2607,2021/07/06,,4,167,25,167,5,167,21,167,27,167,28,167,16,167,7,167,6,167,1,164,2,164,6,164,10,164,17,164,19,164,9,164,12,164,15,164,3,164
HI,1,21,4,1,21,4,0,26,2634,26,1845,26,57,26,8,26,10,26,0,26,0,26,130,26,15,26,14,26,56,26,52,26,1,26,1,26,212,26,0.700455580865604,26,1845,2634,0.030894308943089,26,57,1845,0.021640091116173,26,57,2634,0.070754716981132,26,15,212,0.613207547169811,26,130,212,2021/07/06,,0,26,0,26,1,26,1,26,0,26,3,26,2,26,1,26,0,26,0,26,0,26,2,26,1,26,3,26,0,26,0,26,3,26,1,26,0,26
IA,0,27,98,1,26,98,0,123,8011,125,5019,125,190,123,19,125,48,123,0,123,25,123,416,125,37,123,21,125,183,123,79,125,7,123,0,123,655,125,0.626513543877169,125,5019,8011,0.038391594261467,123,190,4949,0.024008086934546,123,190,7914,0.058176100628931,123,37,636,0.635114503816794,125,416,655,2021/07/06,,0,125,0,125,2,125,3,125,3,125,2,125,3,125,3,125,3,125,1,123,5,123,13,123,6,123,7,123,8,123,5,123,3,123,0,123,1,123
MS,6,98,2,10,94,2,5,104,8660,106,5679,106,279,104,44,106,22,104,3,104,9,104,614,106,77,104,54,106,261,104,195,106,18,104,6,104,843,106,0.655773672055427,106,5679,8660,0.0496,104,279,5625,0.032487191429902,104,279,8588,0.093560145808019,104,77,823,0.728351126927639,106,614,843,2021/07/06,,0,106,4,106,4,106,3,106,9,106,9,106,7,106,8,106,0,106,1,104,5,104,3,104,4,104,2,104,5,104,2,104,0,104,0,104,1,104
MT,5,61,1,5,61,1,0,66,3176,67,2137,67,59,66,14,67,7,66,1,66,1,66,137,67,8,66,8,67,57,66,53,67,2,66,0,66,225,67,0.672858942065491,67,2137,3176,0.027699530516432,66,59,2130,0.01874801398157,66,59,3147,0.036529680365297,66,8,219,0.608888888888889,67,137,225,2021/07/06,,1,67,0,67,2,67,3,67,2,67,3,67,1,67,2,67,0,67,0,66,0,66,0,66,1,66,0,66,1,66,5,66,0,66,0,66,3,66
NC,4,117,12,5,116,12,16,129,23994,133,18110,133,413,129,57,133,106,129,0,129,6,129,1794,133,122,129,114,133,392,129,348,133,21,129,6,129,2365,133,0.754772026339918,133,18110,23994,0.023041731756304,129,413,17924,0.017409999156901,129,413,23722,0.053020425901782,129,122,2301,0.758562367864693,133,1794,2365,2021/07/06,,0,133,7,133,7,133,9,133,16,133,11,133,4,133,3,133,0,133,1,129,12,129,10,129,7,129,23,129,24,129,12,129,17,129,0,129,13,129
ND,12,37,1,12,37,1,6,49,2382,50,1661,50,34,49,2,50,11,49,0,49,0,49,112,50,6,49,4,50,31,49,16,50,3,49,0,49,194,50,0.697313182199832,50,1661,2382,0.02069385270846,49,34,1643,0.014431239388795,49,34,2356,0.031578947368421,49,6,190,0.577319587628866,50,112,194,2021/07/06,,0,50,0,50,0,50,0,50,0,50,2,50,0,50,0,50,0,50,1,49,3,49,0,49,3,49,1,49,1,49,2,49,1,49,0,49,1,49
NE,10,90,0,15,85,0,0,100,4651,100,3053,100,79,100,11,100,13,100,0,100,1,100,352,100,20,100,20,100,77,100,65,100,2,100,1,100,568,100,0.656417974629112,100,3053,4651,0.025876187356698,100,79,3053,0.016985594495807,100,79,4651,0.035211267605634,100,20,568,0.619718309859155,100,352,568,2021/07/06,,0,100,0,100,2,100,1,100,2,100,1,100,5,100,0,100,0,100,0,100,2,100,1,100,2,100,2,100,3,100,1,100,2,100,0,100,1,100
NH,1,25,4,1,25,4,0,30,3143,30,2282,30,22,30,3,30,4,30,0,30,1,30,171,30,5,30,5,30,22,30,19,30,0,30,0,30,282,30,0.726057906458797,30,2282,3143,0.009640666082384,30,22,2282,0.006999681832644,30,22,3143,0.017730496453901,30,5,282,0.606382978723404,30,171,282,2021/07/06,,0,30,0,30,0,30,0,30,0,30,0,30,1,30,2,30,0,30,0,30,0,30,1,30,1,30,1,30,0,30,1,30,0,30,0,30,0,30
NJ,7,77,12,7,75,14,20,95,24551,96,16858,96,347,95,40,96,106,95,1,95,4,95,1238,96,58,95,49,96,341,95,272,96,6,95,4,95,3021,96,0.686652274856421,96,16858,24551,0.020621620015451,95,347,16827,0.014176573926543,95,347,24477,0.019301164725458,95,58,3005,0.409798080105925,96,1238,3021,2021/07/06,,0,96,1,96,6,96,7,96,4,96,9,96,5,96,5,96,3,95,0,95,5,95,5,95,7,95,8,95,10,95,6,95,6,95,59,94,2,95
NM,17,38,1,18,37,1,1,54,4364,56,2883,53,87,54,18,56,25,55,0,54,2,55,290,53,29,54,28,55,86,54,84,55,1,54,0,54,431,56,0.695536791314837,53,2883,4145,0.027266288951841,52,77,2824,0.020489872821479,54,87,4246,0.070904645476773,54,29,409,0.717821782178218,53,290,404,2021/07/06,,0,55,0,54,3,54,2,54,5,54,3,54,5,54,0,54,0,55,0,54,5,53,4,53,1,53,5,53,3,53,5,53,2,53,0,54,0,54
NV,1,7,54,1,7,54,25,60,8791,62,6951,62,645,60,89,62,46,60,0,60,1,60,695,62,129,60,137,62,638,60,632,62,7,60,7,60,904,62,0.790695029006939,62,6951,8791,0.094298245614035,60,645,6840,0.074721964782206,60,645,8632,0.153024911032028,60,129,843,0.768805309734513,62,695,904,2021/07/06,,0,62,3,62,11,62,16,62,19,62,15,62,19,62,4,62,2,62,0,60,3,60,2,60,3,60,11,60,11,60,10,60,6,60,0,60,1,60
NY,5,194,9,5,194,9,82,199,52631,208,39031,208,749,199,44,208,154,199,1,199,21,199,3238,208,110,199,87,208,721,199,367,208,28,199,5,199,5339,208,0.741597157568733,208,39031,52631,0.019340511787642,199,749,38727,0.014393881159197,199,749,52036,0.021068760773798,199,110,5221,0.606480614347256,208,3238,5339,2021/07/06,,0,208,5,208,8,208,4,208,3,208,9,208,10,208,4,208,1,207,2,199,13,199,20,199,20,199,25,199,31,199,19,199,20,199,4,198,5,199
OH,12,206,13,19,199,13,24,227,32001,231,22655,231,625,227,51,231,107,227,1,227,98,227,2624,231,94,227,57,231,533,227,228,231,92,227,7,227,4123,231,0.707946626667917,231,22655,32001,0.027816102185233,227,625,22469,0.019722932247783,227,625,31689,0.023169829923589,227,94,4057,0.636429784137764,231,2624,4123,2021/07/06,,1,230,4,230,9,230,5,230,7,230,14,231,7,230,2,230,2,231,0,226,12,226,7,226,15,226,22,226,21,227,15,226,12,226,0,227,8,226
OK,29,106,14,29,106,14,8,147,10729,149,7586,149,311,147,63,149,70,147,0,147,3,147,744,149,84,147,80,149,285,147,234,149,26,147,23,147,986,149,0.707055643582813,149,7586,10729,0.04176178326843,147,311,7447,0.029442393259491,147,311,10563,0.088983050847458,147,84,944,0.754563894523327,149,744,986,2021/07/06,,0,149,2,149,8,149,12,149,13,149,11,149,11,149,5,149,1,149,0,147,11,147,8,147,4,147,13,147,15,147,7,147,12,147,0,147,1,147
OR,2,55,7,2,55,7,8,62,7049,64,5266,64,149,62,13,64,49,62,0,62,1,62,519,64,33,62,24,64,145,62,103,64,4,62,3,62,793,64,0.747056320045396,64,5266,7049,0.02888716556805,62,149,5158,0.021679033900771,62,149,6873,0.042912873862159,62,33,769,0.654476670870114,64,519,793,2021/07/06,,0,64,1,64,3,64,2,64,4,64,2,64,1,64,0,64,0,64,0,62,4,62,5,62,4,62,9,62,7,62,14,62,6,62,0,62,0,62
PA,24,196,6,29,191,6,9,220,29349,226,23699,226,427,220,29,226,241,220,1,215,22,214,2481,226,73,219,61,225,407,220,244,226,20,217,8,217,3479,226,0.807489181914205,226,23699,29349,0.018197315150224,220,427,23465,0.014736333517394,220,427,28976,0.021623222748815,219,73,3376,0.713135958608796,226,2481,3479,2021/07/06,,1,221,0,220,4,221,2,220,5,221,7,221,5,220,5,222,1,206,3,213,15,214,28,214,16,214,35,213,57,213,38,213,47,215,2,198,6,220
PR,0,11,55,0,11,55,0,65,9213,66,5765,66,57,65,5,66,9,65,0,65,11,65,428,66,8,65,8,66,35,65,20,66,22,65,1,65,644,66,0.625746228155867,66,5765,9213,0.010113555713272,65,57,5636,0.006319290465632,65,57,9020,0.01305057096248,65,8,613,0.664596273291926,66,428,644,2021/07/06,,0,66,0,66,1,66,0,66,1,66,2,66,0,66,1,66,0,66,0,65,0,65,0,65,0,65,1,65,2,65,3,65,3,65,0,65,0,65
RI,4,9,1,4,9,1,3,13,2196,14,1949,14,75,13,0,14,0,13,0,13,0,13,142,14,3,13,3,14,75,13,37,14,0,13,0,13,167,14,0.88752276867031,14,1949,2196,0.039494470774092,13,75,1899,0.035095928872251,13,75,2137,0.019736842105263,13,3,152,0.850299401197605,14,142,167,2021/07/06,,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
SC,19,63,5,19,63,5,0,85,10654,87,7972,87,174,85,30,87,30,85,1,85,2,85,774,87,36,85,31,87,171,85,147,87,3,85,1,85,1159,87,0.74826356298104,87,7972,10654,0.022092432706958,85,174,7876,0.016582483560469,85,174,10493,0.032200357781753,85,36,1118,0.667817083692839,87,774,1159,2021/07/06,,0,87,3,87,4,87,4,87,4,87,8,87,4,87,3,87,0,82,0,85,3,85,4,85,2,85,6,85,4,85,2,85,3,85,6,80,1,85
SD,0,62,3,0,62,3,2,62,2812,65,1657,65,31,62,4,65,13,62,0,62,1,62,133,65,6,62,6,65,29,62,13,65,2,62,0,62,235,65,0.589260312944524,65,1657,2812,0.019053472649047,62,31,1627,0.011293260473588,62,31,2745,0.026785714285714,62,6,224,0.565957446808511,65,133,235,2021/07/06,,0,65,2,65,0,65,1,65,0,65,0,65,1,65,0,65,0,65,2,62,1,62,1,62,2,62,1,62,3,62,1,62,2,62,0,62,0,62
TN,1,66,76,14,53,76,1,68,20114,143,12127,127,172,68,22,68,23,68,0,68,0,68,1581,139,65,68,58,68,169,68,136,68,3,68,3,68,2433,143,0.651989247311828,127,12127,18600,0.024596236479478,67,166,6749,0.015183615819209,68,172,11328,0.041061276058118,68,65,1583,0.669915254237288,139,1581,2360,2021/07/06,,0,68,2,68,3,68,3,68,6,68,5,68,2,68,1,68,0,68,1,68,0,68,0,68,5,68,2,68,6,68,6,68,3,68,0,68,1,68
TX,80,443,72,98,427,70,42,590,69621,595,50931,595,2344,590,327,595,406,590,6,590,63,590,5584,595,686,590,632,595,2279,590,1900,595,65,590,40,590,6756,594,0.731546516137372,595,50931,69621,0.046602250586504,590,2344,50298,0.034028221357645,590,2344,68884,0.103876438522108,589,686,6604,0.825192421551214,594,5575,6756,2021/07/06,,2,595,30,595,50,595,54,595,47,595,61,595,46,595,21,595,16,595,0,590,28,590,40,590,56,590,48,590,77,590,75,590,58,590,24,590,21,590
UT,1,49,9,1,49,9,0,58,6240,59,3860,59,232,58,41,59,5,58,1,58,0,58,427,59,99,58,101,59,227,58,221,59,5,58,1,58,635,59,0.618589743589744,59,3860,6240,0.060924369747899,58,232,3808,0.037668452670888,58,232,6159,0.160453808752026,58,99,617,0.67244094488189,59,427,635,2021/07/06,,0,59,9,59,7,59,5,59,10,59,4,59,5,59,1,59,0,59,0,58,0,58,1,58,2,58,1,58,1,58,0,58,0,58,0,58,1,58
VA,17,67,20,19,65,20,19,101,17978,104,13119,104,233,101,22,104,98,101,2,101,10,101,1283,104,57,101,50,104,226,101,159,104,7,101,5,101,1907,104,0.729725219712982,104,13119,17978,0.017961763798952,101,233,12972,0.013151953036803,101,233,17716,0.030844155844156,101,57,1848,0.67278447823807,104,1283,1907,2021/07/06,,0,104,0,104,2,104,2,104,4,104,6,104,3,104,4,104,1,104,0,101,5,101,2,101,11,101,10,101,22,101,24,101,22,101,2,101,0,101
VI,2,0,0,2,0,0,0,2,168,2,105,2,5,2,0,2,0,2,0,2,0,2,8,2,2,2,2,2,5,2,5,2,0,2,0,2,20,2,0.625,2,105,168,0.047619047619048,2,5,105,0.029761904761905,2,5,168,0.1,2,2,20,0.4,2,8,20,2021/07/06,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,2,14,1,1,15,1,0,16,1255,17,845,17,5,16,0,17,0,16,0,16,1,16,69,17,1,16,1,17,5,16,6,17,0,16,0,16,105,17,0.673306772908366,17,845,1255,0.00609756097561,16,5,820,0.004108463434675,16,5,1217,0.010309278350515,16,1,97,0.657142857142857,17,69,105,2021/07/06,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
WA,7,94,2,8,93,2,12,101,13278,103,9937,103,487,101,50,103,133,101,0,101,7,101,921,103,102,101,81,103,476,101,297,103,11,101,1,101,1280,103,0.748380780237988,103,9937,13278,0.049557342016892,101,487,9827,0.037059584506506,101,487,13141,0.081210191082803,101,102,1256,0.71953125,103,921,1280,2021/07/06,,3,103,2,103,2,103,8,103,9,103,4,103,14,103,8,103,0,103,0,101,10,101,16,101,11,101,17,101,20,101,22,101,17,101,20,101,2,101
WI,6,117,24,12,111,24,1,144,13184,147,8437,147,104,144,23,147,30,144,1,144,2,144,830,147,32,144,29,147,98,144,85,147,6,144,3,144,1597,147,0.639942354368932,147,8437,13184,0.012603005332041,144,104,8252,0.00804393224534,144,104,12929,0.020711974110032,144,32,1545,0.519724483406387,147,830,1597,2021/07/06,,0,147,3,147,1,147,2,147,1,147,6,147,6,147,3,147,1,147,0,144,2,144,3,144,4,144,2,144,4,144,7,144,8,144,0,144,2,144
ID,3,39,10,4,38,10,0,51,3774,52,2207,52,97,51,17,52,2,51,0,51,0,51,211,52,28,51,28,52,94,51,88,52,3,51,2,51,306,52,0.584790673025967,52,2207,3774,0.044638748274275,51,97,2173,0.02597750401714,51,97,3734,0.094594594594595,51,28,296,0.689542483660131,52,211,306,2021/07/06,,0,52,2,50,1,50,1,50,3,50,4,50,4,50,2,50,0,52,0,51,0,49,0,49,0,49,1,49,1,49,0,49,0,49,0,51,0,51
IL,10,168,25,10,168,25,63,198,31105,203,22104,203,511,198,65,203,237,198,2,198,42,198,2070,203,90,198,67,203,471,198,311,203,40,198,9,198,3319,203,0.710625301398489,203,22104,31105,0.023378168176411,198,511,21858,0.016614644297048,198,511,30756,0.027641277641278,198,90,3256,0.623681831877071,203,2070,3319,2021/07/06,,0,203,4,202,5,202,6,202,9,202,14,202,16,202,11,202,0,194,6,198,32,196,29,197,14,197,26,197,49,197,42,197,35,197,4,189,3,198
