state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-23,"462,672","460,201","465,143",64.34,63.60,65.07,"700,516","697,347","703,685"
CW,2020-08-24,"467,574","465,524","469,624",64.52,63.93,65.11,"706,107","703,296","708,917"
CW,2020-08-25,"489,602","487,791","491,414",67.35,66.87,67.84,"708,775","706,194","711,355"
CW,2020-08-26,"500,781","498,880","502,683",68.31,67.60,69.03,"714,571","711,945","717,198"
CW,2020-08-27,"502,413","500,540","504,287",68.35,67.59,69.12,"717,156","714,515","719,796"
CW,2020-08-28,"493,591","491,859","495,323",67.46,66.78,68.15,"714,355","711,942","716,768"
CW,2020-08-29,"478,030","476,092","479,968",65.43,64.64,66.22,"713,237","710,592","715,883"
CW,2020-08-30,"464,044","461,969","466,119",63.68,62.76,64.60,"711,138","707,992","714,284"
CW,2020-08-31,"467,068","465,505","468,632",64.11,63.50,64.72,"711,156","708,984","713,329"
CW,2020-09-01,"487,270","485,321","489,219",66.50,65.78,67.22,"715,460","713,372","717,549"
CW,2020-09-02,"497,005","495,144","498,866",67.50,66.89,68.10,"718,909","717,348","720,471"
CW,2020-09-03,"495,006","493,244","496,768",67.53,66.96,68.10,"715,809","714,310","717,307"
CW,2020-09-04,"489,192","487,511","490,874",66.80,66.23,67.36,"714,758","713,215","716,302"
CW,2020-09-05,"471,216","469,567","472,865",64.52,63.92,65.12,"712,944","711,160","714,729"
CW,2020-09-06,"455,634","453,902","457,366",62.80,62.09,63.51,"708,325","706,061","710,590"
CW,2020-09-07,"452,015","450,621","453,409",62.23,61.70,62.76,"709,302","707,501","711,103"
CW,2020-09-08,"461,620","460,539","462,702",63.42,63.05,63.79,"710,522","709,005","712,039"
CW,2020-09-09,"490,465","489,390","491,540",66.97,66.57,67.36,"714,900","713,315","716,485"
CW,2020-09-10,"500,453","499,430","501,476",68.27,67.91,68.62,"715,920","714,442","717,397"
CW,2020-09-11,"501,291","500,252","502,330",68.25,67.78,68.71,"716,945","715,441","718,448"
CW,2020-09-12,"483,228","482,021","484,436",66.05,65.52,66.59,"713,991","712,264","715,718"
CW,2020-09-13,"467,865","466,121","469,609",64.51,63.79,65.24,"708,060","706,140","709,980"
CW,2020-09-14,"472,284","471,217","473,350",64.81,64.32,65.30,"712,370","710,751","713,988"
CW,2020-09-15,"494,430","493,324","495,537",67.96,67.49,68.43,"711,309","709,844","712,773"
CW,2020-09-16,"501,201","500,207","502,194",68.85,68.39,69.31,"711,835","710,253","713,417"
CW,2020-09-17,"502,775","501,764","503,785",68.89,68.47,69.31,"712,737","711,266","714,208"
CW,2020-09-18,"498,883","497,963","499,803",68.31,67.95,68.67,"712,723","711,396","714,049"
CW,2020-09-19,"480,862","479,552","482,173",66.07,65.53,66.61,"709,637","707,913","711,361"
CW,2020-09-20,"464,221","462,814","465,627",64.00,63.42,64.58,"707,179","705,312","709,046"
CW,2020-09-21,"467,135","466,182","468,088",64.33,63.97,64.68,"707,189","705,847","708,531"
CW,2020-09-22,"493,716","492,665","494,767",67.45,67.03,67.87,"712,887","711,335","714,439"
CW,2020-09-23,"502,962","500,972","504,952",68.42,67.56,69.29,"715,530","712,832","718,228"
DC,2020-08-23,"1,913","1,913","1,913",77.39,77.39,77.39,"2,472","2,472","2,472"
DC,2020-08-24,"2,112","2,112","2,112",77.50,77.50,77.50,"2,725","2,725","2,725"
DC,2020-08-25,"2,264","2,264","2,264",82.27,82.27,82.27,"2,752","2,752","2,752"
DC,2020-08-26,"2,282","2,282","2,282",83.22,83.22,83.22,"2,742","2,742","2,742"
DC,2020-08-27,"2,323","2,323","2,323",85.72,85.72,85.72,"2,710","2,710","2,710"
DC,2020-08-28,"2,304","2,304","2,304",84.43,84.43,84.43,"2,729","2,729","2,729"
DC,2020-08-29,"2,257","2,257","2,257",79.47,79.47,79.47,"2,840","2,840","2,840"
DC,2020-08-30,"2,183","2,083","2,283",81.06,69.59,92.53,"2,693","2,574","2,812"
DC,2020-08-31,"2,161","2,161","2,161",78.70,78.70,78.70,"2,746","2,746","2,746"
DC,2020-09-01,"2,263","2,263","2,263",81.58,81.58,81.58,"2,774","2,774","2,774"
DC,2020-09-02,"2,320","2,320","2,320",83.33,83.33,83.33,"2,784","2,784","2,784"
DC,2020-09-03,"2,279","2,279","2,279",81.39,81.39,81.39,"2,800","2,800","2,800"
DC,2020-09-04,"2,224","2,224","2,224",79.66,79.66,79.66,"2,792","2,792","2,792"
DC,2020-09-05,"1,937","1,937","1,937",75.96,75.96,75.96,"2,550","2,550","2,550"
DC,2020-09-06,"1,912","1,912","1,912",75.99,75.99,75.99,"2,516","2,516","2,516"
DC,2020-09-07,"1,904","1,904","1,904",75.08,75.08,75.08,"2,536","2,536","2,536"
DC,2020-09-08,"2,199","2,199","2,199",78.48,78.48,78.48,"2,802","2,802","2,802"
DC,2020-09-09,"2,291","2,291","2,291",80.44,80.44,80.44,"2,848","2,848","2,848"
DC,2020-09-10,"2,347","2,347","2,347",82.82,82.82,82.82,"2,834","2,834","2,834"
DC,2020-09-11,"2,356","2,192","2,520",82.55,63.55,101.55,"2,854","2,632","3,076"
DC,2020-09-12,"2,278","2,278","2,278",81.68,81.68,81.68,"2,789","2,789","2,789"
DC,2020-09-13,"2,224","2,224","2,224",79.77,79.77,79.77,"2,788","2,788","2,788"
DC,2020-09-14,"2,247","2,247","2,247",78.98,78.98,78.98,"2,845","2,845","2,845"
DC,2020-09-15,"2,341","2,341","2,341",82.14,82.14,82.14,"2,850","2,850","2,850"
DC,2020-09-16,"2,375","2,375","2,375",83.27,83.27,83.27,"2,852","2,852","2,852"
DC,2020-09-17,"2,358","2,358","2,358",82.74,82.74,82.74,"2,850","2,850","2,850"
DC,2020-09-18,"2,366","2,366","2,366",83.11,83.11,83.11,"2,847","2,847","2,847"
DC,2020-09-19,"2,292","2,292","2,292",81.36,81.36,81.36,"2,817","2,817","2,817"
DC,2020-09-20,"2,362","2,362","2,362",84.48,84.48,84.48,"2,796","2,796","2,796"
DC,2020-09-21,"2,217","2,217","2,217",78.98,78.98,78.98,"2,807","2,807","2,807"
DC,2020-09-22,"2,302","2,302","2,302",80.97,80.97,80.97,"2,843","2,843","2,843"
DC,2020-09-23,"2,334","2,242","2,426",80.48,70.31,90.66,"2,900","2,781","3,019"
AL,2020-08-23,"9,547","9,519","9,575",67.92,67.28,68.56,"14,056","14,019","14,093"
CT,2020-08-23,"5,613","5,495","5,731",69.55,65.21,73.90,"8,070","7,945","8,195"
GA,2020-08-23,"10,394","9,641","11,147",76.74,72.38,81.09,"13,397","12,391","14,403"
ID,2020-08-23,"1,584","1,558","1,610",45.24,45.24,45.24,"3,501","3,435","3,567"
MD,2020-08-23,"7,371","6,863","7,879",74.69,58.26,91.11,"9,869","9,224","10,514"
AL,2020-08-24,"9,561","9,544","9,578",67.72,67.14,68.30,"14,119","14,076","14,162"
CT,2020-08-24,"5,595","5,595","5,595",69.33,69.33,69.33,"8,070","8,070","8,070"
GA,2020-08-24,"10,514","9,781","11,246",77.03,73.15,80.92,"13,500","12,518","14,483"
ID,2020-08-24,"1,550","1,526","1,575",44.38,43.55,45.21,"3,493","3,426","3,560"
MD,2020-08-24,"7,558","7,409","7,706",76.17,71.44,80.89,"9,922","9,739","10,106"
AL,2020-08-25,"10,042","10,024","10,060",71.06,70.53,71.58,"14,132","14,096","14,168"
CT,2020-08-25,"5,875","5,875","5,875",72.83,72.83,72.83,"8,067","8,067","8,067"
GA,2020-08-25,"10,792","10,079","11,505",78.97,75.25,82.69,"13,496","12,537","14,454"
ID,2020-08-25,"1,685","1,661","1,708",47.66,45.49,49.82,"3,535","3,468","3,602"
MD,2020-08-25,"7,862","7,763","7,962",79.00,75.51,82.49,"9,952","9,803","10,102"
AL,2020-08-26,"10,385","10,334","10,436",73.66,72.29,75.02,"14,099","14,011","14,187"
CT,2020-08-26,"6,024","5,963","6,084",74.59,72.36,76.83,"8,075","8,009","8,141"
GA,2020-08-26,"12,009","11,315","12,703",79.40,70.06,88.75,"14,948","14,014","15,883"
ID,2020-08-26,"1,769","1,746","1,792",50.06,47.98,52.15,"3,534","3,467","3,601"
MD,2020-08-26,"7,991","7,496","8,486",79.52,64.02,95.01,"10,050","9,437","10,662"
AL,2020-08-27,"10,237","10,234","10,240",72.71,72.71,72.71,"14,079","14,079","14,079"
CT,2020-08-27,"5,974","5,965","5,984",73.98,73.65,74.31,"8,076","8,066","8,085"
GA,2020-08-27,"13,968","13,290","14,646",80.68,68.01,93.34,"17,176","16,267","18,086"
ID,2020-08-27,"1,803","1,781","1,825",50.64,48.64,52.64,"3,560","3,496","3,624"
MD,2020-08-27,"8,027","8,027","8,027",79.93,79.93,79.93,"10,042","9,968","10,116"
AL,2020-08-28,"10,114","10,106","10,122",71.79,71.60,71.97,"14,089","14,078","14,100"
CT,2020-08-28,"5,836","5,836","5,836",72.26,72.26,72.26,"8,076","8,076","8,076"
