state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-11-28,"62,014","61,953","62,075",73.14,72.95,73.33,"84,794","84,735","84,853"
CW,2020-11-29,"62,222","62,172","62,273",73.66,73.49,73.84,"84,480","84,415","84,544"
CW,2020-11-30,"62,985","62,916","63,054",74.53,74.30,74.76,"84,518","84,442","84,593"
CW,2020-12-01,"65,379","65,337","65,422",76.97,76.85,77.10,"84,945","84,901","84,989"
CW,2020-12-02,"66,032","65,977","66,087",77.43,77.27,77.59,"85,281","85,240","85,322"
CW,2020-12-03,"66,391","66,357","66,424",77.72,77.63,77.82,"85,430","85,401","85,460"
CW,2020-12-04,"66,416","66,355","66,477",77.60,77.44,77.76,"85,593","85,573","85,614"
CW,2020-12-05,"65,796","65,739","65,853",77.04,76.87,77.21,"85,419","85,375","85,464"
CW,2020-12-06,"64,747","64,691","64,802",75.99,75.80,76.17,"85,216","85,160","85,272"
CW,2020-12-07,"64,827","64,803","64,850",76.39,76.31,76.47,"84,865","84,831","84,899"
CW,2020-12-08,"67,003","66,950","67,056",78.25,78.08,78.43,"85,622","85,568","85,675"
CW,2020-12-09,"67,524","67,480","67,568",79.03,78.90,79.16,"85,444","85,413","85,474"
CW,2020-12-10,"67,662","67,633","67,690",79.05,78.96,79.15,"85,593","85,565","85,620"
CW,2020-12-11,"67,534","67,511","67,557",78.91,78.83,78.99,"85,582","85,558","85,606"
CW,2020-12-12,"66,687","66,658","66,716",77.96,77.86,78.05,"85,544","85,518","85,571"
CW,2020-12-13,"65,487","65,450","65,524",76.88,76.76,77.00,"85,178","85,137","85,219"
CW,2020-12-14,"65,642","65,607","65,678",77.29,77.19,77.39,"84,930","84,903","84,957"
CW,2020-12-15,"67,514","67,495","67,533",78.85,78.80,78.91,"85,620","85,592","85,647"
CW,2020-12-16,"67,908","67,888","67,927",79.03,78.98,79.09,"85,922","85,897","85,948"
CW,2020-12-17,"67,958","67,914","68,003",78.88,78.73,79.03,"86,150","86,097","86,202"
CW,2020-12-18,"67,625","67,611","67,640",78.56,78.51,78.61,"86,078","86,047","86,109"
