state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,34,191,6,40,185,6,68,225,30362,231,25542,231,4901,225,462,231,428,225,14,223,37,223,3006,231,978,225,951,231,4764,225,4472,231,137,225,77,225,3664,231,0.841248929583031,231,25542,30362,0.193799675748349,225,4901,25289,0.163301346128215,225,4901,30012,0.274719101123596,225,978,3560,0.820414847161572,231,3006,3664,2021/12/15,,1,230,11,229,32,229,30,229,88,229,110,229,81,229,71,229,39,223,3,222,33,223,48,221,28,222,56,222,101,222,74,222,71,222,14,214,89,224,5167,3801,3327,1947,92,452,13,221,12,221,0,221,0,221,77,9,221,222
PR,0,6,59,0,6,59,0,64,9409,65,5633,65,58,64,3,65,7,64,5,64,3,64,474,65,8,64,6,65,47,64,35,65,11,64,5,64,668,65,0.598682112870656,65,5633,9409,0.010503440782325,64,58,5522,0.006288626260436,64,58,9223,0.012539184952978,64,8,638,0.709580838323353,65,474,668,2021/12/15,,0,65,1,65,0,65,0,65,0,65,0,65,0,65,2,65,0,65,0,64,1,64,1,64,0,64,0,64,0,64,1,64,4,64,0,64,2,64,358,12,971,20,0,5,1,64,1,64,0,64,0,64,28,3,64,64
RI,6,7,2,5,8,2,2,14,2360,15,2092,15,263,14,39,15,5,14,0,14,0,14,128,15,35,14,34,15,255,14,249,15,8,14,2,14,145,15,0.886440677966102,15,2092,2360,0.125717017208413,14,263,2092,0.111440677966102,14,263,2360,0.241379310344828,14,35,145,0.882758620689655,15,128,145,2021/12/15,,0,15,1,15,6,15,3,15,8,15,6,15,7,15,8,15,0,15,0,14,0,14,0,14,1,14,2,14,1,14,0,14,1,14,0,14,6,14,10,0,0,0,0,0,0,5,0,5,0,5,0,5,1,0,5,5
SC,24,57,5,25,56,5,4,84,11608,86,8981,86,553,84,60,86,37,84,1,84,0,84,969,86,172,84,162,86,548,84,519,86,5,84,4,84,1306,86,0.7736905582357,86,8981,11608,0.062176748369687,84,553,8894,0.048330711414088,84,553,11442,0.13596837944664,84,172,1265,0.741960183767228,86,969,1306,2021/12/15,,0,86,3,86,9,86,4,86,9,86,8,86,18,86,9,86,0,81,0,84,1,84,4,84,2,84,9,84,4,84,11,84,5,84,1,79,8,84,2691,2581,1862,363,0,323,0,84,5,84,0,84,0,84,23,2,84,84
SD,2,60,3,2,60,3,44,62,2765,65,1680,65,227,62,20,65,17,62,1,62,3,62,162,65,74,62,73,65,218,62,206,65,9,62,7,62,246,65,0.607594936708861,65,1680,2765,0.137575757575758,62,227,1650,0.083980762116167,62,227,2703,0.312236286919831,62,74,237,0.658536585365854,65,162,246,2021/12/15,,0,65,0,65,3,65,4,65,2,65,4,65,5,65,2,65,0,65,0,62,3,62,4,62,1,62,1,62,3,62,2,62,3,62,0,62,7,62,711,128,634,229,0,227,0,62,0,62,0,62,0,62,5,0,62,62
TN,25,108,9,41,92,9,2,139,19551,142,14374,142,1239,139,122,142,52,139,4,139,2,139,1696,142,334,139,325,142,1225,139,1095,142,14,139,14,139,2219,142,0.735205360339625,142,14374,19551,0.087623762376238,139,1239,14140,0.064437278968171,139,1239,19228,0.157176470588235,139,334,2125,0.764308246958089,142,1696,2219,2021/12/15,,0,142,4,142,5,142,5,142,25,142,22,142,32,142,12,142,17,142,0,139,5,139,3,139,2,139,7,139,7,139,12,139,8,139,8,139,17,139,79,48,24,120,0,296,9,89,6,89,1,139,2,139,67,5,87,89
TX,13,106,475,14,105,475,68,589,66792,594,51243,594,3654,589,412,594,427,589,17,589,75,589,5815,594,992,589,952,594,3526,589,3019,594,128,589,73,589,6833,594,0.767202659001078,594,51243,66792,0.072076692441218,589,3654,50696,0.05532507646186,589,3654,66046,0.148658774164544,589,992,6673,0.851017122786477,594,5815,6833,2021/12/15,,4,594,30,594,40,594,54,594,64,594,75,594,79,594,49,594,17,594,6,589,51,589,36,589,39,589,48,589,75,589,78,589,60,589,34,589,49,589,654,262,1006,135,0,180,4,154,20,154,0,154,0,154,95,6,154,154
UT,1,47,9,1,47,9,41,56,6187,57,3932,57,479,56,53,57,1,56,3,56,0,56,448,57,160,56,160,57,460,56,437,57,19,56,0,56,618,57,0.635526103119444,57,3932,6187,0.123358228174092,56,479,3883,0.078396072013093,56,479,6110,0.263157894736842,56,160,608,0.724919093851133,57,448,618,2021/12/15,,0,57,6,57,7,57,8,57,9,57,7,57,10,57,6,57,0,57,0,56,1,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,3,56,566,256,101,84,0,12,0,55,1,55,0,55,0,55,13,1,55,55
VA,18,69,20,21,66,20,30,104,17965,107,13592,107,1473,104,125,107,155,104,4,104,8,104,1431,107,348,104,336,107,1461,104,1298,107,12,104,9,104,1915,107,0.756582243250765,107,13592,17965,0.109476031215162,104,1473,13455,0.082995267072346,104,1473,17748,0.186695278969957,104,348,1864,0.747258485639687,107,1431,1915,2021/12/15,,3,107,11,107,7,107,16,107,14,107,32,107,19,107,22,107,1,107,1,104,11,104,9,104,11,104,21,104,28,104,38,104,35,104,1,104,16,104,1672,2824,1025,701,10,211,5,98,6,98,0,98,0,98,58,6,98,98
VI,2,0,0,2,0,0,0,2,168,2,86,2,3,2,0,2,0,2,0,2,0,2,8,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.511904761904762,2,86,168,0.034883720930233,2,3,86,0.017857142857143,2,3,168,0,2,0,20,0.4,2,8,20,2021/12/15,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,110,0,0,5,0,2,0,2,0,2,0,2,0,0,2,2
VT,9,7,1,10,6,1,2,16,1228,17,822,17,60,16,7,17,3,16,1,16,0,16,62,17,18,16,20,17,58,16,60,17,2,16,2,16,98,17,0.669381107491857,17,822,1228,0.075,16,60,800,0.050125313283208,16,60,1197,0.195652173913044,16,18,92,0.63265306122449,17,62,98,2021/12/15,,0,17,1,17,1,17,1,17,0,17,2,17,1,17,1,17,0,17,0,16,0,16,0,16,1,16,0,16,0,16,1,16,1,16,0,16,2,16,,,,,,,0,16,0,16,0,16,0,16,0,0,16,16
WA,17,83,3,17,83,3,9,101,12780,103,10292,103,858,101,72,103,165,101,12,101,23,101,972,103,186,101,169,103,828,101,616,103,30,101,8,101,1213,103,0.805320813771518,103,10292,12780,0.084299469443899,101,858,10178,0.067890489001424,101,858,12638,0.156697556866049,101,186,1187,0.801319043693322,103,972,1213,2021/12/15,,1,103,7,103,7,103,9,103,11,103,15,103,12,103,9,103,1,103,0,101,22,101,17,101,15,101,16,101,33,101,21,101,21,101,20,101,8,101,832,12,59,236,0,46,0,63,0,63,0,63,0,63,0,0,63,63
WI,49,77,24,51,75,24,4,147,13341,150,9530,150,1807,147,272,150,44,147,8,147,10,147,1110,150,440,147,453,150,1779,147,1758,150,28,147,14,147,1568,150,0.714339254928416,150,9530,13341,0.192931881272688,147,1807,9366,0.138213247667126,147,1807,13074,0.293529019346231,147,440,1499,0.707908163265306,150,1110,1568,2021/12/15,,2,150,14,150,17,150,20,150,49,150,39,150,49,150,23,150,59,150,0,147,1,147,1,147,1,147,7,147,6,147,9,147,10,147,9,147,29,147,4169,2391,3072,1532,21,563,0,131,1,131,0,131,0,131,7,0,131,131
MS,7,101,2,7,101,2,1,108,8662,110,5522,110,278,108,14,110,15,108,0,108,7,108,596,110,80,108,78,110,273,108,250,110,5,108,1,108,774,110,0.637497113830524,110,5522,8662,0.050655976676385,108,278,5488,0.03233686169594,108,278,8597,0.106100795755968,108,80,754,0.770025839793282,110,596,774,2021/12/15,,1,110,1,110,2,110,0,110,0,110,4,110,4,110,2,110,0,110,0,108,4,108,2,108,1,108,1,108,3,108,2,108,2,108,0,108,4,108,5697,875,1367,1525,0,207,2,108,1,108,0,108,0,108,12,0,108,108
MT,6,56,4,9,53,4,0,65,2988,66,2031,66,124,65,11,66,5,65,1,65,2,65,160,66,43,65,44,66,122,65,123,66,2,65,2,65,226,66,0.679718875502008,66,2031,2988,0.061538461538462,65,124,2015,0.041906049340994,65,124,2959,0.195454545454545,65,43,220,0.707964601769912,66,160,226,2021/12/15,,0,66,0,66,2,66,1,66,1,66,6,66,0,66,1,66,0,66,0,65,1,65,0,65,0,65,4,65,0,65,0,65,0,65,0,65,2,65,1715,537,500,161,0,30,0,62,1,62,0,62,0,62,2,0,62,62
NC,10,110,12,11,109,12,32,128,23656,132,18372,132,2070,128,182,132,131,128,3,128,10,128,1832,132,485,128,459,132,2028,128,1639,132,42,128,17,128,2280,132,0.776631721339195,132,18372,23656,0.113861386138614,128,2070,18180,0.088522066370168,128,2070,23384,0.218961625282167,128,485,2215,0.803508771929825,132,1832,2280,2021/12/15,,0,132,10,131,15,131,22,131,32,131,41,131,36,131,26,131,0,132,0,128,12,127,17,127,18,127,15,127,28,127,26,127,15,127,0,128,29,128,160,106,150,58,0,20,6,127,8,127,0,127,0,127,28,1,127,127
ND,15,34,1,14,34,2,62,49,2224,50,1736,50,208,49,11,50,4,49,0,49,5,49,156,50,72,49,71,50,204,49,186,50,4,49,0,49,202,50,0.780575539568345,50,1736,2224,0.12093023255814,49,208,1720,0.094674556213018,49,208,2197,0.365482233502538,49,72,197,0.772277227722772,50,156,202,2021/12/15,,0,50,0,50,0,50,2,50,2,50,1,50,4,50,2,50,0,50,0,49,0,49,0,49,0,49,2,49,3,49,0,49,0,49,0,49,0,49,643,215,601,345,6,147,0,49,1,49,0,49,0,49,2,0,49,49
NE,23,75,1,31,67,1,11,98,4619,99,3418,99,573,98,58,99,30,98,1,98,2,98,426,99,143,98,140,99,565,98,535,99,8,98,6,98,490,99,0.739987010175363,99,3418,4619,0.169576797869192,98,573,3379,0.125547765118317,98,573,4564,0.299163179916318,98,143,478,0.869387755102041,99,426,490,2021/12/15,,0,99,0,99,2,99,7,99,9,99,13,99,17,99,10,99,0,99,0,98,2,97,5,98,2,98,2,98,10,98,6,98,3,98,0,98,8,98,1705,239,1835,503,31,281,2,96,2,96,1,96,1,96,8,0,96,96
NH,9,18,3,10,17,3,10,30,2952,30,2340,30,460,30,45,30,10,30,2,30,4,30,233,30,115,30,114,30,457,30,444,30,3,30,1,30,264,30,0.792682926829268,30,2340,2952,0.196581196581197,30,460,2340,0.155826558265583,30,460,2952,0.435606060606061,30,115,264,0.882575757575758,30,233,264,2021/12/15,,0,30,3,30,4,30,6,30,11,30,10,30,7,30,4,30,0,30,0,30,0,30,0,30,1,30,4,30,2,30,1,30,2,30,0,30,4,30,817,32,620,149,0,157,1,28,3,28,0,28,0,28,6,0,28,28
NJ,8,75,13,11,71,14,145,95,24462,96,16961,96,2012,95,265,96,108,95,4,95,6,95,1362,96,332,95,324,96,1976,95,1856,96,36,95,17,95,3016,96,0.693361131550977,96,16961,24462,0.118625081068333,95,2012,16961,0.082250020439866,95,2012,24462,0.110079575596817,95,332,3016,0.45159151193634,96,1362,3016,2021/12/15,,0,96,16,96,25,96,33,96,39,96,54,96,43,96,43,96,12,95,0,95,3,95,5,95,9,95,11,95,14,95,10,95,12,95,44,94,21,95,553,201,816,295,0,649,10,77,6,77,0,77,0,77,109,3,77,77
NM,26,27,1,27,26,1,3,51,4360,54,3105,51,645,51,53,54,7,53,2,51,0,53,411,51,198,51,198,52,628,51,621,52,17,51,14,51,470,54,0.747472315840154,51,3105,4154,0.210474308300395,50,639,3036,0.158204562178072,51,645,4077,0.447963800904977,51,198,442,0.897379912663756,51,411,458,2021/12/15,,1,52,4,51,6,51,7,51,6,51,14,51,9,51,4,51,2,52,1,51,0,50,1,50,1,50,0,50,3,50,1,50,0,50,0,51,11,51,358,0,270,132,0,36,0,15,0,15,0,15,0,15,0,0,15,15
NV,3,15,43,3,15,43,43,59,8329,61,6648,61,697,59,78,61,70,59,2,59,3,59,682,61,175,59,171,61,692,59,629,61,5,59,7,59,813,61,0.798175051026534,61,6648,8329,0.106542341791501,59,697,6542,0.085041483650561,59,697,8196,0.223214285714286,59,175,784,0.838868388683887,61,682,813,2021/12/15,,1,61,8,61,9,61,8,61,18,61,18,61,12,61,4,61,0,61,0,59,4,59,3,59,8,59,8,59,19,59,20,59,8,59,0,59,7,59,1056,609,619,33,0,12,0,59,1,59,0,59,0,59,2,0,59,59
