state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,0,69,0,0,69,4,68,9187,69,5170,69,292,68,21,69,43,68,1,68,8,68,475,69,47,68,39,69,272,68,197,69,20,68,1,68,686,69,0.5627517143790138,69,5170,9187,0.05752561071710008,68,292,5076,0.03244444444444444,68,292,9000,0.0717557251908397,68,47,655,0.6924198250728864,69,475,686,2021-02-04
RI,4,10,1,5,9,1,7,14,2278,15,2244,15,295,14,14,15,0,14,0,14,0,14,136,15,42,14,44,15,292,14,257,15,3,14,3,14,160,15,0.9850746268656716,15,2244,2278,0.1341518872214643,14,295,2199,0.13300270513976556,14,295,2218,0.27631578947368424,14,42,152,0.85,15,136,160,2021-02-04
SC,26,41,2,23,44,2,15,67,10082,69,7715,69,1420,67,128,69,112,67,1,67,1,67,1049,69,352,67,331,69,1416,67,1336,69,4,67,3,67,1347,69,0.7652251537393374,69,7715,10082,0.18635170603674542,67,1420,7620,0.14337641357027464,67,1420,9904,0.26931905126243305,67,352,1307,0.7787676317743133,69,1049,1347,2021-02-04
SD,1,59,3,2,58,3,21,60,2596,63,1329,63,107,60,9,63,6,60,0,60,2,60,112,63,18,60,17,63,105,60,89,63,2,60,0,60,239,63,0.5119414483821263,63,1329,2596,0.08237105465742879,60,107,1299,0.042342698852394146,60,107,2527,0.07894736842105263,60,18,228,0.4686192468619247,63,112,239,2021-02-04
TN,19,74,50,39,54,50,18,93,20424,143,12404,128,1127,93,91,93,45,93,3,93,2,93,1618,140,337,93,320,93,1108,93,1051,93,19,93,15,93,2379,143,0.6473903966597078,128,12404,19160,0.10350844966936076,93,1127,10888,0.06796936252337012,93,1127,16581,0.16272332206663448,93,337,2071,0.6968130921619293,140,1618,2322,2021-02-04
TX,123,462,5,150,435,5,148,585,66205,590,46311,590,9850,585,874,590,514,585,19,585,61,585,6585,590,2701,585,2643,590,9675,585,9117,590,175,585,137,585,7968,590,0.6995091005211087,590,46311,66205,0.21523938552979482,585,9850,45763,0.15057248115933167,585,9850,65417,0.34739549839228295,585,2701,7775,0.8264307228915663,590,6585,7968,2021-02-04
UT,0,52,1,0,52,1,0,52,5493,53,2832,53,353,52,46,53,9,52,2,52,1,52,382,53,130,52,125,53,343,52,306,53,10,52,0,52,624,53,0.5155652648825778,53,2832,5493,0.12656866260308355,52,353,2789,0.06533407366277993,52,353,5403,0.2145214521452145,52,130,606,0.6121794871794872,53,382,624,2021-02-04
VA,22,66,8,24,64,8,67,93,17348,96,12137,96,2034,93,173,96,234,93,0,93,8,93,1368,96,427,93,409,96,2015,93,1828,96,19,93,10,93,1990,96,0.6996195526861886,96,12137,17348,0.16979714500375656,93,2034,11979,0.11905876843830485,93,2034,17084,0.2225117248566962,93,427,1919,0.6874371859296482,96,1368,1990,2021-02-04
VI,1,1,0,1,1,0,0,2,168,2,94,2,4,2,0,2,0,2,0,2,0,2,12,2,2,2,2,2,4,2,4,2,0,2,0,2,20,2,0.5595238095238095,2,94,168,0.0425531914893617,2,4,94,0.023809523809523808,2,4,168,0.1,2,2,20,0.6,2,12,20,2021-02-04
VT,2,14,1,2,14,1,4,16,1302,17,804,17,61,16,2,17,4,16,0,16,0,16,76,17,16,16,15,17,59,16,56,17,2,16,1,16,106,17,0.6175115207373272,17,804,1302,0.07790549169859515,16,61,783,0.048221343873517786,16,61,1265,0.16161616161616163,16,16,99,0.7169811320754716,17,76,106,2021-02-04
