state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
CA,23,377,63473,385,43328,385,3290,374,4964,381,838,372,764,380,3252,374,2625,381,38,369,20,368,7454,381,0.6826209569423219,385,43328,63473,0.0771123872026251,374,3290,42665,0.05275056518462698,374,3290,62369,0.11689217464081463,372,838,7169,0.6659511671585726,381,4964,7454,2020-10-30
CO,3,93,10849,95,6946,95,849,93,859,93,278,92,258,94,817,93,735,95,32,93,11,93,1248,94,0.6402433404000368,95,6946,10849,0.12415911085112606,93,849,6838,0.07920514973411699,93,849,10719,0.2278688524590164,91,278,1220,0.688301282051282,93,859,1248,2020-10-30
CT,10,30,8229,31,5596,31,544,30,524,31,94,30,74,31,538,30,377,31,6,30,5,30,1076,31,0.68003402600559,31,5596,8229,0.09800036029544226,30,544,5551,0.06683046683046683,30,544,8140,0.08918406072106262,30,94,1054,0.48698884758364314,31,524,1076,2020-10-30
DC,4,12,3626,14,2850,14,154,13,270,14,42,12,23,13,142,13,107,14,12,13,3,13,377,14,0.7859900717043574,14,2850,3626,0.055415617128463476,13,154,2779,0.04411343454597536,13,154,3491,0.11830985915492957,12,42,355,0.7161803713527851,14,270,377,2020-10-30
DE,2,10,2671,11,1699,11,155,10,135,11,27,10,27,11,149,10,134,11,6,10,2,10,178,11,0.6360913515537252,11,1699,2671,0.09215219976218787,10,155,1682,0.058734369079196665,10,155,2639,0.1569767441860465,10,27,172,0.7584269662921348,11,135,178,2020-10-30
FL,42,226,53147,231,37882,232,3608,226,4327,232,666,222,616,228,3568,226,2679,232,40,226,22,226,6094,232,0.7119875063503114,231,37840,53147,0.09696578784702625,226,3608,37209,0.0692129141169023,225,3608,52129,0.11496633868461936,222,666,5793,0.7100426649163111,232,4327,6094,2020-10-30
GA,10,151,19618,154,15041,154,1766,150,2135,154,477,150,420,153,1706,150,1428,153,60,150,7,150,2456,153,0.7666938525843613,154,15041,19618,0.11901873567866289,150,1766,14838,0.09139840596211572,150,1766,19322,0.19875,149,477,2400,0.869299674267101,153,2135,2456,2020-10-30
HI,0,23,2441,22,1596,23,76,23,135,23,10,23,10,23,75,23,62,23,1,23,0,23,237,23,0.6497337156902908,22,1586,2441,0.047619047619047616,23,76,1596,0.031134780827529702,22,76,2441,0.04219409282700422,23,10,237,0.569620253164557,23,135,237,2020-10-30
IA,0,120,8076,122,4935,122,763,120,530,122,173,120,169,122,757,120,723,122,6,120,1,120,695,122,0.6110698365527489,122,4935,8076,0.15709285567222567,120,763,4857,0.09562601829803233,120,763,7979,0.2559171597633136,120,173,676,0.762589928057554,122,530,695,2020-10-30
ID,1,48,4010,49,2038,49,293,48,237,49,69,48,78,49,289,48,292,49,4,48,2,48,317,49,0.5082294264339152,49,2038,4010,0.14873096446700507,48,293,1970,0.07466870540265036,48,293,3924,0.2292358803986711,48,69,301,0.7476340694006309,49,237,317,2020-10-30
IL,18,185,30479,190,19789,191,3642,186,2220,191,769,186,645,191,3583,186,2935,191,59,185,23,185,3851,191,0.6417861478394961,190,19561,30479,0.1867596533511102,186,3642,19501,0.1195623253957696,185,3595,30068,0.20306311064166888,186,769,3787,0.576473643209556,191,2220,3851,2020-10-30
IN,5,141,17266,143,10542,143,1838,141,1453,143,485,141,427,143,1825,141,1460,143,13,141,1,141,2159,137,0.6105641144445731,143,10542,17266,0.17615487828253787,141,1838,10434,0.10752939799918095,141,1838,17093,0.23018509729473186,135,485,2107,0.6729967577582214,137,1453,2159,2020-10-30
KS,2,137,8385,139,4691,140,574,137,635,140,156,136,146,139,573,137,481,140,1,136,0,136,875,139,0.5587358378056052,139,4685,8385,0.12357373519913886,137,574,4645,0.06874471426845476,136,569,8277,0.18352941176470589,136,156,850,0.7257142857142858,139,635,875,2020-10-30
KY,23,104,12763,106,8662,106,1089,104,1157,106,247,104,272,106,1062,104,959,106,27,104,14,104,1583,106,0.6786805609966309,106,8662,12763,0.1273535259034031,104,1089,8551,0.08651783586239771,104,1089,12587,0.16049382716049382,104,247,1539,0.7308907138344914,106,1157,1583,2020-10-30
LA,11,210,14533,219,9298,219,642,219,1200,219,225,219,214,219,637,219,608,219,5,218,1,218,1793,219,0.6397853161769765,219,9298,14533,0.06904710690471069,219,642,9298,0.04417532512213583,219,642,14533,0.12548800892359174,218,225,1793,0.6692693809258227,219,1200,1793,2020-10-30
MA,13,79,19638,80,12778,80,598,79,935,80,122,79,96,80,592,79,396,80,6,79,3,79,1950,80,0.6506772583766167,80,12778,19638,0.047120006303679775,79,598,12691,0.03065723367169076,79,598,19506,0.06340956340956341,79,122,1924,0.4794871794871795,80,935,1950,2020-10-30
MD,1,53,10721,54,8085,54,893,53,953,54,187,53,142,54,885,53,555,54,8,53,1,53,1304,53,0.7541274134875477,54,8085,10721,0.11115260144386357,53,893,8034,0.08426118135497264,53,893,10598,0.14782608695652175,52,187,1265,0.7262269938650306,53,947,1304,2020-10-30
ME,0,36,3021,37,1994,37,52,36,226,37,11,36,10,37,50,36,31,37,1,36,1,36,331,37,0.6600463422707713,37,1994,3021,0.026409344845099034,36,52,1969,0.01740294511378849,36,52,2988,0.03426791277258567,36,11,321,0.6827794561933535,37,226,331,2020-10-30
MI,19,155,23999,159,17632,159,1959,155,2013,158,426,154,400,158,1936,155,1704,159,23,155,12,155,2627,158,0.7346972790532939,159,17632,23999,0.11177041136532208,155,1959,17527,0.08229363579080025,155,1959,23805,0.16422513492675406,154,426,2594,0.7662733155690902,158,2013,2627,2020-10-30
MN,32,130,11638,131,7872,131,1015,130,761,131,207,130,207,131,1002,130,887,131,23,127,15,127,1067,131,0.6764048805636708,131,7872,11638,0.13316714773025454,130,1015,7622,0.08987072782008146,130,1015,11294,0.20274240940254654,130,207,1021,0.7132146204311153,131,761,1067,2020-10-30
MO,17,124,18863,128,11745,128,1777,124,1617,128,539,124,494,128,1743,124,1534,128,34,124,17,124,2280,128,0.6226475110003711,128,11745,18863,0.15379954993941491,124,1777,11554,0.09556846294503603,124,1777,18594,0.2433408577878104,124,539,2215,0.7092105263157895,128,1617,2280,2020-10-30
MS,4,98,8205,100,4930,100,625,98,657,100,185,98,153,100,619,98,525,100,8,98,2,98,767,100,0.6008531383302864,100,4930,8205,0.1282051282051282,98,625,4875,0.07697992363591576,98,625,8119,0.2496626180836707,98,185,741,0.8565840938722294,100,657,767,2020-10-30
MT,27,66,2943,66,2098,67,425,66,137,67,83,66,79,67,421,66,391,67,4,66,3,66,197,66,0.6690451919809718,66,1969,2943,0.20403264522323572,66,425,2083,0.13907967032967034,65,405,2912,0.4031413612565445,65,77,191,0.6294416243654822,66,124,197,2020-10-30
NC,8,118,21874,122,15720,122,1563,118,1839,121,409,118,364,121,1535,118,1132,122,28,117,10,117,2449,121,0.7186614245222639,122,15720,21874,0.10064391500321958,118,1563,15530,0.07243153065480328,118,1563,21579,0.1711297071129707,117,409,2390,0.7509187423438138,121,1839,2449,2020-10-30
ND,6,48,2160,49,1563,49,352,48,71,47,52,48,54,49,346,48,321,49,6,48,1,48,83,47,0.7236111111111111,49,1563,2160,0.22827496757457846,48,352,1542,0.16494845360824742,48,352,2134,0.3670886075949367,46,29,79,0.8554216867469879,47,71,83,2020-10-30
NE,2,95,5184,96,3425,96,631,95,423,96,157,95,151,96,624,95,606,96,7,95,2,95,654,96,0.6606867283950617,96,3425,5184,0.18624557260920896,95,631,3388,0.12362852664576802,95,631,5104,0.24608150470219436,95,157,638,0.6467889908256881,96,423,654,2020-10-30
NH,3,29,3208,29,2071,29,67,29,145,29,22,29,11,29,67,29,37,29,0,29,0,29,282,29,0.645573566084788,29,2071,3208,0.032351521004345726,29,67,2071,0.020885286783042394,29,67,3208,0.07801418439716312,29,22,282,0.5141843971631206,29,145,282,2020-10-30
NJ,31,78,19949,79,13756,79,1137,78,1202,79,193,78,172,79,1130,78,968,79,7,78,5,78,2094,79,0.689558373853326,79,13756,19949,0.0829563694732234,78,1137,13706,0.057415543099530376,78,1137,19803,0.0935984481086324,78,193,2062,0.5740210124164279,79,1202,2094,2020-10-30
NM,3,48,3695,50,2355,49,488,49,312,49,149,49,148,50,477,49,438,50,11,49,3,49,406,49,0.6478679504814305,49,2355,3635,0.20898778359511344,48,479,2292,0.13600891861761427,49,488,3588,0.3880208333333333,48,149,384,0.7819548872180451,48,312,399,2020-10-30
NV,13,59,8012,59,5998,59,696,59,616,59,187,59,160,59,694,59,562,59,2,59,0,59,842,59,0.7486270594108837,59,5998,8012,0.11603867955985328,59,696,5998,0.08686969545681478,59,696,8012,0.22209026128266032,59,187,842,0.7315914489311164,59,616,842,2020-10-30
NY,63,166,54984,175,38368,175,2311,166,3986,174,428,166,326,175,2248,166,1499,175,63,166,24,166,6965,173,0.6978029972355594,175,38368,54984,0.060678464527647955,166,2311,38086,0.04254496584988678,166,2311,54319,0.0626830697129467,164,428,6828,0.5722900215362527,173,3986,6965,2020-10-30
OH,43,195,31010,202,20438,202,2187,199,2695,202,528,199,465,202,2136,199,1798,202,51,199,12,199,3911,202,0.6590777168655273,202,20438,31010,0.10787215152411957,199,2187,20274,0.07115666178623718,199,2187,30735,0.1367167270844122,199,528,3862,0.6890820761953464,202,2695,3911,2020-10-30
OK,10,145,10980,147,6988,147,1034,145,827,147,309,145,306,147,1010,145,955,147,23,145,21,145,1147,147,0.6364298724954462,147,6988,10980,0.15273264401772527,145,1034,6770,0.09694355897243578,145,1034,10666,0.28664192949907236,145,309,1078,0.7210113339145597,147,827,1147,2020-10-30
OR,0,60,6637,62,4467,62,278,60,477,62,72,61,53,63,272,60,173,62,6,60,2,60,793,62,0.673045050474612,62,4467,6637,0.06357191859135605,60,278,4373,0.04298747487242926,60,278,6467,0.09411764705882353,60,72,765,0.6015132408575031,62,477,793,2020-10-30
PA,22,192,33580,197,24033,198,1935,192,2869,198,455,192,424,198,1914,192,1643,198,21,191,12,190,3812,198,0.7125967837998809,197,23929,33580,0.08123425692695214,192,1935,23820,0.058118886380737395,191,1931,33225,0.12270765911542611,192,455,3708,0.7526232948583421,198,2869,3812,2020-10-30
WY,0,27,1591,29,662,29,141,27,56,29,28,27,28,29,134,27,124,29,7,27,0,27,126,29,0.41609050911376494,29,662,1591,0.2186046511627907,27,141,645,0.09073359073359073,27,141,1554,0.23529411764705882,27,28,119,0.4444444444444444,29,56,126,2020-10-30
