state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/05/19,59003,58922,59084,70.8,70.51,71.09,83345,83255,83435,
CW,2021/05/20,58870,58794,58945,70.8,70.52,71.07,83157,83070,83244,
CW,2021/05/21,58372,58327,58417,70.14,69.94,70.34,83226,83145,83306,
CW,2021/05/22,57219,57169,57269,69.19,68.99,69.38,82706,82642,82770,
CW,2021/05/23,55265,55199,55330,67.1,66.84,67.36,82364,82280,82449,
CW,2021/05/24,55585,55527,55644,67.63,67.37,67.9,82189,82092,82287,
CW,2021/05/25,57950,57902,57998,70.05,69.85,70.25,82731,82661,82801,
CW,2021/05/26,58565,58524,58607,70.66,70.48,70.84,82888,82825,82951,
CW,2021/05/27,58587,58549,58625,70.63,70.47,70.79,82955,82896,83013,
CW,2021/05/28,57784,57680,57888,69.97,69.67,70.28,82582,82553,82611,
CW,2021/05/29,55961,55924,55998,68.1,67.96,68.25,82175,82129,82222,
CW,2021/05/30,54232,54171,54293,65.94,65.71,66.17,82245,82174,82317,
CW,2021/05/31,53540,53486,53594,65.07,64.89,65.25,82284,82242,82325,
CW,2021/06/01,54306,54287,54325,66.08,66.02,66.14,82186,82172,82201,
CW,2021/06/02,56917,56878,56956,68.97,68.78,69.17,82524,82447,82602,
CW,2021/06/03,57945,57874,58016,70.2,69.93,70.48,82542,82453,82632,
CW,2021/06/04,57672,57633,57711,69.86,69.67,70.04,82560,82487,82632,
CW,2021/06/05,56245,56190,56300,68.44,68.22,68.65,82190,82121,82258,
CW,2021/06/06,54626,54578,54674,66.68,66.47,66.9,81923,81840,82006,
CW,2021/06/07,54982,54972,54993,67.21,67.16,67.25,81817,81798,81836,
CW,2021/06/08,57606,57589,57624,69.9,69.82,69.97,82422,82390,82453,
CW,2021/06/09,58290,58237,58343,70.45,70.3,70.61,82738,82712,82764,
CW,2021/06/10,58099,58024,58174,70.33,70.07,70.59,82610,82538,82683,
CW,2021/06/11,57401,57353,57449,69.67,69.51,69.82,82399,82358,82440,
CW,2021/06/12,56311,56247,56375,68.37,68.13,68.61,82368,82289,82448,
CW,2021/06/13,54199,54122,54277,66.17,65.88,66.46,81910,81822,81997,
CW,2021/06/14,54497,54447,54546,66.42,66.23,66.6,82058,81998,82118,
CW,2021/06/15,57015,56943,57086,69.34,69.06,69.62,82228,82130,82327,
