state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1302,17,818,17,5,16,1,17,2,16,0,16,0,16,59,17,1,16,1,17,5,16,4,17,0,16,0,16,107,17,0.62826420890937,17,818,1302,0.006297229219144,16,5,794,0.003955696202532,16,5,1264,0.01010101010101,16,1,99,0.551401869158878,17,59,107,2021/05/27,,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,16,0,16,0,16,0,16,1,16,0,16,1,16,0,16,0,16
WA,5,86,2,5,86,2,11,91,13440,93,8825,93,542,91,42,93,65,91,0,91,1,91,905,93,156,91,149,93,538,91,445,93,4,91,2,91,1377,93,0.656622023809524,93,8825,13440,0.061957018747142,91,542,8748,0.040730442624183,91,542,13307,0.115044247787611,91,156,1356,0.657225853304285,93,905,1377,2021/05/27,,0,93,3,93,3,93,4,93,6,93,5,93,7,93,3,93,11,93,0,91,2,91,1,91,2,91,3,91,2,91,6,91,3,91,46,91
WI,5,115,21,11,109,21,1,138,12587,141,7155,139,228,137,35,141,39,138,1,138,6,138,799,139,90,137,84,140,219,137,205,140,9,137,2,137,1626,141,0.580150814886889,139,7155,12333,0.032433204743535,136,227,6999,0.018822752414761,137,228,12113,0.0571791613723,137,90,1574,0.493819530284302,139,799,1618,2021/05/27,,0,141,2,141,3,141,1,141,5,141,1,141,6,141,3,141,14,141,0,138,4,138,3,138,5,138,2,138,8,138,6,138,11,138,0,138
MS,7,89,2,12,84,2,3,96,7907,98,8963,98,201,96,31,98,18,96,1,96,9,96,584,98,85,96,44,98,196,96,147,98,5,96,3,96,839,98,1.133552548374858,98,8963,7907,0.022513440860215,96,201,8928,0.025657390860352,96,201,7834,0.103785103785104,96,85,819,0.696066746126341,98,584,839,2021/05/27,,1,98,3,98,6,98,1,98,4,98,4,98,6,98,6,98,0,98,1,95,1,96,0,96,1,96,3,96,4,96,6,96,2,95,0,96
MT,6,58,1,6,58,1,4,64,2930,65,1780,65,67,64,16,65,11,64,0,64,1,64,124,65,12,64,11,65,64,64,58,65,3,64,0,64,225,65,0.607508532423208,65,1780,2930,0.03789592760181,64,67,1768,0.023095484315753,64,67,2901,0.054794520547945,64,12,219,0.551111111111111,65,124,225,2021/05/27,,1,65,2,65,0,65,0,65,3,65,1,65,6,65,3,65,0,65,0,64,3,64,0,64,0,64,4,64,1,64,3,64,0,64,0,64
NC,2,112,4,4,110,4,6,114,22057,118,16215,118,641,114,67,118,117,114,2,114,2,114,1824,118,217,114,202,118,624,114,583,118,17,114,12,114,2440,118,0.735140771637122,118,16215,22057,0.039932718664341,114,641,16052,0.029422564949968,114,641,21786,0.091099916036944,114,217,2382,0.747540983606557,118,1824,2440,2021/05/27,,1,118,5,118,3,118,7,118,22,118,16,118,6,118,7,118,0,118,1,114,9,114,12,114,15,114,21,114,26,114,21,114,12,114,0,114
ND,11,34,1,10,35,1,15,45,2037,46,1342,46,57,45,2,46,8,45,0,45,2,45,125,46,14,45,14,46,52,45,40,46,5,45,1,45,207,46,0.658811978399607,46,1342,2037,0.042986425339367,45,57,1326,0.028344107409249,45,57,2011,0.068965517241379,45,14,203,0.603864734299517,46,125,207,2021/05/27,,0,46,0,46,0,46,0,46,1,46,1,46,0,46,0,46,0,46,1,45,1,45,3,45,0,45,0,45,1,45,1,45,1,45,0,45
NE,9,89,2,15,83,2,1,99,4091,100,2468,100,80,99,7,100,12,99,0,99,0,99,302,100,22,99,16,100,78,99,66,100,2,99,2,99,559,100,0.60327548276705,100,2468,4091,0.032773453502663,99,80,2441,0.019915359721185,99,80,4017,0.040219378427788,99,22,547,0.540250447227191,100,302,559,2021/05/27,,0,100,0,100,1,100,1,100,1,100,1,100,1,100,2,100,0,100,0,99,1,99,1,99,0,99,5,99,4,99,1,99,0,99,0,99
NH,2,25,1,3,24,1,0,28,2904,28,1838,28,29,28,2,28,8,28,0,28,1,28,152,28,6,28,6,28,29,28,23,28,0,28,0,28,282,28,0.632920110192837,28,1838,2904,0.015778019586507,28,29,1838,0.009986225895317,28,29,2904,0.021276595744681,28,6,282,0.539007092198582,28,152,282,2021/05/27,,0,28,0,28,0,28,0,28,0,28,0,28,2,28,0,28,0,28,0,28,1,28,0,28,0,28,3,28,3,28,1,28,0,28,0,28
NJ,6,62,10,6,60,12,39,77,21618,78,13195,78,565,77,48,78,123,77,1,77,79,77,1195,78,134,77,103,78,554,77,467,78,11,77,5,77,3066,78,0.610370987140346,78,13195,21618,0.042929868551022,77,565,13161,0.026225399183067,77,565,21544,0.043934426229508,77,134,3050,0.389758643183301,78,1195,3066,2021/05/27,,0,78,4,78,8,78,5,78,5,78,9,78,7,78,6,78,4,78,1,77,6,77,12,77,15,77,12,77,10,77,12,77,9,77,46,77
NM,15,34,1,17,32,1,2,48,4175,50,2776,49,114,48,11,50,21,49,1,48,5,49,292,49,35,48,35,49,106,48,104,49,8,48,4,48,414,50,0.666666666666667,49,2776,4164,0.042066420664207,48,114,2710,0.02810650887574,48,114,4056,0.089285714285714,48,35,392,0.705314009661836,49,292,414,2021/05/27,,0,49,0,48,1,48,1,48,2,48,2,48,0,48,4,48,1,49,0,48,4,47,6,47,1,47,3,47,1,47,2,47,4,47,0,48
NV,1,11,48,1,11,48,22,58,8498,60,5785,60,221,58,16,60,43,58,1,58,2,58,551,60,56,58,57,60,218,58,185,60,3,58,4,58,858,60,0.680748411390916,60,5785,8498,0.038860559170037,58,221,5687,0.026536983669549,58,221,8328,0.07008760951189,58,56,799,0.642191142191142,60,551,858,2021/05/27,,0,60,0,60,0,60,3,60,4,60,4,60,3,60,2,60,0,60,0,58,3,58,4,58,4,58,8,58,8,58,8,58,8,58,0,58
NY,4,153,13,4,153,13,115,161,46645,170,32359,170,1422,161,98,170,109,161,6,161,22,161,3181,170,319,161,282,170,1377,161,1038,170,45,161,20,161,5251,170,0.693729231428878,170,32359,46645,0.044303205907094,161,1422,32097,0.030878137757318,161,1422,46052,0.062183235867446,161,319,5130,0.605789373452676,170,3181,5251,2021/05/27,,2,170,9,170,10,170,12,170,15,170,14,170,21,170,11,170,4,169,1,161,6,161,12,161,16,161,19,161,17,161,16,161,20,161,2,160
OH,11,171,13,16,166,13,29,191,29454,195,19002,195,1086,191,98,195,108,191,3,191,45,191,2496,195,281,191,188,195,997,191,711,195,89,191,17,191,4138,195,0.645141576695865,195,19002,29454,0.057695372682357,191,1086,18823,0.037272196863095,191,1086,29137,0.069024809629084,191,281,4071,0.603189946834219,195,2496,4138,2021/05/27,,1,195,12,195,10,195,14,195,11,195,19,195,15,195,15,195,0,195,0,191,8,191,4,191,8,191,14,191,11,191,12,191,11,191,1,191
OK,29,90,13,30,89,13,5,130,9337,132,6066,132,212,130,22,132,52,130,1,130,8,130,702,132,45,130,34,132,182,130,140,132,30,130,26,130,972,132,0.649673342615401,132,6066,9337,0.03562426482944,130,212,5951,0.023116345000545,130,212,9171,0.048335123523093,130,45,931,0.722222222222222,132,702,972,2021/05/27,,0,132,2,132,3,132,3,132,5,132,2,132,3,132,4,132,0,132,0,130,6,130,7,130,2,130,8,130,11,130,8,130,10,130,0,130
OR,2,54,7,2,54,7,16,61,6932,63,4886,63,334,61,29,63,42,61,1,61,3,61,493,63,75,61,63,63,323,61,262,63,11,61,6,61,824,63,0.704847085978073,63,4886,6932,0.069568839825036,61,334,4801,0.049408284023669,61,334,6760,0.09375,61,75,800,0.598300970873786,63,493,824,2021/05/27,,0,63,1,63,5,63,7,63,3,63,5,63,5,63,3,63,0,63,0,61,2,61,2,61,3,61,5,61,11,61,13,61,6,61,0,61
AK,1,21,0,2,20,0,0,22,1470,22,891,22,21,22,4,22,0,22,0,22,0,22,92,22,8,22,8,22,21,22,21,22,0,22,0,22,135,22,0.606122448979592,22,891,1470,0.023569023569024,22,21,891,0.014285714285714,22,21,1470,0.059259259259259,22,8,135,0.681481481481482,22,92,135,2021/05/27,,0,22,1,22,0,22,1,22,0,22,0,22,2,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
AL,27,66,14,27,66,14,2,102,14833,107,10134,107,387,102,51,104,39,102,0,102,8,102,1232,107,109,102,97,104,344,102,279,104,43,102,5,102,1632,107,0.683206364187959,107,10134,14833,0.039663831095624,102,387,9757,0.02697052059377,102,387,14349,0.068381430363864,102,109,1594,0.754901960784314,107,1232,1632,2021/05/27,,0,104,3,104,4,104,6,104,14,104,12,104,10,104,2,104,0,104,0,102,7,102,0,102,6,102,4,102,9,102,7,102,6,102,0,102
AR,15,70,2,16,69,2,1,85,7736,87,5088,87,209,85,20,87,39,85,2,85,11,85,651,87,83,85,67,87,201,85,168,87,8,85,3,85,962,87,0.65770423991727,87,5088,7736,0.041182266009852,85,209,5075,0.027146382647097,85,209,7699,0.087368421052632,85,83,950,0.676715176715177,87,651,962,2021/05/27,,0,87,2,87,1,87,5,87,3,87,4,87,3,87,2,87,0,87,1,85,1,85,2,85,3,85,3,85,10,85,9,85,9,85,1,85
AZ,23,67,3,24,66,3,6,90,14789,93,9609,93,533,90,45,93,86,90,4,90,4,90,1034,93,140,90,86,93,526,90,344,93,7,90,6,90,2207,93,0.649739671377375,93,9609,14789,0.056539726318023,90,533,9427,0.036751017030959,90,533,14503,0.065390004670715,90,140,2141,0.468509288627096,93,1034,2207,2021/05/27,,0,93,2,93,5,93,9,93,10,93,12,93,5,93,2,93,0,93,0,90,9,90,7,90,10,90,13,90,24,90,12,90,11,90,0,90
CA,53,280,42,71,262,42,17,367,60096,375,42603,375,1330,367,141,375,258,367,5,367,6,367,4527,375,297,367,267,375,1297,367,1063,374,33,367,22,367,6914,375,0.708915734824281,375,42603,60096,0.031633526781467,367,1330,42044,0.022434762073444,367,1330,59283,0.04403261675315,367,297,6745,0.654758461093434,375,4527,6914,2021/05/27,,1,375,17,375,27,375,16,375,29,375,26,375,17,375,8,375,0,375,2,367,19,367,27,367,28,367,36,367,50,367,50,367,46,367,0,367
CO,7,69,13,7,69,13,4,87,9762,89,6404,89,417,87,47,89,29,87,0,87,1,87,753,89,163,87,159,89,412,87,368,89,5,87,4,87,1147,89,0.656013112067199,89,6404,9762,0.065949707417365,87,417,6323,0.043190056965303,87,417,9655,0.146319569120287,87,163,1114,0.656495204882302,89,753,1147,2021/05/27,,2,89,8,89,4,89,5,89,4,89,7,89,7,89,10,89,0,89,0,87,5,87,3,87,2,87,1,87,8,87,8,87,2,87,0,87
CT,4,28,1,4,28,1,2,32,7867,33,6160,33,136,32,14,33,43,32,1,32,0,32,447,33,25,32,20,33,132,32,93,33,4,32,4,32,1052,33,0.78301766874285,33,6160,7867,0.022196833686959,32,136,6127,0.017482966962334,32,136,7779,0.024271844660194,32,25,1030,0.424904942965779,33,447,1052,2021/05/27,,0,33,1,33,1,33,2,33,2,33,3,33,2,33,2,33,1,33,0,32,2,32,6,32,2,32,7,32,7,32,6,32,13,32,0,32
DC,0,12,2,0,12,2,0,12,3451,14,2569,14,124,13,7,14,57,13,1,13,8,13,255,14,16,12,15,13,103,13,67,14,21,13,3,13,340,14,0.744421906693712,14,2569,3451,0.049520766773163,13,124,2504,0.037360650798433,13,124,3319,0.05,12,16,320,0.75,14,255,340,2021/05/27,,0,14,2,14,0,14,1,14,2,14,2,14,0,14,0,14,0,14,0,13,9,13,10,13,6,13,7,13,16,13,7,13,2,13,0,13
DE,1,7,2,1,7,2,0,9,2798,10,1918,10,57,9,6,10,22,9,0,9,0,9,128,10,6,9,3,10,54,9,48,10,3,9,2,9,182,10,0.685489635453896,10,1918,2798,0.02992125984252,9,57,1905,0.02060737527115,9,57,2766,0.03448275862069,9,6,174,0.703296703296703,10,128,182,2021/05/27,,0,10,0,10,1,10,1,10,1,10,2,10,0,10,1,10,0,10,0,9,2,9,0,9,5,9,1,9,6,9,5,9,3,9,0,9
FL,6,204,15,24,186,15,79,219,52705,225,39059,225,2332,219,274,225,163,219,7,219,14,219,4661,225,624,219,555,225,2288,219,2030,225,44,219,35,219,6411,225,0.741087183379186,225,39059,52705,0.060628119800333,219,2332,38464,0.045074124900941,219,2332,51737,0.100547856912665,219,624,6206,0.727031664326938,225,4661,6411,2021/05/27,,3,225,14,224,38,225,44,225,48,225,45,225,35,225,32,225,15,225,0,219,10,219,11,219,19,219,24,219,26,219,42,219,31,219,0,219
GA,27,111,11,33,105,11,6,146,20216,149,15397,149,873,146,132,149,69,146,3,146,33,146,1979,149,225,146,169,149,843,146,578,149,30,146,3,146,2679,149,0.761624455876534,149,15397,20216,0.057343667892801,146,873,15224,0.043805509558934,146,873,19929,0.085583872194751,146,225,2629,0.738708473310937,149,1979,2679,2021/05/27,,1,149,26,149,7,149,13,149,21,149,19,149,13,149,8,149,6,149,0,146,2,146,6,146,9,146,8,146,15,146,16,146,12,146,1,146
HI,1,17,4,1,17,4,0,22,2431,22,1699,22,66,22,64,22,12,22,0,22,0,22,123,22,18,22,15,22,66,22,40,22,0,22,0,22,218,22,0.698889345948169,22,1699,2431,0.038846380223661,22,66,1699,0.027149321266968,22,66,2431,0.08256880733945,22,18,218,0.564220183486238,22,123,218,2021/05/27,,60,22,0,22,0,22,3,22,0,22,0,22,1,22,0,22,0,22,0,22,1,22,0,22,0,22,0,22,3,22,3,22,5,22,0,22
IA,0,34,88,0,34,88,0,120,7910,122,4500,122,223,120,12,122,38,120,0,120,2,120,400,122,37,120,22,122,206,120,93,122,17,120,2,120,673,122,0.56890012642225,122,4500,7910,0.050191312176457,120,223,4443,0.028542173300909,120,223,7813,0.056574923547401,120,37,654,0.594353640416048,122,400,673,2021/05/27,,0,122,0,122,1,122,4,122,4,122,1,122,0,122,2,122,0,122,2,120,3,120,7,120,2,120,4,120,7,120,7,120,6,120,0,120
ID,3,36,8,5,34,8,2,46,3432,47,1980,47,110,46,10,47,1,46,0,46,0,46,188,47,33,46,33,47,109,46,106,47,1,46,1,46,294,47,0.576923076923077,47,1980,3432,0.056555269922879,46,110,1945,0.032419687592101,46,110,3393,0.115789473684211,46,33,285,0.639455782312925,47,188,294,2021/05/27,,0,47,0,47,1,47,2,47,2,47,1,47,2,47,2,47,0,47,0,46,0,46,0,46,0,46,0,46,1,46,0,46,0,46,0,46
IL,10,147,22,11,146,22,7,174,28472,179,18122,179,1064,174,70,179,196,174,3,174,24,174,2024,179,286,174,258,179,1021,174,820,179,43,174,23,174,3393,179,0.636484967687553,179,18122,28472,0.05937831352196,174,1064,17919,0.037851298470295,174,1064,28110,0.08586010207145,174,286,3331,0.596522251694665,179,2024,3393,2021/05/27,,0,179,5,179,6,179,3,179,15,179,14,179,13,179,12,179,2,170,8,174,15,174,15,174,18,174,28,174,41,174,38,174,29,174,4,165
