state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/05/29,55922,55881,55963,68.05,67.9,68.19,82186,82144,82228,
CW,2021/05/30,54235,54172,54298,65.95,65.71,66.19,82242,82169,82316,
CW,2021/05/31,53542,53489,53596,65.08,64.9,65.26,82278,82236,82319,
CW,2021/06/01,54306,54287,54325,66.09,66.03,66.14,82179,82168,82190,
CW,2021/06/02,56917,56878,56956,68.98,68.79,69.17,82516,82438,82594,
CW,2021/06/03,57945,57873,58017,70.21,69.94,70.48,82533,82450,82617,
CW,2021/06/04,57672,57634,57710,69.86,69.69,70.03,82556,82493,82620,
CW,2021/06/05,56245,56188,56302,68.44,68.22,68.66,82186,82117,82254,
CW,2021/06/06,54626,54576,54675,66.69,66.48,66.9,81918,81843,81994,
CW,2021/06/07,54982,54972,54993,67.21,67.17,67.25,81812,81798,81825,
CW,2021/06/08,57606,57589,57623,69.9,69.82,69.97,82422,82393,82450,
CW,2021/06/09,58289,58237,58342,70.45,70.3,70.61,82738,82716,82760,
CW,2021/06/10,58099,58022,58176,70.33,70.06,70.6,82612,82537,82686,
CW,2021/06/11,57409,57372,57446,69.67,69.56,69.79,82402,82380,82425,
CW,2021/06/12,56331,56269,56394,68.38,68.14,68.62,82379,82301,82458,
CW,2021/06/13,54201,54134,54268,66.17,65.92,66.42,81914,81839,81989,
CW,2021/06/14,54501,54454,54548,66.41,66.23,66.59,82068,82014,82123,
CW,2021/06/15,57028,56987,57069,69.33,69.16,69.5,82261,82203,82318,
CW,2021/06/16,57396,57364,57428,69.86,69.74,69.98,82168,82131,82205,
CW,2021/06/17,57088,57029,57148,69.63,69.42,69.83,81994,81942,82046,
CW,2021/06/18,56768,56725,56811,69.23,69.05,69.4,82009,81950,82068,
CW,2021/06/19,55152,55058,55245,67.49,67.15,67.84,81721,81619,81823,
CW,2021/06/20,53301,53224,53378,65.58,65.29,65.87,81283,81195,81371,
CW,2021/06/21,53719,53677,53761,65.81,65.64,65.99,81625,81565,81686,
CW,2021/06/22,56359,56307,56412,68.76,68.56,68.96,81971,81906,82036,
CW,2021/06/23,57211,57144,57278,69.61,69.36,69.86,82194,82114,82274,
CW,2021/06/24,56875,56768,56983,69.37,68.99,69.75,81996,81892,82101,
CW,2021/06/25,55991,55829,56152,68.46,67.85,69.07,81786,81596,81976,
CW,2021/06/26,54706,54493,54920,67.2,66.36,68.05,81410,81135,81686,
CW,2021/06/27,53375,53152,53597,65.67,64.78,66.57,81277,80980,81573,
CW,2021/06/28,53628,53222,54034,65.75,64.17,67.34,81562,81057,82067,
AK,2021/05/29,94,94,94,70.15,70.15,70.15,134,134,134,POINT (-151.631889 63.631126)
AL,2021/05/29,1292,1292,1292,80.9,80.9,80.9,1597,1597,1597,POINT (-86.844516 32.756889)
AR,2021/05/29,682,682,682,68.61,68.61,68.61,994,994,994,POINT (-92.439162 34.899825)
