state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,2,14,1,1,15,1,0,16,1263,17,926,17,28,16,4,17,2,16,0,16,0,16,80,17,9,16,10,17,28,16,29,17,0,16,0,16,103,17,0.733174980205859,17,926,1263,0.031215161649944,16,28,897,0.02281988590057,16,28,1227,0.092783505154639,16,9,97,0.776699029126214,17,80,103,2021/08/14,,0,17,0,17,0,17,0,17,2,17,1,17,0,17,1,17,0,17,0,16,0,16,0,16,0,16,0,16,1,16,0,16,1,16,0,16,1,16
WA,17,81,2,16,82,2,9,98,13097,100,9784,100,1445,98,161,100,172,98,2,98,9,98,982,100,332,98,310,100,1411,98,1173,100,34,98,15,98,1290,100,0.747041307169581,100,9784,13097,0.149199793495096,98,1445,9685,0.111574395799552,98,1445,12951,0.261829652996845,98,332,1268,0.761240310077519,100,982,1290,2021/08/14,,2,100,7,100,11,100,18,100,27,100,43,100,31,100,22,100,0,100,1,98,19,98,23,98,7,98,24,98,34,98,21,98,16,98,27,98,11,98
WI,12,113,24,19,106,24,2,146,13288,149,9364,149,820,146,181,149,51,146,2,146,8,146,1003,149,242,146,249,149,810,146,787,149,10,146,2,146,1563,149,0.70469596628537,149,9364,13288,0.0894317810012,146,820,9169,0.06292203806016,146,820,13032,0.160158835208471,146,242,1511,0.64171465131158,149,1003,1563,2021/08/14,,0,149,7,149,10,149,16,149,24,149,31,149,20,149,17,149,56,149,0,146,1,146,1,146,3,146,9,146,9,146,18,146,8,146,2,146,11,146
AK,2,21,1,2,21,1,0,24,1628,24,1106,24,127,24,16,24,0,24,0,24,0,24,103,24,32,24,32,24,124,24,122,24,3,24,3,24,129,24,0.679361179361179,24,1106,1628,0.114828209764919,24,127,1106,0.078009828009828,24,127,1628,0.248062015503876,24,32,129,0.798449612403101,24,103,129,2021/08/14,,0,24,1,24,3,24,4,24,1,24,3,24,2,24,2,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,32,71,14,36,64,17,21,115,15247,117,12406,117,2914,115,404,117,118,115,44,115,29,115,1595,117,825,115,825,117,2859,115,2755,117,55,115,45,115,1578,117,0.813668262609038,117,12406,15247,0.237006913379423,115,2914,12295,0.193108018555335,115,2914,15090,0.536410923276983,115,825,1538,1.010773130544994,117,1595,1578,2021/08/14,,3,117,24,117,39,117,57,117,88,117,81,117,70,117,42,117,0,117,0,115,10,115,11,115,13,115,23,115,25,115,23,115,13,115,0,115,43,115
AR,23,85,2,23,85,2,6,108,9334,110,6843,110,1398,108,188,110,92,108,3,108,11,108,872,110,475,108,476,110,1372,108,1344,110,26,108,20,108,998,110,0.733126205271052,110,6843,9334,0.205075546428048,108,1398,6817,0.150468195027446,108,1398,9291,0.483706720977597,108,475,982,0.87374749498998,110,872,998,2021/08/14,,1,110,7,110,17,110,20,109,28,110,42,110,31,109,26,110,16,110,0,108,10,108,7,108,3,108,14,108,24,108,20,108,12,108,2,108,24,108
AZ,35,81,3,33,83,3,12,116,17103,119,12474,119,1973,116,209,119,177,116,9,116,16,116,1285,119,423,116,413,119,1908,116,1575,119,65,116,40,116,2194,119,0.729345728819505,119,12474,17103,0.160838020705959,116,1973,12267,0.117328734538535,116,1973,16816,0.198778195488722,116,423,2128,0.585688240656336,119,1285,2194,2021/08/14,,0,119,16,119,21,119,29,119,34,119,38,119,37,119,29,119,5,119,1,116,13,116,18,116,18,116,28,116,41,116,37,116,21,116,0,116,22,116
CA,98,271,34,107,261,35,54,395,65064,403,52118,403,8199,395,1024,403,460,395,16,395,11,395,5718,403,1797,395,1774,403,8063,395,7724,403,136,395,120,395,7267,403,0.80102668142137,403,52118,65064,0.159206974892716,395,8199,51499,0.127616853705231,395,8199,64247,0.254352441613588,395,1797,7065,0.786844640154121,403,5718,7267,2021/08/14,,8,403,83,403,136,403,172,403,201,403,174,402,131,403,118,403,1,403,3,395,37,395,40,395,54,395,79,395,93,395,100,395,53,395,1,395,86,395
CO,8,73,20,7,74,20,11,99,11312,101,8017,101,697,99,119,101,45,99,5,99,20,99,976,101,228,99,228,101,671,99,606,101,26,99,9,99,1282,101,0.708716407355021,101,8017,11312,0.087916246215943,99,697,7928,0.062204373047747,99,697,11205,0.182546036829464,99,228,1249,0.761310452418097,101,976,1282,2021/08/14,,1,101,9,101,16,100,17,100,14,100,22,101,20,100,19,100,1,101,0,99,2,98,7,98,5,98,6,98,4,99,11,98,10,98,0,99,4,99
CT,0,33,5,0,33,5,3,37,8116,38,6639,38,392,37,32,38,23,37,2,37,0,37,566,38,71,37,68,38,387,37,343,38,5,37,4,37,1052,38,0.818013799901429,38,6639,8116,0.059656064525947,37,392,6571,0.048774418315292,37,392,8037,0.068932038834951,37,71,1030,0.538022813688213,38,566,1052,2021/08/14,,0,38,1,38,4,38,2,38,6,38,3,38,7,38,7,38,2,38,0,37,1,37,1,37,1,37,6,37,8,37,4,37,2,37,0,37,3,37
DC,0,13,1,0,13,1,0,13,3466,14,2759,14,121,13,14,14,54,13,1,13,1,13,280,14,28,13,25,14,104,13,84,14,17,13,14,13,331,14,0.79601846508944,14,2759,3466,0.045216741405082,13,121,2676,0.036162582187687,13,121,3346,0.090032154340836,13,28,311,0.845921450151057,14,280,331,2021/08/14,,0,14,3,14,1,14,4,14,1,14,1,14,1,14,3,14,0,14,0,13,3,13,12,13,3,13,10,13,14,13,7,13,5,13,0,13,1,13
DE,1,14,1,2,13,1,6,15,3455,16,2629,16,188,15,43,16,38,15,1,15,0,15,142,16,30,15,28,16,182,15,163,16,6,15,4,15,187,16,0.760926193921852,16,2629,3455,0.072030651340996,15,188,2610,0.054874489200234,15,188,3426,0.164835164835165,15,30,182,0.759358288770054,16,142,187,2021/08/14,,0,16,2,16,4,16,7,16,6,16,10,16,8,16,6,16,0,16,0,15,1,15,3,15,3,15,8,15,9,15,8,15,6,15,0,15,4,15
FL,50,156,59,49,157,59,163,259,59903,265,51501,265,17295,259,2265,265,357,259,56,259,33,259,6396,265,3606,259,3647,265,17079,259,16777,265,216,259,196,259,6864,265,0.859739912859122,265,51501,59903,0.341083895396994,259,17295,50706,0.29352862307157,259,17295,58921,0.541604085310904,259,3606,6658,0.931818181818182,265,6396,6864,2021/08/14,,8,265,131,264,227,265,299,265,438,265,443,265,326,265,305,265,88,265,4,259,25,259,32,259,43,259,78,259,70,259,61,259,40,259,4,259,267,259
GA,40,113,15,41,112,15,12,165,22587,168,20412,168,5518,165,849,168,152,165,33,165,76,165,2493,168,1277,165,1256,168,5372,165,5013,168,146,165,60,165,2652,168,0.903705671403905,168,20412,22587,0.273222420281244,165,5518,20196,0.247455042827033,165,5518,22299,0.490776325903151,165,1277,2602,0.940045248868778,168,2493,2652,2021/08/14,,0,168,54,168,64,168,96,168,166,168,136,168,94,168,54,168,82,167,1,165,6,165,24,165,16,165,15,165,19,165,30,165,8,165,15,165,56,164
HI,1,24,0,1,24,0,15,25,2629,25,1954,25,338,25,49,25,9,25,0,25,2,25,175,25,67,25,65,25,334,25,321,25,4,25,2,25,232,25,0.743248383415747,25,1954,2629,0.172978505629478,25,338,1954,0.128565994674781,25,338,2629,0.288793103448276,25,67,232,0.754310344827586,25,175,232,2021/08/14,,0,25,0,25,5,25,3,25,7,25,4,25,14,25,7,25,9,25,0,25,0,25,1,25,1,25,0,25,2,25,3,25,2,25,0,25,4,25
IA,3,60,62,4,58,63,3,123,8018,125,5391,125,490,123,60,125,14,123,1,123,4,123,459,125,119,123,97,125,476,123,388,125,14,123,7,123,650,125,0.672362185083562,125,5391,8018,0.092400528003017,123,490,5303,0.06185306740722,123,490,7922,0.188291139240506,123,119,632,0.706153846153846,125,459,650,2021/08/14,,0,125,4,125,9,125,5,125,11,125,8,125,8,125,12,125,3,125,4,123,1,123,0,123,2,123,1,123,1,123,4,123,1,123,0,123,6,123
MS,18,88,2,18,88,2,14,106,8781,108,5961,108,1732,106,208,108,43,106,8,106,2,106,798,108,474,106,481,108,1700,106,1671,108,32,106,20,106,858,108,0.67885206696276,108,5961,8781,0.294007808521473,106,1732,5891,0.199355432780847,106,1732,8688,0.569711538461538,106,474,832,0.93006993006993,108,798,858,2021/08/14,,2,108,14,108,23,108,29,108,36,108,47,108,29,108,17,108,11,108,0,106,4,106,2,106,7,106,8,106,9,106,10,106,3,106,0,106,26,106
MT,7,58,1,7,58,1,3,65,3179,66,2226,66,215,65,44,66,16,65,0,65,3,65,165,66,53,65,55,66,206,65,205,66,9,65,0,65,237,66,0.700220195029884,66,2226,3179,0.097197106690778,65,215,2212,0.068232307204062,65,215,3151,0.229437229437229,65,53,231,0.69620253164557,66,165,237,2021/08/14,,0,66,1,66,5,66,2,66,7,66,12,66,7,66,10,66,0,66,1,65,0,65,6,65,2,65,0,65,3,65,2,65,2,65,0,65,4,65
NC,7,109,12,9,107,12,31,124,23092,128,18002,128,2521,124,304,128,160,124,9,124,16,124,1972,128,662,124,668,128,2472,124,2390,128,49,124,33,124,2326,128,0.779577342802702,128,18002,23092,0.141788526434196,124,2521,17780,0.110458747754458,124,2521,22823,0.291887125220459,124,662,2268,0.84780739466896,128,1972,2326,2021/08/14,,2,128,13,128,38,128,44,128,59,128,55,128,61,128,32,128,0,128,3,124,9,124,19,124,20,124,33,124,28,124,26,124,22,124,0,124,30,124
ND,12,37,1,12,37,1,28,49,2439,50,1799,50,110,49,17,50,7,49,4,49,0,49,128,50,17,49,15,50,109,49,85,50,1,49,1,49,203,50,0.73759737597376,50,1799,2439,0.062006764374295,49,110,1774,0.045586406962288,49,110,2413,0.085427135678392,49,17,199,0.630541871921182,50,128,203,2021/08/14,,0,50,1,50,2,50,0,50,3,50,5,50,4,50,4,50,0,50,0,49,0,49,0,49,0,49,2,49,2,49,1,49,2,49,0,49,0,49
NE,10,89,2,14,85,2,1,100,4342,101,3199,101,305,100,29,101,15,100,0,100,3,100,422,101,93,100,92,101,300,100,284,101,5,100,2,100,565,101,0.736757254721327,101,3199,4342,0.096702599873177,100,305,3154,0.071161922538497,100,305,4286,0.168173598553345,100,93,553,0.746902654867257,101,422,565,2021/08/14,,0,101,1,101,5,101,4,101,4,101,4,101,5,101,6,101,0,101,0,100,2,100,1,100,2,100,1,100,2,100,5,100,2,100,0,100,4,100
NH,4,21,4,4,21,4,1,29,2899,29,2139,29,76,29,13,29,9,29,0,29,1,29,167,29,28,29,28,29,76,29,75,29,0,29,0,29,279,29,0.737840634701621,29,2139,2899,0.035530621785881,29,76,2139,0.026215936529838,29,76,2899,0.100358422939068,29,28,279,0.598566308243728,29,167,279,2021/08/14,,0,29,0,29,1,29,1,29,2,29,2,29,4,29,3,29,0,29,0,29,0,29,2,29,3,29,0,29,1,29,0,29,3,29,0,29,0,29
NJ,6,78,6,8,76,6,65,89,24028,90,16956,90,1017,89,139,90,111,89,1,89,4,89,1274,90,163,89,155,90,927,89,778,90,90,89,29,89,3024,90,0.705676710504412,90,16956,24028,0.060131259977532,89,1017,16913,0.04245637471821,89,1017,23954,0.054188829787234,89,163,3008,0.421296296296296,90,1274,3024,2021/08/14,,1,90,6,90,11,90,18,90,29,90,16,90,28,90,24,90,6,89,0,89,2,89,10,89,6,89,11,89,13,89,15,89,9,89,45,88,7,89
NM,17,36,1,21,32,1,1,53,4235,54,3143,54,384,53,54,54,31,53,1,53,9,53,393,54,126,53,129,54,363,53,367,54,21,53,13,53,470,54,0.742148760330578,54,3143,4235,0.124513618677043,53,384,3084,0.092978208232446,53,384,4130,0.28125,53,126,448,0.836170212765958,54,393,470,2021/08/14,,0,54,5,53,10,53,6,53,12,53,11,53,2,53,7,53,1,54,0,53,3,52,6,52,5,52,6,52,5,52,3,52,3,52,0,53,3,53
NV,1,18,42,1,18,42,38,59,8441,61,6960,61,1282,59,134,61,98,59,3,59,5,59,733,61,257,59,290,61,1277,59,1135,61,5,59,6,59,858,61,0.824546854638076,61,6960,8441,0.187317358270018,59,1282,6844,0.154439224189857,59,1282,8301,0.310761789600967,59,257,827,0.854312354312354,61,733,858,2021/08/14,,1,61,12,61,19,61,14,61,32,61,25,61,18,61,13,61,0,61,0,59,6,59,11,59,11,59,17,59,19,59,22,59,12,59,0,59,20,59
NY,7,186,13,8,185,13,86,197,50589,206,39628,206,2371,197,310,206,174,197,9,197,21,197,3430,206,443,197,400,206,2305,197,1894,206,66,197,34,197,5190,206,0.78333234497618,206,39628,50589,0.060326183751876,197,2371,39303,0.047413362129302,197,2371,50007,0.087101848210775,197,443,5086,0.660886319845857,206,3430,5190,2021/08/14,,0,206,27,206,38,206,33,206,45,206,61,206,40,206,53,206,13,205,2,197,18,197,23,197,17,197,21,197,24,197,32,197,24,197,13,196,22,197
OH,14,203,13,21,196,13,31,227,32234,230,24244,230,2040,227,270,230,174,227,4,227,115,227,2863,230,513,227,494,230,1901,227,1582,230,139,227,21,227,4111,230,0.752125085313644,230,24244,32234,0.084682440846824,227,2040,24090,0.063779896826637,227,2040,31985,0.126510480887793,227,513,4055,0.696424227681829,230,2863,4111,2021/08/14,,3,229,14,229,14,229,36,229,52,229,58,230,51,229,41,229,1,230,1,226,8,226,5,226,15,226,19,226,20,227,22,226,22,226,0,227,28,227
OK,44,99,3,47,96,3,10,144,9896,146,7188,146,1529,144,318,146,86,144,2,144,5,144,803,146,386,144,396,146,1468,144,1440,146,61,144,52,144,914,146,0.726354082457559,146,7188,9896,0.217372760875746,144,1529,7034,0.157482747965805,144,1529,9709,0.444700460829493,144,386,868,0.87855579868709,146,803,914,2021/08/14,,0,146,18,146,40,146,51,146,67,146,51,146,52,146,34,146,5,146,1,144,15,144,6,144,10,144,12,144,14,144,19,144,9,144,0,144,32,144
OR,7,56,2,6,57,2,23,63,7119,65,5502,65,915,63,93,65,72,63,0,63,5,63,616,65,200,63,196,65,895,63,832,65,20,63,9,63,792,65,0.772861356932153,65,5502,7119,0.169319022945966,63,915,5404,0.131863380890618,63,915,6939,0.261096605744125,63,200,766,0.777777777777778,65,616,792,2021/08/14,,2,65,7,65,10,65,13,65,13,65,21,65,21,65,6,65,0,65,0,63,5,63,7,63,10,63,8,63,11,63,12,63,16,63,3,63,7,63
ID,3,39,10,3,39,10,3,51,3700,52,2411,52,408,51,54,52,4,51,1,51,0,51,267,52,130,51,135,52,404,51,405,52,4,51,4,51,323,52,0.651621621621622,52,2411,3700,0.172151898734177,51,408,2370,0.111964873765093,51,408,3644,0.415335463258786,51,130,313,0.826625386996904,52,267,323,2021/08/14,,0,52,3,51,4,51,9,51,5,51,13,51,11,51,9,51,0,52,0,51,0,50,0,50,1,50,0,50,1,50,1,50,1,50,0,51,2,51
