state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
OR,3,54,7,3,54,7,8,62,7042,64,5182,64,148,62,14,64,34,62,0,62,3,62,515,64,36,62,26,64,142,62,101,64,6,62,4,62,774,64,0.735870491337688,64,5182,7042,0.029162561576355,62,148,5075,0.021555490824352,62,148,6866,0.048,62,36,750,0.665374677002584,64,515,774,2021/07/07,,0,64,1,64,2,64,1,64,3,64,4,64,2,64,1,64,0,64,0,62,1,62,4,62,2,62,5,62,9,62,9,62,4,62,0,62,0,62
PA,24,195,6,29,190,6,4,219,28852,225,22548,225,393,219,24,225,227,219,0,213,30,213,2360,225,69,219,51,225,372,219,216,225,21,217,7,217,3400,225,0.781505614862055,225,22548,28852,0.017611472103966,219,393,22315,0.013802065041793,219,393,28474,0.02095353780747,219,69,3293,0.694117647058824,225,2360,3400,2021/07/07,,0,221,0,220,4,221,3,220,5,220,3,221,6,220,2,222,1,204,3,213,17,214,24,214,12,214,30,213,41,213,45,213,53,215,2,196,4,219
PR,0,6,60,0,6,60,0,65,9157,66,5707,66,54,65,6,66,8,65,0,65,5,65,438,66,8,65,7,66,34,65,21,66,20,65,1,65,641,66,0.623239052091296,66,5707,9157,0.009673951988535,65,54,5582,0.006022752621013,65,54,8966,0.013114754098361,65,8,610,0.683307332293292,66,438,641,2021/07/07,,0,66,1,66,1,66,2,66,1,66,0,66,0,66,0,66,1,66,0,65,0,65,0,65,1,65,2,65,2,65,2,65,0,65,1,65,4,65
RI,4,9,1,4,9,1,3,13,2196,14,1945,14,75,13,0,14,0,13,0,13,0,13,139,14,3,13,3,14,75,13,37,14,0,13,0,13,167,14,0.885701275045537,14,1945,2196,0.039494470774092,13,75,1899,0.035095928872251,13,75,2137,0.019736842105263,13,3,152,0.832335329341317,14,139,167,2021/07/07,,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
SC,19,62,5,19,62,5,0,84,10776,86,7490,86,185,84,28,86,32,84,0,84,0,84,748,86,41,84,35,86,183,84,152,86,2,84,1,84,1138,86,0.695063103192279,86,7490,10776,0.024969631529221,84,185,7409,0.017426525998493,84,185,10616,0.037374658158614,84,41,1097,0.657293497363796,86,748,1138,2021/07/07,,0,86,2,86,6,86,1,86,7,86,7,86,3,86,2,86,0,81,1,84,1,84,5,84,4,84,5,84,4,84,5,84,2,84,5,79,0,84
SD,0,62,3,0,62,3,1,62,2812,65,1632,65,22,62,2,65,10,62,0,62,2,62,133,65,8,62,6,65,20,62,9,65,2,62,0,62,231,65,0.580369843527738,65,1632,2812,0.013715710723192,62,22,1604,0.008014571948998,62,22,2745,0.036363636363636,62,8,220,0.575757575757576,65,133,231,2021/07/07,,0,65,1,65,0,65,0,65,0,65,0,65,1,65,0,65,0,65,0,62,2,62,0,62,1,62,1,62,3,62,3,62,0,62,0,62,0,62
TN,4,56,83,6,54,83,2,61,20126,143,12225,128,185,61,22,61,11,61,1,61,2,61,1603,140,65,61,60,61,177,61,148,61,8,61,6,61,2430,143,0.646312450436162,128,12225,18915,0.025235302141591,61,185,7331,0.016077170418006,61,185,11507,0.03968253968254,61,65,1638,0.669311064718163,140,1603,2395,2021/07/07,,0,61,1,61,2,61,4,61,7,61,6,61,2,61,0,61,0,61,0,61,1,61,0,61,2,61,2,61,2,61,1,61,3,61,0,61,3,61
TX,80,443,72,98,427,70,46,590,69624,595,50634,595,2345,590,301,595,401,590,4,590,63,590,5528,595,688,590,640,595,2281,590,1911,595,64,590,40,590,6746,594,0.727249224405377,595,50634,69624,0.04685221074504,590,2345,50051,0.034039279441436,590,2345,68891,0.104353101774609,589,688,6593,0.818114438185592,594,5519,6746,2021/07/07,,3,595,31,595,43,595,51,595,38,595,54,595,46,595,19,595,16,595,0,590,29,590,45,590,49,590,50,590,74,590,71,590,59,590,24,590,21,590
UT,1,49,9,1,49,9,0,58,6226,59,3761,59,227,58,46,59,0,58,1,58,0,58,415,59,97,58,100,59,222,58,218,59,5,58,1,58,633,59,0.604079665917122,59,3761,6226,0.061169496092697,58,227,3711,0.036940602115541,58,227,6145,0.157723577235772,58,97,615,0.655608214849921,59,415,633,2021/07/07,,0,59,9,59,8,59,6,59,12,59,4,59,5,59,2,59,0,59,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58
VA,17,68,20,19,66,20,19,102,18030,105,12728,105,252,102,19,105,94,102,2,102,13,102,1227,105,53,102,48,105,240,102,153,105,12,102,3,102,1913,105,0.705934553521908,105,12728,18030,0.020031796502385,102,252,12580,0.014182800540297,102,252,17768,0.028586839266451,102,53,1854,0.641400940930476,105,1227,1913,2021/07/07,,0,105,1,105,1,105,3,105,3,105,7,105,4,105,0,105,0,105,1,102,3,102,10,102,8,102,13,102,17,102,16,102,25,102,1,102,1,102
VI,2,0,0,2,0,0,0,2,168,2,109,2,5,2,0,2,0,2,0,2,0,2,9,2,2,2,2,2,5,2,5,2,0,2,0,2,20,2,0.648809523809524,2,109,168,0.045871559633028,2,5,109,0.029761904761905,2,5,168,0.1,2,2,20,0.45,2,9,20,2021/07/07,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,2,14,1,1,15,1,0,16,1256,17,824,17,5,16,0,17,1,16,0,16,1,16,64,17,1,16,1,17,5,16,6,17,0,16,0,16,105,17,0.656050955414013,17,824,1256,0.006226650062266,16,5,803,0.004108463434675,16,5,1217,0.010309278350515,16,1,97,0.60952380952381,17,64,105,2021/07/07,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,0,16,1,16,0,16,0,16,0,16
WA,8,93,2,9,92,2,13,101,13271,103,9903,103,486,101,40,103,132,101,0,101,7,101,934,103,105,101,85,103,475,101,290,103,11,101,1,101,1284,103,0.746213548338482,103,9903,13271,0.049612086565945,101,486,9796,0.037000380662352,101,486,13135,0.083333333333333,101,105,1260,0.727414330218069,103,934,1284,2021/07/07,,2,103,1,103,2,103,6,103,8,103,4,103,10,103,7,103,0,103,0,101,11,101,17,101,10,101,16,101,20,101,23,101,15,101,20,101,3,101
AK,1,21,1,1,21,1,0,23,1492,23,974,23,40,23,8,23,0,23,0,23,0,23,77,23,9,23,9,23,40,23,40,23,0,23,0,23,116,23,0.652815013404826,23,974,1492,0.041067761806982,23,40,974,0.026809651474531,23,40,1492,0.077586206896552,23,9,116,0.663793103448276,23,77,116,2021/07/07,,0,23,1,23,1,23,2,23,2,23,1,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
AL,27,74,16,29,72,16,1,112,21336,117,10815,117,351,112,44,114,49,112,1,112,10,112,1249,117,122,112,112,114,337,112,268,114,14,112,4,112,7626,117,0.506889763779528,117,10815,21336,0.033358677057594,112,351,10522,0.016751777788384,112,351,20953,0.016111991547808,112,122,7572,0.163781799108314,117,1249,7626,2021/07/07,,0,114,3,114,2,114,8,114,11,114,8,114,7,114,4,114,1,114,0,112,4,112,4,112,6,112,2,112,14,112,11,112,8,112,0,112,3,112
AR,20,89,2,21,88,2,5,109,9423,111,6927,111,554,109,82,111,68,109,0,109,18,109,736,111,181,109,184,111,542,109,485,111,12,109,7,109,1006,111,0.735116205030245,111,6927,9423,0.080254961610894,109,554,6903,0.05902407841466,109,554,9386,0.182092555331992,109,181,994,0.731610337972167,111,736,1006,2021/07/07,,0,111,6,111,7,111,12,111,18,111,12,111,6,111,9,111,12,111,2,109,3,109,6,109,9,109,15,109,12,109,12,109,9,109,0,109,7,109
AZ,26,94,3,29,91,3,2,120,17055,123,11745,123,587,120,64,123,122,120,0,120,0,120,1107,123,174,120,121,123,577,120,393,123,10,120,7,120,2207,123,0.688654353562005,123,11745,17055,0.050862143661728,120,587,11541,0.03501968738814,120,587,16762,0.08127043437646,120,174,2141,0.501585863162664,123,1107,2207,2021/07/07,,0,123,5,123,4,123,11,123,15,123,15,123,8,123,6,123,0,123,2,120,16,120,16,120,10,120,17,120,20,120,19,120,22,120,0,120,4,120
CA,62,314,40,79,296,41,45,408,62913,416,47054,416,1738,406,209,416,292,408,4,406,7,406,4673,414,368,406,340,414,1701,406,1453,414,37,406,28,406,6809,414,0.7479217331871,416,47054,62913,0.037415771458096,406,1738,46451,0.027992526736245,406,1738,62088,0.055446737984029,406,368,6637,0.686297547363783,414,4673,6809,2021/07/07,,1,414,17,414,26,414,40,414,35,414,38,414,24,414,27,414,1,414,0,406,21,406,34,406,32,406,43,406,55,406,49,406,56,406,2,406,14,406
CO,7,62,20,7,62,20,5,87,9692,89,6865,89,268,87,39,89,47,87,2,87,7,87,709,89,86,87,84,89,260,87,220,89,8,87,2,87,985,89,0.708316137020223,89,6865,9692,0.039510541058529,87,268,6783,0.027948691208677,87,268,9589,0.089958158995816,87,86,956,0.719796954314721,89,709,985,2021/07/07,,0,89,2,89,5,88,8,88,11,88,8,89,2,88,2,88,1,89,1,87,3,86,8,86,5,86,6,86,12,87,6,86,4,86,2,87,2,87
CT,0,35,4,0,35,4,6,38,8178,39,6408,39,59,38,9,39,22,38,0,38,0,38,542,39,11,38,10,39,57,38,30,39,2,38,0,38,1052,39,0.783565663976522,39,6408,8178,0.00928695104675,38,59,6353,0.007292954264524,38,59,8090,0.010679611650485,38,11,1030,0.515209125475285,39,542,1052,2021/07/07,,0,39,2,39,0,39,0,39,3,39,0,39,2,39,2,39,0,39,0,38,1,38,3,38,3,38,0,38,7,38,1,38,7,38,0,38,0,38
DC,0,12,2,0,12,2,0,12,3427,14,2599,14,40,13,3,14,48,13,0,13,0,13,256,14,4,12,2,13,34,13,16,14,6,13,4,13,330,14,0.758389261744966,14,2599,3427,0.015879317189361,13,40,2519,0.01209555488358,13,40,3307,0.012658227848101,12,4,316,0.775757575757576,14,256,330,2021/07/07,,0,14,1,14,0,14,1,14,0,14,0,14,1,14,0,14,0,14,1,13,2,13,17,13,3,13,7,13,4,13,9,13,5,13,0,13,0,12
DE,1,12,2,1,12,2,0,14,3290,15,2497,15,34,14,2,15,34,14,2,14,1,14,148,15,8,14,7,15,32,14,18,15,2,14,1,14,190,15,0.758966565349544,15,2497,3290,0.013665594855305,14,34,2488,0.010435850214856,14,34,3258,0.043956043956044,14,8,182,0.778947368421053,15,148,190,2021/07/07,,0,15,0,15,0,15,1,15,0,15,1,15,0,15,0,15,0,15,0,14,2,14,2,14,1,14,6,14,6,14,7,14,9,14,1,14,0,14
FL,6,201,58,6,201,58,76,259,58656,265,45518,265,2983,259,484,265,181,259,13,259,10,259,4986,265,646,259,623,265,2943,259,2652,265,40,259,38,259,6456,265,0.776016093835243,265,45518,58656,0.066503176903355,259,2983,44855,0.051716366158114,259,2983,57680,0.103145457448507,259,646,6263,0.772304832713755,265,4986,6456,2021/07/07,,2,265,32,264,61,265,61,264,100,265,66,264,60,265,73,265,29,265,2,259,6,259,22,259,24,259,33,259,26,259,38,259,29,259,1,259,21,259
GA,24,125,19,28,120,20,4,165,21941,168,17279,168,776,165,229,168,92,165,5,165,18,165,1864,168,182,165,150,168,757,165,516,168,19,165,4,165,2496,168,0.78752107925801,168,17279,21941,0.045380116959064,165,776,17100,0.035833025489472,165,776,21656,0.074407195421096,165,182,2446,0.746794871794872,168,1864,2496,2021/07/07,,2,168,29,168,12,168,21,168,29,168,30,168,17,168,12,168,7,168,0,165,6,165,6,165,8,165,10,165,20,165,14,165,14,165,14,165,3,165
