state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-22,"474,055","471,554","476,556",65.82,65.07,66.57,"701,465","698,220","704,710"
CW,2020-08-23,"462,666","460,187","465,145",64.31,63.56,65.05,"700,826","697,631","704,022"
CW,2020-08-24,"468,146","466,064","470,228",64.53,63.93,65.13,"706,870","704,008","709,731"
CW,2020-08-25,"490,196","488,365","492,026",67.37,66.87,67.86,"709,548","706,933","712,163"
CW,2020-08-26,"501,370","499,442","503,298",68.33,67.60,69.06,"715,332","712,668","717,997"
CW,2020-08-27,"503,008","501,099","504,917",68.37,67.58,69.15,"717,919","715,229","720,609"
CW,2020-08-28,"494,184","492,436","495,933",67.48,66.78,68.18,"715,121","712,680","717,563"
CW,2020-08-29,"478,604","476,659","480,550",65.44,64.65,66.24,"714,008","711,346","716,670"
CW,2020-08-30,"464,627","462,534","466,720",63.70,62.77,64.63,"711,867","708,680","715,054"
CW,2020-08-31,"467,662","466,100","469,225",64.13,63.52,64.74,"711,887","709,712","714,062"
CW,2020-09-01,"487,865","485,898","489,833",66.51,65.78,67.24,"716,194","714,104","718,283"
CW,2020-09-02,"497,593","495,760","499,425",67.51,66.90,68.12,"719,645","718,134","721,156"
CW,2020-09-03,"495,602","493,856","497,348",67.55,66.97,68.13,"716,547","715,071","718,022"
CW,2020-09-04,"489,798","488,124","491,473",66.81,66.24,67.38,"715,498","713,959","717,037"
CW,2020-09-05,"471,814","470,153","473,475",64.54,63.93,65.15,"713,661","711,886","715,436"
CW,2020-09-06,"456,217","454,485","457,950",62.82,62.11,63.54,"709,045","706,780","711,310"
CW,2020-09-07,"452,596","451,190","454,002",62.25,61.71,62.79,"710,023","708,206","711,841"
CW,2020-09-08,"462,194","461,111","463,278",63.44,63.06,63.82,"711,228","709,706","712,750"
CW,2020-09-09,"491,041","489,952","492,130",66.98,66.58,67.38,"715,609","714,002","717,216"
CW,2020-09-10,"501,030","499,999","502,062",68.28,67.91,68.65,"716,631","715,143","718,119"
CW,2020-09-11,"501,881","500,826","502,935",68.26,67.79,68.73,"717,658","716,135","719,181"
CW,2020-09-12,"483,807","482,577","485,036",66.06,65.51,66.61,"714,801","713,041","716,561"
CW,2020-09-13,"468,445","466,659","470,231",64.53,63.79,65.27,"708,777","706,831","710,723"
CW,2020-09-14,"472,852","471,782","473,922",64.83,64.34,65.32,"713,086","711,451","714,721"
CW,2020-09-15,"495,005","493,892","496,117",67.97,67.50,68.45,"711,985","710,498","713,472"
CW,2020-09-16,"501,761","500,770","502,752",68.86,68.40,69.33,"712,467","710,865","714,069"
CW,2020-09-17,"503,325","502,306","504,344",68.91,68.48,69.34,"713,309","711,819","714,799"
CW,2020-09-18,"499,447","498,512","500,381",68.33,67.96,68.70,"713,284","711,931","714,638"
CW,2020-09-19,"481,408","480,074","482,742",66.09,65.54,66.65,"710,225","708,472","711,978"
CW,2020-09-20,"464,797","463,373","466,220",64.02,63.42,64.62,"707,826","705,933","709,718"
CW,2020-09-21,"467,249","466,274","468,223",64.32,63.95,64.69,"707,434","706,083","708,786"
CW,2020-09-22,"492,160","490,189","494,131",67.04,66.17,67.90,"715,015","712,317","717,713"
AL,2020-08-22,"9,618","9,586","9,650",68.43,67.68,69.18,"14,055","14,012","14,098"
CT,2020-08-22,"5,748","5,600","5,896",71.21,65.77,76.65,"8,072","7,915","8,229"
DC,2020-08-22,"1,955","1,861","2,049",79.67,67.34,92.00,"2,454","2,332","2,576"
ID,2020-08-22,"1,653","1,626","1,680",46.93,45.95,47.91,"3,522","3,454","3,590"
AL,2020-08-23,"9,546","9,519","9,574",67.92,67.27,68.57,"14,056","14,019","14,093"
CT,2020-08-23,"5,613","5,492","5,734",69.55,65.10,74.01,"8,070","7,942","8,198"
DC,2020-08-23,"1,913","1,913","1,913",77.39,77.39,77.39,"2,472","2,472","2,472"
ID,2020-08-23,"1,587","1,560","1,613",45.33,45.33,45.33,"3,501","3,434","3,568"
AL,2020-08-24,"9,561","9,544","9,578",67.72,67.12,68.31,"14,119","14,075","14,163"
CT,2020-08-24,"5,595","5,595","5,595",69.33,69.33,69.33,"8,070","8,070","8,070"
DC,2020-08-24,"2,112","2,112","2,112",77.50,77.50,77.50,"2,725","2,725","2,725"
ID,2020-08-24,"1,549","1,525","1,574",44.35,43.56,45.14,"3,493","3,425","3,561"
AL,2020-08-25,"10,042","10,024","10,060",71.06,70.52,71.59,"14,132","14,095","14,169"
CT,2020-08-25,"5,875","5,875","5,875",72.83,72.83,72.83,"8,067","8,067","8,067"
DC,2020-08-25,"2,264","2,264","2,264",82.27,82.27,82.27,"2,752","2,752","2,752"
ID,2020-08-25,"1,684","1,660","1,708",47.63,45.41,49.86,"3,535","3,470","3,600"
AL,2020-08-26,"10,385","10,333","10,437",73.66,72.26,75.06,"14,099","14,008","14,190"
CT,2020-08-26,"6,024","5,962","6,085",74.59,72.30,76.89,"8,075","8,007","8,143"
DC,2020-08-26,"2,282","2,282","2,282",83.22,83.22,83.22,"2,742","2,742","2,742"
ID,2020-08-26,"1,769","1,745","1,793",50.05,47.88,52.22,"3,534","3,472","3,596"
AL,2020-08-27,"10,237","10,234","10,240",72.71,72.71,72.71,"14,079","14,079","14,079"
CT,2020-08-27,"5,974","5,965","5,984",73.98,73.64,74.32,"8,076","8,066","8,085"
DC,2020-08-27,"2,323","2,323","2,323",85.72,85.72,85.72,"2,710","2,710","2,710"
ID,2020-08-27,"1,803","1,780","1,825",50.64,48.62,52.66,"3,560","3,499","3,621"
AL,2020-08-28,"10,114","10,105","10,123",71.79,71.59,71.98,"14,089","14,078","14,100"
CT,2020-08-28,"5,836","5,836","5,836",72.26,72.26,72.26,"8,076","8,076","8,076"
DC,2020-08-28,"2,304","2,304","2,304",84.43,84.43,84.43,"2,729","2,729","2,729"
ID,2020-08-28,"1,743","1,720","1,766",48.94,46.91,50.97,"3,562","3,501","3,623"
AL,2020-08-29,"9,534","9,508","9,560",67.79,67.07,68.52,"14,064","14,015","14,113"
CT,2020-08-29,"5,738","5,617","5,859",71.05,66.62,75.49,"8,076","7,948","8,204"
DC,2020-08-29,"2,257","2,257","2,257",79.47,79.47,79.47,"2,840","2,840","2,840"
ID,2020-08-29,"1,678","1,655","1,700",47.14,45.16,49.12,"3,559","3,501","3,617"
AL,2020-08-30,"9,323","9,302","9,344",66.34,65.80,66.88,"14,052","14,019","14,086"
CT,2020-08-30,"5,518","5,397","5,639",68.46,63.99,72.93,"8,060","7,932","8,188"
DC,2020-08-30,"2,183","2,083","2,283",81.06,69.58,92.55,"2,693","2,573","2,813"
ID,2020-08-30,"1,622","1,589","1,655",45.98,43.09,48.87,"3,528","3,468","3,588"
AL,2020-08-31,"9,598","9,588","9,608",68.22,68.00,68.43,"14,070","14,059","14,082"
CT,2020-08-31,"5,502","5,502","5,502",68.17,68.17,68.17,"8,071","8,071","8,071"
DC,2020-08-31,"2,161","2,161","2,161",78.70,78.70,78.70,"2,746","2,746","2,746"
ID,2020-08-31,"1,607","1,591","1,623",45.42,43.90,46.94,"3,539","3,482","3,596"
