state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,25,192,6,31,186,6,28,216,30072,223,24149,223,2040,217,199,223,323,217,4,214,19,213,2758,223,493,217,475,223,1977,217,1749,223,63,216,29,216,3603,223,0.80303937217345,223,24149,30072,0.085273586088701,217,2040,23923,0.068686868686869,217,2040,29700,0.140897399256931,217,493,3499,0.765473216763808,223,2758,3603,2021/08/25,,1,218,8,218,13,219,18,219,41,219,40,220,38,221,26,219,14,209,4,212,29,211,27,212,24,212,49,212,65,211,51,211,67,212,7,202,18,217
PR,0,8,57,0,8,57,10,64,9240,65,5839,65,490,64,21,65,18,64,1,64,6,64,464,65,120,64,81,65,460,64,419,65,30,64,12,64,648,65,0.631926406926407,65,5839,9240,0.085995085995086,64,490,5698,0.054095826893354,64,490,9058,0.193861066235864,64,120,619,0.716049382716049,65,464,648,2021/08/25,,0,65,1,65,5,65,2,65,3,65,4,65,3,65,3,65,0,65,0,64,2,64,3,64,1,64,4,64,2,64,3,64,3,64,0,64,8,64
RI,6,6,3,6,6,3,0,14,2407,15,2046,15,127,14,12,15,16,14,0,14,0,14,134,15,22,14,21,15,127,14,119,15,0,14,0,14,162,15,0.850020772746157,15,2046,2407,0.0635,14,127,2000,0.054042553191489,14,127,2350,0.153846153846154,14,22,143,0.82716049382716,15,134,162,2021/08/25,,1,15,1,15,4,15,0,15,1,15,0,15,2,15,3,15,0,15,0,14,2,14,1,14,2,14,1,14,3,14,4,14,3,14,0,14,1,14
SC,24,59,5,24,59,5,7,86,11684,88,9451,88,2216,86,285,88,60,86,4,86,4,86,1092,88,518,86,528,88,2176,86,2148,88,40,86,34,86,1321,88,0.808883943854844,88,9451,11684,0.23779375469471,86,2216,9319,0.192595167738571,86,2216,11506,0.405956112852665,86,518,1276,0.82664647993944,88,1092,1321,2021/08/25,,2,88,15,88,25,88,35,88,55,88,64,88,53,87,29,87,7,83,0,86,2,86,5,86,9,86,12,86,10,86,12,86,9,86,1,81,40,86
SD,2,60,3,2,60,3,21,62,2845,65,1719,65,202,62,52,65,10,62,0,62,0,62,146,65,53,62,55,65,201,62,189,65,1,62,0,62,240,65,0.604217926186292,65,1719,2845,0.119455943228859,62,202,1691,0.072714182865371,62,202,2778,0.231441048034934,62,53,229,0.608333333333333,65,146,240,2021/08/25,,1,65,3,65,6,65,5,65,9,65,8,65,13,65,7,65,0,65,0,62,0,62,1,62,0,62,2,62,2,62,4,62,1,62,0,62,2,62
TN,10,48,84,13,45,84,22,59,20110,142,12911,126,2085,59,194,59,48,59,5,59,4,59,1810,138,589,59,573,59,2046,59,1947,59,39,59,36,59,2504,142,0.686974566350963,126,12911,18794,0.280808080808081,59,2085,7425,0.184122218297421,59,2085,11324,0.352694610778443,59,589,1670,0.751661129568106,138,1810,2408,2021/08/25,,1,59,15,59,19,59,28,59,35,59,33,59,41,59,18,59,4,59,1,59,6,59,6,59,7,59,7,59,8,59,10,59,3,59,0,59,31,59
TX,24,103,469,19,108,469,88,591,70403,596,55318,596,14406,591,1584,596,644,591,43,591,141,591,7220,596,3770,591,3783,596,14076,591,13604,596,330,591,257,591,7772,596,0.785733562490235,596,55318,70403,0.263257921859581,591,14406,54722,0.207009527094021,591,14406,69591,0.498611294802275,591,3770,7561,0.928975810602162,596,7220,7772,2021/08/25,,15,595,91,596,175,596,242,596,291,596,284,596,224,596,139,596,123,596,10,591,54,591,86,591,63,591,99,591,123,591,85,591,62,591,62,591,237,591
UT,1,49,9,1,49,9,2,58,6281,59,3949,59,459,58,63,59,1,58,1,58,0,58,441,59,167,58,167,59,447,58,432,59,12,58,0,58,623,59,0.628721541155867,59,3949,6281,0.117662137913356,58,459,3901,0.07385358004827,58,459,6215,0.272430668841762,58,167,613,0.707865168539326,59,441,623,2021/08/25,,1,59,6,59,7,59,13,59,10,59,10,59,14,59,2,59,0,59,0,58,0,58,0,58,0,58,0,58,0,58,1,58,0,58,0,58,4,58
VA,18,68,20,19,67,20,31,103,18183,106,13172,106,1649,103,183,106,195,103,12,103,9,103,1391,106,383,103,376,106,1601,103,1410,106,48,103,25,103,1958,106,0.724412913160645,106,13172,18183,0.126495857625038,103,1649,13036,0.091994421199442,103,1649,17925,0.202324352879028,103,383,1893,0.710418794688458,106,1391,1958,2021/08/25,,1,106,12,106,14,106,27,106,31,106,38,106,29,106,24,106,7,106,0,103,5,103,16,103,14,103,28,103,48,103,47,103,37,103,0,103,21,103
VI,2,0,0,2,0,0,1,2,168,2,91,2,17,2,0,2,0,2,0,2,0,2,14,2,8,2,8,2,17,2,17,2,0,2,0,2,20,2,0.541666666666667,2,91,168,0.186813186813187,2,17,91,0.101190476190476,2,17,168,0.4,2,8,20,0.7,2,14,20,2021/08/25,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
