state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-24,"492,558","492,351","492,765",70.28,70.21,70.35,"700,933","700,898","700,968"
CW,2020-12-25,"452,106","451,739","452,472",65.01,64.87,65.15,"695,444","695,177","695,711"
CW,2020-12-26,"452,356","452,118","452,593",65.01,64.92,65.10,"695,842","695,689","695,995"
CW,2020-12-27,"470,800","470,664","470,936",67.50,67.43,67.57,"697,483","697,291","697,675"
CW,2020-12-28,"490,607","490,473","490,741",70.07,70.02,70.13,"700,131","700,006","700,256"
CW,2020-12-29,"519,148","519,072","519,224",73.51,73.48,73.53,"706,260","706,210","706,309"
CW,2020-12-30,"528,299","528,204","528,394",74.62,74.58,74.66,"708,002","707,907","708,096"
CW,2020-12-31,"522,847","522,657","523,038",74.08,74.01,74.16,"705,759","705,588","705,931"
CW,2021-01-01,"497,478","497,344","497,613",70.85,70.78,70.91,"702,207","702,025","702,388"
CW,2021-01-02,"490,107","489,877","490,337",69.87,69.77,69.98,"701,407","701,127","701,687"
CW,2021-01-03,"495,009","494,703","495,316",70.61,70.47,70.76,"701,009","700,608","701,410"
CW,2021-01-04,"508,681","508,384","508,977",72.34,72.19,72.49,"703,173","702,706","703,640"
CW,2021-01-05,"532,090","531,768","532,412",75.14,75.00,75.29,"708,116","707,716","708,516"
CW,2021-01-06,"541,873","541,554","542,192",76.25,76.11,76.40,"710,649","710,234","711,065"
CW,2021-01-07,"541,600","541,357","541,844",76.24,76.13,76.35,"710,398","710,097","710,699"
CW,2021-01-08,"536,502","536,102","536,901",75.86,75.70,76.02,"707,247","706,850","707,645"
CW,2021-01-09,"522,444","522,005","522,883",74.15,73.96,74.35,"704,544","704,002","705,086"
CW,2021-01-10,"510,540","510,151","510,928",72.67,72.50,72.84,"702,558","702,084","703,031"
CW,2021-01-11,"514,649","514,344","514,954",73.18,73.04,73.32,"703,269","702,854","703,684"
CW,2021-01-12,"531,806","531,343","532,269",75.28,75.10,75.45,"706,475","706,113","706,836"
CW,2021-01-13,"538,691","538,575","538,808",75.98,75.94,76.03,"708,958","708,810","709,106"
CW,2021-01-14,"537,492","537,334","537,651",75.86,75.79,75.93,"708,534","708,322","708,746"
CW,2021-01-15,"535,471","535,378","535,564",75.61,75.58,75.64,"708,209","708,112","708,306"
CW,2021-01-16,"518,962","518,627","519,296",73.58,73.43,73.73,"705,313","704,881","705,746"
CW,2021-01-17,"507,579","507,421","507,736",72.25,72.17,72.33,"702,540","702,269","702,812"
CW,2021-01-18,"510,866","510,651","511,081",72.69,72.59,72.78,"702,833","702,562","703,104"
