state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,11,95,11339,89,8704,98,214,27,868,86,82,89,76,91,353,94,290,96,6,79,3,79,1128,77,0.6135461680924243,89,6957,11339,0.05851504278222468,26,212,3623,0.033249511036602404,18,119,3579,0.054945054945054944,73,60,1092,0.6096256684491979,75,684,1122,2020-10-16
WI,14,139,13090,142,8156,141,562,27,1003,139,337,137,331,140,1411,139,1252,142,1,38,1,38,1620,135,0.6262285012285013,141,8156,13024,0.244880174291939,27,562,2295,0.15988620199146514,27,562,3515,0.21798188874514876,132,337,1546,0.6191358024691358,135,1003,1620,2020-10-16
WV,1,58,6473,62,4345,62,260,57,459,62,73,58,62,62,267,58,222,62,0,58,0,58,644,62,0.6712498068901591,62,4345,6473,0.061801758973140004,57,260,4207,0.04213938411669368,57,260,6170,0.12310286677908938,58,73,593,0.7127329192546584,62,459,644,2020-10-16
MT,407,65,2909,66,2072,67,36,7,142,67,70,66,70,67,343,66,339,67,0,15,0,15,198,66,0.6658645582674458,66,1937,2909,0.14173228346456693,7,36,254,0.0931174089068826,6,23,247,0.3333333333333333,65,64,192,0.6313131313131313,66,125,198,2020-10-16
NC,14,120,22309,125,16709,125,1346,83,1834,119,356,116,325,120,1489,116,1100,120,21,110,5,110,2407,119,0.7489802321932852,125,16709,22309,0.09954148794557018,83,1346,13522,0.07499025015321188,83,1346,17949,0.15034071550255537,115,353,2348,0.7619443290402991,119,1834,2407,2020-10-16
ND,5,48,2250,49,1626,49,206,48,58,47,44,48,43,49,206,48,186,49,0,48,0,48,80,47,0.7226666666666667,49,1626,2250,0.12802983219390926,48,206,1609,0.09262589928057553,48,206,2224,0.3157894736842105,46,24,76,0.725,47,58,80,2020-10-16
NE,15,87,5441,90,3422,91,149,50,415,85,110,86,110,87,371,89,359,90,1,75,1,75,613,81,0.6281933468112479,90,3418,5441,0.09090909090909091,50,149,1639,0.05283687943262411,50,149,2820,0.1708542713567839,80,102,597,0.6590538336052202,81,404,613,2020-10-16
NH,1,30,3245,30,2102,30,1,2,147,30,5,30,5,30,16,30,15,30,0,14,0,14,282,30,0.6477657935285054,30,2102,3245,0.021739130434782608,2,1,46,0.012048192771084338,2,1,83,0.01773049645390071,30,5,282,0.5212765957446809,30,147,282,2020-10-16
NJ,52,89,21759,90,15528,90,639,77,1186,88,130,87,117,88,792,88,666,89,19,84,16,84,2125,89,0.7136357369364401,90,15528,21759,0.04625407166123779,77,639,13815,0.033883026671615676,77,639,18859,0.062111801242236024,87,130,2093,0.5581176470588235,88,1186,2125,2020-10-16
NM,4,51,3812,52,2508,52,10,5,309,50,81,49,87,50,209,49,214,50,2,10,2,10,425,49,0.657922350472193,52,2508,3812,0.0423728813559322,5,10,236,0.02403846153846154,5,10,416,0.20454545454545456,47,81,396,0.7270588235294118,49,309,425,2020-10-16
NV,21,64,8588,63,6365,64,580,61,606,61,146,60,128,60,543,62,454,62,7,62,5,62,886,61,0.7324173265020959,63,6290,8588,0.0933075933075933,61,580,6216,0.06390081068192656,60,536,8388,0.16478555304740405,60,146,886,0.6839729119638827,61,606,886,2020-10-16
NY,44,151,54930,170,39277,172,559,41,3995,164,263,160,240,168,1439,164,1227,172,36,162,20,161,6678,161,0.7115237575095577,170,39084,54930,0.045550847457627115,40,559,12272,0.030105557949159846,40,559,18568,0.03950995405819296,149,258,6530,0.6084745762711864,160,3949,6490,2020-10-16
OH,20,204,30843,208,20618,208,1255,149,2579,199,408,197,315,200,1546,200,1148,203,37,186,8,186,3921,200,0.6684823136530169,208,20618,30843,0.08670680229741887,147,1253,14451,0.05747179157875424,147,1253,21802,0.10539912167398605,196,408,3871,0.6577403723539913,198,2579,3921,2020-10-16
OK,8,148,11388,151,7159,151,548,41,919,149,310,148,326,150,847,147,836,149,14,65,12,65,1363,149,0.628644186863365,151,7159,11388,0.13976026523845958,41,548,3921,0.08620418436369356,41,548,6357,0.2390131071703932,147,310,1297,0.6742479823917829,148,919,1363,2020-10-16
OR,1,55,5863,54,4283,57,41,14,488,56,38,58,35,60,131,56,126,58,5,37,5,37,773,55,0.6926488146000341,54,4061,5863,0.03660714285714286,14,41,1120,0.027646662171274445,14,41,1483,0.05405405405405406,52,36,666,0.6313065976714101,55,488,773,2020-10-16
PA,18,203,35457,207,26370,213,623,81,3026,197,297,188,291,192,1220,196,1071,200,19,192,14,190,3794,193,0.7297289674817384,207,25874,35457,0.05483672211953173,81,623,11361,0.0409183606341688,80,622,15201,0.07937806873977087,177,291,3666,0.7785695434151492,190,2950,3789,2020-10-16
AK,0,27,1492,27,875,27,0,1,93,20,13,20,13,20,39,22,39,22,1,18,1,18,136,20,0.5864611260053619,27,875,1492,0.0,1,0,57,0.0,1,0,57,0.09558823529411764,19,13,136,0.6838235294117647,20,93,136,2020-10-16
AL,12,113,15267,113,10856,113,1024,113,1261,113,305,113,273,115,1007,113,873,115,17,112,12,113,1558,113,0.7110761773760398,113,10856,15267,0.09497258619087445,111,1022,10761,0.06764628011649457,111,1022,15108,0.20065789473684212,111,305,1520,0.8093709884467266,113,1261,1558,2020-10-16
AR,11,93,8800,94,5673,96,182,25,766,92,208,89,219,91,604,93,579,95,8,76,5,76,1036,89,0.6414772727272727,94,5645,8800,0.14760746147607462,25,182,1233,0.07669616519174041,24,182,2373,0.20710659898477157,84,204,985,0.7268339768339769,88,753,1036,2020-10-16
AZ,15,99,14814,106,10036,110,639,48,985,102,175,100,163,102,786,106,547,109,121,73,114,73,1881,103,0.6649790738490617,106,9851,14814,0.12314511466563885,48,639,5189,0.06553462456885116,46,494,7538,0.09657836644591611,97,175,1812,0.5236576289207868,102,985,1881,2020-10-16
CA,10,383,62457,403,42887,404,2754,333,4793,386,762,378,669,385,3071,381,2298,389,35,335,19,335,7166,384,0.68573578622092,403,42829,62457,0.07652550850283428,333,2754,35988,0.053007410258877875,333,2754,51955,0.11072362685265912,376,762,6882,0.6688529165503768,384,4793,7166,2020-10-16
CO,1,95,11067,98,6953,97,260,40,767,88,141,87,131,89,443,90,368,91,18,83,18,82,1250,85,0.6288892908827786,97,6953,11056,0.08968609865470852,40,260,2899,0.054667788057190914,40,260,4756,0.11538461538461539,82,141,1222,0.612,84,765,1250,2020-10-16
CT,5,30,8185,31,5630,31,323,29,502,30,60,29,46,30,319,29,215,30,7,29,5,29,1068,30,0.6878436163714111,31,5630,8185,0.06159420289855073,28,323,5244,0.04174744733100685,28,323,7737,0.05736137667304015,29,60,1046,0.4700374531835206,30,502,1068,2020-10-16
DC,6,13,3605,14,2754,14,,0,252,14,17,13,18,14,99,13,103,14,0,2,0,2,374,14,0.7639389736477115,14,2754,3605,,,,,,,,,0.04815864022662889,13,17,353,0.6737967914438503,14,252,374,2020-10-16
DE,1,13,2973,14,2090,14,30,6,126,11,25,11,25,12,143,13,134,14,1,13,1,13,174,11,0.7029936091490078,14,2090,2973,0.06864988558352403,6,30,437,0.05758157389635317,6,30,521,0.1488095238095238,10,25,168,0.7241379310344828,11,126,174,2020-10-16
FL,71,264,81431,270,43528,270,1855,215,4399,269,580,264,535,270,2257,264,2224,270,20,224,20,224,6148,269,0.5345384435902789,270,43528,81431,0.051332429366023745,215,1855,36137,0.026486756621689155,215,1855,70035,0.09790681971640783,263,580,5924,0.7155172413793104,269,4399,6148,2020-10-16
GA,12,152,19178,154,15342,153,1651,141,1949,149,427,149,369,152,1601,149,1309,152,70,148,11,148,2443,149,0.8045518905029105,153,15342,19069,0.1137365665472582,141,1651,14516,0.09220373059309729,141,1651,17906,0.17888563049853373,146,427,2387,0.797789602947196,149,1949,2443,2020-10-16
HI,0,20,1979,19,1919,28,68,11,113,18,19,18,18,18,96,20,90,20,5,18,1,18,204,19,0.7104598281960586,19,1406,1979,0.06642066420664207,10,54,813,0.05482233502538071,9,54,985,0.09313725490196079,18,19,204,0.553921568627451,18,113,204,2020-10-16
IA,1,122,8237,124,4929,124,540,122,487,124,132,121,124,123,534,122,496,124,6,122,1,122,695,124,0.5983974748087896,124,4929,8237,0.11101973684210527,122,540,4864,0.06633906633906633,122,540,8140,0.1952662721893491,121,132,676,0.7007194244604317,124,487,695,2020-10-16
ID,3,47,3663,49,1634,49,117,12,183,46,58,47,53,48,224,47,211,48,1,22,1,22,269,47,0.44608244608244607,49,1634,3663,0.13961813842482101,12,117,838,0.05693430656934306,12,117,2055,0.22745098039215686,46,58,255,0.6802973977695167,46,183,269,2020-10-16
IL,15,183,30229,191,19439,195,1197,74,2080,173,478,171,433,175,1962,181,1630,186,45,177,36,177,3508,167,0.6303880379767772,191,19056,30229,0.12765276740961928,74,1197,9377,0.08014730498828256,74,1197,14935,0.13374125874125875,159,459,3432,0.5621064682312535,163,1964,3494,2020-10-16
IN,3,143,17669,145,10657,145,74,9,1451,142,306,140,314,142,1056,141,1063,143,14,24,14,24,2294,139,0.6031467542022751,145,10657,17669,0.11367127496159754,9,74,651,0.0893719806763285,9,74,828,0.13654618473895583,137,306,2241,0.6325196163905842,139,1451,2294,2020-10-16
KS,4,137,8490,139,4878,144,84,26,587,123,115,119,116,122,392,131,371,132,1,119,1,117,790,120,0.567020023557126,139,4814,8490,0.0963302752293578,26,84,872,0.058091286307053944,25,84,1446,0.14130434782608695,113,104,736,0.7189873417721518,120,568,790,2020-10-16
KY,11,111,13456,113,8966,113,800,98,1136,108,211,110,216,112,796,109,666,111,15,108,1,108,1592,112,0.6663198573127229,113,8966,13456,0.09758477677482313,98,800,8198,0.06385696040868455,98,800,12528,0.1363930187459599,110,211,1547,0.7135678391959799,108,1136,1592,2020-10-16
LA,13,200,14210,182,9384,184,411,157,1105,103,170,188,162,188,565,200,559,200,7,194,3,194,1661,99,0.6506685432793807,182,9246,14210,0.059108242886476973,127,403,6818,0.03867191248440649,127,403,10421,0.09675443968156766,91,158,1633,0.6413502109704642,98,1064,1659,2020-10-16
MA,14,84,18806,85,13342,85,441,84,932,85,93,84,67,85,431,84,283,85,10,84,4,84,1958,85,0.7094544294374135,85,13342,18806,0.03328553098347045,84,441,13249,0.023619516897862996,84,441,18671,0.04816157431382703,84,93,1931,0.4759959141981614,85,932,1958,2020-10-16
MD,2,52,10716,54,8182,54,219,12,949,54,131,52,126,53,509,52,439,53,0,48,0,48,1338,53,0.7635311683463979,54,8182,10716,0.10438512869399429,12,219,2098,0.08618654073199528,12,219,2541,0.10007698229407236,51,130,1299,0.7062780269058296,53,945,1338,2020-10-16
ME,0,34,2963,35,1906,36,15,20,208,35,1,32,0,32,16,33,9,34,0,33,0,33,303,33,0.6405669929125886,35,1898,2963,0.010087424344317418,20,15,1487,0.007136060894386299,19,15,2102,0.0034129692832764505,31,1,293,0.6864686468646864,33,208,303,2020-10-16
MI,52,147,24082,154,17620,154,400,43,2004,151,254,148,246,151,1040,150,933,153,9,62,4,62,2655,150,0.7316668050826344,154,17620,24082,0.06730607437321218,43,400,5943,0.052273915316257184,43,400,7652,0.09628506444275967,147,254,2638,0.7548022598870057,150,2004,2655,2020-10-16
MN,4,129,11489,130,7472,130,702,129,714,130,176,129,163,130,682,129,576,130,20,129,17,129,1052,130,0.6503612150752894,130,7472,11489,0.09696132596685082,129,702,7240,0.0629765856284202,129,702,11147,0.17357001972386588,129,176,1014,0.6787072243346007,130,714,1052,2020-10-16
MO,14,131,20818,135,12759,135,567,42,1597,135,459,131,432,135,1334,131,1247,135,21,122,16,122,2297,135,0.612883081948314,135,12759,20818,0.12040772987895519,42,567,4709,0.06295802798134577,42,567,9006,0.2047279214986619,131,459,2242,0.695254680017414,135,1597,2297,2020-10-16
MS,4,95,8153,103,5015,103,173,32,585,91,163,89,166,91,539,96,527,98,0,93,0,93,683,87,0.615111002085122,103,5015,8153,0.10698824984539271,32,173,1617,0.056370153144346694,32,173,3069,0.23728813559322035,82,154,649,0.8565153733528551,87,585,683,2020-10-16
WY,0,28,1599,30,683,30,13,6,45,30,16,28,16,30,76,28,76,30,0,8,0,8,123,30,0.4271419637273296,30,683,1599,0.2,6,13,65,0.0663265306122449,6,13,196,0.13793103448275862,28,16,116,0.36585365853658536,30,45,123,2020-10-16
