state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
OK,39,103,15,48,94,15,27,152,11090,154,8129,154,1698,152,274,154,78,152,3,152,4,152,996,154,434,152,459,154,1623,152,1628,154,75,152,73,152,1142,154,0.7330027051397655,154,8129,11090,0.21369242386106216,152,1698,7946,0.1565842862412394,152,1698,10844,0.4011090573012939,152,434,1082,0.87215411558669,154,996,1142,2021-01-18
OR,4,55,7,4,55,7,10,64,6932,66,4995,66,434,64,32,66,55,64,0,64,33,64,518,66,98,64,87,66,422,64,352,66,12,64,3,64,801,66,0.7205712637045586,66,4995,6932,0.08880703908328218,64,434,4887,0.06410635155096012,64,434,6770,0.1251596424010217,64,98,783,0.6466916354556804,66,518,801,2021-01-18
PA,27,195,10,33,189,10,75,221,33776,228,26930,228,4846,222,474,228,506,222,5,219,23,219,3007,228,892,221,865,227,4781,222,4178,228,65,220,31,220,3860,228,0.7973117006158219,228,26930,33776,0.18154572359794702,222,4846,26693,0.14516370607794388,222,4846,33383,0.23850267379679144,221,892,3740,0.7790155440414508,228,3007,3860,2021-01-18
PR,0,1,68,0,1,68,4,68,9502,69,5506,69,358,68,24,69,53,68,1,68,17,68,467,69,56,68,55,69,328,68,264,69,30,68,2,68,674,69,0.5794569564302252,69,5506,9502,0.0665798772549749,68,358,5377,0.03842438553182355,68,358,9317,0.08709175738724728,68,56,643,0.6928783382789317,69,467,674,2021-01-18
RI,6,8,2,6,8,2,6,14,2408,15,2438,15,399,14,25,15,0,14,0,14,0,14,154,15,47,14,48,15,393,14,357,15,6,14,6,14,178,15,1.0124584717607974,15,2438,2408,0.16652754590984975,14,399,2396,0.17073170731707318,14,399,2337,0.27976190476190477,14,47,168,0.8651685393258427,15,154,178,2021-01-18
SC,26,59,4,24,61,4,19,85,11581,87,9629,87,2223,85,284,87,141,85,3,85,6,85,1147,87,444,85,438,87,2208,85,2106,87,15,85,10,85,1387,87,0.8314480614800104,87,9629,11581,0.23419721871049304,85,2223,9492,0.1948803366353993,85,2223,11407,0.32962138084632514,85,444,1347,0.8269646719538573,87,1147,1387,2021-01-18
SD,3,59,3,3,59,3,30,62,2869,65,1722,65,172,62,18,65,18,62,0,62,2,62,160,65,42,62,38,65,171,62,153,65,1,62,0,62,250,65,0.6002091321017776,65,1722,2869,0.10238095238095238,62,172,1680,0.06151645207439199,62,172,2796,0.17573221757322174,62,42,239,0.64,65,160,250,2021-01-18
TN,24,84,43,48,60,43,32,108,20107,144,13366,130,2348,108,246,108,93,108,2,108,2,108,1831,141,644,108,610,108,2319,108,2206,108,29,108,27,108,2123,144,0.7108440142530448,130,13366,18803,0.18143883780233366,108,2348,12941,0.13222954327870698,108,2348,17757,0.3129251700680272,108,644,2058,0.8862536302032914,141,1831,2066,2021-01-18
TX,135,398,74,175,358,74,33214,591,68894,596,53271,596,13734,591,1648,596,704,591,22,591,92,591,7238,596,3528,591,3498,596,13556,591,13026,596,178,591,133,591,8358,596,0.7732313409005138,596,53271,68894,0.26112251882272414,591,13734,52596,0.20178660632952308,591,13734,68062,0.4319823680666095,591,3528,8167,0.8659966499162479,596,7238,8358,2021-01-18
UT,2,56,1,2,56,1,9,58,6233,59,3889,59,542,58,78,59,23,58,4,58,1,58,448,59,182,58,170,59,529,58,456,59,13,58,0,58,645,59,0.6239371089363067,59,3889,6233,0.14110908617547513,58,542,3841,0.0882592411659339,58,542,6141,0.2902711323763955,58,182,627,0.6945736434108527,59,448,645,2021-01-18
VA,25,73,11,28,70,11,72,103,18363,106,13670,106,2757,103,292,106,270,103,0,103,9,103,1512,106,545,103,475,106,2738,103,2434,106,19,103,11,103,2004,106,0.7444317377334858,106,13670,18363,0.20414661236579046,103,2757,13505,0.15236253108593534,103,2757,18095,0.28194516295913086,103,545,1933,0.7544910179640718,106,1512,2004,2021-01-18
VI,0,2,0,1,1,0,0,2,168,2,102,2,1,2,1,2,0,2,0,2,0,2,8,2,1,2,1,2,1,2,1,2,0,2,0,2,20,2,0.6071428571428571,2,102,168,0.00980392156862745,2,1,102,0.005952380952380952,2,1,168,0.05,2,1,20,0.4,2,8,20,2021-01-18
VT,1,15,1,1,15,1,0,16,1302,17,889,17,45,16,6,17,10,16,0,16,0,16,73,17,6,16,5,17,45,16,45,17,0,16,0,16,104,17,0.6827956989247311,17,889,1302,0.05184331797235023,16,45,868,0.03557312252964427,16,45,1265,0.061855670103092786,16,6,97,0.7019230769230769,17,73,104,2021-01-18
WA,9,95,3,14,90,3,24,104,13637,106,9797,106,849,104,92,106,88,104,1,104,29,103,980,106,214,104,204,106,825,104,755,106,24,104,7,104,1355,106,0.7184131407200998,106,9797,13637,0.08735466611791337,104,849,9719,0.06284699089495892,104,849,13509,0.16054013503375844,104,214,1333,0.7232472324723247,106,980,1355,2021-01-18
WI,26,116,7,29,113,7,16,146,14033,149,8683,147,931,145,181,149,58,146,1,146,6,146,971,147,210,145,209,148,919,145,890,148,12,145,2,145,1623,149,0.6282468707040012,147,8683,13821,0.10940070505287897,144,931,8510,0.06778797145769623,145,931,13734,0.1336728198599618,145,210,1571,0.5982747997535428,147,971,1623,2021-01-18
WV,21,38,5,25,34,5,11,59,6169,63,4692,63,714,59,66,63,62,59,0,59,1,59,540,63,158,59,167,63,709,59,677,63,5,59,2,59,659,63,0.7605770789431026,63,4692,6169,0.15542011319111884,59,714,4594,0.11959798994974874,59,714,5970,0.2598684210526316,59,158,608,0.8194233687405159,63,540,659,2021-01-18
AK,1,23,0,1,23,0,2,24,1650,24,902,24,56,24,8,24,0,24,1,24,0,24,83,24,10,24,10,24,50,24,47,24,6,24,6,24,124,24,0.5466666666666666,24,902,1650,0.06208425720620843,24,56,902,0.03393939393939394,24,56,1650,0.08064516129032258,24,10,124,0.6693548387096774,24,83,124,2021-01-18
AL,37,73,7,41,68,8,27,112,15559,117,12378,117,2722,112,321,114,102,112,1,112,11,112,1578,117,785,112,769,114,2696,112,2521,114,26,112,20,112,1649,117,0.795552413394177,117,12378,15559,0.22643706846352216,112,2722,12021,0.18051594933351017,112,2722,15079,0.4872749844816884,112,785,1611,0.9569436021831413,117,1578,1649,2021-01-18
AR,20,87,2,21,86,2,8,107,9343,109,6795,109,1224,107,155,109,221,107,1,107,8,107,800,109,328,107,300,109,1198,107,1070,109,26,107,7,107,1070,109,0.7272824574547789,109,6795,9343,0.18055760436642573,107,1224,6779,0.13158460546119113,107,1224,9302,0.3114909781576448,107,328,1053,0.7476635514018691,109,800,1070,2021-01-18
AZ,32,90,3,34,88,3,89,122,17958,125,13854,125,4669,122,530,125,355,122,1,122,7,122,1765,125,1016,122,960,125,4608,122,4098,125,61,122,35,122,2406,125,0.771466755763448,125,13854,17958,0.3435867245566267,122,4669,13589,0.2654499971573142,122,4669,17589,0.436989247311828,122,1016,2325,0.7335827098919369,125,1765,2406,2021-01-18
CA,164,239,13,184,219,13,110,407,68645,415,55984,415,19399,406,1817,415,606,407,32,406,11,406,8095,414,4607,406,4578,414,19161,406,18559,414,238,406,209,406,8981,414,0.8155583072328647,415,55984,68645,0.3509162279987699,406,19399,55281,0.2867553584626755,406,19399,67650,0.5277809600183297,406,4607,8729,0.9013472887206324,414,8095,8981,2021-01-18
CO,7,84,15,6,85,15,17,102,11764,104,7909,104,842,102,122,104,57,102,6,102,4,102,895,104,244,102,238,104,821,102,738,104,21,102,17,102,1383,104,0.6723053383202993,104,7909,11764,0.10746649649010849,102,842,7835,0.07225607139792328,102,842,11653,0.18074074074074073,102,244,1350,0.6471438900939985,104,895,1383,2021-01-18
CT,4,34,1,4,34,1,25,38,8213,39,6624,39,1229,38,164,39,61,38,0,38,0,38,665,39,204,38,200,39,1219,38,1096,39,10,38,8,38,1070,39,0.8065262388895653,39,6624,8213,0.18714786051469467,38,1229,6567,0.15135467980295567,38,1229,8120,0.1946564885496183,38,204,1048,0.6214953271028038,39,665,1070,2021-01-18
DC,0,12,2,0,12,2,4,12,3749,14,2962,14,378,13,41,14,108,13,1,13,12,13,298,14,77,12,70,13,340,13,290,14,38,13,15,13,351,14,0.7900773539610563,14,2962,3749,0.1317532241199024,13,378,2869,0.10433342533811758,13,378,3623,0.23123123123123124,12,77,333,0.8490028490028491,14,298,351,2021-01-18
DE,1,15,1,2,14,1,7,16,3329,17,2495,17,445,16,47,17,25,16,1,16,0,16,172,17,56,16,59,17,440,16,420,17,5,16,4,16,200,17,0.749474316611595,17,2495,3329,0.18038102959059588,16,445,2467,0.1350121359223301,16,445,3296,0.2916666666666667,16,56,192,0.86,17,172,200,2021-01-18
FL,10,244,23,27,227,23,119,263,58502,269,47195,269,7626,263,1071,269,337,263,20,263,18,263,5457,269,1500,263,1472,269,7557,263,7082,269,69,263,54,263,6402,269,0.8067245564254214,269,47195,58502,0.16413413111790282,263,7626,46462,0.13260302556077205,263,7626,57510,0.2423654871546292,263,1500,6189,0.852389878163074,269,5457,6402,2021-01-18
GA,41,117,18,46,111,19,98,170,23183,173,19302,173,5701,170,738,173,200,170,24,170,36,170,2634,173,1278,170,1258,173,5624,170,5306,173,77,170,43,170,2859,173,0.8325928482077384,173,19302,23183,0.2986849688269503,170,5701,19087,0.24925673312346974,170,5701,22872,0.45594006421691047,170,1278,2803,0.9213011542497377,173,2634,2859,2021-01-18
HI,3,23,1,3,23,1,3,26,2649,26,1876,26,142,26,10,26,17,26,0,26,1,26,138,26,21,26,20,26,140,26,104,26,2,26,0,26,224,26,0.7081917704794262,26,1876,2649,0.07569296375266525,26,142,1876,0.05360513401283503,26,142,2649,0.09375,26,21,224,0.6160714285714286,26,138,224,2021-01-18
IA,4,65,57,4,64,58,1,124,8095,126,5233,126,430,124,64,126,17,124,1,124,1,124,483,126,84,124,82,126,427,124,416,126,3,124,2,124,679,126,0.6464484249536752,126,5233,8095,0.08333333333333333,124,430,5160,0.05381053685396071,124,430,7991,0.12727272727272726,124,84,660,0.711340206185567,126,483,679,2021-01-18
ID,3,40,9,4,39,9,0,51,3715,52,2245,52,227,51,20,52,3,51,3,51,0,51,221,52,65,51,68,52,223,51,221,52,4,51,3,51,308,52,0.604306864064603,52,2245,3715,0.10276143051154368,51,227,2209,0.06181917211328976,51,227,3672,0.2152317880794702,51,65,302,0.7175324675324676,52,221,308,2021-01-18
IL,19,169,18,19,169,18,73,200,32065,205,22396,205,3267,200,356,205,443,200,4,200,26,200,2296,205,649,200,577,205,3223,200,2737,205,44,200,21,200,3536,205,0.6984562607204117,205,22396,32065,0.14750767563662634,200,3267,22148,0.10307294295810197,200,3267,31696,0.18692396313364054,200,649,3472,0.6493212669683258,205,2296,3536,2021-01-18
IN,22,141,4,24,139,4,15,163,18744,165,12414,165,2138,163,233,165,223,163,9,163,4,163,1612,165,522,163,488,165,2112,163,1789,165,26,163,20,163,2204,165,0.662291933418694,165,12414,18744,0.17396257119609437,163,2138,12290,0.11495241679660197,163,2138,18599,0.24222737819025522,163,522,2155,0.7313974591651543,165,1612,2204,2021-01-18
KS,12,131,8,16,127,8,25,144,8696,147,5368,147,795,144,125,147,67,144,0,144,5,144,652,147,175,144,171,147,787,144,724,147,8,144,5,144,846,147,0.6172953081876725,147,5368,8696,0.14952040624412263,144,795,5317,0.09234522011848066,144,795,8609,0.21237864077669902,144,175,824,0.7706855791962175,147,652,846,2021-01-18
KY,1,115,2,6,110,2,21,116,14435,118,9284,118,1707,116,417,118,104,116,0,116,7,116,1320,118,390,116,397,118,1689,116,1578,118,18,116,2,116,1839,118,0.6431589885694493,118,9284,14435,0.18710950345281158,116,1707,9123,0.11977266348582655,116,1707,14252,0.21775544388609716,116,390,1791,0.7177814029363785,118,1320,1839,2021-01-18
LA,39,176,7,42,173,7,17,215,14190,222,10095,222,1517,221,208,216,10,216,4,216,2,216,1446,222,435,221,425,221,1503,221,1617,221,14,221,9,221,1889,222,0.7114164904862579,222,10095,14190,0.15027241208519068,221,1517,10095,0.1069062720225511,221,1517,14190,0.23028057173107463,221,435,1889,0.7654843832715723,222,1446,1889,2021-01-18
MA,12,89,2,15,86,2,89,101,19533,102,16165,102,1948,101,264,102,113,101,4,101,6,101,1225,102,429,101,414,102,1926,101,1759,102,22,101,17,101,1506,102,0.8275738493830953,102,16165,19533,0.12122720766693634,101,1948,16069,0.1003709810387469,101,1948,19408,0.28986486486486485,101,429,1480,0.8134130146082338,102,1225,1506,2021-01-18
MD,4,55,1,4,55,1,32,59,11756,60,9602,60,2082,59,194,60,323,59,0,59,8,59,1098,60,448,59,385,60,2068,59,1585,60,14,59,10,59,1376,60,0.8167744130656686,60,9602,11756,0.21849092244726623,59,2082,9529,0.17885061420840134,59,2082,11641,0.33507853403141363,59,448,1337,0.7979651162790697,60,1098,1376,2021-01-18
ME,3,28,10,2,29,10,4,38,3256,39,2252,39,230,38,19,39,29,38,0,38,1,38,265,39,68,38,66,39,229,38,190,39,1,38,1,38,343,39,0.6916461916461917,39,2252,3256,0.1038374717832957,38,230,2215,0.07149518184644078,38,230,3217,0.2042042042042042,38,68,333,0.7725947521865889,39,265,343,2021-01-18
MI,22,139,5,25,136,5,19,161,23552,164,17579,164,1839,161,218,164,99,161,0,161,11,160,2040,164,397,161,390,164,1817,161,1686,164,22,161,18,161,2690,164,0.7463909646739131,164,17579,23552,0.10518188057652711,161,1839,17484,0.07851927757141028,161,1839,23421,0.14913598797896319,161,397,2662,0.758364312267658,164,2040,2690,2021-01-18
MN,20,107,15,22,105,15,17,139,10206,140,7626,140,641,139,70,140,32,139,4,139,1,139,706,140,119,139,113,140,626,139,546,140,15,139,13,139,966,140,0.7472075249853027,140,7626,10206,0.08553509474246064,139,641,7494,0.06393377219230002,139,641,10026,0.12795698924731183,139,119,930,0.7308488612836439,140,706,966,2021-01-18
MO,22,98,22,28,92,22,15,137,17533,141,13976,141,2112,137,199,141,229,137,3,137,23,137,1587,141,519,137,485,141,2054,137,1736,141,58,137,27,137,1893,141,0.7971254206353733,141,13976,17533,0.15361117172157976,137,2112,13749,0.12243478260869566,137,2112,17250,0.2839168490153173,137,519,1828,0.838351822503962,141,1587,1893,2021-01-18
MS,13,93,3,17,89,3,13,106,8744,108,5825,108,1154,106,106,108,23,106,3,106,7,106,735,108,332,106,255,108,1135,106,972,108,19,106,8,106,892,108,0.666171088746569,108,5825,8744,0.2005561348627042,106,1154,5754,0.1333641511614469,106,1154,8653,0.38425925925925924,106,332,864,0.8239910313901345,108,735,892,2021-01-18
WY,3,26,3,4,25,3,6,29,1737,31,806,31,87,29,9,31,27,29,1,29,1,29,48,31,14,29,15,31,83,29,76,31,4,29,3,29,138,31,0.46401842256764536,31,806,1737,0.11026615969581749,29,87,789,0.051479289940828406,29,87,1690,0.11023622047244094,29,14,127,0.34782608695652173,31,48,138,2021-01-18
