state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,1581,23,820,26,42,27,63,14,12,24,45,9,0.375,22,528,1408,0.04390243902439024,26,36,820,0.01644528779253637,23,26,1581,0.06976744186046512,7,3,43,0.5777777777777777,9,26,45,2020-08-01
AL,11961,102,7953,91,2012,110,1067,86,473,92,1118,75,0.7772146766673423,89,7668,9866,0.20429564118761845,89,1617,7915,0.144706970486841,100,1721,11893,0.3425760286225403,68,383,1118,0.9133640552995391,74,991,1085,2020-08-01
AR,7923,84,4975,78,1580,87,665,74,341,70,928,69,0.6989867717421897,77,4967,7106,0.12462311557788945,78,620,4975,0.1994194118389499,84,1580,7923,0.30129589632829373,64,279,926,0.697198275862069,69,647,928,2020-08-01
AZ,9819,77,7652,67,1986,88,987,59,601,68,947,50,0.8588604286461056,60,6572,7652,0.21667537898588604,67,1658,7652,0.1721152866890722,77,1690,9819,0.4350580781414995,49,412,947,0.8500527983104541,50,805,947,2020-08-01
CA,58621,370,43951,378,7866,407,5217,367,1945,370,6913,349,0.7121727478870336,362,41457,58212,0.17214625378262155,378,7566,43951,0.12258405690793402,370,7186,58621,0.274174869716271,346,1894,6908,0.7358599739621003,349,5087,6913,2020-08-01
CO,9100,79,5290,72,448,96,543,66,112,76,951,58,0.6083996769355025,70,5273,8667,0.07258979206049149,72,384,5290,0.0432967032967033,79,394,9100,0.09361702127659574,54,88,940,0.5874587458745875,57,534,909,2020-08-01
CT,7995,29,5607,29,179,30,497,28,22,28,1045,28,0.7013133208255159,29,5607,7995,0.03192438023898698,29,179,5607,0.02238899312070044,29,179,7995,0.021052631578947368,28,22,1045,0.4755980861244019,28,497,1045,2020-08-01
DC,2678,10,2096,11,164,11,218,11,19,10,379,11,0.7826736370425691,10,2096,2678,0.07824427480916031,11,164,2096,0.060866318147871544,10,163,2678,0.05013192612137203,10,19,379,0.575197889182058,11,218,379,2020-08-01
DE,2462,11,541,7,85,12,39,6,13,7,47,5,0.8185117967332124,6,451,551,0.06099815157116451,7,33,541,0.03452477660438668,11,85,2462,0.10638297872340426,5,5,47,0.8297872340425532,5,39,47,2020-08-01
FL,75078,261,40076,247,9785,264,4789,246,2215,257,5868,245,0.5704525073662334,247,40076,70253,0.21860964168080646,247,8761,40076,0.130184608007672,261,9774,75078,0.34657534246575344,242,2024,5840,0.8128834355828221,245,4770,5868,2020-08-01
GA,13407,110,7607,89,4254,139,1079,81,714,89,1121,72,0.7911493155046163,88,7455,9423,0.2726436177205206,89,2074,7607,0.22339076601775193,110,2995,13407,0.49063336306868865,66,550,1121,0.9027653880463872,71,1012,1121,2020-08-01
HI,1692,15,756,14,117,22,51,11,16,13,98,11,0.6980552712384852,12,682,977,0.0582010582010582,14,44,756,0.047872340425531915,15,81,1692,0.04081632653061224,11,4,98,0.5204081632653061,11,51,98,2020-08-01
IA,9472,128,1523,27,365,128,488,128,106,128,754,125,0.5828549559892844,27,1523,2613,0.08732764281024294,27,133,1523,0.03853462837837838,128,365,9472,0.13527851458885942,125,102,754,0.6246684350132626,125,471,754,2020-08-01
ID,4019,45,1869,42,199,47,189,36,50,40,285,35,0.4750889679715303,42,1869,3934,0.10647405029427501,42,199,1869,0.04951480467778054,45,199,4019,0.15789473684210525,34,45,285,0.6385964912280702,31,182,285,2020-08-01
IL,28150,178,15912,148,1708,185,1815,135,378,142,3061,119,0.647032095501673,145,15664,24209,0.08892659627953746,148,1415,15912,0.058898756660746,178,1658,28150,0.10881678138315307,114,332,3051,0.5539811066126855,114,1642,2964,2020-08-01
IN,16093,130,9323,126,914,131,1448,123,324,119,2191,123,0.588721899469563,126,9323,15836,0.09310307840823769,126,868,9323,0.05561424221711303,130,895,16093,0.15111940298507462,119,324,2144,0.6608854404381561,123,1448,2191,2020-08-01
KS,7462,116,3725,93,379,123,476,68,79,78,620,61,0.5997411422099984,92,3707,6181,0.06644968809330079,92,245,3687,0.04027478448275862,115,299,7424,0.09852216748768473,56,60,609,0.7764900662251656,59,469,604,2020-08-01
KY,10493,92,7112,94,724,107,906,88,518,88,1163,83,0.6657314241486069,89,6881,10336,0.0890044994375703,94,633,7112,0.060897741351377106,92,639,10493,0.4358744394618834,81,486,1115,0.7067927773000859,81,822,1163,2020-08-01
LA,13966,220,9288,215,639,56,1346,210,465,211,1686,200,0.6801904064445258,215,9288,13655,0.15169606512890094,47,559,3685,0.10807819992622648,52,586,5422,0.2431791221826809,199,410,1686,0.7319098457888493,199,1234,1686,2020-08-01
