state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-15,"488,835","488,293","489,377",69.33,69.17,69.50,"705,170","704,530","705,810"
CW,2020-11-16,"495,777","495,261","496,292",69.93,69.79,70.07,"709,096","708,530","709,663"
CW,2020-11-17,"518,424","517,978","518,871",72.79,72.64,72.94,"712,396","711,882","712,909"
CW,2020-11-18,"527,725","527,228","528,221",73.85,73.68,74.02,"714,728","714,202","715,253"
CW,2020-11-19,"525,203","524,653","525,753",73.58,73.28,73.89,"713,923","712,780","715,067"
CW,2020-11-20,"520,500","520,007","520,992",73.52,73.34,73.69,"708,136","707,584","708,688"
CW,2020-11-21,"504,319","503,798","504,839",71.49,71.30,71.69,"705,555","704,966","706,145"
CW,2020-11-22,"490,591","490,074","491,108",69.86,69.69,70.04,"702,390","701,917","702,862"
CW,2020-11-23,"496,500","496,031","496,970",70.54,70.38,70.71,"703,989","703,507","704,472"
CW,2020-11-24,"512,417","512,096","512,739",72.77,72.69,72.85,"704,289","704,002","704,576"
CW,2020-11-25,"511,406","510,927","511,886",72.52,72.34,72.70,"705,321","704,772","705,869"
CW,2020-11-26,"483,056","482,725","483,387",68.84,68.74,68.93,"701,889","701,574","702,205"
CW,2020-11-27,"469,439","469,112","469,766",67.30,67.19,67.41,"697,661","697,313","698,009"
CW,2020-11-28,"472,465","471,938","472,992",67.77,67.56,67.98,"697,263","696,708","697,817"
CW,2020-11-29,"477,518","477,114","477,923",68.47,68.30,68.64,"697,590","697,049","698,131"
CW,2020-11-30,"492,307","491,860","492,753",70.31,70.12,70.50,"700,338","699,847","700,829"
CW,2020-12-01,"520,031","519,716","520,347",73.64,73.50,73.78,"706,302","705,894","706,709"
CW,2020-12-02,"531,193","530,821","531,565",75.04,74.89,75.20,"707,949","707,512","708,386"
CW,2020-12-03,"532,617","532,371","532,863",75.09,74.99,75.19,"709,269","709,000","709,538"
CW,2020-12-04,"529,346","529,106","529,585",74.67,74.58,74.76,"708,927","708,692","709,162"
CW,2020-12-05,"512,694","512,371","513,017",72.76,72.63,72.90,"704,620","704,250","704,991"
CW,2020-12-06,"499,442","499,179","499,705",71.28,71.17,71.39,"700,699","700,419","700,978"
CW,2020-12-07,"505,215","505,035","505,395",72.06,71.96,72.16,"701,086","700,745","701,426"
CW,2020-12-08,"526,702","526,447","526,958",74.68,74.57,74.79,"705,298","705,013","705,584"
CW,2020-12-09,"534,891","534,464","535,318",75.72,75.55,75.89,"706,417","706,005","706,830"
CW,2020-12-10,"534,708","534,418","534,998",75.55,75.44,75.66,"707,747","707,507","707,988"
CW,2020-12-11,"530,062","529,623","530,500",74.96,74.78,75.13,"707,172","706,734","707,609"
CW,2020-12-12,"514,182","513,690","514,673",72.96,72.76,73.17,"704,739","704,222","705,256"
CW,2020-12-13,"501,103","500,573","501,633",71.50,71.27,71.72,"700,882","700,257","701,508"
CW,2020-12-14,"506,364","505,869","506,859",71.96,71.76,72.16,"703,658","703,141","704,175"
CW,2020-12-15,"525,014","522,831","527,197",74.44,73.45,75.42,"705,321","702,557","708,085"
AK,2020-11-15,887,887,887,62.33,62.33,62.33,"1,423","1,423","1,423"
