state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-05,"511,438","511,119","511,757",72.63,72.55,72.72,"704,359","703,999","704,719"
CW,2020-12-06,"498,505","498,171","498,839",71.22,71.13,71.31,"700,224","699,880","700,567"
CW,2020-12-07,"504,362","504,070","504,653",72.04,71.97,72.10,"700,427","700,116","700,738"
CW,2020-12-08,"526,183","525,879","526,487",74.66,74.57,74.74,"705,075","704,746","705,404"
CW,2020-12-09,"534,286","533,870","534,702",75.65,75.51,75.79,"706,524","706,101","706,948"
CW,2020-12-10,"534,597","534,326","534,869",75.49,75.42,75.55,"708,472","708,198","708,746"
CW,2020-12-11,"530,332","530,014","530,649",74.93,74.80,75.05,"707,922","707,632","708,211"
CW,2020-12-12,"514,241","513,815","514,667",72.90,72.73,73.07,"705,509","705,098","705,919"
CW,2020-12-13,"501,801","501,346","502,256",71.51,71.34,71.69,"701,828","701,460","702,195"
CW,2020-12-14,"506,731","506,345","507,118",72.07,71.93,72.21,"703,266","703,040","703,491"
CW,2020-12-15,"527,864","527,567","528,161",74.59,74.48,74.71,"707,766","707,503","708,030"
CW,2020-12-16,"533,915","533,520","534,311",75.20,75.05,75.35,"710,101","709,746","710,457"
CW,2020-12-17,"532,613","532,282","532,943",74.82,74.68,74.96,"711,966","711,612","712,321"
CW,2020-12-18,"530,113","529,953","530,274",74.60,74.54,74.65,"710,754","710,714","710,793"
CW,2020-12-19,"511,657","511,469","511,846",72.28,72.21,72.35,"707,910","707,750","708,069"
CW,2020-12-20,"498,571","498,375","498,767",70.73,70.63,70.83,"704,895","704,591","705,199"
CW,2020-12-21,"503,398","503,270","503,527",71.29,71.23,71.35,"706,218","706,055","706,382"
CW,2020-12-22,"520,856","520,606","521,106",73.45,73.35,73.55,"709,238","708,982","709,494"
CW,2020-12-23,"518,334","518,024","518,644",73.09,72.98,73.19,"709,298","709,225","709,371"
CW,2020-12-24,"492,689","492,471","492,907",70.15,70.04,70.27,"702,406","702,042","702,769"
CW,2020-12-25,"452,210","451,851","452,568",65.01,64.87,65.15,"695,589","695,308","695,869"
CW,2020-12-26,"452,475","452,214","452,736",65.01,64.91,65.12,"695,968","695,746","696,189"
CW,2020-12-27,"470,650","470,482","470,817",67.45,67.37,67.53,"697,760","697,534","697,987"
CW,2020-12-28,"490,707","490,582","490,833",70.07,70.02,70.12,"700,290","700,173","700,407"
CW,2020-12-29,"519,236","519,114","519,357",73.50,73.44,73.56,"706,409","706,223","706,594"
CW,2020-12-30,"528,363","528,268","528,458",74.61,74.57,74.65,"708,154","708,053","708,254"
CW,2020-12-31,"522,924","522,729","523,120",74.08,74.00,74.16,"705,923","705,737","706,109"
CW,2021-01-01,"497,466","497,196","497,736",70.84,70.71,70.96,"702,262","701,909","702,614"
CW,2021-01-02,"490,008","489,452","490,564",69.87,69.62,70.13,"701,277","700,569","701,986"
CW,2021-01-03,"495,217","494,733","495,700",70.65,70.43,70.88,"700,952","700,322","701,581"
CW,2021-01-04,"507,048","505,204","508,892",72.25,71.42,73.09,"701,825","699,496","704,154"
AL,2020-12-05,"10,318","10,314","10,322",74.65,74.43,74.87,"13,822","13,805","13,839"
AZ,2020-12-05,"10,425","10,425","10,425",75.76,75.76,75.76,"13,761","13,761","13,761"
CA,2020-12-05,"47,020","46,958","47,082",75.16,74.88,75.43,"62,562","62,486","62,638"
CT,2020-12-05,"6,025","6,025","6,025",73.99,73.99,73.99,"8,143","8,143","8,143"
DC,2020-12-05,"2,374","2,374","2,374",81.41,81.41,81.41,"2,916","2,916","2,916"
GA,2020-12-05,"15,186","15,177","15,195",79.98,79.81,80.15,"18,988","18,974","19,002"
ID,2020-12-05,"1,794","1,792","1,796",57.63,57.26,58.00,"3,113","3,106","3,120"
IN,2020-12-05,"11,178","11,178","11,178",67.73,67.73,67.73,"16,504","16,504","16,504"
KS,2020-12-05,"4,602","4,602","4,602",58.74,58.74,58.74,"7,835","7,835","7,835"
LA,2020-12-05,"8,619","8,619","8,619",68.58,68.58,68.58,"12,568","12,568","12,568"
MD,2020-12-05,"7,714","7,714","7,714",81.60,81.60,81.60,"9,454","9,454","9,454"
MI,2020-12-05,"15,978","15,978","15,978",77.41,77.33,77.48,"20,642","20,633","20,651"
AL,2020-12-06,"10,369","10,309","10,429",73.33,72.02,74.64,"14,140","14,069","14,211"
AZ,2020-12-06,"10,117","10,105","10,129",74.46,74.18,74.74,"13,587","13,572","13,602"
CA,2020-12-06,"45,863","45,785","45,941",74.65,74.25,75.06,"61,434","61,322","61,546"
CT,2020-12-06,"5,779","5,779","5,779",71.08,71.08,71.08,"8,130","8,130","8,130"
DC,2020-12-06,"2,330","2,330","2,330",81.38,81.38,81.38,"2,863","2,863","2,863"
GA,2020-12-06,"14,907","14,899","14,915",78.80,78.63,78.96,"18,918","18,904","18,932"
ID,2020-12-06,"1,724","1,724","1,724",55.54,55.54,55.54,"3,104","3,104","3,104"
IN,2020-12-06,"10,969","10,969","10,969",66.54,66.54,66.54,"16,486","16,486","16,486"
KS,2020-12-06,"4,481","4,479","4,484",57.69,57.58,57.79,"7,768","7,766","7,771"
LA,2020-12-06,"8,419","8,410","8,429",67.06,66.86,67.26,"12,555","12,549","12,561"
MD,2020-12-06,"7,535","7,535","7,535",80.08,80.08,80.08,"9,409","9,409","9,409"
MI,2020-12-06,"15,378","15,300","15,456",75.47,74.33,76.62,"20,375","20,289","20,461"
AL,2020-12-07,"10,496","10,495","10,496",74.11,73.99,74.22,"14,163","14,154","14,172"
AZ,2020-12-07,"10,058","10,052","10,065",74.13,73.98,74.29,"13,568","13,559","13,577"
CA,2020-12-07,"46,241","46,203","46,279",75.45,74.97,75.93,"61,286","61,117","61,456"
CT,2020-12-07,"5,808","5,808","5,808",71.49,71.49,71.49,"8,124","8,124","8,124"
