state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,38,183,6,46,175,6,115,220,31275,227,26834,227,5931,221,588,227,342,220,20,219,25,219,3155,227,961,220,930,226,5752,221,5319,227,179,220,131,220,3741,227,0.858001598721023,227,26834,31275,0.223255288714899,221,5931,26566,0.191873443110867,221,5931,30911,0.264374140302613,220,961,3635,0.843357391071906,227,3155,3741,2022/01/23,,7,225,30,219,35,219,43,219,77,219,114,221,132,219,129,219,26,218,4,216,19,213,30,213,25,212,42,211,81,211,58,213,82,212,4,212,86,207,5487,2403,3704,206,14,103,2,219,3,220,0,201,0,201,38,5,201,220
PR,0,9,56,1,8,56,11,64,9087,65,5502,65,665,64,53,65,21,64,10,64,7,64,485,65,119,64,99,65,619,64,572,65,46,64,41,64,654,65,0.605480356553318,65,5502,9087,0.124044021637754,64,665,5361,0.074769507533168,64,665,8894,0.190705128205128,64,119,624,0.741590214067278,65,485,654,2022/01/23,,0,65,2,65,2,65,3,65,9,65,9,65,15,65,9,65,4,65,0,64,2,64,0,64,2,64,2,64,5,64,6,64,4,64,0,64,1,7,23,10,629,13,0,2,2,64,2,64,0,4,0,4,17,0,4,64
RI,1,1,13,8,5,2,31,14,2330,15,2023,15,337,14,44,15,17,14,0,14,3,14,120,15,41,14,40,15,326,14,321,15,11,14,5,14,138,15,0.868240343347639,15,2023,2330,0.166584280771132,14,337,2023,0.144635193133047,14,337,2330,0.297101449275362,14,41,138,0.869565217391304,15,120,138,2022/01/23,,0,15,2,15,3,15,6,15,4,15,8,15,10,15,11,15,0,15,0,14,0,14,2,14,1,14,4,14,2,14,4,14,4,14,0,14,1,2,7,0,0,0,0,0,0,8,0,8,0,2,0,2,1,0,2,8
SC,23,59,5,25,57,5,35,85,11966,87,9726,87,2675,85,370,87,65,85,15,84,1,84,1118,87,446,85,443,87,2610,85,2557,87,65,85,62,85,1333,87,0.81280294166806,87,9726,11966,0.278500780843311,85,2675,9605,0.226541327913279,85,2675,11808,0.345201238390093,85,446,1292,0.838709677419355,87,1118,1333,2022/01/23,,2,84,20,82,25,81,31,80,56,80,84,81,87,82,63,82,2,82,0,83,3,80,3,78,7,79,7,78,17,77,11,77,13,77,4,80,44,68,1527,1595,1533,57,0,67,3,84,2,84,0,66,0,66,22,4,66,84
SD,1,61,3,5,57,3,79,62,2439,65,1732,65,411,62,62,65,14,62,4,62,2,62,157,65,75,62,75,65,390,62,366,65,21,62,16,62,245,65,0.710127101271013,65,1732,2439,0.242764323685765,62,411,1693,0.173198482932996,62,411,2373,0.317796610169492,62,75,236,0.640816326530612,65,157,245,2022/01/23,,1,60,2,49,9,50,7,49,4,48,14,48,12,51,12,48,1,65,1,60,0,46,1,44,2,45,2,45,3,46,4,45,1,45,0,62,2,18,518,8,1191,63,0,87,1,62,0,62,0,13,0,13,15,2,13,62
TN,32,99,10,52,79,10,260,138,18149,141,13283,141,3364,138,364,141,85,138,11,138,2,138,1572,140,632,138,634,141,3293,138,3160,141,71,138,66,138,1937,141,0.731886054328062,141,13283,18149,0.258988374778659,138,3364,12989,0.188755470766468,138,3364,17822,0.341991341991342,138,632,1848,0.82780410742496,140,1572,1899,2022/01/23,,4,140,27,140,29,140,31,140,48,140,79,140,72,140,55,140,19,141,2,137,4,137,8,137,9,137,7,137,19,137,11,136,17,137,8,138,44,132,269,15,550,74,0,223,4,84,5,84,1,130,1,130,41,9,75,86
TX,10,106,475,17,99,475,351,586,68350,591,53743,591,14543,586,1932,591,390,586,109,586,187,586,6526,591,2788,586,2773,591,13978,586,13384,591,565,586,479,586,7034,591,0.786291148500366,591,53743,68350,0.274091106127142,586,14543,53059,0.215273254781219,586,14543,67556,0.407185628742515,586,2788,6847,0.927779357406881,591,6526,7034,2022/01/23,,17,587,136,580,140,580,161,579,244,579,381,581,399,581,346,581,108,591,2,583,26,574,46,574,38,574,60,575,70,575,66,574,56,576,26,586,170,564,4745,1,2860,155,0,6,8,152,16,152,1,112,1,112,119,21,112,152
UT,0,50,9,4,46,9,6,58,6256,59,3911,59,869,58,149,59,4,58,15,58,1,58,451,59,178,58,181,59,813,58,768,59,56,58,1,58,561,59,0.625159846547315,59,3911,6256,0.225246241575946,58,869,3858,0.140660407898996,58,869,6178,0.323049001814882,58,178,551,0.803921568627451,59,451,561,2022/01/23,,4,58,30,57,15,57,24,57,20,57,19,58,20,57,16,57,1,59,0,58,0,56,0,56,0,56,2,56,1,56,0,56,1,56,0,58,0,45,476,0,201,13,0,0,1,57,0,57,0,46,0,46,18,2,46,57
VA,18,67,20,23,62,20,114,102,17820,105,14031,105,3289,102,343,105,252,102,16,102,13,102,1498,105,561,102,555,105,3223,102,3042,105,66,102,56,102,1923,105,0.787373737373737,105,14031,17820,0.237045045045045,102,3289,13875,0.18674767204179,102,3289,17612,0.299679487179487,102,561,1872,0.778991159646386,105,1498,1923,2022/01/23,,7,102,16,101,24,102,30,103,44,102,66,102,92,102,51,103,13,105,0,101,14,101,19,100,17,98,31,99,44,99,70,99,47,98,10,102,37,78,1154,1815,821,183,10,144,4,101,7,101,0,77,0,77,48,14,77,101
VI,0,2,0,2,0,0,4,2,168,2,110,2,24,2,3,2,0,2,1,2,0,2,11,2,8,2,8,2,23,2,23,2,1,2,1,2,20,2,0.654761904761905,2,110,168,0.218181818181818,2,24,110,0.142857142857143,2,24,168,0.4,2,8,20,0.55,2,11,20,2022/01/23,,0,1,,0,,0,1,1,,0,,0,,0,,0,2,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
