state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,8,95,122,47,172,6,17,219,33692,225,26154,225,1476,219,140,225,290,219,6,219,13,219,2716,225,246,219,226,225,1426,219,1158,225,50,219,29,219,3582,225,0.776267363172266,225,26154,33692,0.056924678930927,219,1476,25929,0.044260525368838,219,1476,33348,0.070709974130497,219,246,3479,0.758235622557231,225,2716,3582,2022/02/26,,0,224,4,218,15,218,11,216,16,217,26,217,32,216,34,217,2,222,1,215,17,211,30,211,20,210,41,210,65,212,60,212,53,210,3,216,17,201,5966,357,4249,18,0,126,1,219,8,219,0,63,0,63,54,1,63,219
PR,0,10,56,10,47,9,2,65,8895,64,5618,65,85,65,7,66,3,65,0,65,1,65,457,65,21,65,20,66,77,65,71,66,8,65,6,65,634,64,0.617650365373806,64,5494,8895,0.014925373134328,64,82,5494,0.009414466130884,63,82,8710,0.033112582781457,63,20,604,0.720820189274448,64,457,634,2022/02/26,,0,66,0,66,0,66,1,66,1,66,0,66,3,66,1,66,1,66,0,65,0,65,0,65,0,65,0,65,0,65,0,65,1,65,2,65,0,7,808,0,702,20,0,0,1,65,1,65,0,6,0,6,9,0,6,65
RI,1,1,13,6,7,2,5,14,2269,15,1950,15,67,14,8,15,7,14,0,14,0,14,104,15,11,14,10,15,64,14,54,15,3,14,1,14,131,15,0.859409431467607,15,1950,2269,0.034358974358974,14,67,1950,0.029528426619656,14,67,2269,0.083969465648855,14,11,131,0.793893129770992,15,104,131,2022/02/26,,0,15,0,15,0,15,0,15,1,15,2,14,4,15,1,15,0,15,0,14,0,14,0,14,0,14,3,14,1,14,2,14,1,14,0,14,0,2,19,0,318,0,0,0,0,14,1,14,0,2,0,2,1,0,2,14
SC,21,58,5,23,56,5,16,82,11681,84,8856,84,530,82,65,84,28,82,2,81,2,81,983,84,115,82,110,84,516,82,497,84,14,82,14,82,1326,84,0.758154267614074,84,8856,11681,0.060536836093661,82,530,8755,0.04606692742286,82,530,11505,0.089494163424125,82,115,1285,0.74132730015083,84,983,1326,2022/02/26,,0,80,5,78,4,78,5,78,10,78,20,80,11,80,11,80,0,84,0,81,2,76,1,76,2,76,1,76,5,76,10,76,4,76,3,82,3,59,2268,1885,2490,0,0,162,1,82,2,82,0,54,0,54,32,1,54,82
SD,0,55,10,5,50,10,27,62,2433,65,1616,65,135,62,14,65,5,62,0,62,2,62,133,65,28,62,28,65,131,62,113,65,4,62,3,62,251,65,0.664200575421291,65,1616,2433,0.084692597239649,62,135,1594,0.057034220532319,62,135,2367,0.115702479338843,62,28,242,0.529880478087649,65,133,251,2022/02/26,,0,63,1,48,0,47,2,47,0,47,1,47,5,48,5,48,0,65,0,62,0,44,0,43,1,43,0,43,1,43,0,43,3,43,0,62,0,10,561,2,1222,39,0,73,2,62,6,62,0,8,0,8,16,1,8,62
TN,3,56,76,24,44,67,301,132,17476,135,12494,135,1157,132,75,135,45,132,1,132,0,132,1488,135,240,132,240,135,1128,132,1058,135,29,132,28,132,1966,135,0.714923323414969,135,12494,17476,0.094549317643213,132,1157,12237,0.067463556851312,132,1157,17150,0.127863612147043,132,240,1877,0.756866734486266,135,1488,1966,2022/02/26,,0,135,2,135,4,135,4,135,9,135,11,135,14,135,19,135,12,135,0,132,2,132,4,132,2,132,5,132,7,132,17,131,6,132,2,132,8,58,333,61,297,50,0,0,4,132,2,132,0,58,0,58,35,4,58,132
TX,7,102,418,11,98,418,94,522,62910,527,48533,527,3857,522,341,527,329,522,26,522,90,522,5778,527,867,522,823,527,3691,522,3215,527,166,522,119,522,6748,527,0.771467175329836,527,48533,62910,0.080478237282477,522,3857,47926,0.062043560788856,522,3857,62166,0.13164287883389,522,867,6586,0.856253704801423,527,5778,6748,2022/02/26,,2,524,16,516,31,516,23,516,45,516,71,517,79,516,53,516,21,527,4,520,27,511,33,511,37,512,49,511,55,511,54,511,63,511,7,522,38,495,922,701,899,1977,0,0,25,522,44,522,0,102,1,102,192,6,102,522
UT,0,49,9,2,47,9,0,57,5811,58,4152,58,307,57,49,58,2,57,11,57,0,57,351,58,59,57,61,58,270,57,257,58,37,57,0,57,445,58,0.714506969540527,58,4152,5811,0.074841540711848,57,307,4102,0.053549624978196,57,307,5733,0.135632183908046,57,59,435,0.78876404494382,58,351,445,2022/02/26,,0,57,7,55,8,55,6,55,7,55,4,55,8,56,8,55,1,58,0,57,0,54,0,54,0,54,0,54,1,54,1,54,0,54,0,57,0,44,484,0,1131,0,0,0,1,57,1,57,0,44,0,44,34,4,44,57
VA,12,69,23,19,65,20,46,101,17496,104,13147,104,907,101,74,104,176,101,2,101,10,101,1335,104,186,101,176,104,886,101,783,104,21,101,16,101,1897,104,0.751428898033836,104,13147,17496,0.06983906983907,101,907,12987,0.05248538857705,101,907,17281,0.100758396533044,101,186,1846,0.703742751713231,104,1335,1897,2022/02/26,,1,102,4,100,3,100,3,99,6,100,19,100,19,100,18,99,1,104,1,99,7,97,18,97,4,96,25,98,39,97,44,96,38,97,0,101,16,74,1310,1561,1806,96,0,133,3,101,6,101,0,73,0,73,33,7,73,101
VI,0,2,0,2,0,0,0,2,168,2,103,2,3,2,0,2,0,2,0,2,0,2,12,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.613095238095238,2,103,168,0.029126213592233,2,3,103,0.017857142857143,2,3,168,0,2,0,20,0.6,2,12,20,2022/02/26,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
