state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,29,190,6,34,185,6,31,219,30782,225,26485,225,3495,219,410,225,359,219,8,218,43,218,3039,225,712,219,695,225,3368,219,2961,225,127,219,43,219,3719,225,0.860405431745826,225,26485,30782,0.133285027839219,219,3495,26222,0.114944418864698,219,3495,30406,0.197066150013839,219,712,3613,0.817155149233665,225,3039,3719,2021/11/13,,0,225,8,223,19,223,43,223,73,223,96,223,80,223,73,223,21,219,4,216,20,216,21,215,35,216,58,216,69,215,59,216,83,216,10,211,67,219,6226,4531,4194,1468,0,500,3,218,7,218,0,218,0,218,30,1,218,218
PR,7,57,1,9,55,1,0,64,9346,65,5800,65,64,64,5,65,16,64,0,64,0,64,445,65,8,64,4,65,61,64,42,65,3,64,1,64,655,65,0.620586347100364,65,5800,9346,0.011289469042159,64,64,5669,0.006981564306752,64,64,9167,0.012779552715655,64,8,626,0.679389312977099,65,445,655,2021/11/13,,0,65,0,65,0,65,1,65,0,65,2,65,0,65,2,65,0,65,0,64,2,64,3,64,0,64,5,64,1,64,1,64,4,64,0,64,0,64,456,32,1073,8,0,16,2,64,2,64,0,64,0,64,15,0,64,64
RI,7,6,2,6,7,2,0,14,2476,15,2155,15,96,14,9,15,5,14,1,14,1,14,139,15,23,14,22,15,93,14,88,15,3,14,1,14,153,15,0.870355411954766,15,2155,2476,0.045670789724072,14,96,2102,0.039718659495242,14,96,2417,0.160839160839161,14,23,143,0.908496732026144,15,139,153,2021/11/13,,1,15,0,15,1,15,1,15,3,15,0,15,3,15,0,15,0,15,1,14,0,14,0,14,0,14,0,14,2,14,2,14,0,14,0,14,1,14,114,0,583,2,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,29,52,5,29,52,5,3,84,11656,86,9290,86,470,84,58,86,28,84,1,84,3,84,997,86,130,84,124,86,463,84,418,86,7,84,4,84,1319,86,0.797014413177763,86,9290,11656,0.051148111872892,84,470,9189,0.04090869527374,84,470,11489,0.101721439749609,84,130,1278,0.75587566338135,86,997,1319,2021/11/13,,0,86,3,86,7,86,6,86,8,86,17,86,10,86,6,86,1,86,0,84,2,84,3,84,2,84,6,84,4,84,6,84,2,84,3,84,12,84,5007,2778,2937,346,0,213,1,84,3,84,0,84,0,84,16,1,84,84
SD,2,60,3,2,60,3,40,62,2792,65,1885,65,246,62,32,65,13,62,0,62,4,62,175,65,68,62,72,65,242,62,242,65,4,62,3,62,249,65,0.675143266475645,65,1885,2792,0.133478024959305,62,246,1843,0.090275229357798,62,246,2725,0.285714285714286,62,68,238,0.70281124497992,65,175,249,2021/11/13,,0,65,1,65,3,65,4,65,3,65,12,65,5,65,4,65,0,65,1,62,2,62,0,62,0,62,2,62,2,62,3,62,3,62,0,62,3,62,740,109,614,320,0,218,0,62,0,62,0,62,0,62,1,0,62,62
TN,23,103,10,40,86,10,7,133,18600,136,13730,136,809,133,96,136,63,133,4,133,0,133,1635,136,230,133,227,136,801,133,711,136,8,133,8,133,2106,136,0.738172043010753,136,13730,18600,0.060095082454316,133,809,13462,0.04425843864544,133,809,18279,0.114370959721532,133,230,2011,0.776353276353276,136,1635,2106,2021/11/13,,0,136,4,136,4,136,15,136,15,136,18,136,18,136,11,136,11,136,0,133,7,133,7,133,6,133,5,133,9,133,12,133,12,133,5,133,13,133,1217,534,770,431,42,67,3,81,2,81,0,133,0,133,24,4,81,84
TX,15,100,418,15,100,418,59,528,63945,533,49148,533,3354,528,377,533,436,528,19,528,98,528,5879,533,965,528,910,533,3236,528,2675,533,118,528,68,528,6850,533,0.768598013918211,533,49148,63945,0.069077727890596,528,3354,48554,0.05306878055727,528,3354,63201,0.144202032277346,528,965,6692,0.858248175182482,533,5879,6850,2021/11/13,,2,533,26,533,37,533,46,533,60,533,75,533,74,533,40,533,17,533,7,528,32,528,56,528,47,528,54,528,85,528,78,528,51,528,26,528,52,528,2383,2681,1770,344,0,32,3,151,9,151,0,151,0,151,88,6,151,151
UT,1,47,9,1,47,9,6,56,5830,57,3803,57,544,56,67,57,2,56,10,56,2,56,469,57,193,56,195,57,522,56,507,57,22,56,0,56,627,57,0.652315608919382,57,3803,5830,0.145299145299145,56,544,3744,0.094542926659715,56,544,5754,0.312803889789303,56,193,617,0.748006379585327,57,469,627,2021/11/13,,0,57,7,57,8,57,14,57,7,57,7,57,15,57,9,57,0,57,0,56,2,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,2,56,664,426,1006,267,0,40,0,55,0,55,0,55,0,55,2,0,55,55
VA,17,69,20,18,68,20,27,103,17735,106,13641,106,883,103,84,106,193,103,3,103,23,103,1370,106,199,103,192,106,866,103,747,106,17,103,8,103,1907,106,0.769157034113335,106,13641,17735,0.065587164822105,103,883,13463,0.050451376985487,103,883,17502,0.107162089391492,103,199,1857,0.718405873099108,106,1370,1907,2021/11/13,,0,106,4,106,4,106,6,106,15,106,11,106,24,106,18,106,2,106,2,103,16,103,7,103,13,103,20,103,44,103,54,103,35,103,2,103,13,103,3218,3359,862,677,0,77,5,98,6,98,0,98,0,98,44,10,98,98
VI,2,0,0,2,0,0,0,2,168,2,85,2,3,2,1,2,0,2,0,2,0,2,5,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.505952380952381,2,85,168,0.035294117647059,2,3,85,0.017857142857143,2,3,168,0,2,0,20,0.25,2,5,20,2021/11/13,,0,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,175,17,96,17,0,0,0,2,0,2,0,2,0,2,0,0,2,2
