state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,8,57,4,6,59,4,2,68,9547,69,5494,69,322,68,14,69,34,68,2,68,13,68,458,69,50,68,49,69,282,68,221,69,40,68,6,68,694,69,0.5754687336336022,69,5494,9547,0.06005221932114883,68,322,5362,0.03438701409653994,68,322,9364,0.07541478129713423,68,50,663,0.659942363112392,69,458,694,2021-01-23
RI,6,8,1,6,8,1,9,14,2341,15,2377,15,398,14,32,15,0,14,1,14,0,14,138,15,50,14,50,15,396,14,364,15,2,14,2,14,172,15,1.0153780435711235,15,2377,2341,0.17103566824237215,14,398,2327,0.17479139218269654,14,398,2277,0.30864197530864196,14,50,162,0.8023255813953488,15,138,172,2021-01-23
SC,26,59,2,23,62,2,11,85,11603,87,9705,87,2082,85,262,87,138,85,3,85,1,85,1153,87,440,85,443,87,2070,85,1967,87,12,85,11,85,1389,87,0.8364216150995433,87,9705,11603,0.21735045411838397,85,2082,9579,0.18215223097112862,85,2082,11430,0.32616753150481836,85,440,1349,0.830093592512599,87,1153,1389,2021-01-23
SD,2,60,3,2,60,3,29,62,2847,65,1727,65,161,62,13,65,11,62,0,62,3,62,139,65,38,62,34,65,154,62,128,65,7,62,2,62,246,65,0.6066034422198806,65,1727,2847,0.09549228944246738,62,161,1686,0.05803893294881038,62,161,2774,0.16170212765957448,62,38,235,0.5650406504065041,65,139,246,2021-01-23
TN,19,76,49,38,57,49,21,95,20575,144,13676,129,1573,95,180,95,47,95,3,95,0,95,1841,141,440,95,430,95,1554,95,1484,95,19,95,15,95,2390,144,0.7099252491694352,129,13676,19264,0.13135699373695198,95,1573,11975,0.09556500607533415,95,1573,16460,0.20764511562057575,95,440,2119,0.7891127303900557,141,1841,2333,2021-01-23
TX,129,426,41,157,398,41,174,591,71676,596,54513,596,13357,591,1519,596,650,591,29,591,78,591,7211,596,3381,591,3346,596,13191,591,12566,596,166,591,137,591,8225,595,0.7605474635861377,596,54513,71676,0.2479855928112584,591,13357,53862,0.1885543274185124,591,13357,70839,0.42078406969508403,590,3381,8035,0.8767173252279635,595,7211,8225,2021-01-23
UT,1,55,1,2,54,1,8,56,5862,57,3672,57,554,56,82,57,24,56,4,56,0,56,428,57,159,56,152,57,542,56,433,57,12,56,0,56,640,57,0.6264073694984647,57,3672,5862,0.15316560685651093,56,554,3617,0.095963970206132,56,554,5773,0.25562700964630225,56,159,622,0.66875,57,428,640,2021-01-23
VA,21,78,8,23,76,8,65,104,18363,107,13714,107,2628,104,254,107,271,104,6,104,12,104,1514,107,491,104,482,107,2607,104,2345,107,21,104,14,104,2009,107,0.746827860371399,107,13714,18363,0.19410591624196766,104,2628,13539,0.14523348991434099,104,2628,18095,0.2533539731682147,104,491,1938,0.7536087605774017,107,1514,2009,2021-01-23
VI,1,1,0,2,0,0,0,2,168,2,90,2,3,2,0,2,0,2,0,2,0,2,11,2,1,2,1,2,3,2,3,2,0,2,0,2,20,2,0.5357142857142857,2,90,168,0.03333333333333333,2,3,90,0.017857142857142856,2,3,168,0.05,2,1,20,0.55,2,11,20,2021-01-23
VT,2,14,1,1,15,1,0,16,1303,17,858,17,29,16,9,17,4,16,0,16,0,16,73,17,9,16,8,17,29,16,52,17,0,16,0,16,105,17,0.6584804297774367,17,858,1303,0.034523809523809526,16,29,840,0.022906793048973143,16,29,1266,0.09183673469387756,16,9,98,0.6952380952380952,17,73,105,2021-01-23
