state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,29,192,6,34,187,6,43,221,29940,227,25574,227,4450,221,511,227,433,221,12,218,37,218,3034,227,886,220,892,226,4345,221,4018,227,105,221,47,221,3673,227,0.854175016700067,227,25574,29940,0.175778164006952,221,4450,25316,0.150459832296457,221,4450,29576,0.248248809190249,220,886,3569,0.826027770215083,227,3034,3673,2021/11/30,,2,226,17,224,27,224,41,224,76,224,112,224,122,224,85,224,29,219,3,218,19,218,25,217,40,217,65,217,99,217,82,217,88,217,12,211,77,221,5256,3567,3265,1387,38,284,8,217,15,217,0,217,1,217,55,8,217,217
PR,0,7,58,0,7,58,0,64,9358,65,5897,65,43,64,4,65,3,64,0,64,0,64,459,65,7,64,3,65,41,64,32,65,2,64,1,64,657,65,0.630156016242787,65,5897,9358,0.007435587065537,64,43,5783,0.004680017414018,64,43,9188,0.011058451816746,64,7,633,0.698630136986301,65,459,657,2021/11/30,,0,65,0,65,1,65,0,65,0,65,1,65,1,65,0,65,1,65,0,64,0,64,0,64,0,64,1,64,1,64,1,64,0,64,0,64,0,64,0,12,1032,0,0,21,4,64,5,64,0,64,0,64,26,1,64,64
RI,7,6,2,6,7,2,2,14,2345,15,2063,15,164,14,20,15,7,14,1,14,1,14,117,15,18,14,18,15,159,14,154,15,5,14,4,14,127,15,0.879744136460554,15,2063,2345,0.079495879786718,14,164,2063,0.069936034115139,14,164,2345,0.141732283464567,14,18,127,0.921259842519685,15,117,127,2021/11/30,,0,15,0,15,2,15,1,15,3,15,3,15,2,15,9,15,0,15,0,14,0,14,0,14,0,14,0,14,3,14,2,14,2,14,0,14,3,14,10,0,0,2,0,3,0,5,0,5,0,5,0,5,0,0,5,5
SC,29,51,5,29,51,5,3,83,11461,85,8834,85,414,83,53,85,38,83,3,83,2,83,983,85,126,83,122,85,408,83,386,85,6,83,5,83,1281,85,0.77078788936393,85,8834,11461,0.047460735985326,83,414,8723,0.036656631839915,83,414,11294,0.101612903225806,83,126,1240,0.767369242779079,85,983,1281,2021/11/30,,0,85,2,85,6,85,7,85,9,85,12,85,6,85,11,85,0,80,0,83,2,83,1,83,5,83,3,83,11,83,6,83,8,83,2,78,7,83,3128,2584,1978,305,0,211,0,83,3,83,0,83,0,83,18,1,83,83
SD,2,60,3,2,60,3,49,62,2771,65,1743,65,242,62,45,65,14,62,2,62,5,62,166,65,67,62,68,65,238,62,227,65,4,62,4,62,248,65,0.62901479610249,65,1743,2771,0.141190198366394,62,242,1714,0.089364844903988,62,242,2708,0.280334728033473,62,67,239,0.669354838709677,65,166,248,2021/11/30,,0,65,4,65,3,65,3,65,9,65,14,65,6,65,6,65,0,65,0,62,0,62,2,62,5,62,2,62,0,62,2,62,3,62,0,62,4,62,704,88,522,204,0,237,0,62,1,62,0,62,0,62,5,0,62,62
TN,23,109,8,41,91,8,1,137,19579,140,14271,140,948,137,105,140,68,137,4,137,2,137,1727,140,270,137,264,140,937,137,865,140,11,137,8,137,2244,140,0.728893201899995,140,14271,19579,0.067593582887701,137,948,14025,0.049308228440653,137,948,19226,0.125581395348837,137,270,2150,0.769607843137255,140,1727,2244,2021/11/30,,0,140,5,140,4,140,7,140,22,140,22,140,20,140,8,140,17,140,1,137,6,137,10,137,3,137,9,137,13,137,11,137,12,137,3,137,19,137,107,104,126,206,0,335,3,86,4,86,0,137,0,137,36,5,86,86
TX,15,103,477,16,102,477,67,590,67190,595,51943,595,3473,590,353,595,489,590,24,590,108,590,5999,595,967,590,927,595,3372,590,2861,595,101,590,73,590,6897,595,0.773076350647418,595,51943,67190,0.067691887888356,590,3473,51306,0.052273514050482,590,3473,66439,0.143599643599644,590,967,6734,0.869798463099898,595,5999,6897,2021/11/30,,3,595,18,594,32,594,44,594,61,594,72,594,68,594,42,594,13,595,6,590,35,589,39,589,49,589,66,589,99,589,88,589,77,589,30,590,52,590,1077,1452,1444,212,0,71,8,153,12,153,0,153,0,153,82,5,153,153
UT,1,48,9,1,48,9,0,57,6224,58,4083,58,510,57,74,58,1,57,5,57,0,57,463,58,180,57,181,58,492,57,467,58,18,57,1,57,620,58,0.656008997429306,58,4083,6224,0.126456731961319,57,510,4033,0.08295380611581,57,510,6148,0.295081967213115,57,180,610,0.746774193548387,58,463,620,2021/11/30,,0,58,11,58,3,58,10,58,9,58,22,58,11,58,8,58,0,58,0,57,0,57,0,57,0,57,1,57,0,57,0,57,0,57,0,57,2,57,606,248,146,73,0,0,0,56,2,56,0,56,0,56,7,1,56,56
VA,18,68,20,21,65,20,27,103,17842,106,13801,106,1119,103,153,106,174,103,5,103,11,103,1441,106,257,103,239,106,1097,103,942,106,22,103,15,103,1916,106,0.773511938123529,106,13801,17842,0.082002051883336,103,1119,13646,0.063518192654822,103,1119,17617,0.137801608579088,103,257,1865,0.752087682672234,106,1441,1916,2021/11/30,,0,106,5,106,10,106,18,106,20,106,35,106,40,106,18,106,7,106,0,103,12,103,14,103,13,103,16,103,40,103,49,103,30,103,0,103,18,103,1991,2998,624,511,10,16,8,98,3,98,0,98,0,98,38,13,98,98
VI,2,0,0,2,0,0,0,2,168,2,95,2,1,2,0,2,0,2,0,2,0,2,5,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.56547619047619,2,95,168,0.010526315789474,2,1,95,0.005952380952381,2,1,168,0,2,0,20,0.25,2,5,20,2021/11/30,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,96,4,0,0,0,2,0,2,0,2,0,2,0,0,2,2
