state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-16,"36,792","36,686","36,898",5.06,4.94,5.18,"706,703","700,933","712,473"
CW,2020-09-17,"35,552","35,308","35,797",4.86,4.55,5.17,"710,139","704,347","715,931"
CW,2020-09-18,"35,240","34,985","35,494",4.81,4.49,5.13,"711,311","705,573","717,050"
CW,2020-09-19,"34,697","34,392","35,003",4.77,4.37,5.17,"709,110","703,273","714,948"
CW,2020-09-20,"34,275","33,982","34,567",4.73,4.34,5.11,"706,705","701,182","712,227"
CW,2020-09-21,"35,348","35,115","35,581",4.88,4.58,5.18,"708,555","703,235","713,875"
CW,2020-09-22,"36,417","36,299","36,534",5.00,4.85,5.15,"713,159","708,035","718,284"
CW,2020-09-23,"36,089","35,840","36,338",4.95,4.63,5.27,"716,201","711,170","721,231"
CW,2020-09-24,"35,965","35,714","36,217",4.93,4.61,5.26,"716,910","712,047","721,774"
CW,2020-09-25,"35,790","35,493","36,087",4.90,4.52,5.29,"717,287","712,338","722,237"
CW,2020-09-26,"35,366","35,080","35,653",4.87,4.49,5.25,"713,710","708,739","718,682"
CW,2020-09-27,"35,235","34,967","35,504",4.87,4.51,5.23,"712,034","707,009","717,058"
CW,2020-09-28,"36,115","35,951","36,280",5.00,4.77,5.23,"710,991","706,056","715,926"
CW,2020-09-29,"37,291","37,122","37,459",5.14,4.91,5.38,"714,078","709,134","719,021"
CW,2020-09-30,"36,791","36,535","37,047",5.06,4.73,5.39,"715,749","710,905","720,593"
CW,2020-10-01,"36,651","36,339","36,963",5.05,4.57,5.53,"718,462","713,734","723,190"
CW,2020-10-02,"36,338","36,034","36,641",5.00,4.53,5.47,"718,435","713,903","722,967"
CW,2020-10-03,"36,260","35,945","36,575",5.00,4.52,5.49,"716,957","712,329","721,584"
CW,2020-10-04,"37,017","36,713","37,321",5.13,4.65,5.60,"713,931","709,207","718,654"
CW,2020-10-05,"38,447","38,155","38,739",5.32,4.88,5.77,"715,540","711,341","719,739"
CW,2020-10-06,"40,254","39,973","40,534",5.54,5.12,5.95,"719,769","715,837","723,700"
CW,2020-10-07,"40,550","40,293","40,806",5.56,5.19,5.94,"723,682","720,206","727,158"
CW,2020-10-08,"40,766","40,573","40,960",5.58,5.33,5.84,"724,739","722,679","726,798"
CW,2020-10-09,"40,657","40,401","40,912",5.54,5.23,5.85,"728,658","727,364","729,953"
CW,2020-10-10,"40,189","39,874","40,504",5.50,5.11,5.88,"725,533","723,757","727,310"
CW,2020-10-11,"40,523","40,183","40,863",5.56,5.14,5.98,"723,243","721,127","725,359"
CW,2020-10-12,"41,951","41,598","42,303",5.76,5.34,6.17,"723,217","722,166","724,267"
CW,2020-10-13,"43,311","42,964","43,657",5.91,5.51,6.31,"726,411","725,146","727,676"
CW,2020-10-14,"43,140","42,799","43,481",5.88,5.49,6.27,"728,423","727,433","729,414"
CW,2020-10-15,"43,251","42,945","43,557",5.89,5.54,6.24,"728,066","727,090","729,041"
CW,2020-10-16,"42,859","42,475","43,243",5.84,5.50,6.18,"729,009","725,863","732,155"
AK,2020-09-16,50,50,50,2.99,2.99,2.99,"1,673","1,324","2,022"
AL,2020-09-16,889,861,917,6.38,4.36,8.41,"13,925","13,584","14,266"
AR,2020-09-16,511,506,516,6.48,6.16,6.81,"7,850","7,831","7,869"
CA,2020-09-16,"3,592","3,570","3,614",5.93,5.57,6.29,"60,501","60,196","60,806"
CT,2020-09-16,181,181,181,2.24,2.10,2.37,"8,096","8,060","8,132"
DC,2020-09-16,166,166,166,5.82,5.82,5.82,"2,852","2,852","2,852"
DE,2020-09-16,97,91,103,4.41,4.41,4.41,"2,156","1,988","2,324"
FL,2020-09-16,"3,451","3,447","3,455",4.74,4.67,4.81,"73,908","73,825","73,991"
GA,2020-09-16,"2,236","2,209","2,263",12.40,11.34,13.47,"16,736","16,055","17,417"
ID,2020-09-16,132,132,132,3.68,3.68,3.68,"3,588","3,588","3,588"
IN,2020-09-16,774,774,774,4.78,4.78,4.78,"16,178","16,178","16,178"
KS,2020-09-16,295,254,336,3.88,-2.62,10.38,"7,085","6,416","7,754"
LA,2020-09-16,689,676,702,5.26,4.71,5.80,"12,676","12,650","12,702"
MA,2020-09-16,316,316,316,1.92,1.92,1.92,"16,427","16,427","16,427"
MD,2020-09-16,714,705,723,7.04,6.03,8.05,"10,142","9,993","10,291"
MI,2020-09-16,592,586,598,2.66,2.32,3.01,"22,235","22,190","22,280"
AK,2020-09-17,40,39,42,2.42,-4.10,8.95,"1,673","1,331","2,015"
AL,2020-09-17,862,859,864,6.20,5.17,7.24,"13,886","13,601","14,171"
AR,2020-09-17,504,500,508,6.41,6.25,6.58,"7,822","7,796","7,849"
CA,2020-09-17,"3,548","3,525","3,572",5.84,5.32,6.37,"60,608","60,090","61,126"
CT,2020-09-17,197,195,199,2.43,2.05,2.81,"8,100","8,064","8,136"
