state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-28,"493,208","491,342","495,074",67.39,66.68,68.10,"714,542","712,013","717,071"
CW,2020-08-29,"477,767","475,747","479,788",65.39,64.59,66.19,"713,165","710,455","715,874"
CW,2020-08-30,"463,885","461,729","466,040",63.66,62.72,64.60,"711,023","707,801","714,244"
CW,2020-08-31,"467,041","465,394","468,689",64.11,63.49,64.72,"710,998","708,775","713,221"
CW,2020-09-01,"487,189","485,163","489,215",66.48,65.76,67.21,"715,363","713,211","717,515"
CW,2020-09-02,"496,962","495,061","498,863",67.49,66.89,68.09,"718,781","717,162","720,399"
CW,2020-09-03,"494,902","493,095","496,709",67.52,66.95,68.08,"715,622","714,050","717,195"
CW,2020-09-04,"489,101","487,352","490,849",66.80,66.24,67.35,"714,668","713,040","716,296"
CW,2020-09-05,"471,154","469,403","472,906",64.52,63.91,65.12,"712,898","711,020","714,775"
CW,2020-09-06,"455,577","453,745","457,409",62.80,62.08,63.52,"708,350","706,002","710,697"
CW,2020-09-07,"451,953","450,426","453,480",62.22,61.68,62.77,"709,308","707,399","711,218"
CW,2020-09-08,"461,564","460,334","462,793",63.41,63.03,63.80,"710,511","708,881","712,142"
CW,2020-09-09,"490,400","489,170","491,629",66.96,66.56,67.37,"714,890","713,187","716,592"
CW,2020-09-10,"500,421","499,253","501,589",68.26,67.89,68.63,"715,893","714,311","717,476"
CW,2020-09-11,"501,260","500,073","502,446",68.25,67.77,68.72,"716,902","715,292","718,513"
CW,2020-09-12,"483,196","481,842","484,551",66.05,65.49,66.61,"713,935","712,094","715,776"
CW,2020-09-13,"467,828","465,986","469,670",64.51,63.77,65.25,"707,991","705,964","710,019"
CW,2020-09-14,"472,250","471,037","473,463",64.81,64.31,65.31,"712,299","710,577","714,022"
CW,2020-09-15,"494,443","493,196","495,690",67.96,67.47,68.44,"711,306","709,738","712,873"
CW,2020-09-16,"501,227","500,099","502,354",68.85,68.38,69.33,"711,805","710,131","713,478"
CW,2020-09-17,"503,216","502,067","504,365",68.89,68.43,69.35,"713,386","711,829","714,943"
CW,2020-09-18,"499,563","498,514","500,612",68.31,67.92,68.71,"713,757","712,361","715,154"
CW,2020-09-19,"481,550","480,162","482,938",66.10,65.52,66.68,"711,698","709,936","713,459"
CW,2020-09-20,"464,918","463,467","466,368",64.03,63.42,64.64,"709,250","707,373","711,128"
CW,2020-09-21,"468,227","467,200","469,253",64.41,63.98,64.83,"709,285","707,977","710,594"
CW,2020-09-22,"494,821","493,830","495,812",67.60,67.17,68.02,"714,258","712,839","715,677"
CW,2020-09-23,"505,462","504,467","506,457",68.93,68.52,69.34,"715,399","714,017","716,780"
CW,2020-09-24,"505,688","504,791","506,585",68.94,68.61,69.26,"715,595","714,514","716,676"
CW,2020-09-25,"503,076","501,687","504,465",68.56,67.97,69.16,"715,591","713,748","717,434"
CW,2020-09-26,"485,605","484,329","486,881",66.50,66.00,67.00,"711,851","710,352","713,350"
CW,2020-09-27,"471,283","470,059","472,507",64.75,64.23,65.27,"709,845","708,195","711,496"
CW,2020-09-28,"473,417","471,312","475,522",64.69,63.75,65.62,"714,178","711,437","716,919"
DC,2020-08-28,"2,304","2,304","2,304",84.43,84.43,84.43,"2,729","2,729","2,729"
DC,2020-08-29,"2,257","2,257","2,257",79.47,79.47,79.47,"2,840","2,840","2,840"
DC,2020-08-30,"2,183","2,078","2,288",81.06,68.99,93.13,"2,693","2,567","2,819"
DC,2020-08-31,"2,161","2,161","2,161",78.70,78.70,78.70,"2,746","2,746","2,746"
