state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,29,191,6,36,184,6,33,220,30336,226,25755,226,3461,220,354,226,409,220,8,219,23,219,2973,226,709,220,693,226,3381,220,2913,226,80,220,36,220,3671,226,0.848991297468354,226,25755,30336,0.135677603982908,220,3461,25509,0.11550912792444,220,3461,29963,0.198766470423325,220,709,3567,0.809861073277036,226,2973,3671,2021/10/11,,1,223,14,223,23,223,30,223,57,224,64,222,73,223,81,224,11,218,2,215,30,216,31,215,27,216,54,216,85,215,88,216,64,216,28,211,54,220,5042,4489,3159,987,52,252,1,218,4,218,0,218,0,218,23,2,218,218
PR,0,8,57,0,8,57,3,64,9359,65,5841,65,127,64,8,65,14,64,0,64,3,64,442,65,34,64,23,65,110,64,87,65,17,64,4,64,645,65,0.624105139437974,65,5841,9359,0.022241681260946,64,127,5710,0.013840453356582,64,127,9176,0.055284552845528,64,34,615,0.685271317829457,65,442,645,2021/10/11,,0,65,0,65,1,65,4,65,1,65,2,65,0,65,0,65,0,65,0,64,1,64,0,64,2,64,1,64,2,64,4,64,4,64,0,64,0,64,0,32,1092,0,0,12,2,64,3,64,0,64,0,64,27,3,64,64
RI,6,7,2,6,7,2,1,14,2466,15,2189,15,100,14,13,15,11,14,0,14,0,14,129,15,18,14,18,15,99,14,84,15,1,14,0,14,155,15,0.887672343876723,15,2189,2466,0.046772684752105,14,100,2138,0.041528239202658,14,100,2408,0.122448979591837,14,18,147,0.832258064516129,15,129,155,2021/10/11,,0,15,3,15,1,15,1,15,0,15,0,15,4,15,4,15,0,15,0,14,1,14,2,14,1,14,2,14,2,14,1,14,2,14,0,14,3,14,89,234,31,1,0,3,0,6,0,6,0,6,0,6,1,0,6,6
SC,30,53,5,30,53,5,10,86,11732,88,9229,88,1090,86,94,88,39,86,2,86,3,86,1056,88,321,86,315,88,1079,86,1019,88,11,86,9,86,1402,88,0.786651892260484,88,9229,11732,0.119334355156558,86,1090,9134,0.094241743039945,86,1090,11566,0.23568281938326,86,321,1362,0.75320970042796,88,1056,1402,2021/10/11,,0,88,3,88,10,88,10,88,17,88,19,88,17,88,18,88,0,83,0,86,2,86,3,86,4,86,7,86,10,86,5,86,6,86,2,81,28,86,4519,2759,3117,847,0,164,0,86,2,86,0,86,0,86,9,1,86,86
SD,2,60,3,2,60,3,38,62,2833,65,1745,65,193,62,23,65,13,62,0,62,2,62,163,65,52,62,53,65,190,62,176,65,3,62,1,62,244,65,0.615954818213908,65,1745,2833,0.112733644859813,62,193,1712,0.069775849602314,62,193,2766,0.223175965665236,62,52,233,0.668032786885246,65,163,244,2021/10/11,,0,65,0,65,3,65,1,65,4,65,7,65,6,65,2,65,0,65,0,62,1,62,1,62,2,62,1,62,1,62,1,62,6,62,0,62,1,62,700,73,639,336,0,116,0,62,0,62,0,62,0,62,0,0,62,62
TN,29,103,10,45,87,10,34,139,17750,142,13091,142,1557,139,135,142,69,139,0,139,0,139,1511,142,461,139,449,142,1540,139,1436,142,17,139,16,139,1919,142,0.737521126760563,142,13091,17750,0.121526693724633,139,1557,12812,0.089467333218411,139,1557,17403,0.252879868348876,139,461,1823,0.787389265242314,142,1511,1919,2021/10/11,,1,142,3,142,13,142,14,142,9,142,32,142,24,142,14,142,25,142,0,139,4,139,8,139,13,139,7,139,11,139,12,139,9,139,5,139,37,139,609,180,341,427,0,202,0,85,2,85,0,139,0,139,16,5,85,87
TX,11,98,487,11,98,487,63,591,69787,596,53164,596,6229,591,562,596,443,591,23,591,84,591,6557,596,1973,591,1941,596,6058,591,5562,596,171,591,128,591,7256,596,0.761803774341926,596,53164,69787,0.118618246910289,591,6229,52513,0.09025051072893,591,6229,69019,0.278397065048681,591,1973,7087,0.903665931642778,596,6557,7256,2021/10/11,,4,596,30,596,62,596,63,596,108,596,115,596,90,596,60,596,30,596,2,591,39,591,43,591,38,591,56,591,81,591,74,591,55,591,55,591,99,591,288,220,86,110,0,80,6,145,5,145,0,145,0,145,61,3,145,145
UT,2,48,9,2,48,9,3,58,6252,59,4111,59,552,58,69,59,2,58,4,58,0,58,450,59,191,58,195,59,537,58,518,59,15,58,0,58,616,59,0.657549584133077,59,4111,6252,0.135726579788542,58,552,4067,0.089392712550607,58,552,6175,0.315181518151815,58,191,606,0.730519480519481,59,450,616,2021/10/11,,1,59,9,59,11,59,8,59,7,59,15,59,9,59,8,59,1,59,0,58,0,58,1,58,1,58,0,58,0,58,0,58,0,58,0,58,5,58,466,271,137,128,0,3,0,57,1,57,0,57,0,57,3,0,57,57
VA,20,66,20,21,65,20,47,103,18190,106,13799,106,1497,103,132,106,180,103,8,103,19,103,1464,106,356,103,348,106,1473,103,1312,106,24,103,10,103,1935,106,0.758603628367235,106,13799,18190,0.10975073313783,103,1497,13640,0.083379748245516,103,1497,17954,0.189160467587673,103,356,1882,0.756589147286822,106,1464,1935,2021/10/11,,1,106,6,106,9,106,16,106,22,106,27,106,31,106,16,106,4,106,0,103,10,103,16,103,11,103,30,103,37,103,44,103,32,103,0,103,30,103,2594,3573,1044,677,0,25,5,97,0,97,0,97,0,97,18,7,97,97
VI,2,0,0,2,0,0,0,2,168,2,107,2,5,2,1,2,0,2,0,2,0,2,10,2,2,2,2,2,5,2,5,2,0,2,0,2,20,2,0.636904761904762,2,107,168,0.046728971962617,2,5,107,0.029761904761905,2,5,168,0.1,2,2,20,0.5,2,10,20,2021/10/11,,0,2,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,195,17,120,16,0,5,0,2,0,2,0,2,0,2,0,0,2,2
VT,6,10,1,5,11,1,0,16,1213,17,956,17,44,16,7,17,5,16,0,16,0,16,79,17,12,16,14,17,40,16,43,17,4,16,4,16,98,17,0.788128606760099,17,956,1213,0.047159699892819,16,44,933,0.037225042301184,16,44,1182,0.130434782608696,16,12,92,0.806122448979592,17,79,98,2021/10/11,,0,17,0,17,2,17,0,17,1,17,0,17,4,17,0,17,0,17,1,16,0,16,0,16,0,16,1,16,2,16,0,16,1,16,0,16,0,16,,,,,,,0,16,0,16,0,16,0,16,0,0,16,16
WA,18,82,4,22,78,4,7,102,12790,104,10285,104,1324,102,105,104,180,102,1,102,16,102,958,104,303,102,282,104,1294,102,1060,104,30,102,12,102,1252,104,0.804143862392494,104,10285,12790,0.130071716278613,102,1324,10179,0.104688859017949,102,1324,12647,0.246541903986981,102,303,1229,0.76517571884984,104,958,1252,2021/10/11,,0,104,7,104,11,104,9,104,12,104,22,104,21,104,19,104,4,104,0,102,18,102,23,102,19,102,21,102,27,102,23,102,22,102,27,102,17,102,1114,88,37,246,0,14,0,59,0,59,0,59,0,59,0,0,59,59
WI,41,85,23,46,80,23,3,146,13017,149,9240,149,1213,146,177,149,55,146,4,146,5,146,1031,149,316,146,325,149,1197,146,1166,149,16,146,7,146,1579,149,0.709840977183683,149,9240,13017,0.133855661001986,146,1213,9062,0.09508505134436,146,1213,12757,0.209271523178808,146,316,1510,0.652944901836606,149,1031,1579,2021/10/11,,0,149,9,149,15,149,20,149,16,149,30,149,29,149,30,149,28,149,0,146,3,146,2,146,3,146,3,146,12,146,10,146,11,146,11,146,20,146,4893,2875,2990,1071,45,74,0,130,0,130,0,130,0,130,0,0,130,130
MS,9,98,2,10,97,2,0,107,8875,109,5995,109,401,107,27,109,34,107,1,107,5,107,656,109,117,107,113,109,384,107,349,109,17,107,7,107,827,109,0.675492957746479,109,5995,8875,0.067360994456577,107,401,5953,0.045568181818182,107,401,8800,0.145341614906832,107,117,805,0.79322853688029,109,656,827,2021/10/11,,0,109,2,109,3,109,4,109,2,109,5,109,8,109,3,109,0,109,1,107,0,107,3,107,5,107,9,107,6,107,6,107,2,107,2,107,6,107,10829,869,1184,2325,0,222,0,107,2,107,0,107,0,107,4,0,107,107
MT,13,52,1,12,53,1,10,65,3046,66,2334,66,481,65,88,66,18,65,3,65,7,65,203,66,115,65,118,66,466,65,471,66,15,65,0,65,243,66,0.766250820748523,66,2334,3046,0.207685664939551,65,481,2316,0.159429897248923,65,481,3017,0.485232067510549,65,115,237,0.835390946502058,66,203,243,2021/10/11,,0,66,7,66,10,66,4,66,12,66,25,66,17,66,13,66,0,66,0,65,1,65,0,65,5,65,1,65,4,65,5,65,0,65,2,65,12,65,1421,822,603,806,17,314,0,65,0,65,0,65,0,65,0,0,65,65
NC,8,113,12,9,112,12,18,129,24093,133,18933,133,2150,129,179,133,114,129,2,129,6,129,2010,133,575,129,577,133,2104,129,2034,133,46,129,37,129,2431,133,0.785829909102229,133,18933,24093,0.114899529713553,129,2150,18712,0.090286818124554,129,2150,23813,0.243026204564666,129,575,2366,0.826820238584944,133,2010,2431,2021/10/11,,1,133,10,133,12,133,28,133,32,133,44,133,32,133,20,133,0,133,1,129,10,129,10,129,19,129,21,129,25,129,17,129,11,129,0,129,36,129,636,475,385,413,0,134,1,128,3,128,0,128,0,128,12,5,128,128
ND,12,37,1,13,36,1,96,49,2345,50,1853,50,281,49,37,50,14,49,5,49,0,49,139,50,66,49,65,50,273,49,260,50,8,49,5,49,200,50,0.790191897654584,50,1853,2345,0.153217011995638,49,281,1834,0.121172919361794,49,281,2319,0.336734693877551,49,66,196,0.695,50,139,200,2021/10/11,,1,50,3,50,2,50,1,50,6,50,9,50,7,50,7,50,0,50,2,49,3,49,2,49,2,49,1,49,2,49,1,49,2,49,0,49,2,49,673,209,325,325,6,155,0,49,0,49,0,49,0,49,1,1,49,49
NE,19,80,0,23,76,0,7,99,4181,99,3212,99,409,99,48,99,16,99,2,99,4,99,385,99,119,99,114,99,402,99,380,99,7,99,3,99,469,99,0.768237263812485,99,3212,4181,0.12733499377335,99,409,3212,0.097823487204018,99,409,4181,0.253731343283582,99,119,469,0.82089552238806,99,385,469,2021/10/11,,0,99,4,99,4,99,9,99,5,99,10,99,6,99,10,99,0,99,1,99,2,99,0,99,1,99,3,99,3,99,1,99,5,99,0,99,4,99,1220,661,449,520,4,163,0,99,0,99,0,99,0,99,0,0,99,99
NH,6,20,4,6,20,4,3,30,3005,30,2460,30,162,30,23,30,14,30,0,30,3,30,182,30,48,30,47,30,160,30,153,30,2,30,0,30,211,30,0.818635607321132,30,2460,3005,0.065853658536585,30,162,2460,0.053910149750416,30,162,3005,0.227488151658768,30,48,211,0.862559241706161,30,182,211,2021/10/11,,0,30,0,30,3,30,2,30,2,30,11,30,4,30,1,30,0,30,0,30,0,30,1,30,1,30,4,30,2,30,3,30,3,30,0,30,1,30,454,75,296,101,0,5,1,28,1,28,0,28,0,28,3,0,28,28
NJ,8,75,12,8,75,12,85,94,24437,95,17381,95,936,94,117,95,112,94,2,94,5,94,1340,95,192,94,186,95,927,94,858,95,9,94,3,94,2946,95,0.711257519335434,95,17381,24437,0.054019737981185,94,936,17327,0.038414183698596,94,936,24366,0.065529010238908,94,192,2930,0.454854039375424,95,1340,2946,2021/10/11,,0,95,3,95,10,95,12,95,19,95,25,95,15,95,30,95,3,94,0,94,3,94,6,94,6,94,11,94,13,94,8,94,11,94,54,93,13,94,1917,259,1143,413,0,162,3,79,1,79,0,79,0,79,60,2,79,79
