state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state
WI,9,119,21,13,115,21,0,146,13424,149,8928,148,430,145,96,149,54,146,1,146,6,146,921,148,116,145,118,148,421,145,394,148,9,145,3,145,1609,149,0.666467602269334,148,8928,13396,0.049249799564769,145,430,8731,0.03273197838167,145,430,13137,0.074502247912653,145,116,1557,0.572405220633934,148,921,1609,2021/04/17,POINT (-89.732969 44.639954)
WV,12,47,4,13,46,4,2,59,6230,63,4765,63,283,59,37,63,66,59,2,59,1,59,518,63,81,59,82,63,278,59,262,63,5,59,4,59,661,63,0.764847512038523,63,4765,6230,0.060431347426863,59,283,4683,0.04688535453943,59,283,6036,0.13128038897893,59,81,617,0.783661119515885,63,518,661,2021/04/17,POINT (-80.613729 38.642579)
AK,1,23,0,1,23,0,0,24,1671,24,1009,24,52,24,9,24,1,24,1,24,0,24,92,24,15,24,13,24,51,24,48,24,1,24,1,24,139,24,0.603830041891083,24,1009,1671,0.051536174430129,24,52,1009,0.031119090365051,24,52,1671,0.107913669064748,24,15,139,0.661870503597122,24,92,139,2021/04/17,POINT (-151.631889 63.631126)
AL,29,75,12,30,73,13,4,112,15530,116,11710,116,459,112,61,114,96,112,4,112,10,112,1346,116,126,112,118,114,442,112,375,114,17,112,8,112,1628,116,0.754024468770122,116,11710,15530,0.039709317415001,112,459,11559,0.030027476121942,112,459,15286,0.079696394686907,112,126,1581,0.826781326781327,116,1346,1628,2021/04/17,POINT (-86.844516 32.756889)
AR,16,89,2,19,86,2,2,105,9297,107,6640,107,221,105,28,107,40,105,4,105,18,105,673,107,63,105,44,107,217,105,149,107,4,105,2,105,1004,107,0.714208884586426,107,6640,9297,0.033348423117549,105,221,6627,0.023876404494382,105,221,9256,0.063829787234043,105,63,987,0.670318725099602,107,673,1004,2021/04/17,POINT (-92.439162 34.899825)
AZ,24,92,3,29,87,3,10,116,16989,119,11828,119,598,116,72,119,111,116,2,116,4,116,1155,119,149,116,127,119,584,116,401,119,14,116,5,116,2277,119,0.696215198069339,119,11828,16989,0.05153839524261,116,598,11603,0.035864219743313,116,598,16674,0.067727272727273,116,149,2200,0.507246376811594,119,1155,2277,2021/04/17,POINT (-111.664616 34.293239)
CA,67,304,33,85,286,33,24,396,62620,404,47146,404,2129,396,268,404,477,396,2,396,11,396,4848,404,465,396,428,404,2087,396,1771,404,42,396,31,396,7027,404,0.752890450335356,404,47146,62620,0.045736750520956,396,2129,46549,0.034463221963222,396,2129,61776,0.067903037383178,396,465,6848,0.689910345809022,404,4848,7027,2021/04/17,POINT (-119.662127 37.211164)
CO,5,84,13,6,83,13,5,100,11639,102,8182,102,660,100,109,102,57,100,3,100,9,100,923,102,212,100,211,102,640,100,579,102,20,100,10,100,1303,102,0.70298135578658,102,8182,11639,0.081451314328027,100,660,8103,0.057232049947971,100,660,11532,0.166929133858268,100,212,1270,0.708365310821182,102,923,1303,2021/04/17,POINT (-105.547832 38.998552)
CT,4,30,1,4,30,1,14,34,8003,35,6643,35,588,34,88,35,42,34,3,34,0,34,627,35,122,34,113,35,581,34,516,35,7,34,6,34,1058,35,0.830063726102712,35,6643,8003,0.089171974522293,34,588,6594,0.074289324068225,34,588,7915,0.117760617760618,34,122,1036,0.592627599243856,35,627,1058,2021/04/17,POINT (-72.738288 41.575155)
DC,0,12,2,0,12,2,1,13,3465,14,2706,14,212,13,25,14,96,13,1,13,55,13,245,14,38,13,36,14,183,13,149,14,29,13,9,13,342,14,0.780952380952381,14,2706,3465,0.080577727099962,13,212,2631,0.063378176382661,13,212,3345,0.118012422360248,13,38,322,0.716374269005848,14,245,342,2021/04/17,POINT (-77.016275 38.904785)
DE,1,12,1,1,12,1,3,13,3048,14,2330,14,225,13,24,14,39,13,1,13,0,13,155,14,28,13,25,14,221,13,176,14,4,13,4,13,194,14,0.764435695538058,14,2330,3048,0.097613882863341,13,225,2305,0.074602122015915,13,225,3016,0.150537634408602,13,28,186,0.798969072164948,14,155,194,2021/04/17,POINT (-75.452394 38.994926)
FL,11,240,15,25,226,15,69,260,58720,266,46885,266,3976,260,545,266,232,260,9,260,15,260,5186,266,834,260,808,266,3925,260,3589,266,51,260,36,260,6466,266,0.798450272479564,266,46885,58720,0.08609228503995,260,3976,46183,0.068841332502251,260,3976,57756,0.133333333333333,260,834,6255,0.802041447571915,266,5186,6466,2021/04/17,POINT (-82.420978 28.260731)
GA,28,130,10,32,125,11,8,165,22618,168,18310,168,1561,165,232,168,118,165,12,165,27,165,2216,168,381,165,322,168,1523,165,1202,168,38,165,16,165,2843,168,0.809532230966487,168,18310,22618,0.086195472114854,165,1561,18110,0.069918480695154,165,1561,22326,0.13641245972073,165,381,2793,0.779458318677453,168,2216,2843,2021/04/17,POINT (-83.426574 32.638481)
HI,2,23,0,3,22,0,0,25,2634,25,1891,25,47,25,7,25,9,25,2,25,1,25,147,25,7,25,7,25,44,25,40,25,3,25,2,25,222,25,0.717919514047077,25,1891,2634,0.024854574299313,25,47,1891,0.017843583902809,25,47,2634,0.031531531531532,25,7,222,0.662162162162162,25,147,222,2021/04/17,POINT (-157.854309 21.361013)
IA,1,66,59,1,66,59,0,124,8033,126,5190,126,242,124,51,126,15,124,0,124,0,124,465,126,58,124,56,126,242,124,235,126,0,124,0,124,674,126,0.646084899788373,126,5190,8033,0.047293335939027,124,242,5117,0.030486268581507,124,242,7938,0.088549618320611,124,58,655,0.689910979228487,126,465,674,2021/04/17,POINT (-93.500061 42.074659)
MT,5,60,1,5,60,1,3,65,3158,66,2011,66,70,65,13,66,8,65,1,65,2,65,129,66,16,65,14,66,62,65,57,66,8,65,4,65,226,66,0.636795440151995,66,2011,3158,0.035052578868302,65,70,1997,0.022371364653244,65,70,3129,0.072727272727273,65,16,220,0.570796460176991,66,129,226,2021/04/17,POINT (-109.645127 47.033521)
NC,2,119,5,7,114,5,16,122,23683,126,18288,126,1235,122,157,126,118,122,3,122,1,122,1956,126,302,122,294,126,1215,122,1112,126,20,122,15,122,2469,126,0.772199467972808,126,18288,23683,0.068254670056372,122,1235,18094,0.052757486436841,122,1235,23409,0.125311203319502,122,302,2410,0.792223572296476,126,1956,2469,2021/04/17,POINT (-79.130883 35.52603)
ND,11,37,2,11,37,2,27,48,2415,49,1807,50,110,49,5,49,21,48,0,49,3,49,119,49,15,49,14,50,106,49,69,50,4,49,1,49,196,49,0.74120082815735,49,1790,2415,0.061693774537297,49,110,1783,0.046044370029301,48,110,2389,0.078125,48,15,192,0.607142857142857,49,119,196,2021/04/17,POINT (-100.46931 47.446305)
NE,9,92,0,15,86,0,1,101,7042,101,5681,101,171,101,14,101,18,101,1,101,0,101,3095,101,46,101,45,101,169,101,153,101,2,101,2,101,3268,101,0.806731042317524,101,5681,7042,0.030100334448161,101,171,5681,0.024282874183471,101,171,7042,0.014075887392901,101,46,3268,0.947062423500612,101,3095,3268,2021/04/17,POINT (-99.810595 41.527099)
NH,5,23,1,5,23,1,1,29,2957,29,2246,29,130,29,15,29,19,29,0,29,0,29,182,29,32,29,27,29,130,29,109,29,0,29,0,29,281,29,0.759553601623267,29,2246,2957,0.057880676758682,29,130,2246,0.043963476496449,29,130,2957,0.113879003558719,29,32,281,0.647686832740214,29,182,281,2021/04/17,POINT (-71.57139 43.680429)
NJ,6,67,9,6,67,9,91,81,21915,82,15735,82,2157,81,243,82,167,81,9,81,5,81,1464,82,407,81,392,82,2125,81,1945,82,32,81,12,81,3081,82,0.718001368925394,82,15735,21915,0.137484862005227,81,2157,15689,0.098759214321689,81,2157,21841,0.13278955954323,81,407,3065,0.475170399221032,82,1464,3081,2021/04/17,POINT (-74.655514 40.110253)
NM,15,38,1,17,36,1,2,52,4346,54,3055,53,154,53,20,54,9,53,2,53,0,53,349,53,36,53,33,53,142,53,126,54,12,53,5,53,440,54,0.705054234941149,53,3055,4333,0.050983005664778,52,153,3001,0.036329322953527,53,154,4239,0.085918854415274,53,36,419,0.796803652968037,53,349,438,2021/04/17,POINT (-106.108388 34.421369)
NV,0,23,40,0,23,40,32,61,8721,63,6285,63,346,61,43,63,50,61,0,61,1,61,589,63,79,61,69,63,344,61,300,63,2,61,4,61,859,63,0.720674234606123,63,6285,8721,0.056077795786062,61,346,6170,0.040434731798528,61,346,8557,0.09875,61,79,800,0.685681024447031,63,589,859,2021/04/17,POINT (-114.916992 39.283294)
NY,5,190,9,4,191,9,180,195,52773,204,40221,204,4479,195,395,204,232,195,13,195,31,195,3763,204,932,195,858,204,4370,195,3816,204,109,195,51,195,5582,204,0.762151099994315,204,40221,52773,0.112241573737627,195,4479,39905,0.085853939045428,195,4479,52170,0.170789811251603,195,932,5457,0.674131135793622,204,3763,5582,2021/04/17,POINT (-75.59655 42.921241)
OH,11,205,11,16,200,11,19,223,32421,227,24082,227,1673,224,202,227,184,224,6,224,70,224,2914,227,404,224,367,227,1579,224,1257,227,94,224,25,224,4145,227,0.742790166867154,227,24082,32421,0.069973650089924,224,1673,23909,0.052016292012561,224,1673,32163,0.098777506112469,224,404,4090,0.703015681544029,227,2914,4145,2021/04/17,POINT (-82.70936 40.415534)
OK,31,107,12,33,105,12,6,148,10804,150,7579,150,284,148,47,150,63,148,2,148,11,148,778,150,63,148,60,150,259,148,214,150,25,148,23,148,1038,150,0.70149944465013,150,7579,10804,0.038156657261857,148,284,7443,0.026704278326281,148,284,10635,0.063380281690141,148,63,994,0.749518304431599,150,778,1038,2021/04/17,POINT (-97.508297 35.583449)
OR,3,59,2,3,59,2,11,62,6943,64,5144,64,336,62,39,64,41,62,1,62,4,62,557,64,76,62,60,64,327,62,266,64,9,62,4,62,811,64,0.74089010514187,64,5144,6943,0.066561014263074,62,336,5048,0.049557522123894,62,336,6780,0.096080910240202,62,76,791,0.686806411837238,64,557,811,2021/04/17,POINT (-120.605279 43.940449)
PA,17,203,6,22,198,6,28,220,33189,226,27352,226,3332,220,369,226,423,220,11,219,33,219,2974,226,646,220,613,226,3260,220,2911,226,72,220,38,220,3712,226,0.824128476302389,226,27352,33189,0.122852297028243,220,3332,27122,0.10155749946661,220,3332,32809,0.179145867997781,220,646,3606,0.801185344827586,226,2974,3712,2021/04/17,POINT (-77.838886 40.896694)
ID,3,38,8,3,38,8,1,48,3498,49,2152,49,147,48,12,49,5,48,0,48,0,48,217,49,46,48,45,49,146,48,126,49,1,48,1,48,309,49,0.615208690680389,49,2152,3498,0.069339622641509,48,147,2120,0.04251012145749,48,147,3458,0.153846153846154,48,46,299,0.702265372168285,49,217,309,2021/04/17,POINT (-114.659366 44.389073)
IL,12,163,23,13,162,23,4,193,31264,198,22537,198,2177,193,252,198,308,193,3,193,27,193,2298,198,489,193,454,198,2141,193,1919,198,36,193,18,193,3458,198,0.720861054247697,198,22537,31264,0.097763606969643,193,2177,22268,0.070455354542218,193,2177,30899,0.14407778432528,193,489,3394,0.664545980335454,198,2298,3458,2021/04/17,POINT (-89.148632 40.124144)
IN,10,152,2,12,150,2,0,162,19002,164,12706,164,872,162,104,164,123,162,5,162,4,162,1558,164,215,162,188,164,854,162,655,164,18,162,6,162,2240,164,0.668666456162509,164,12706,19002,0.069162436548223,162,872,12608,0.046242774566474,162,872,18857,0.098128708352351,162,215,2191,0.695535714285714,164,1558,2240,2021/04/17,POINT (-86.2818 39.919991)
KS,13,130,4,15,128,4,0,144,8763,147,5102,147,192,144,21,147,30,144,1,144,1,144,600,147,53,144,48,147,189,144,153,147,3,144,1,144,841,147,0.582220700673285,147,5102,8763,0.037944664031621,144,192,5060,0.022127463409012,144,192,8677,0.064634146341463,144,53,820,0.713436385255648,147,600,841,2021/04/17,POINT (-98.38018 38.484729)
KY,1,24,93,5,111,2,4,116,14474,118,8980,118,465,116,129,118,58,116,2,116,7,116,1149,118,120,116,115,118,450,116,391,118,15,116,3,116,1837,118,0.620422827138317,118,8980,14474,0.052572074618428,116,465,8845,0.032540237928621,116,465,14290,0.067076579094466,116,120,1789,0.625476320087098,118,1149,1837,2021/04/17,POINT (-85.290484 37.526683)
LA,41,176,6,44,173,6,1,217,14244,223,9450,223,319,223,43,218,6,218,3,218,1,218,1178,223,98,223,95,223,309,223,365,223,10,223,5,223,1865,223,0.663437236731255,223,9450,14244,0.033756613756614,223,319,9450,0.022395394552092,223,319,14244,0.05254691689008,223,98,1865,0.631635388739946,223,1178,1865,2021/04/17,POINT (-91.840238 30.921314)
MA,11,90,1,10,91,1,7,101,19206,102,16120,102,611,101,104,102,91,101,0,101,3,101,1073,102,169,101,155,102,603,101,496,102,8,101,5,101,1407,102,0.839321045506612,102,16120,19206,0.038144587339243,101,611,16018,0.032036493288591,101,611,19072,0.122552574329224,101,169,1379,0.762615493958778,102,1073,1407,2021/04/17,POINT (-71.481104 42.151077)
MD,2,56,1,2,56,1,8,58,11822,59,9920,59,1482,58,168,59,284,58,1,58,9,58,1036,59,331,58,309,59,1460,58,1209,59,22,58,10,58,1359,59,0.839113517171375,59,9920,11822,0.15028901734104,58,1482,9861,0.12647209421403,58,1482,11718,0.250567751703255,58,331,1321,0.762325239146431,59,1036,1359,2021/04/17,POINT (-76.687282 38.946466)
ME,2,25,9,1,26,9,0,35,2959,36,2067,36,104,35,8,36,16,35,0,35,4,35,244,36,49,35,44,36,102,35,86,36,2,35,0,35,313,36,0.698546806353498,36,2067,2959,0.051181102362205,35,104,2032,0.035592060232717,35,104,2922,0.161184210526316,35,49,304,0.779552715654952,36,244,313,2021/04/17,POINT (-69.06137 45.117911)
MI,17,144,3,14,147,3,14,161,23424,164,19287,164,4168,161,490,164,69,161,8,161,4,160,2326,164,880,161,874,164,4111,161,3943,164,57,161,51,161,2781,164,0.823386270491803,164,19287,23424,0.217207775287925,161,4168,19189,0.178922515561279,161,4168,23295,0.319651289502361,161,880,2753,0.836389787846098,164,2326,2781,2021/04/17,POINT (-85.730977 44.874798)
MN,15,109,14,16,108,14,12,137,10095,138,7882,138,787,137,89,138,30,137,1,137,3,137,788,138,213,137,196,138,761,137,672,138,26,137,18,137,978,138,0.780782565626548,138,7882,10095,0.10146982980918,137,787,7756,0.079382691143837,137,787,9914,0.226114649681529,137,213,942,0.805725971370143,138,788,978,2021/04/17,POINT (-94.198308 46.349153)
MO,22,95,19,27,90,19,13,132,17053,136,13635,136,809,132,69,136,161,132,3,132,36,132,1418,136,175,132,132,136,758,132,490,136,51,132,18,132,1793,136,0.79956605875799,136,13635,17053,0.060260707635009,132,809,13425,0.048240906380441,132,809,16770,0.101273148148148,132,175,1728,0.79085331846068,136,1418,1793,2021/04/17,POINT (-92.477244 38.3675)
MS,9,96,2,13,92,2,1,105,8700,107,5704,107,268,105,36,107,19,105,1,105,3,105,605,107,78,105,52,107,258,105,175,107,10,105,3,105,844,107,0.655632183908046,107,5704,8700,0.04735819049302,105,268,5659,0.031065260229512,105,268,8627,0.094660194174757,105,78,824,0.716824644549763,107,605,844,2021/04/17,POINT (-89.65344 32.713378)
WY,3,26,2,4,25,2,0,29,1733,31,799,31,24,29,1,31,12,29,0,29,0,29,43,31,5,29,4,31,23,29,15,31,1,29,1,29,138,31,0.461050201961916,31,799,1733,0.030264817150063,29,24,793,0.014201183431953,29,24,1690,0.039370078740157,29,5,127,0.311594202898551,31,43,138,2021/04/17,POINT (-107.55145 42.999627)
